AIHsteroid.vs.AIHnosteroid,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2404,ENSG00000144677,71.92062866,0.571594622,0.307761802,1.857263046,0.063273739,0.188277513
2405,ENSG00000136059,181.0580503,-0.063765029,0.114792097,-0.555482744,0.57856451,0.741773223
2406,ENSG00000187091,136.6260079,-0.06772566,0.11245819,-0.602229683,0.54702126,0.716393305
2407,ENSG00000008226,130.1218711,0.090364407,0.118083494,0.765258578,0.444117584,0.63248277
2408,ENSG00000060971,501.7872292,0.197789883,0.081066377,2.439851019,0.01469332,0.071851721
2409,ENSG00000172936,1748.257049,0.396688164,0.103675307,3.826255027,0.000130108,0.00325803
2410,ENSG00000172939,422.5045773,0.007152247,0.087546859,0.081696221,0.934888284,0.966878176
2411,ENSG00000172940,7.259135773,0.237286338,0.517134553,0.458848353,0.646343069,NA
2412,ENSG00000093217,22.84972737,-0.645685872,0.261276586,-2.471273383,0.013463285,NA
2413,ENSG00000114739,89.51100531,-0.581427738,0.175752607,-3.308216854,0.000938921,0.012131659
2414,ENSG00000157036,107.4236602,-0.467775465,0.138118672,-3.386764875,0.00070722,0.010002383
2415,ENSG00000183873,10.73081364,1.407109654,0.589601081,2.386545239,0.017007515,NA
2416,ENSG00000114742,279.6808066,-0.034865352,0.073848302,-0.472121244,0.63684025,0.784734511
2417,ENSG00000114745,210.7686794,0.016761834,0.092759713,0.180701658,0.856601757,0.925164433
2418,ENSG00000168026,66.67757633,0.116303615,0.157862713,0.736738982,0.461281096,0.648684363
2419,ENSG00000144655,386.5126852,0.406403614,0.147481229,2.75562942,0.005857932,0.039373552
2420,ENSG00000168329,861.2713696,-0.358998682,0.144196781,-2.48964421,0.012787103,0.065497158
2421,ENSG00000179934,8.258049219,-0.858598007,0.517609748,-1.658774802,0.09716118,NA
2422,ENSG00000144659,246.2422743,-0.201708104,0.135949458,-1.483699222,0.137888733,0.307881218
2423,ENSG00000168028,1257.77945,-0.114925647,0.143799308,-0.799208625,0.424169451,0.615791164
2424,ENSG00000170011,26.44213892,-0.378985202,0.276402631,-1.371134569,0.17033301,NA
2425,ENSG00000114784,458.2839404,0.018288509,0.201644462,0.090696809,0.927733506,0.963129708
2426,ENSG00000168032,11.08678395,-0.066653867,0.393113171,-0.16955389,0.865360988,NA
2427,ENSG00000188846,1315.344339,-0.13313151,0.102568372,-1.29797819,0.19429483,0.383936985
2428,ENSG00000177873,105.126472,-0.069654518,0.103910121,-0.6703343,0.502644706,0.682235883
2429,ENSG00000177842,20.43110595,0.079679416,0.278113929,0.286499193,0.774495811,NA
2430,ENSG00000172888,202.5895782,-0.0916893,0.098299394,-0.932755498,0.350946223,0.552525172
2431,ENSG00000168036,963.5870501,0.080348239,0.047463538,1.69284133,0.090485673,0.235242476
2432,ENSG00000168038,139.0369234,-0.076208607,0.112526895,-0.677247927,0.498248664,0.679129533
2433,ENSG00000182606,602.7693871,-0.007144947,0.059797474,-0.119485758,0.904890522,0.953110095
2434,ENSG00000114812,154.927712,-0.198725557,0.129097217,-1.539348112,0.123719334,0.286678216
2435,ENSG00000093183,179.0017506,-0.119715904,0.096137148,-1.245261652,0.213035587,0.406603133
2436,ENSG00000008324,33.66962867,-0.488401107,0.2191365,-2.228752884,0.025830351,NA
2437,ENSG00000114857,1270.98563,-0.208993017,0.074924413,-2.789384789,0.005280828,0.036791899
2438,ENSG00000114853,155.443068,0.263302483,0.130977217,2.010292235,0.044400268,0.148053259
2439,ENSG00000244607,27.23941987,0.116297848,0.236176114,0.492420026,0.622422445,NA
2440,ENSG00000181061,20.75788934,0.083336396,0.237409006,0.351024575,0.725569912,NA
2441,ENSG00000144648,21.95488443,-0.208411197,0.359131021,-0.580320787,0.561698312,NA
2442,ENSG00000182983,9.627976256,-0.545911064,0.412206434,-1.324363277,0.185382425,NA
2443,ENSG00000144647,49.9254806,-0.237437327,0.199278706,-1.191483683,0.233463759,0.428906395
2444,ENSG00000163788,975.4937788,0.29378603,0.084302446,3.484905159,0.000492312,0.007987157
2445,ENSG00000160746,144.4688052,0.287846255,0.11192327,2.571817782,0.010116612,0.05569778
2446,ENSG00000011198,526.7155709,0.672325065,0.161770175,4.156050792,3.24E-05,0.001272506
2447,ENSG00000179152,167.2068793,0.272090143,0.127299531,2.13740099,0.032565391,0.121419989
2448,ENSG00000185219,479.2583243,0.127709275,0.065141726,1.960483444,0.049939311,0.16002237
2449,ENSG00000178917,91.46513317,0.055436044,0.13659386,0.405845801,0.684855903,0.818809958
2450,ENSG00000196345,29.8557844,-0.053636273,0.210345981,-0.25499072,0.798730267,NA
2451,ENSG00000144792,10.81309078,0.452665378,0.399020274,1.134442052,0.256609168,NA
2452,ENSG00000186448,78.28487592,-0.253579698,0.150070388,-1.689738402,0.091078013,0.235933474
2453,ENSG00000169981,29.42298726,0.089593491,0.229754446,0.389953242,0.696571123,NA
2454,ENSG00000196653,17.12672009,0.17148522,0.291938365,0.58740214,0.556933657,NA
2455,ENSG00000186446,14.3611387,0.3003826,0.279569315,1.074447675,0.282622084,NA
2456,ENSG00000163807,163.1090421,0.047480309,0.108118987,0.439148667,0.660553817,0.801601672
2457,ENSG00000163808,17.49573561,-0.350690559,0.344724686,-1.017306197,0.309007789,NA
2458,ENSG00000169964,55.25512217,-0.107288425,0.163961887,-0.654349783,0.512886479,0.690800848
2459,ENSG00000163810,10.13890926,-0.007709257,0.395093947,-0.019512467,0.984432292,NA
2460,ENSG00000163812,522.2730687,0.210465569,0.084536618,2.48963791,0.01278733,0.065497158
2461,ENSG00000075914,87.98052649,-0.308218293,0.124034968,-2.484930653,0.012957667,0.066108335
2462,ENSG00000163814,9.44013063,-0.502664636,0.454081323,-1.106992536,0.268297155,NA
2463,ENSG00000249992,172.0220149,-1.049894201,0.467069845,-2.247831265,0.024586951,0.100707361
2464,ENSG00000011376,126.0414922,-0.096528894,0.112815516,-0.855634907,0.392199755,0.589923188
2465,ENSG00000144791,533.2719741,-0.247531918,0.080030346,-3.09297573,0.001981603,0.019417091
2466,ENSG00000211456,438.0342118,0.02951196,0.067097832,0.439834775,0.660056779,0.801265647
2467,ENSG00000163818,45.01719215,-0.17791809,0.187006035,-0.951402931,0.341399873,0.542753026
2468,ENSG00000173585,18.54453972,0.108959985,0.36020082,0.302497882,0.762272548,NA
2469,ENSG00000163820,552.1968813,-0.141435997,0.079203079,-1.785738616,0.07414159,0.20813048
2470,ENSG00000172215,108.848262,0.074434169,0.148564403,0.501022905,0.616355003,0.76994244
2471,ENSG00000173578,6.21891322,1.107570864,0.567059251,1.953183661,0.050797836,NA
2472,ENSG00000183625,215.5803669,-0.551049536,0.211961543,-2.599761865,0.009328847,0.052992964
2473,ENSG00000163823,616.3566527,-0.119121614,0.165001822,-0.721941203,0.470330627,0.657253183
2474,ENSG00000121807,578.0182105,0.070005331,0.144920219,0.483061175,0.6290523,0.779417377
2475,ENSG00000160791,108.215554,-0.191692202,0.180128938,-1.06419437,0.287240657,0.487448665
2476,ENSG00000121797,28.44111,-0.032205318,0.196270531,-0.164086362,0.869663157,NA
2477,ENSG00000012223,588.7772848,2.547302623,0.446710145,5.702361253,1.18E-08,2.85E-06
2478,ENSG00000178038,87.48791355,-0.354870735,0.218607969,-1.623320216,0.10452097,0.258054036
2479,ENSG00000181585,9.047691812,-0.174076127,0.418479905,-0.415972488,0.677430135,NA
2480,ENSG00000206549,5.780351497,0.160766052,0.564217218,0.284936452,0.775692828,NA
2481,ENSG00000160799,277.2654398,-0.046743006,0.09450586,-0.494604315,0.620879456,0.773822712
2482,ENSG00000160796,4960.417336,0.318832797,0.102711125,3.104170051,0.001908136,0.018984308
2483,ENSG00000181555,1136.593059,-0.029210803,0.049395411,-0.591366726,0.55427473,0.722243102
2484,ENSG00000088727,23.77867474,0.163965243,0.267612846,0.612695711,0.540077559,NA
2485,ENSG00000114648,312.4962234,-0.011323695,0.089504574,-0.12651527,0.899324062,0.949708929
2486,ENSG00000076201,380.9311692,-0.019822155,0.081921741,-0.241964527,0.80880765,0.897837981
2487,ENSG00000114650,965.2022509,0.258617941,0.088590302,2.91925792,0.003508658,0.028330231
2488,ENSG00000163832,77.66769479,-0.46212974,0.134812624,-3.427941126,0.000608177,0.009071906
2489,ENSG00000173473,666.2790636,-0.091821667,0.05466659,-1.679667005,0.093022123,0.23947364
2490,ENSG00000132153,402.9255296,-0.13926967,0.07606131,-1.831018556,0.067097773,0.195284283
2491,ENSG00000047849,471.6481185,-0.241904032,0.100644261,-2.403555149,0.016236518,0.077036146
2492,ENSG00000164047,73.53042267,1.804818589,0.350188034,5.153855685,2.55E-07,4.01E-05
2493,ENSG00000164048,149.385627,-0.320728433,0.115319297,-2.781220845,0.005415488,0.037428245
2494,ENSG00000172113,141.4523208,0.087660002,0.095887715,0.914194293,0.360614762,0.561207576
2495,ENSG00000164050,13.52397205,0.421148824,0.373622722,1.127203458,0.259656469,NA
2496,ENSG00000164051,23.09214813,0.268859932,0.256618064,1.047704624,0.294774716,NA
2497,ENSG00000232112,11.97369114,0.156348561,0.29333709,0.532999633,0.594033834,NA
2498,ENSG00000164053,65.89707138,0.091082425,0.140225547,0.649542308,0.515987909,0.693472088
2499,ENSG00000213689,198.1623072,0.039774016,0.12111705,0.328393207,0.742614378,0.85655132
2500,ENSG00000164054,2223.314466,0.414303262,0.110331121,3.755089747,0.000173279,0.003913698
2501,ENSG00000114268,774.9505339,0.598870932,0.141896231,4.220485122,2.44E-05,0.001070863
2502,ENSG00000114270,15.4840626,0.72723483,0.386606686,1.881071529,0.059962189,NA
2503,ENSG00000010256,410.8383119,0.117835345,0.085937612,1.37117313,0.170320992,0.354005145
2504,ENSG00000225697,96.09593594,0.078870505,0.138350686,0.570076715,0.568625668,0.733256533
2505,ENSG00000008300,47.8034557,-0.172786945,0.234220978,-0.73770909,0.460691247,0.648030686
2506,ENSG00000213672,94.36008862,-0.169332818,0.116036108,-1.459311425,0.144479412,0.317401582
2507,ENSG00000068745,284.8625506,0.028794006,0.071185877,0.404490425,0.685852118,0.81971742
2508,ENSG00000114302,229.0667081,0.005754401,0.081240512,0.070831668,0.943531728,0.971895678
2509,ENSG00000178537,135.471263,0.093530941,0.136414919,0.685635722,0.492942849,0.674810316
2510,ENSG00000221883,17.77071216,0.377051838,0.260193678,1.449119901,0.147304101,NA
2511,ENSG00000177479,358.2471697,-0.062772847,0.073399035,-0.855227133,0.392425418,0.590032532
2512,ENSG00000178467,214.9012997,-0.025811382,0.114066996,-0.226282652,0.820981591,0.903036196
2513,ENSG00000178252,450.2808875,-0.317373137,0.098691085,-3.215823763,0.001300707,0.014884606
2514,ENSG00000178149,100.9516547,-0.126614381,0.106961296,-1.183740158,0.236515937,0.432219851
2515,ENSG00000178057,142.202748,0.063034452,0.128238064,0.491542447,0.623042838,0.775669341
2516,ENSG00000178035,236.9410599,0.042514055,0.08731567,0.486900635,0.626328749,0.777577232
2517,ENSG00000198218,531.9590544,-0.129138353,0.056668049,-2.278856497,0.022675597,0.095715764
2518,ENSG00000172053,518.2766446,-0.064176957,0.070822415,-0.906167297,0.36484731,0.564786033
2519,ENSG00000172046,638.1346661,0.13874995,0.086386955,1.606144694,0.108242122,0.263414572
2520,ENSG00000172037,17.51561055,0.194582414,0.322137148,0.604035937,0.54581975,NA
2521,ENSG00000177352,210.1873288,0.074627526,0.103515652,0.720929873,0.470952662,0.657662427
2522,ENSG00000185909,82.21838638,0.214773255,0.203511785,1.055335716,0.291271812,0.491287583
2523,ENSG00000173421,21.27781856,0.089903823,0.29515299,0.304600754,0.760670246,NA
2524,ENSG00000188315,219.6000886,0.432884963,0.136080821,3.181087241,0.001467234,0.01613319
2525,ENSG00000114316,1441.362029,0.304667485,0.087843815,3.468286131,0.000523789,0.008324509
2526,ENSG00000067560,2911.616213,0.272928083,0.091143308,2.994493934,0.002749005,0.024080255
2527,ENSG00000145022,143.5713262,0.043797162,0.122918432,0.356310779,0.721607838,0.842254949
2528,ENSG00000145020,135.7665731,-0.212385259,0.11772882,-1.80402096,0.071228021,0.202418009
2529,ENSG00000145029,95.67487087,-0.119183222,0.119608975,-0.996440459,0.319036183,0.519957257
2530,ENSG00000173402,140.1372221,-0.200665423,0.107859093,-1.860440472,0.062823233,0.187356474
2531,ENSG00000164061,31.57210389,0.16657765,0.265978854,0.626281552,0.531130285,NA
2532,ENSG00000164062,456.8735942,0.022956661,0.072334095,0.317369847,0.750962984,0.862155456
2533,ENSG00000173531,60.13493275,-0.334543243,0.168599472,-1.98424846,0.047228149,0.154549942
2534,ENSG00000164068,905.0496622,-0.135175089,0.200512692,-0.674147294,0.500217674,0.68044518
2535,ENSG00000173540,113.6162562,0.100310175,0.128761301,0.779039776,0.435956284,0.624938993
2536,ENSG00000176095,873.2744433,0.317077881,0.103466656,3.064541678,0.002180038,0.020639684
2537,ENSG00000185614,24.44279847,-0.188193541,0.257494433,-0.730864501,0.464861921,NA
2538,ENSG00000182179,640.2949385,-0.061553618,0.085306454,-0.721558744,0.470565811,0.657371751
2539,ENSG00000183763,10.5911567,-0.446673389,0.343107927,-1.301845147,0.192969327,NA
2540,ENSG00000164077,67.01580096,-0.003199492,0.133652483,-0.023938886,0.980901357,0.98999566
2541,ENSG00000004534,501.6887738,-0.143473726,0.087125288,-1.646751814,0.099609069,0.250745077
2542,ENSG00000003756,957.6072745,-0.00874104,0.060742133,-0.14390406,0.88557623,0.942197124
2543,ENSG00000114353,5659.99878,0.290277595,0.08914721,3.256160157,0.0011293,0.013773478
2544,ENSG00000012171,13.53022457,0.698112476,0.346176856,2.016635326,0.043733584,NA
2545,ENSG00000214706,153.509421,0.119649696,0.18017566,0.664072473,0.506643927,0.685331106
2546,ENSG00000186792,23.49696983,-0.173713695,0.276112906,-0.629140078,0.529257354,NA
2547,ENSG00000243477,42.71592244,0.142794401,0.185273241,0.770723284,0.440870968,0.629306889
2548,ENSG00000114378,62.20694135,0.255586628,0.149241894,1.712566235,0.08679237,0.228834307
2549,ENSG00000068001,51.00950888,0.494328219,0.168147931,2.939841216,0.003283805,0.027056364
2550,ENSG00000114383,130.199156,-0.004541576,0.104885562,-0.043300295,0.965462156,0.98251097
2551,ENSG00000068028,458.0179846,-0.073622023,0.089037431,-0.826865981,0.408313027,0.604021283
2552,ENSG00000004838,39.34080799,0.285917929,0.217209515,1.316323225,0.188065579,0.377218016
2553,ENSG00000114388,89.69776527,0.072434256,0.122955136,0.589111268,0.555786635,0.72321326
2554,ENSG00000114395,82.37026813,0.162903139,0.137267236,1.186759081,0.235322663,0.431022977
2555,ENSG00000126062,185.946477,0.079046547,0.097209518,0.813156455,0.416128362,0.609753036
2556,ENSG00000007402,53.02913785,0.03659218,0.311487676,0.117475531,0.906483233,0.953136593
2557,ENSG00000088543,44.55975021,-0.105780688,0.183719137,-0.575773923,0.564768001,0.730533517
2558,ENSG00000114735,337.2468079,-0.174676943,0.098842822,-1.767219304,0.077191508,0.212944216
2559,ENSG00000114737,537.2974162,-0.174676283,0.113731135,-1.535870391,0.124570171,0.288069092
2560,ENSG00000114738,1103.374815,0.128076031,0.073297,1.747357058,0.080575421,0.218088009
2561,ENSG00000088538,37.29836577,-0.567768309,0.23090111,-2.458924116,0.013935407,0.069516366
2562,ENSG00000145050,69.42640035,0.050866543,0.134896515,0.377078263,0.706115444,0.831852138
2563,ENSG00000259956,537.5037264,-0.008701182,0.069036848,-0.126036785,0.899702807,0.949818635
2564,ENSG00000145041,241.950608,-0.26029392,0.099635224,-2.612468851,0.008989088,0.051749686
2565,ENSG00000164080,317.0265255,-0.145752283,0.086818943,-1.678807376,0.093189591,0.239785676
2566,ENSG00000164081,228.9965381,-0.017801996,0.088713408,-0.200668608,0.840957707,0.916066886
2567,ENSG00000164082,13.46588688,-0.518017663,0.316916278,-1.634556817,0.102141986,NA
2568,ENSG00000114767,51.3381224,-0.25857312,0.173654808,-1.489006396,0.136485684,0.305912893
2569,ENSG00000041880,39.03402547,-0.026879828,0.210953422,-0.127420677,0.898607452,0.949544463
2570,ENSG00000090097,38.29233792,-0.293324052,0.217953118,-1.345812597,0.178362962,0.364639879
2571,ENSG00000114779,136.882694,-0.094887481,0.119421262,-0.794561034,0.426868892,0.617904288
2572,ENSG00000248487,24.20516623,-0.108244401,0.2201776,-0.49162313,0.622985789,NA
2573,ENSG00000162244,1485.409864,-0.15939152,0.113139799,-1.408801516,0.158893867,0.338766083
2574,ENSG00000164086,379.173518,-0.313253017,0.083190287,-3.765499887,0.000166216,0.003803893
2575,ENSG00000164087,18.7008084,0.606505021,0.284112458,2.134735746,0.032782601,NA
2576,ENSG00000023330,261.6976778,0.279696398,0.096621893,2.89475178,0.003794585,0.029689403
2577,ENSG00000239732,18.60223434,0.369463545,0.288694717,1.279772446,0.200625177,NA
2578,ENSG00000247596,352.1822461,0.187660487,0.092645187,2.025582677,0.042807568,0.145231767
2579,ENSG00000164088,671.1998591,0.186641943,0.072014939,2.591711454,0.009549983,0.053699289
2580,ENSG00000164091,1281.300925,-0.053950687,0.055918159,-0.964815135,0.334637414,0.535949556
2581,ENSG00000168237,116.616008,-0.035868162,0.11714179,-0.306194414,0.759456625,0.866815681
2582,ENSG00000114841,924.37403,0.017439722,0.082702427,0.210873153,0.832986254,0.911388561
2583,ENSG00000163930,542.565935,0.060174206,0.068931366,0.872958261,0.382685829,0.582312056
2584,ENSG00000010318,44.62910666,-0.252611451,0.172751006,-1.462286427,0.143662736,0.316412064
2585,ENSG00000010319,8.704956308,0.247020596,0.412471137,0.598879713,0.549253101,NA
2586,ENSG00000010322,859.1079469,-0.055710987,0.062576224,-0.890290006,0.373310186,0.572500991
2587,ENSG00000010327,777.1070785,0.033865147,0.142981228,0.236850302,0.812772927,0.89994329
2588,ENSG00000168268,24.84502128,0.179842201,0.239944672,0.749515293,0.453546685,NA
2589,ENSG00000168273,33.41828559,-0.311559497,0.222912931,-1.397673504,0.162211134,NA
2590,ENSG00000163939,524.5345859,-0.088858802,0.061920472,-1.435047238,0.151273637,0.327812248
2591,ENSG00000163938,82.96896801,-0.305290825,0.17670346,-1.727701459,0.084041762,0.224107476
2592,ENSG00000016864,83.49612144,-0.288081194,0.134632527,-2.139759244,0.032374228,0.120969808
2593,ENSG00000114902,150.3770022,-0.04907334,0.103646265,-0.473469453,0.63587829,0.784276591
2594,ENSG00000114904,145.5350569,-0.225335333,0.106493819,-2.115947521,0.034349271,0.125785551
2595,ENSG00000162267,8.560995185,-0.212043823,0.532724478,-0.398036568,0.690603231,NA
2596,ENSG00000243696,6.210761452,-0.309049598,0.415173625,-0.744386394,0.456642748,NA
2597,ENSG00000213533,20.37801478,-0.400450957,0.238108182,-1.681802592,0.092607126,NA
2598,ENSG00000163935,99.08170927,-0.353980813,0.142220872,-2.488951216,0.012812054,0.06557842
2599,ENSG00000272305,15.03241796,-0.771078145,0.31047306,-2.483558944,0.01300768,NA
2600,ENSG00000163933,155.2847311,-0.022904358,0.104098227,-0.220026397,0.825850597,0.906084573
2601,ENSG00000163932,1860.801997,0.267971867,0.106996885,2.504482882,0.012263054,0.063917084
2602,ENSG00000163931,4745.256907,0.386106471,0.108297641,3.565234363,0.000363531,0.006475477
2603,ENSG00000272886,299.0144777,-0.057385008,0.080774713,-0.71043284,0.477435765,0.662479233
2604,ENSG00000157388,31.04161459,0.241486724,0.247041929,0.977513108,0.328315192,NA
