AIHnosteroid.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2603,ENSG00000163632,17.17797907,-0.206595423,0.35908959,-0.57533114,0.565067365,0.844066163
2604,ENSG00000163634,61.40878189,0.354677904,0.14468153,2.451438715,0.014228641,0.29071967
2605,ENSG00000163635,1239.375823,0.091693225,0.067485596,1.35870808,0.174239111,0.59615027
2606,ENSG00000163636,454.3737698,0.117429834,0.075541477,1.554508057,0.120063276,0.537420249
2607,ENSG00000144741,84.61586758,0.161693725,0.170536681,0.948146314,0.343054973,0.721492492
2608,ENSG00000144749,261.4067082,-0.028950598,0.132364025,-0.218719532,0.826868533,0.947414452
2609,ENSG00000163376,41.35734555,-0.100501972,0.212586556,-0.472757893,0.636385918,0.875586908
2610,ENSG00000172340,214.7876175,0.12955448,0.131333052,0.986457542,0.32390864,0.706995806
2611,ENSG00000183662,9.161483821,-0.303910909,0.431598668,-0.704151637,0.481338346,0.80404687
2612,ENSG00000163378,51.64330875,-0.00293665,0.203613833,-0.014422643,0.988492795,0.996511337
2613,ENSG00000144747,291.9909131,0.043155859,0.092610386,0.465993731,0.641219988,0.878114304
2614,ENSG00000144744,261.5609122,0.110246875,0.091664556,1.202720874,0.229084353,0.641018187
2615,ENSG00000144746,734.7884873,0.126818968,0.084834306,1.494901928,0.134940039,0.554148697
2616,ENSG00000163380,12.00015317,-0.390813268,0.299306732,-1.305728293,0.191644973,0.609412452
2617,ENSG00000114541,138.927542,0.139588677,0.125891821,1.108798621,0.267517065,0.666787174
2618,ENSG00000187098,32.142676,0.102823057,0.261826286,0.392714798,0.69453014,0.899976747
2619,ENSG00000114861,1315.032275,-0.007452793,0.075716075,-0.098430786,0.92159023,0.977250261
2620,ENSG00000163412,1023.128418,0.038357422,0.111429283,0.344231078,0.730672512,0.915379386
2621,ENSG00000170837,152.0116491,0.21253952,0.204126343,1.04121554,0.297775525,0.691263527
2622,ENSG00000163421,876.2307361,0.125338781,0.238345358,0.525870449,0.598978222,0.856994026
2623,ENSG00000163602,534.9827162,0.045917719,0.136013684,0.337596316,0.735667419,0.916739749
2624,ENSG00000144736,84.12717523,-0.085931113,0.136823673,-0.628042727,0.52997595,0.826147664
2625,ENSG00000163605,284.1532489,-0.002097514,0.136660874,-0.015348316,0.987754296,0.996414951
2626,ENSG00000255423,33.64146542,0.2769766,0.181214297,1.528447835,0.126401386,0.546031518
2627,ENSG00000227124,60.4307482,-0.163621097,0.172778855,-0.946997233,0.343640189,0.721853264
2628,ENSG00000169855,10.06897513,-0.29679035,0.638838769,-0.464577862,0.642233789,0.878122108
2629,ENSG00000114480,164.6572283,0.176708115,0.141121614,1.252169031,0.210508278,0.623519901
2630,ENSG00000083937,151.106647,0.063390634,0.109031124,0.581399435,0.560971278,0.841488954
2631,ENSG00000163320,641.7681741,0.030820771,0.06776281,0.454833132,0.649229292,0.881355559
2632,ENSG00000175105,88.45462063,0.018984236,0.164766784,0.115218831,0.908271673,0.974065343
2633,ENSG00000179021,125.3135218,-0.018442669,0.138165827,-0.133482132,0.893812095,0.969458197
2634,ENSG00000184500,28.72183986,0.020910198,0.376490376,0.055539795,0.955708427,0.987735554
2635,ENSG00000169379,42.50152986,-0.11708066,0.193758596,-0.604260471,0.545670483,0.833386493
2636,ENSG00000178750,5.325866931,-0.080056631,0.631037994,-0.126864993,0.899047254,NA
2637,ENSG00000178700,52.79189675,-0.27113167,0.179232943,-1.512733464,0.130347376,0.549317797
2638,ENSG00000178694,164.0197073,0.088863397,0.130827621,0.679240337,0.496985593,0.812395331
2639,ENSG00000113966,17.53591351,-0.402260417,0.357420846,-1.12545315,0.260397059,0.661213183
2640,ENSG00000080200,116.991624,-0.103150491,0.187550356,-0.549988245,0.582327436,0.850406563
2641,ENSG00000170854,107.3727003,-0.259438548,0.146881362,-1.766313611,0.077343249,0.479425498
2642,ENSG00000080822,145.1595642,-0.126252189,0.137210157,-0.920137341,0.357500993,0.731181346
2643,ENSG00000080819,133.0503367,0.04980646,0.109341159,0.45551429,0.648739289,0.881064435
2644,ENSG00000154165,41.39033549,-0.002048602,0.428077069,-0.004785592,0.996181665,0.998131931
2645,ENSG00000064225,170.5947137,0.355009841,0.16586322,2.140377116,0.032324302,0.367292704
2646,ENSG00000057019,26.17500602,0.073454626,0.266015186,0.276129446,0.782448645,0.932256294
2647,ENSG00000184220,38.76536377,-0.120285568,0.259329245,-0.463833409,0.642767105,0.878221014
2648,ENSG00000168386,44.52758166,-0.238570103,0.236899042,-1.007053894,0.313908876,0.700901319
2649,ENSG00000036054,223.574016,0.052809749,0.11145944,0.473802393,0.635640828,0.875586908
2650,ENSG00000114021,112.8031399,-0.444336888,0.149526034,-2.971635626,0.00296218,0.189767371
2651,ENSG00000154174,173.2968311,0.018237741,0.119750534,0.152297783,0.878952073,0.965076296
2652,ENSG00000114354,233.6423244,0.11967008,0.085172271,1.405035686,0.160010667,0.578425568
2653,ENSG00000154175,30.12819477,-0.388126105,0.207645244,-1.869178877,0.061597932,0.447684362
2654,ENSG00000081148,18.55450979,-0.37057571,0.298729186,-1.240507214,0.214787847,0.62698573
2655,ENSG00000138468,348.8911245,-0.01946033,0.093250047,-0.208689759,0.834690435,0.950390463
2656,ENSG00000174173,35.87771227,0.08087744,0.280502282,0.288330774,0.773093553,0.928985095
2657,ENSG00000081154,313.7360059,0.010347826,0.090743076,0.114034335,0.909210575,0.974350264
2658,ENSG00000066422,261.3028569,0.118310688,0.08918693,1.326547382,0.184658451,0.602105441
2659,ENSG00000114391,434.9432289,0.243497587,0.160144915,1.520482784,0.128389682,0.546610835
2660,ENSG00000182504,116.7144577,0.079530648,0.157695552,0.504330322,0.614029273,0.864048862
2661,ENSG00000144815,301.6529061,0.047644188,0.085970742,0.554190724,0.579448326,0.849256937
2662,ENSG00000144802,1007.244339,0.287236122,0.097454716,2.947380418,0.003204787,0.192495803
2663,ENSG00000170017,162.2256585,-0.044819375,0.126358009,-0.3547015,0.722813227,0.913220486
2664,ENSG00000114423,467.6970727,-0.102472649,0.112478878,-0.911039038,0.362274805,0.733542247
2665,ENSG00000114439,533.9063722,0.102335984,0.067201352,1.522826257,0.127802179,0.546610835
2666,ENSG00000196776,1487.210784,-0.096329251,0.064813574,-1.48625119,0.137212692,0.557902769
2667,ENSG00000114446,61.70166431,-0.107796428,0.206568978,-0.521842289,0.601780143,0.858854447
2668,ENSG00000163507,27.02294545,-0.326179671,0.297872997,-1.095029339,0.273503783,0.670248046
2669,ENSG00000198919,87.56668235,-0.16636981,0.155617451,-1.069094814,0.285026948,0.679211466
2670,ENSG00000163519,152.6551943,0.070119658,0.202652827,0.346008783,0.729336114,0.915364394
2671,ENSG00000177707,15.38829263,-0.39451408,0.381526308,-1.034041617,0.301116708,0.693125861
2672,ENSG00000153283,443.6208919,-0.130998249,0.132797322,-0.986452491,0.323911118,0.706995806
2673,ENSG00000177494,73.65401292,-0.201719879,0.193812014,-1.040801729,0.297967578,0.69137954
2674,ENSG00000240891,53.9973889,-0.296685283,0.194695519,-1.523842382,0.127548089,0.546610835
2675,ENSG00000144824,47.81527287,-0.513198168,0.262968043,-1.951560969,0.050990351,0.418273754
2676,ENSG00000144827,97.72182117,0.184420525,0.153067821,1.204828839,0.228269385,0.640221191
2677,ENSG00000114529,26.389279,-0.147767669,0.312846505,-0.472332812,0.636689254,0.875656086
2678,ENSG00000174500,49.29929737,-0.34678065,0.220311798,-1.574044849,0.115477081,0.530798346
2679,ENSG00000091972,27.80936354,-0.573157288,0.36180453,-1.584162827,0.11315667,0.528186595
2680,ENSG00000186265,130.9803204,-0.246464457,0.183495783,-1.34316142,0.179219711,0.599578668
2681,ENSG00000144848,300.7687032,0.301611951,0.104880907,2.875756522,0.004030605,0.198929383
2682,ENSG00000138459,164.4114662,0.077708103,0.103543746,0.750485721,0.452962221,0.785106618
2683,ENSG00000091986,16.47001721,-0.628736795,0.400343345,-1.570493934,0.116300245,0.531168866
2684,ENSG00000163606,66.99429392,-0.276879162,0.218192561,-1.268967013,0.20445283,0.619450476
2685,ENSG00000163607,46.96251337,-0.047847692,0.167179312,-0.286205823,0.774720484,0.929472369
2686,ENSG00000163608,189.8843597,-0.06098069,0.131147129,-0.464979218,0.641946339,0.878122108
2687,ENSG00000206530,75.15852577,-0.177207959,0.167875648,-1.055590613,0.291155291,0.68591187
2688,ENSG00000163611,108.2047827,-0.087787164,0.140733325,-0.623783768,0.532769601,0.827407347
2689,ENSG00000072858,350.7609939,-0.250370719,0.133755434,-1.871854567,0.061226727,0.446468962
2690,ENSG00000176542,672.7358614,-0.004386749,0.071224207,-0.061590703,0.950888781,0.987273488
2691,ENSG00000121579,554.6452693,-0.104973908,0.078386468,-1.339184054,0.180510762,0.600493459
2692,ENSG00000114573,799.5603739,0.108555654,0.132415042,0.81981361,0.412322371,0.763110161
2693,ENSG00000178075,70.07554674,-0.303991693,0.25376423,-1.197929641,0.230944409,0.642866817
2694,ENSG00000184307,42.71061432,-0.410622733,0.222529379,-1.845251779,0.065000921,0.456501124
2695,ENSG00000163617,50.35443402,0.054806556,0.157743871,0.347440159,0.728260668,0.915238981
2696,ENSG00000151576,155.7847047,0.12512485,0.093451563,1.338927306,0.180594339,0.600493459
2697,ENSG00000174255,19.0163774,0.009030586,0.31558262,0.028615599,0.977171171,0.9937018
2698,ENSG00000181847,147.6128582,-0.021641112,0.162284932,-0.133352565,0.893914558,0.969458197
2699,ENSG00000181722,312.7026375,0.010032632,0.100641514,0.099686813,0.92059297,0.977235945
2700,ENSG00000114638,6.237224443,-0.093258936,0.692492875,-0.13467133,0.892871742,NA
2701,ENSG00000121578,116.388798,0.103151289,0.173980005,0.592891633,0.553253678,0.838511529
2702,ENSG00000031081,231.4111516,0.114349572,0.132502481,0.862999478,0.388137754,0.748585216
2703,ENSG00000176142,170.1901021,0.179759004,0.098213667,1.830285037,0.067207328,0.462838927
2704,ENSG00000163389,136.114319,-0.110176231,0.119820452,-0.919511062,0.357828322,0.731181346
2705,ENSG00000113845,149.2149755,-0.034683597,0.123103682,-0.281742969,0.778140604,0.930862598
2706,ENSG00000121594,8.718945162,-0.124145272,0.481549604,-0.257803705,0.796558405,0.935706756
2707,ENSG00000144843,70.38166872,0.380149978,0.181608498,2.093238935,0.036327831,0.379629375
2708,ENSG00000121577,15.68792962,0.346609749,0.310680348,1.115647485,0.264573058,0.663985853
2709,ENSG00000138495,68.42154654,0.019592522,0.151693529,0.129158589,0.897232163,0.970317925
2710,ENSG00000082701,905.7854693,0.103334126,0.09177955,1.125894888,0.260210013,0.660993831
2711,ENSG00000163428,264.5391299,-0.105223847,0.097386341,-1.0804785,0.279929156,0.674676015
2712,ENSG00000163430,37.81843514,-0.42753791,0.427089832,-1.001049143,0.31680305,0.703156069
2713,ENSG00000065518,101.0362184,0.204942992,0.13133473,1.560463042,0.118650497,0.535810055
2714,ENSG00000113924,16.80528724,-0.022308031,0.321366022,-0.069416271,0.944658278,0.985807213
2715,ENSG00000144840,71.31975014,-0.277312252,0.147976525,-1.874028681,0.060926472,0.445020778
2716,ENSG00000153767,81.62436271,0.139163062,0.135969983,1.023483705,0.3060792,0.696797723
2717,ENSG00000051341,21.74037111,0.654309786,0.363250819,1.801261695,0.071661642,0.469158698
2718,ENSG00000163833,19.14542852,-0.115450509,0.31516354,-0.36631937,0.714126778,0.91063961
2719,ENSG00000180353,3603.364421,0.18289058,0.124749242,1.466065653,0.142630402,0.562206821
2720,ENSG00000173230,630.9337692,-0.054636885,0.089360845,-0.611418619,0.54092248,0.831158008
2721,ENSG00000173226,98.67913455,-0.175195012,0.154161906,-1.136435167,0.255774485,0.657779405
2722,ENSG00000145088,40.55851782,-0.100167663,0.230373505,-0.434805485,0.663703623,0.887581926
2723,ENSG00000163406,86.5065953,0.017921636,0.210228983,0.085248169,0.932064097,0.981462298
2724,ENSG00000114013,165.9929842,0.365948229,0.162085068,2.257754115,0.023960993,0.337665162
2725,ENSG00000121552,53.96642398,0.698695294,0.238253302,2.932573397,0.003361655,0.195347827
2726,ENSG00000160124,20.84862404,0.131263671,0.290115218,0.452453588,0.650942249,0.88221516
2727,ENSG00000114023,53.08878883,0.002079545,0.182263376,0.011409562,0.990896684,0.996554936
2728,ENSG00000196981,69.06185438,0.080739784,0.126047288,0.640551537,0.521814095,0.823298611
2729,ENSG00000114030,414.9967806,-0.066015325,0.081589116,-0.809119261,0.41844655,0.76688068
2730,ENSG00000138496,1025.509458,0.474917281,0.153120659,3.101588535,0.001924853,0.17061856
2731,ENSG00000163840,952.8712688,0.24437814,0.132779643,1.840478969,0.065697949,0.459186357
2732,ENSG00000173200,383.5246574,-0.169201819,0.155595633,-1.087445808,0.276839836,0.673284735
2733,ENSG00000173193,2722.029929,0.533333269,0.175830133,3.033230196,0.00241951,0.180542156
2734,ENSG00000169087,301.7350516,0.124203346,0.117963384,1.052897453,0.292387994,0.687058623
2735,ENSG00000138463,304.3375064,0.146040746,0.125842621,1.16050305,0.245844053,0.651993123
2736,ENSG00000065485,33.3488835,-0.467569021,0.242534875,-1.927842422,0.053874729,0.425998817
2737,ENSG00000121542,53.55372155,-0.068906803,0.167916513,-0.410363471,0.681539338,0.89524145
2738,ENSG00000173175,14.95939414,-0.743556005,0.445306102,-1.66976379,0.094966107,0.502630792
2739,ENSG00000206527,149.8464914,-0.007981573,0.119307816,-0.066898998,0.946662111,0.986151665
2740,ENSG00000065534,131.7696418,-0.210794663,0.157916163,-1.334851722,0.181924881,0.601146647
2741,ENSG00000175455,157.9809848,-0.08254406,0.129169011,-0.639039189,0.522797438,0.823766893
2742,ENSG00000160145,40.3583451,-0.290981419,0.261382302,-1.11324071,0.265605063,0.664400763
2743,ENSG00000114491,124.6624803,-0.251554788,0.143225101,-1.756359648,0.079027018,0.479425498
2744,ENSG00000082781,111.7358401,-0.401653201,0.293838904,-1.366916349,0.171651527,0.592612908
2745,ENSG00000173706,239.4211428,-0.045181062,0.150168606,-0.300868891,0.763514473,0.925875862
2746,ENSG00000163848,548.7792918,0.003444826,0.093116388,0.036994841,0.970489119,0.992404726
2747,ENSG00000114520,62.200322,0.347076898,0.183092407,1.895637861,0.058007947,0.43782665
2748,ENSG00000144909,568.9538593,0.111697674,0.102398993,1.090808333,0.275357229,0.672043577
2749,ENSG00000114547,10.42362725,-0.72071186,0.486777644,-1.480577155,0.138719287,0.558382475
2750,ENSG00000114544,114.5317717,-0.134750079,0.118703523,-1.135181809,0.25629915,0.657779405
2751,ENSG00000163885,33.29424576,-0.036344547,0.234899737,-0.154723662,0.877039175,0.964520249
2752,ENSG00000070476,809.8154728,-0.065772913,0.06253258,-1.051818319,0.292882913,0.687444815
2753,ENSG00000180767,71.69717062,0.038910121,0.290960272,0.133730012,0.893616072,0.969458197
2754,ENSG00000180697,10.61231359,0.526759494,0.476000114,1.106637329,0.268450761,0.667214959
2755,ENSG00000197763,9.477759633,-0.507671417,0.527168875,-0.963014777,0.335540107,0.715211023
2756,ENSG00000159685,32.43120412,-0.244537361,0.26633014,-0.918173816,0.358527875,0.731367906
2757,ENSG00000114554,122.683232,-0.329201265,0.165372134,-1.990669514,0.046517232,0.408431975
2758,ENSG00000163870,196.0929112,-0.048462472,0.102935333,-0.470805026,0.637779975,0.876697133
2759,ENSG00000073111,74.48559852,0.047715721,0.17036132,0.280085412,0.779411976,0.931022568
2760,ENSG00000114631,32.23882677,-0.440893282,0.263175475,-1.675282556,0.093878806,0.500940606
2761,ENSG00000114626,4850.067114,0.139929807,0.157665417,0.887511096,0.374803795,0.741727755
2762,ENSG00000074416,131.4365222,0.040362986,0.228341282,0.176766048,0.859692158,0.957782246
2763,ENSG00000058262,649.770339,0.032544323,0.078242357,0.415942513,0.67745207,0.894355294
2764,ENSG00000175792,140.4850526,0.049705066,0.122677927,0.405167148,0.685354651,0.895892333
2765,ENSG00000132394,103.3409324,-0.112733272,0.140274077,-0.803664329,0.421590861,0.768390391
2766,ENSG00000179348,253.4803962,-0.20361823,0.340303321,-0.598343352,0.549610855,0.835814821
2767,ENSG00000163902,907.8037246,0.116224392,0.079170231,1.468031484,0.142095671,0.561812753
2768,ENSG00000075785,1649.926335,0.196893006,0.123457075,1.594829673,0.11075033,0.524895012
2769,ENSG00000177646,178.9482349,-0.065553072,0.112418246,-0.583117729,0.559814049,0.841259861
2770,ENSG00000114656,122.5353197,0.145989808,0.206135778,0.708221587,0.478807663,0.802213759
2771,ENSG00000169704,139.2778864,-0.231161286,0.274698888,-0.841507906,0.400063458,0.755214719
2772,ENSG00000172780,146.1411999,0.037656217,0.137522124,0.273819338,0.784223462,0.933003692
2773,ENSG00000240682,60.27650085,-0.016643702,0.164989891,-0.100877102,0.91964802,0.977084172
2774,ENSG00000169714,1372.412063,0.15100046,0.074730774,2.020592732,0.043321942,0.40265185
2775,ENSG00000181789,631.5661672,0.085266342,0.081936458,1.040639827,0.29804274,0.691383493
2776,ENSG00000183624,178.6575854,-0.136121959,0.121330048,-1.121914656,0.261898729,0.662014785
2777,ENSG00000184897,183.3310401,0.039550067,0.119636988,0.330583941,0.740958778,0.91778111
2778,ENSG00000172771,39.06549684,-0.079232839,0.279626635,-0.283352258,0.776906822,0.930375472
2779,ENSG00000129071,285.5045452,0.072192538,0.105848983,0.682033363,0.495217855,0.810450411
2780,ENSG00000163913,103.5976088,-0.008302315,0.119357986,-0.069558101,0.944545387,0.985807213
2781,ENSG00000004399,696.2424887,0.12698047,0.129546363,0.980193251,0.326990735,0.709787191
2782,ENSG00000172765,534.2938949,0.039271014,0.133575501,0.293998624,0.768758955,0.927285579
2783,ENSG00000251287,7.637699627,-0.050656315,0.477808347,-0.106018062,0.915568022,0.975511507
2784,ENSG00000206384,30.78371525,-0.517271749,0.288255744,-1.794488959,0.072735159,0.470924917
2785,ENSG00000196455,247.7795718,0.087249174,0.069928799,1.247685874,0.212146117,0.624347642
2786,ENSG00000017260,284.4374432,0.067658794,0.083551706,0.809783518,0.418064607,0.766606804
2787,ENSG00000034533,78.36988046,-0.141318812,0.131829439,-1.0719822,0.283728027,0.678107403
2788,ENSG00000114670,25.20242448,-0.388314288,0.263400715,-1.474233994,0.1404186,0.55984137
2789,ENSG00000198585,413.7293426,0.36635854,0.193980302,1.888637848,0.058940372,0.44005907
2790,ENSG00000114686,110.9047027,0.165669242,0.15403633,1.075520571,0.282141727,0.676575663
2791,ENSG00000014257,256.5467842,0.21962529,0.151898735,1.445866488,0.148214653,0.565852381
2792,ENSG00000138246,494.6985411,0.241225199,0.100346983,2.403910835,0.016220729,0.301198787
2793,ENSG00000129048,8.233476585,0.463149956,0.529239798,0.875123068,0.381506947,0.746078018
2794,ENSG00000081307,81.75853243,-0.079289313,0.170761083,-0.464328941,0.642412092,0.878122108
2795,ENSG00000113971,40.21102802,-0.17393792,0.185741136,-0.936453411,0.349039789,0.724374559
2796,ENSG00000144868,9.554170914,-0.523434677,0.460852344,-1.135796929,0.256041563,0.657779405
