,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,,,,,,,,,,,,,,,
224,ENSG00000117643,279.5824439,-0.452181174,0.282760772,-1.599165156,0.10978391,0.420932403,,,,,,,,,,,,,,,
225,ENSG00000162430,179.3050935,-0.035695828,0.187810959,-0.190062539,0.849260125,0.9431821,,,,,,,,,,,,,,,
226,ENSG00000117640,81.39027066,0.006375906,0.226043979,0.028206483,0.977497467,0.993145698,,,,,,,,,,,,,,,
227,ENSG00000127423,8.307639769,0.364901283,0.768447898,0.474854943,0.634890368,NA,,,,,,,,,,,,,,,
228,ENSG00000182749,59.78088891,-0.231197593,0.240687827,-0.960570363,0.336768236,NA,,,,,,,,,,,,,,,
229,ENSG00000117632,45.74044486,0.23100167,0.298943846,0.772725958,0.439684581,NA,,,,,,,,,,,,,,,
230,ENSG00000158006,170.5331027,-0.327503883,0.182167939,-1.797812962,0.072206653,0.361272886,,,,,,,,,,,,,,,
231,ENSG00000175087,68.06271795,0.000403989,0.257298053,0.001570119,0.998747227,0.999631269,,,,,,,,,,,,,,,
232,ENSG00000142675,10.62303652,-0.127397113,0.726347207,-0.175394235,0.86076987,NA,,,,,,,,,,,,,,,
233,ENSG00000130695,139.5664726,-0.049776574,0.201425637,-0.247121343,0.804814317,0.923010749,,,,,,,,,,,,,,,
234,ENSG00000142669,1604.676332,0.315261414,0.181620183,1.735828082,0.082594237,0.377581364,,,,,,,,,,,,,,,
235,ENSG00000158062,515.6880526,0.002584496,0.146165585,0.017681971,0.985892563,0.995577598,,,,,,,,,,,,,,,
236,ENSG00000169442,123.0464801,-0.353286211,0.26037272,-1.356848028,0.174829503,0.502249323,,,,,,,,,,,,,,,
237,ENSG00000176092,49.13526256,0.222055706,0.293783694,0.755847622,0.44974056,NA,,,,,,,,,,,,,,,
238,ENSG00000176083,55.74168012,0.417912197,0.610411745,0.684639837,0.493571222,NA,,,,,,,,,,,,,,,
239,ENSG00000117682,326.1793749,-0.226701888,0.123301508,-1.838597858,0.065974357,0.351267822,,,,,,,,,,,,,,,
240,ENSG00000198830,974.3910586,0.19177765,0.132315627,1.449395312,0.147227217,0.467468377,,,,,,,,,,,,,,,
241,ENSG00000117676,2282.419997,0.148345456,0.172904343,0.857962578,0.390913128,0.686100691,,,,,,,,,,,,,,,
242,ENSG00000117713,2468.905863,0.130581033,0.13080466,0.998290377,0.318138573,0.631731584,,,,,,,,,,,,,,,
243,ENSG00000060642,133.7200889,0.1668168,0.177518637,0.93971429,0.347364133,0.655182641,,,,,,,,,,,,,,,
244,ENSG00000204160,2556.074426,0.218780309,0.226453627,0.966115276,0.333986501,0.645099273,,,,,,,,,,,,,,,
245,ENSG00000142751,211.9005205,-0.248173082,0.134587726,-1.843950327,0.06519038,0.349148712,,,,,,,,,,,,,,,
246,ENSG00000198746,87.81312607,0.112890794,0.195138682,0.578515713,0.562915992,0.802044798,,,,,,,,,,,,,,,
247,ENSG00000090273,249.1909123,0.1437101,0.156439147,0.918632596,0.358287777,0.663860402,,,,,,,,,,,,,,,
248,ENSG00000175707,10.30489683,-0.512348237,0.590069638,-0.868284358,0.385238683,NA,,,,,,,,,,,,,,,
249,ENSG00000253368,6.133951836,0.591790071,0.931227332,0.63549474,0.525105796,NA,,,,,,,,,,,,,,,
250,ENSG00000090020,464.4347884,0.191853263,0.185609735,1.033637934,0.301305459,0.622711716,,,,,,,,,,,,,,,
251,ENSG00000142784,1720.437292,0.421655698,0.208818335,2.019246535,0.043461602,0.313073378,,,,,,,,,,,,,,,
252,ENSG00000186501,241.1424882,0.008702039,0.138027173,0.063045838,0.949730003,0.981144958,,,,,,,,,,,,,,,
253,ENSG00000142765,797.5493243,-0.331655362,0.122848597,-2.699708188,0.006940032,0.192156162,,,,,,,,,,,,,,,
254,ENSG00000142733,69.04704222,0.190365836,0.314503045,0.605290914,0.544985717,0.793360283,,,,,,,,,,,,,,,
255,ENSG00000158195,4193.362825,0.335739106,0.228390072,1.470024957,0.141554995,0.46177659,,,,,,,,,,,,,,,
256,ENSG00000126705,184.0544951,-0.122770766,0.176308323,-0.696341296,0.486215117,0.757446028,,,,,,,,,,,,,,,
257,ENSG00000000938,3720.865434,0.331657114,0.193360559,1.715226289,0.086303747,0.3862064,,,,,,,,,,,,,,,
258,ENSG00000126709,691.2696886,0.967119288,0.511141657,1.892076835,0.058480744,0.341974256,,,,,,,,,,,,,,,
259,ENSG00000009780,83.1079696,-0.174232195,0.209415149,-0.831994227,0.405412203,0.698089656,,,,,,,,,,,,,,,
260,ENSG00000117758,229.010561,0.322462372,0.142969045,2.255469869,0.024103851,0.273848756,,,,,,,,,,,,,,,
261,ENSG00000117751,132.8308126,-0.011672456,0.163408915,-0.071430961,0.94305477,0.979264258,,,,,,,,,,,,,,,
262,ENSG00000130775,3328.628393,0.247516433,0.165408448,1.496395348,0.134550661,0.451787546,,,,,,,,,,,,,,,
263,ENSG00000117748,388.8064145,0.024767883,0.144664194,0.171209491,0.864059045,0.948807735,,,,,,,,,,,,,,,
264,ENSG00000130768,12.85422611,0.379951304,0.596890176,0.636551446,0.524417061,NA,,,,,,,,,,,,,,,
265,ENSG00000158156,432.007999,-0.058756913,0.228081673,-0.257613479,0.796705226,0.920069443,,,,,,,,,,,,,,,
266,ENSG00000158161,315.0443582,0.062324364,0.115689956,0.538718883,0.590080843,0.816834905,,,,,,,,,,,,,,,
267,ENSG00000169403,2321.05426,0.245564172,0.222918806,1.101585713,0.270641822,0.595240925,,,,,,,,,,,,,,,
268,ENSG00000126698,199.9598597,0.005184077,0.180152571,0.028776038,0.977043212,0.99301694,,,,,,,,,,,,,,,
269,ENSG00000130770,124.9372988,-0.285547827,0.166558077,-1.714403964,0.086454561,0.3862064,,,,,,,,,,,,,,,
270,ENSG00000130766,148.3222303,0.274138603,0.209799443,1.306669834,0.191324868,0.522986829,,,,,,,,,,,,,,,
271,ENSG00000130772,99.00726604,0.214975385,0.181799357,1.182487052,0.2370125,0.564478866,,,,,,,,,,,,,,,
272,ENSG00000204138,222.972853,-0.081862911,0.173176765,-0.472713015,0.63641794,0.845628185,,,,,,,,,,,,,,,
273,ENSG00000180198,93.60932439,-0.318130837,0.204190121,-1.558012868,0.119230198,0.430940703,,,,,,,,,,,,,,,
274,ENSG00000180098,100.9142199,-0.089752153,0.207454479,-0.432635406,0.665279663,0.857770786,,,,,,,,,,,,,,,
275,ENSG00000120656,141.2218935,0.060748749,0.171186943,0.35486789,0.722688565,0.88847403,,,,,,,,,,,,,,,
276,ENSG00000188060,24.31849987,0.44897872,0.515726315,0.870575548,0.383985952,NA,,,,,,,,,,,,,,,
277,ENSG00000162419,185.9440389,0.021128563,0.14817699,0.142590043,0.886613962,0.95855845,,,,,,,,,,,,,,,
278,ENSG00000198492,342.304896,-0.038011797,0.094281186,-0.403174784,0.686819648,0.868825414,,,,,,,,,,,,,,,
279,ENSG00000159023,11310.6702,0.631644084,0.431094242,1.465211135,0.142863322,0.463689698,,,,,,,,,,,,,,,
280,ENSG00000253304,18.11037411,-0.073277473,0.51014473,-0.143640556,0.885784313,NA,,,,,,,,,,,,,,,
281,ENSG00000116350,853.7934253,0.152785966,0.095041937,1.607563688,0.10793077,0.417954516,,,,,,,,,,,,,,,
282,ENSG00000116353,57.35162921,-0.397452976,0.281460195,-1.412110785,0.157917344,NA,,,,,,,,,,,,,,,
283,ENSG00000162510,5.976010596,-0.057473166,0.963758934,-0.05963438,0.952446836,NA,,,,,,,,,,,,,,,
284,ENSG00000162511,8205.991201,0.216942762,0.152571529,1.421908559,0.155052798,0.479360086,,,,,,,,,,,,,,,
285,ENSG00000162512,33.36122611,1.071870223,0.474035713,2.261159221,0.023749399,NA,,,,,,,,,,,,,,,
286,ENSG00000134644,841.8771387,-0.098233485,0.10351212,-0.949004675,0.342618234,0.651530971,,,,,,,,,,,,,,,
287,ENSG00000060688,165.2578654,-0.129322045,0.167878606,-0.770330702,0.441103749,0.724791176,,,,,,,,,,,,,,,
288,ENSG00000121766,55.57495959,-0.479389496,0.25465701,-1.88249087,0.059769398,NA,,,,,,,,,,,,,,,
289,ENSG00000121769,29.87573299,0.122798086,0.433903864,0.283007589,0.777171019,NA,,,,,,,,,,,,,,,
290,ENSG00000168528,54.9788114,0.293682466,0.530408931,0.55369065,0.579790575,NA,,,,,,,,,,,,,,,
291,ENSG00000121764,25.16374484,-0.53278694,0.382580202,-1.39261503,0.163736236,NA,,,,,,,,,,,,,,,
292,ENSG00000162517,144.8798366,0.153763259,0.158858061,0.967928586,0.333080037,0.644363133,,,,,,,,,,,,,,,
293,ENSG00000121753,14.09471899,-1.2855564,0.674392448,-1.906243767,0.056618586,NA,,,,,,,,,,,,,,,
294,ENSG00000134668,20.15424026,0.019405083,0.684831498,0.028335559,0.97739452,NA,,,,,,,,,,,,,,,
295,ENSG00000184007,1198.377012,0.110067332,0.094752862,1.161625413,0.245387655,0.573689167,,,,,,,,,,,,,,,
296,ENSG00000121774,706.8244882,-0.066909431,0.091547499,-0.730871204,0.464857827,0.742070195,,,,,,,,,,,,,,,
297,ENSG00000121775,107.2507586,-0.422584471,0.166417553,-2.53930227,0.011107381,0.22659624,,,,,,,,,,,,,,,
298,ENSG00000025800,545.0481059,0.102691272,0.116716751,0.879833189,0.378949683,0.678556815,,,,,,,,,,,,,,,
299,ENSG00000084652,386.8750319,-0.118438702,0.138697599,-0.85393477,0.393141133,0.687471956,,,,,,,,,,,,,,,
300,ENSG00000160050,42.71372649,0.022366336,0.28823697,0.077597041,0.938148596,NA,,,,,,,,,,,,,,,
301,ENSG00000160051,22.46927448,0.145339059,0.374529807,0.388057388,0.697973565,NA,,,,,,,,,,,,,,,
302,ENSG00000222046,39.18865645,-0.409828131,0.327538565,-1.251236266,0.210848291,NA,,,,,,,,,,,,,,,
303,ENSG00000160055,67.21163794,0.259603811,0.218278223,1.189325289,0.234311688,0.563229825,,,,,,,,,,,,,,,
304,ENSG00000084623,227.8990804,-0.04022612,0.158691259,-0.253486679,0.799892154,0.921791556,,,,,,,,,,,,,,,
305,ENSG00000182866,894.3075692,-0.324108084,0.194353497,-1.66762157,0.095390874,0.40000819,,,,,,,,,,,,,,,
306,ENSG00000116478,630.8808574,-0.04498138,0.092765065,-0.484895683,0.627750345,0.840489634,,,,,,,,,,,,,,,
307,ENSG00000175130,273.6704552,-0.530311154,0.223950813,-2.367980486,0.017885479,0.249679082,,,,,,,,,,,,,,,
308,ENSG00000162526,7.662413012,-0.183585571,0.673315733,-0.272658965,0.785115381,NA,,,,,,,,,,,,,,,
309,ENSG00000225828,44.08203355,-0.147811658,0.268344316,-0.550828353,0.581751346,NA,,,,,,,,,,,,,,,
310,ENSG00000160058,627.5010184,0.16047182,0.101335031,1.583576964,0.113290019,0.42317889,,,,,,,,,,,,,,,
311,ENSG00000176261,83.08976788,0.238446705,0.221738308,1.075351873,0.28221722,0.604752857,,,,,,,,,,,,,,,
312,ENSG00000162521,557.9925741,-0.115972765,0.102401084,-1.132534542,0.257409771,0.584030295,,,,,,,,,,,,,,,
313,ENSG00000162522,31.14028122,0.066120881,0.443862979,0.148966874,0.881579772,NA,,,,,,,,,,,,,,,
314,ENSG00000134684,265.409429,-0.142679494,0.160397032,-0.889539491,0.373713209,0.674893756,,,,,,,,,,,,,,,
315,ENSG00000116497,347.9625336,-0.11648393,0.128104651,-0.909287281,0.363198503,0.66791902,,,,,,,,,,,,,,,
316,ENSG00000160097,23.07505106,-0.635342996,0.425823233,-1.492034596,0.135690076,NA,,,,,,,,,,,,,,,
317,ENSG00000116514,1221.584913,0.285317051,0.195939196,1.456150974,0.145350889,0.465102279,,,,,,,,,,,,,,,
318,ENSG00000004455,417.0877699,-0.060062694,0.129574654,-0.463537366,0.642979238,0.847624058,,,,,,,,,,,,,,,
319,ENSG00000142920,43.82379911,-0.160610532,0.386621211,-0.415420901,0.677833809,NA,,,,,,,,,,,,,,,
320,ENSG00000116525,237.110797,-0.151425122,0.154525674,-0.979935032,0.327118189,0.638944163,,,,,,,,,,,,,,,
321,ENSG00000160094,249.6926579,0.028053018,0.139301792,0.201383036,0.840399079,0.938317708,,,,,,,,,,,,,,,
322,ENSG00000184389,15.24027307,0.403063875,0.643350044,0.626507885,0.530981867,NA,,,,,,,,,,,,,,,
323,ENSG00000134686,2211.456728,0.850057307,0.376421632,2.258258384,0.023929555,0.273225649,,,,,,,,,,,,,,,
324,ENSG00000121903,24.79384686,-0.295554706,0.377440627,-0.783049532,0.433598026,NA,,,,,,,,,,,,,,,
325,ENSG00000163866,233.7255634,-0.030289641,0.127956396,-0.236718461,0.812875212,0.925812998,,,,,,,,,,,,,,,
326,ENSG00000187513,9.36421569,0.394070965,0.764590706,0.515401197,0.606272696,NA,,,,,,,,,,,,,,,
327,ENSG00000116544,18.98505345,-0.805854334,0.491681072,-1.638977744,0.101217895,NA,,,,,,,,,,,,,,,
328,ENSG00000163867,89.23427497,-0.234070895,0.234350947,-0.998804988,0.317889169,0.631731584,,,,,,,,,,,,,,,
329,ENSG00000197056,80.78370947,-0.126963712,0.262860259,-0.483008394,0.629089776,0.841915039,,,,,,,,,,,,,,,
330,ENSG00000116560,1948.315929,-0.07224681,0.075616572,-0.955436196,0.339357157,0.649148835,,,,,,,,,,,,,,,
331,ENSG00000146463,216.2065265,-0.242144588,0.172005014,-1.407776329,0.159197312,0.483912284,,,,,,,,,,,,,,,
332,ENSG00000142687,848.4610394,0.127320441,0.167982852,0.757937129,0.448488622,0.730359842,,,,,,,,,,,,,,,
333,ENSG00000020129,172.7825993,-0.040148879,0.186622996,-0.21513361,0.82966315,0.934020988,,,,,,,,,,,,,,,
334,ENSG00000116819,35.15756024,-0.225922059,0.316066851,-0.714792006,0.474737575,NA,,,,,,,,,,,,,,,
335,ENSG00000126067,205.4090953,-0.101623922,0.137060702,-0.741451931,0.458419467,0.736565276,,,,,,,,,,,,,,,
336,ENSG00000142686,49.02476824,-0.246682998,0.284860097,-0.865979479,0.386501416,NA,,,,,,,,,,,,,,,
337,ENSG00000092853,13.06300561,0.392183341,0.595978858,0.658049083,0.510506592,NA,,,,,,,,,,,,,,,
338,ENSG00000134698,1529.817644,0.42140613,0.198138198,2.126829323,0.033434267,0.297098604,,,,,,,,,,,,,,,
339,ENSG00000092847,746.0174078,0.064671512,0.12435682,0.520047975,0.603030138,0.824536947,,,,,,,,,,,,,,,
340,ENSG00000126070,523.6941282,-0.104765326,0.105786265,-0.990349039,0.322003545,0.635021598,,,,,,,,,,,,,,,
341,ENSG00000116863,153.756187,0.029980812,0.175776053,0.170562553,0.864567745,0.9491359,,,,,,,,,,,,,,,
342,ENSG00000171812,23.37418642,-0.085034261,0.418080684,-0.203391986,0.838828663,NA,,,,,,,,,,,,,,,
343,ENSG00000054116,163.2714144,-0.039004193,0.148614641,-0.262451884,0.792973077,0.919138506,,,,,,,,,,,,,,,
344,ENSG00000116871,2085.800176,0.112051193,0.161840107,0.692357382,0.488712922,0.75843148,,,,,,,,,,,,,,,
345,ENSG00000054118,1277.453717,0.140823019,0.118272223,1.190668573,0.23378372,0.563229825,,,,,,,,,,,,,,,
346,ENSG00000214193,38.80628601,-0.085511637,0.413749753,-0.206674775,0.836263859,NA,,,,,,,,,,,,,,,
347,ENSG00000142694,20.76013376,0.201607535,0.407010601,0.495337307,0.620362041,NA,,,,,,,,,,,,,,,
348,ENSG00000196182,2045.599443,0.221840957,0.195663637,1.133787356,0.256883756,0.583881602,,,,,,,,,,,,,,,
349,ENSG00000181817,227.9401385,0.132034419,0.184632149,0.715121498,0.474533971,0.748942706,,,,,,,,,,,,,,,
350,ENSG00000116885,17.71200599,0.197793318,0.545159211,0.36281753,0.716741196,NA,,,,,,,,,,,,,,,
351,ENSG00000116898,73.6757998,-0.106534969,0.200677025,-0.530877756,0.595503493,0.819538802,,,,,,,,,,,,,,,
352,ENSG00000119535,18117.39812,0.393910312,0.245979132,1.601397277,0.109288955,0.420521204,,,,,,,,,,,,,,,
353,ENSG00000163874,307.4963822,0.135845233,0.151588978,0.896141887,0.370176988,0.673766808,,,,,,,,,,,,,,,
354,ENSG00000163875,207.270235,-0.18920044,0.154441057,-1.22506569,0.220550471,0.551798557,,,,,,,,,,,,,,,
355,ENSG00000163877,196.3749284,0.067398076,0.144983375,0.464867616,0.642026263,0.847624058,,,,,,,,,,,,,,,
356,ENSG00000163879,7.164608137,-0.362109423,0.662194021,-0.546832819,0.584493594,NA,,,,,,,,,,,,,,,
357,ENSG00000134697,125.3250103,-0.139385928,0.212704646,-0.655302697,0.512272885,0.773884522,,,,,,,,,,,,,,,
358,ENSG00000116922,64.71988174,-0.425828521,0.253366796,-1.680680055,0.092825077,0.396776548,,,,,,,,,,,,,,,
359,ENSG00000134690,12.20836258,-1.029856005,0.578974618,-1.778758469,0.075279369,NA,,,,,,,,,,,,,,,
360,ENSG00000185090,10.97371374,0.032929451,0.697607948,0.047203377,0.962351136,NA,,,,,,,,,,,,,,,
361,ENSG00000196449,37.56216667,0.101683168,0.300085,0.338847886,0.734724325,NA,,,,,,,,,,,,,,,
362,ENSG00000197982,47.28219442,0.183544959,0.295222682,0.621716995,0.534127974,NA,,,,,,,,,,,,,,,
363,ENSG00000188786,545.1193826,0.295972635,0.166081892,1.782088534,0.074734795,0.36593295,,,,,,,,,,,,,,,
364,ENSG00000204084,268.013564,-0.216007057,0.181808419,-1.18810261,0.234792986,0.563827277,,,,,,,,,,,,,,,
365,ENSG00000183431,299.6334279,-0.301757345,0.148524788,-2.031696864,0.042184354,0.309330646,,,,,,,,,,,,,,,
366,ENSG00000183386,304.6042581,-0.046597601,0.299656293,-0.155503495,0.876424399,0.954506996,,,,,,,,,,,,,,,
367,ENSG00000183520,65.11674908,0.176490684,0.248870937,0.709165507,0.478221776,0.75091029,,,,,,,,,,,,,,,
368,ENSG00000116954,69.06229657,0.021933563,0.23953585,0.091566933,0.927042125,0.972969377,,,,,,,,,,,,,,,
369,ENSG00000214114,54.72807503,0.070648049,0.238227273,0.296557353,0.766804474,NA,,,,,,,,,,,,,,,
370,ENSG00000174574,481.8882743,0.083685276,0.124693152,0.671129685,0.502137918,0.768418017,,,,,,,,,,,,,,,
371,ENSG00000168653,60.37796682,0.460212889,0.316657731,1.453344868,0.146128025,NA,,,,,,,,,,,,,,,
372,ENSG00000127603,4054.767348,-0.177943535,0.114178742,-1.558464661,0.119123139,0.430940703,,,,,,,,,,,,,,,
373,ENSG00000090621,441.201491,-0.061475207,0.154180074,-0.398723422,0.690097008,0.871091285,,,,,,,,,,,,,,,
374,ENSG00000116983,44.49383789,-0.580930379,0.471175645,-1.232938047,0.217598879,NA,,,,,,,,,,,,,,,
375,ENSG00000084072,148.177599,0.004400699,0.198765241,0.022140183,0.982336133,0.99470758,,,,,,,,,,,,,,,
376,ENSG00000116985,44.99931491,-0.372692483,0.319479491,-1.166561526,0.243387488,NA,,,,,,,,,,,,,,,
377,ENSG00000043514,60.95084108,-0.063229066,0.229923293,-0.2750007,0.7833157,NA,,,,,,,,,,,,,,,
378,ENSG00000116990,169.5612718,-0.152390779,0.273436851,-0.557316171,0.577311429,0.809919229,,,,,,,,,,,,,,,
379,ENSG00000168389,41.69781573,-0.085497518,0.39241457,-0.217875493,0.827526122,NA,,,,,,,,,,,,,,,
380,ENSG00000131236,3895.20501,0.306843232,0.177822218,1.72556183,0.084426271,0.382051051,,,,,,,,,,,,,,,
381,ENSG00000131238,1267.847454,0.264913826,0.208780071,1.268865484,0.204489044,0.537110307,,,,,,,,,,,,,,,
382,ENSG00000117000,326.3474721,0.108075316,0.150431666,0.718434612,0.472489352,0.74761915,,,,,,,,,,,,,,,
383,ENSG00000084073,239.2464428,0.28221117,0.211911142,1.331742949,0.182944671,0.513047355,,,,,,,,,,,,,,,
384,ENSG00000049089,95.56919046,1.134024096,0.491185063,2.308751186,0.020957392,0.262250584,,,,,,,,,,,,,,,
385,ENSG00000084070,5052.468017,0.631251318,0.34233249,1.84397139,0.06518731,0.349148712,,,,,,,,,,,,,,,
386,ENSG00000187801,21.14416157,-0.574139416,0.433116844,-1.325599371,0.184972435,NA,,,,,,,,,,,,,,,
387,ENSG00000187815,44.39018047,0.019640649,0.293174485,0.066993037,0.946587247,NA,,,,,,,,,,,,,,,
388,ENSG00000164002,24.05953488,0.51145961,0.43809995,1.167449596,0.243028852,NA,,,,,,,,,,,,,,,
389,ENSG00000117010,24.53685769,0.341012447,0.41246699,0.826763003,0.408371404,NA,,,,,,,,,,,,,,,
390,ENSG00000117016,35.75168543,-0.605201389,0.317951037,-1.903442099,0.056982882,NA,,,,,,,,,,,,,,,
391,ENSG00000066136,567.5434711,0.1387839,0.140107762,0.990551114,0.321904819,0.635021598,,,,,,,,,,,,,,,
392,ENSG00000117013,8.152602224,-0.818151303,0.8266369,-0.989734795,0.322303763,NA,,,,,,,,,,,,,,,
393,ENSG00000179862,41.27475474,0.848185857,0.437309881,1.939553379,0.052433991,NA,,,,,,,,,,,,,,,
394,ENSG00000171793,107.9235338,-0.088890237,0.217026506,-0.409582398,0.682112312,0.866749258,,,,,,,,,,,,,,,
395,ENSG00000171790,34.40215578,-0.752667372,0.344754628,-2.183197298,0.029021284,NA,,,,,,,,,,,,,,,
396,ENSG00000010803,146.8854037,-0.195635466,0.187550725,-1.043106957,0.296898759,0.617981172,,,,,,,,,,,,,,,
397,ENSG00000127124,337.5896996,0.028829652,0.251980578,0.1144122,0.908911043,0.966345184,,,,,,,,,,,,,,,
398,ENSG00000198815,477.9540571,-0.034946793,0.112532134,-0.310549457,0.756143156,0.901551468,,,,,,,,,,,,,,,
399,ENSG00000127125,191.4481754,-0.0668593,0.17165456,-0.389499122,0.69690696,0.875221486,,,,,,,,,,,,,,,
400,ENSG00000186409,75.55954127,0.345980787,0.271825893,1.272802909,0.203087989,0.535592663,,,,,,,,,,,,,,,
401,ENSG00000171960,57.92008472,-0.250161393,0.235747002,-1.061143476,0.288624703,NA,,,,,,,,,,,,,,,
402,ENSG00000065978,5725.267047,0.912977825,0.343134724,2.660697859,0.00779789,0.200396903,,,,,,,,,,,,,,,
403,ENSG00000117385,164.186869,-0.28438557,0.179694986,-1.582601585,0.113512302,0.42317889,,,,,,,,,,,,,,,
404,ENSG00000164008,53.18491821,0.125394738,0.276680321,0.453211625,0.650396363,NA,,,,,,,,,,,,,,,
405,ENSG00000177868,25.92553452,-0.057366296,0.389435139,-0.14730642,0.882890166,NA,,,,,,,,,,,,,,,
406,ENSG00000164010,82.54994262,0.259748005,0.276930337,0.937954313,0.348267889,0.655986262,,,,,,,,,,,,,,,
407,ENSG00000164011,56.01209424,0.102952632,0.251304501,0.409672855,0.682045945,NA,,,,,,,,,,,,,,,
408,ENSG00000117394,800.8013346,0.66709475,0.269934213,2.471323443,0.0134614,0.24228093,,,,,,,,,,,,,,,
409,ENSG00000117395,43.94722868,0.32934508,0.305570296,1.07780463,0.281120953,NA,,,,,,,,,,,,,,,
410,ENSG00000066056,10.1948608,-0.913975525,0.759516808,-1.203364449,0.228835319,NA,,,,,,,,,,,,,,,
411,ENSG00000117400,38.52193532,-0.400200668,0.372114062,-1.075478487,0.282160559,NA,,,,,,,,,,,,,,,
412,ENSG00000117399,23.07415315,0.305412826,0.467135367,0.653799407,0.513241049,NA,,,,,,,,,,,,,,,
413,ENSG00000066322,360.0230614,0.189437661,0.136271295,1.390150884,0.164483064,0.488320906,,,,,,,,,,,,,,,
414,ENSG00000159479,87.67961215,0.294578917,0.201362701,1.462926925,0.143487376,0.463689698,,,,,,,,,,,,,,,
415,ENSG00000198198,936.392138,-0.207775119,0.102979951,-2.017626889,0.043630134,0.313073378,,,,,,,,,,,,,,,
416,ENSG00000178922,16.25409483,-0.46213177,0.468689876,-0.98600758,0.324129393,NA,,,,,,,,,,,,,,,
417,ENSG00000142949,49.37433556,0.524334924,0.644720744,0.813274474,0.416060709,NA,,,,,,,,,,,,,,,
418,ENSG00000066135,365.4700459,-0.071130533,0.113054437,-0.629170642,0.529237347,0.784253689,,,,,,,,,,,,,,,
419,ENSG00000126091,88.98079822,-0.128141363,0.275295539,-0.465468357,0.641596092,0.847528949,,,,,,,,,,,,,,,
420,ENSG00000117408,159.120782,-0.000381253,0.188076745,-0.002027116,0.998382596,0.999619233,,,,,,,,,,,,,,,
421,ENSG00000132768,77.00366224,-0.379380529,0.249578242,-1.520086551,0.128489224,0.443292724,,,,,,,,,,,,,,,
422,ENSG00000117410,1067.521993,0.30013028,0.213592588,1.405153064,0.159975768,0.484641927,,,,,,,,,,,,,,,
423,ENSG00000117411,16.85310775,-0.87997278,0.47056042,-1.870052691,0.061476501,NA,,,,,,,,,,,,,,,
424,ENSG00000159214,13.92200686,0.683400447,0.634636209,1.076838097,0.281552602,NA,,,,,,,,,,,,,,,
425,ENSG00000196517,164.8754297,0.889038524,0.509618693,1.744517099,0.081068962,0.375304842,,,,,,,,,,,,,,,
426,ENSG00000178028,207.5986822,-0.041480956,0.157857212,-0.262775174,0.792723871,0.919120756,,,,,,,,,,,,,,,
427,ENSG00000117419,127.7156138,-0.251592049,0.228987916,-1.098713213,0.271893177,0.595886129,,,,,,,,,,,,,,,
