,yes.vs.notx,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
12614,ENSG00000278558,7.928280781,-0.204948325,0.897242989,-0.22842009,0.819319672,NA
12615,ENSG00000275793,33.90456726,-0.254914708,0.326130506,-0.78163405,0.43442967,NA
12616,ENSG00000183628,6.55356321,0.145503646,0.661045583,0.220111366,0.825784423,NA
12617,ENSG00000070413,2038.133466,0.202246208,0.114719372,1.762964748,0.077906435,0.255633601
12618,ENSG00000100056,162.6536465,0.079112885,0.160449959,0.493068902,0.621963903,0.79088382
12619,ENSG00000100075,196.613738,0.035911453,0.152266769,0.235845634,0.813552456,0.90676664
12620,ENSG00000070371,100.1744068,0.896697172,0.266454495,3.365291969,0.000764627,0.025031529
12621,ENSG00000100084,78.04975991,0.093258996,0.1867682,0.499330164,0.617546808,0.788682559
12622,ENSG00000242259,129.8071866,-0.241141577,0.146193685,-1.649466436,0.099052114,0.291997671
12623,ENSG00000185608,40.93035651,-0.632303865,0.248566076,-2.543805961,0.010965198,0.085994863
12624,ENSG00000070010,226.5681815,0.059533512,0.110874438,0.536945327,0.59130538,0.772447616
12625,ENSG00000184113,69.24054578,0.880427857,0.363169657,2.424288046,0.015338434,0.103501699
12626,ENSG00000184702,226.2841155,0.745290915,0.283565758,2.62828248,0.008581722,0.07616093
12627,ENSG00000184058,9.436106083,0.403610627,0.585631829,0.689188338,0.490704754,NA
12628,ENSG00000185838,72.03331714,-0.388352945,0.220541391,-1.760907302,0.078254094,0.25593304
12629,ENSG00000215012,170.1346985,-0.084064585,0.140977873,-0.596296308,0.550977297,0.745444139
12630,ENSG00000184470,310.3064214,0.009897754,0.151694261,0.065248048,0.947976506,0.974527814
12631,ENSG00000093010,227.9413446,-0.076832014,0.133486581,-0.57557856,0.564900076,0.754252057
12632,ENSG00000099889,58.8188382,-0.471320928,0.30807751,-1.529877749,0.126046992,0.332813092
12633,ENSG00000183597,847.0663162,0.260787979,0.192439472,1.355168854,0.175363766,0.403269953
12634,ENSG00000128191,186.9944869,0.100798415,0.141044093,0.714658888,0.474819847,0.689421245
12635,ENSG00000099899,151.9192061,-0.244373466,0.152199792,-1.605609716,0.108359689,0.30748547
12636,ENSG00000099901,94.21783959,0.039400809,0.201444102,0.195591771,0.844929702,0.923497122
12637,ENSG00000099904,221.7943573,-0.29025077,0.143192175,-2.027001613,0.042662248,0.181774428
12638,ENSG00000234409,6.914615,0.550338468,0.582323814,0.945072922,0.344621648,NA
12639,ENSG00000040608,25.29966576,-0.05903141,0.384386551,-0.153573038,0.877946397,NA
12640,ENSG00000128185,123.0188553,-0.445155654,0.186503036,-2.38685473,0.016993205,0.10885242
12641,ENSG00000185252,81.74308819,-0.316047519,0.209004304,-1.512157946,0.130493687,0.34053684
12642,ENSG00000244486,38.67285277,0.020653434,0.285707639,0.072288701,0.942372157,0.972365327
12643,ENSG00000099910,309.9607655,-0.075487691,0.123210329,-0.612673392,0.540092319,0.737611796
12644,ENSG00000099917,1413.293212,0.134275584,0.077819322,1.72547873,0.084441234,0.267098356
12645,ENSG00000241973,1223.946982,0.036448305,0.089519856,0.407153303,0.683895396,0.830630004
12646,ENSG00000099937,64.18163413,-0.381327182,0.205661437,-1.854150142,0.063717683,0.228401335
12647,ENSG00000099940,149.6626561,-0.094938866,0.152934517,-0.620781157,0.534743623,0.733467489
12648,ENSG00000099942,1003.012078,0.190038784,0.105567101,1.800170531,0.071833715,0.24396401
12649,ENSG00000183773,29.99734294,0.030216229,0.326782626,0.092465836,0.926327934,NA
12650,ENSG00000099949,339.6268223,-0.198192545,0.135592086,-1.461682249,0.143828304,0.359509618
12651,ENSG00000184436,108.9152004,-0.41407336,0.199724926,-2.073218244,0.038151973,0.171097919
12652,ENSG00000169635,128.1722495,0.229023392,0.145904352,1.569681706,0.116489179,0.320181678
12653,ENSG00000206140,8.864793383,0.071959103,0.572530434,0.125686075,0.899980425,NA
12654,ENSG00000185651,378.6335155,-0.138690511,0.095533476,-1.451747784,0.146571747,0.362952516
12655,ENSG00000161179,195.7883101,-0.40159038,0.129365355,-3.104311648,0.001907223,0.037693332
12656,ENSG00000128228,95.25000066,-0.277506324,0.201245691,-1.378942938,0.167912348,0.393083189
12657,ENSG00000100023,378.8928577,-0.114446911,0.10631819,-1.07645654,0.281723127,0.517248492
12658,ENSG00000100027,75.66689634,-0.195202469,0.210870666,-0.9256976,0.354603156,0.587597357
12659,ENSG00000100030,2672.13387,0.453341251,0.129291864,3.506340124,0.000454314,0.019213941
12660,ENSG00000100034,1481.699981,0.389623338,0.159815023,2.437964401,0.014770228,0.101738363
12661,ENSG00000100038,20.46706514,-0.122736278,0.310543011,-0.395231171,0.69267229,NA
12662,ENSG00000275004,14.31407829,-0.497579477,0.465622298,-1.068633267,0.285234952,NA
12663,ENSG00000254709,15.09896977,-0.908951251,0.642615619,-1.414455585,0.157228179,NA
12664,ENSG00000100218,16.25398035,2.356702795,0.617938764,3.813812845,0.000136839,NA
12665,ENSG00000128266,147.9847809,0.318119461,0.34298855,0.927492949,0.353670651,0.587279574
12666,ENSG00000100228,109.6293154,0.979318386,0.323917231,3.02335996,0.002499847,0.042043838
12667,ENSG00000186716,909.6160494,0.120478722,0.102848948,1.171414234,0.241432314,0.478930613
12668,ENSG00000189269,8.352243629,-0.071447207,0.614010924,-0.116361459,0.907366079,NA
12669,ENSG00000159496,212.1399332,0.201386568,0.162053069,1.242719864,0.213971081,0.449665507
12670,ENSG00000187792,78.04148754,0.111322801,0.246234529,0.452100694,0.651196444,0.810627941
12671,ENSG00000128218,22.5199308,-0.541830491,0.584677272,-0.926717211,0.354073379,NA
12672,ENSG00000169314,13.19394534,0.014585462,0.536697224,0.027176332,0.978319093,NA
12673,ENSG00000250479,126.497617,-0.277563973,0.163801923,-1.694509854,0.090168441,0.277040675
12674,ENSG00000099953,6.987541168,-0.096116767,0.721850096,-0.133153361,0.894072094,NA
12675,ENSG00000099956,244.8491634,-0.063911605,0.13126982,-0.486872037,0.626349016,0.794101757
12676,ENSG00000099958,47.19717366,-0.047966883,0.290215073,-0.165280467,0.868723232,0.936559349
12677,ENSG00000133460,39.56502779,-0.333218982,0.290344079,-1.147669285,0.251105116,0.487919696
12678,ENSG00000099974,13.08660936,0.781881197,0.437903421,1.785510592,0.074178535,NA
12679,ENSG00000099977,18.90593299,0.240432305,0.57340102,0.419309168,0.674990197,NA
12680,ENSG00000099991,1507.063978,0.269292986,0.108684608,2.477747226,0.013221478,0.095638472
12681,ENSG00000099994,10.37825016,1.842556984,0.636541314,2.894638485,0.003795954,NA
12682,ENSG00000099998,16.39159772,0.142790192,0.671639161,0.212599563,0.831639312,NA
12683,ENSG00000100014,93.62964982,0.048678056,0.179805533,0.27072613,0.786601678,0.892460305
12684,ENSG00000128271,30.61679096,-0.107321918,0.306467831,-0.350189832,0.726196237,NA
12685,ENSG00000100024,33.46998772,0.099055222,0.36040142,0.274846926,0.783433844,NA
12686,ENSG00000138867,3093.401225,0.203284868,0.322924018,0.629513001,0.52901326,0.728955417
12687,ENSG00000100028,175.6173184,-0.314391795,0.117870829,-2.667257005,0.007647317,0.072972585
12688,ENSG00000100031,106.2794843,0.140522789,0.201748997,0.696522863,0.486101444,0.698596636
12689,ENSG00000178026,17.56775961,0.146465728,0.463247796,0.316171451,0.751872376,NA
12690,ENSG00000167037,30.16134889,0.04472901,0.399848011,0.111865031,0.910930424,NA
12691,ENSG00000197077,54.1054646,-0.37135812,0.376872049,-0.985369229,0.324442739,0.559368822
12692,ENSG00000100068,122.6746773,-0.266851719,0.178922484,-1.491437592,0.135846645,0.348327337
12693,ENSG00000100077,511.051566,-0.156217692,0.143653916,-1.087458635,0.27683417,0.51310298
12694,ENSG00000100095,15.58926821,-0.581983873,0.538503819,-1.080742331,0.279811748,NA
12695,ENSG00000128203,55.47299467,-0.2252512,0.25593237,-0.880120009,0.378794301,0.61093362
12696,ENSG00000100099,204.7931318,-0.023385643,0.126664515,-0.184626631,0.853521897,0.928364698
12697,ENSG00000100104,155.8763146,-0.057408269,0.27623478,-0.207824188,0.835366245,0.919072787
12698,ENSG00000100109,268.4886296,0.32340639,0.128082184,2.524991222,0.011570118,0.088325695
12699,ENSG00000128294,747.3267797,0.222616063,0.113111853,1.968105526,0.049055897,0.195304034
12700,ENSG00000169184,13.98737502,-0.459948877,0.547957963,-0.839387157,0.401252088,NA
12701,ENSG00000180957,251.9393147,-0.027022444,0.114451093,-0.236104725,0.813351408,0.90676664
12702,ENSG00000100154,51.61691222,-0.38337101,0.277464293,-1.381694944,0.167065387,0.3923905
12703,ENSG00000183765,34.77570378,-0.2754339,0.304405958,-0.904824276,0.365558489,NA
12704,ENSG00000100209,22.28329447,-0.535126835,0.368166476,-1.453491478,0.146087344,NA
12705,ENSG00000159873,228.9577617,-0.109567346,0.105398458,-1.039553598,0.298547344,0.533316714
12706,ENSG00000100219,525.441515,-0.168122755,0.129736263,-1.295880975,0.195016495,0.427787517
12707,ENSG00000183579,13.37176298,-0.371996526,0.530419247,-0.701325467,0.483099924,NA
12708,ENSG00000183762,556.3186193,0.391052587,0.32911093,1.188209054,0.234751058,0.472886581
12709,ENSG00000186998,25.50255057,0.780066681,0.489088385,1.594940108,0.110725629,NA
12710,ENSG00000100263,41.31920999,-0.602824716,0.26669576,-2.260346082,0.02379978,0.13109131
12711,ENSG00000182944,1115.623097,0.068021089,0.063458066,1.071906126,0.283762199,0.519034381
12712,ENSG00000185340,196.7379879,0.610559451,0.238050059,2.564836374,0.010322447,0.083309745
12713,ENSG00000100280,667.6030453,0.048587207,0.09483261,0.512347038,0.60840815,0.782554513
12714,ENSG00000100285,15.32196832,-0.079031155,0.395535068,-0.199808214,0.841630577,NA
12715,ENSG00000100296,686.6492063,0.362619558,0.127121423,2.852544845,0.004337069,0.054230629
12716,ENSG00000184117,89.53921681,-0.090238863,0.175880274,-0.513069836,0.607902471,0.78220654
12717,ENSG00000186575,421.9471904,-0.110033997,0.124288608,-0.885310397,0.375989244,0.608701623
12718,ENSG00000100314,10.42695151,-0.57250864,0.51678905,-1.107818829,0.267940067,NA
12719,ENSG00000100319,65.715632,0.179129455,0.174921008,1.024059124,0.30580735,0.540368317
12720,ENSG00000184076,51.4473592,0.114934625,0.189219726,0.607413547,0.5435765,0.739422329
12721,ENSG00000100325,3602.519475,0.293090724,0.349705234,0.838107914,0.401970098,0.629636748
12722,ENSG00000100330,296.7295517,0.628832644,0.160777661,3.911194123,9.18E-05,0.009054713
12723,ENSG00000099985,97.76629437,0.498182121,0.267291717,1.863814286,0.062347789,0.224902852
12724,ENSG00000239282,7.905785976,-0.978729022,0.595974619,-1.642232723,0.100541784,NA
12725,ENSG00000099992,209.7702128,-0.25926983,0.132685909,-1.954011777,0.050699824,0.19844156
12726,ENSG00000099995,1145.915167,0.286515539,0.129988826,2.204155146,0.027513435,0.142893724
12727,ENSG00000187860,16.92334497,0.120604609,0.45073048,0.26757589,0.789025792,NA
12728,ENSG00000099999,38.63597334,0.173085049,0.301443108,0.574188111,0.565840514,0.754429548
12729,ENSG00000100003,98.0392714,-0.381284295,0.177719641,-2.145425755,0.031918822,0.1543162
12730,ENSG00000100012,84.95984904,-0.065644379,0.488515017,-0.134375356,0.893105768,0.948226164
12731,ENSG00000133488,28.68031339,-0.127522448,0.500576432,-0.254751202,0.798915267,NA
12732,ENSG00000100029,191.1423601,-0.151662854,0.142122834,-1.067125175,0.285915315,0.52126161
12733,ENSG00000185339,61.96865385,0.574277773,0.377427533,1.52155771,0.128119941,0.336233052
12734,ENSG00000100036,22.46655241,0.012307372,0.353684199,0.034797629,0.972241111,NA
12735,ENSG00000167065,85.70388084,0.043601078,0.204354907,0.213359586,0.831046501,0.91667542
12736,ENSG00000184792,1776.222836,0.265689145,0.464710879,0.571729988,0.567504915,0.755613913
12737,ENSG00000133422,245.3035449,-0.12337078,0.151538318,-0.814122666,0.415574682,0.641335807
12738,ENSG00000183963,29.78910281,-0.214925357,0.355909099,-0.603877106,0.545925351,NA
12739,ENSG00000198832,30.53319867,-0.585583238,0.361313304,-1.620707656,0.105080351,NA
12740,ENSG00000138942,171.75451,0.102944438,0.142672077,0.721545801,0.470573772,0.685872451
12741,ENSG00000182541,2264.955341,0.502208271,0.178027109,2.82096515,0.00478794,0.057583597
12742,ENSG00000100100,1189.679747,0.019427285,0.126271186,0.153853666,0.877725119,0.941066917
12743,ENSG00000100105,391.8420135,-0.179460709,0.128157721,-1.400311332,0.161420109,0.383298165
12744,ENSG00000185721,125.2097038,-0.14353741,0.134121023,-1.070208136,0.284525633,0.519673543
12745,ENSG00000184708,201.3054578,-0.113832375,0.122884345,-0.92633748,0.354270624,0.587597357
12746,ENSG00000198089,717.6939235,-0.004575875,0.106738533,-0.042869948,0.965805204,0.983509719
12747,ENSG00000241878,1355.861566,0.440153395,0.162259173,2.712656474,0.006674626,0.068186016
12748,ENSG00000183530,873.3980131,0.031122876,0.071855453,0.433131717,0.664919082,0.818110271
12749,ENSG00000100150,319.6661816,0.052606606,0.114362325,0.459999443,0.64551662,0.806659131
12750,ENSG00000128245,458.2466076,0.344979079,0.169517497,2.035064727,0.041844361,0.180232395
12751,ENSG00000100191,6.166458701,0.576928803,0.854504815,0.675161559,0.499573126,NA
12752,ENSG00000100220,173.9236648,0.022077502,0.147882921,0.149290408,0.881324484,0.942635454
12753,ENSG00000100225,5134.87769,0.390830566,0.343846492,1.136642585,0.25568773,0.49281748
12754,ENSG00000185666,9.30613758,1.109017019,0.739883737,1.498907143,0.133897723,NA
12755,ENSG00000100234,6.694932395,-0.084360655,0.816544537,-0.103314211,0.917713597,NA
12756,ENSG00000133424,55.36304622,0.378459417,0.423218794,0.894240573,0.371193188,0.603981942
12757,ENSG00000100281,118.2709854,-0.20080429,0.161504494,-1.243335618,0.213744184,0.449396273
12758,ENSG00000100284,800.076833,0.237635744,0.125088542,1.899740303,0.057467208,0.214289815
12759,ENSG00000100292,347.5891951,-0.083016163,0.201370886,-0.412255039,0.680152499,0.82730823
12760,ENSG00000100297,410.8674927,-0.173545888,0.104781604,-1.656262937,0.097668583,0.28958689
12761,ENSG00000221963,1417.534083,0.204721141,0.186758986,1.096178262,0.273000771,0.510299913
12762,ENSG00000128284,719.4753066,-0.272348441,0.154607378,-1.761548796,0.078145562,0.255876091
12763,ENSG00000100336,11.7718268,0.482259371,0.734432844,0.65664189,0.511411207,NA
12764,ENSG00000128335,871.0799427,0.286354709,0.155564167,1.840749795,0.065658233,0.231640804
12765,ENSG00000100342,301.4099266,0.272878324,0.199286619,1.369275699,0.170913111,0.39802267
12766,ENSG00000100345,15612.74153,0.45896683,0.170076227,2.698594851,0.006963289,0.069748268
12767,ENSG00000100348,180.932386,-0.303032362,0.157049224,-1.929537474,0.053664173,0.204488951
12768,ENSG00000100350,23.62417097,0.632717302,0.351582116,1.799628798,0.071919271,NA
12769,ENSG00000100353,617.8754391,-0.210984607,0.085281136,-2.47398918,0.013361374,0.096361294
12770,ENSG00000100360,124.2651859,-0.144077267,0.147730309,-0.975272227,0.329425243,0.564250537
12771,ENSG00000100365,911.0544344,0.39589773,0.184369226,2.147309172,0.031768676,0.153713128
12772,ENSG00000100368,5364.452544,0.255718092,0.183683306,1.392168387,0.163871413,0.386795249
12773,ENSG00000128311,156.0989385,0.291010012,0.203147097,1.432508836,0.151998251,0.371483003
12774,ENSG00000128309,195.1238364,0.083434709,0.19426341,0.429492661,0.667564733,0.819813071
12775,ENSG00000100379,90.18548434,-0.088982923,0.184750549,-0.481638205,0.630062981,0.796452307
12776,ENSG00000187045,16.11786156,-0.529567668,0.464987576,-1.138885629,0.25475086,NA
12777,ENSG00000100385,732.1390488,-0.262113653,0.203007881,-1.291150133,0.196651623,0.429723311
12778,ENSG00000133466,94.60648169,-0.048440504,0.186163453,-0.260204157,0.794706298,0.896836415
12779,ENSG00000278195,50.63878937,-0.082899363,0.337678362,-0.245498001,0.806070856,0.902413944
12780,ENSG00000128340,3830.540129,0.240311302,0.108316808,2.218596607,0.026514181,0.139664907
12781,ENSG00000100055,3668.606847,0.335708041,0.126715446,2.649306403,0.008065717,0.074609696
12782,ENSG00000100060,831.7422722,-0.147349906,0.080382337,-1.833112996,0.066785769,0.233772938
12783,ENSG00000128283,44.84406238,0.055258453,0.426323991,0.1296161,0.896870165,0.950710127
12784,ENSG00000100079,43.46730472,-0.547885477,0.417095508,-1.313573191,0.188989875,0.419555079
12785,ENSG00000100083,680.5125345,-0.26983089,0.100582569,-2.68268044,0.007303474,0.071347722
12786,ENSG00000100092,425.6857518,0.049930657,0.126118873,0.395901544,0.692177662,0.835242451
12787,ENSG00000241360,13.60259368,-0.015287256,0.432352082,-0.035358349,0.971793997,NA
12788,ENSG00000100097,570.4149877,-0.212103512,0.171089266,-1.239724252,0.215077404,0.451097567
12789,ENSG00000273899,50.52616637,-0.241120774,0.275775588,-0.874336902,0.381934808,0.612302304
12790,ENSG00000100106,689.1130913,0.103838964,0.133235587,0.77936358,0.435765571,0.657133203
12791,ENSG00000189060,303.3119813,0.484386919,0.300348905,1.612747414,0.106799395,0.304967319
12792,ENSG00000100116,34.7325985,0.035913632,0.5040255,0.071253601,0.943195922,NA
12793,ENSG00000100124,59.81841391,-0.017709988,0.261625265,-0.067692192,0.946030665,0.973915707
12794,ENSG00000100129,430.8791353,-0.36864041,0.119384018,-3.087853939,0.002016075,0.038800012
12795,ENSG00000100139,235.4042131,0.099443549,0.123822793,0.803111818,0.421910108,0.646870085
12796,ENSG00000128346,10.14693974,-0.349356691,0.550130949,-0.635042787,0.52540051,NA
12797,ENSG00000100151,84.45806043,0.369474579,0.217272489,1.700512475,0.089034572,0.275025036
12798,ENSG00000100156,9.28855724,-0.274512791,0.601335602,-0.456505137,0.648026778,NA
12799,ENSG00000128298,8.533738472,-0.536647214,0.618783229,-0.867262054,0.385798443,NA
12800,ENSG00000184381,139.8214997,-0.284507259,0.173557644,-1.639266655,0.101157737,0.295676356
12801,ENSG00000185022,80.56861876,0.560880942,0.212816616,2.635512926,0.008401023,0.075469676
12802,ENSG00000198792,587.4989093,0.10525753,0.137723534,0.764266837,0.444708244,0.664109245
12803,ENSG00000213923,232.4922386,0.047360526,0.146948786,0.322292735,0.747230936,0.869091481
12804,ENSG00000100196,45.70152262,0.010365764,0.235130906,0.044085077,0.964836588,0.983107834
12805,ENSG00000100201,7787.861619,0.04409023,0.059535024,0.740576331,0.458950364,0.675229634
12806,ENSG00000100211,23.91550859,-0.613669356,0.360312217,-1.703160003,0.088538129,NA
12807,ENSG00000100216,104.103627,-0.326491628,0.163414823,-1.997931529,0.045724084,0.187587389
12808,ENSG00000100221,221.6261407,0.034748135,0.114850356,0.302551392,0.762231762,0.878584099
