Non-elite.vs.elite,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3910,ENSG00000253846,10.34457694,0.452066085,0.487101618,0.928073462,0.353369465,0.974955382
3911,ENSG00000254122,9.643555064,0.118494864,0.534552747,0.221671042,0.824569975,0.991512695
3912,ENSG00000253873,10.19850805,0.19378708,0.524798461,0.369260001,0.711933936,0.988030617
3913,ENSG00000253159,6.866234133,-0.141375788,0.674143062,-0.209711849,0.833892577,0.991650156
3914,ENSG00000240184,8.362145856,0.896767527,0.567258478,1.580879904,0.1139055,0.974955382
3915,ENSG00000131504,1973.797035,-0.188585017,0.112111576,-1.68211904,0.092545759,0.974955382
3916,ENSG00000171720,154.9837777,-0.031416927,0.09925774,-0.316518657,0.751608866,0.989754705
3917,ENSG00000164620,59.84394478,-0.050483157,0.204527137,-0.246828649,0.805040837,0.991512695
3918,ENSG00000197948,313.8781356,-0.144326431,0.113085552,-1.276258799,0.201864049,0.974955382
3919,ENSG00000120318,858.1009931,-0.184306014,0.152943608,-1.205058632,0.228180668,0.974955382
3920,ENSG00000156453,37.51308651,-0.239821738,0.381572472,-0.628509013,0.529670544,0.981783372
3921,ENSG00000081791,476.2147365,-0.106436471,0.083965911,-1.267615263,0.204935378,0.974955382
3922,ENSG00000113555,105.4658468,0.083283165,0.16051095,0.518862823,0.603856405,0.988030617
3923,ENSG00000013561,263.4707866,-0.003683395,0.209480723,-0.017583454,0.985971156,0.997457377
3924,ENSG00000113552,101.0516429,0.013124601,0.135161789,0.097102898,0.922644679,0.993543133
3925,ENSG00000131507,615.7632509,0.110045415,0.076602791,1.436571873,0.150839681,0.974955382
3926,ENSG00000145819,2947.574722,-0.246974574,0.137367851,-1.797906659,0.072191801,0.974955382
3927,ENSG00000113580,1130.127297,-0.064717381,0.083107207,-0.778721644,0.436143704,0.976993107
3928,ENSG00000145817,119.699997,0.137196868,0.142745391,0.961129929,0.336486843,0.974955382
3929,ENSG00000186314,10.23862237,0.027917504,0.552308198,0.050546966,0.959686523,0.993961188
3930,ENSG00000156463,5.523040295,-0.276132229,0.800194427,-0.345081419,0.730033162,0.988332289
3931,ENSG00000133706,318.6070084,0.258343101,0.118049204,2.188435773,0.028637875,0.974955382
3932,ENSG00000091009,77.56977528,0.212088601,0.153584643,1.380923227,0.167302568,0.974955382
3933,ENSG00000113649,351.7844635,0.114137122,0.10436242,1.093661125,0.27410363,0.974955382
3934,ENSG00000173250,5.116224828,-0.7649054,0.662811759,-1.154031125,0.248487409,0.974955382
3935,ENSG00000156475,73.01670566,-0.331466406,0.231815151,-1.429873781,0.152753248,0.974955382
3936,ENSG00000176049,32.81649071,-0.136974282,0.326408129,-0.419641148,0.674747624,0.988030617
3937,ENSG00000204909,6.415752209,0.301965659,0.718045983,0.420538052,0.674092438,0.988030617
3938,ENSG00000145868,630.649454,-0.1527561,0.091312891,-1.672886466,0.094349649,0.974955382
3939,ENSG00000169252,301.5181121,0.005805091,0.128123652,0.045308501,0.963861411,0.994385637
3940,ENSG00000169247,25.68993894,0.288186158,0.392373223,0.734469481,0.462662654,0.976993107
3941,ENSG00000173210,59.53025756,0.015349599,0.362155077,0.042384051,0.966192543,0.994712269
3942,ENSG00000164284,99.46474032,0.200141305,0.164527619,1.216460231,0.223809652,0.974955382
3943,ENSG00000145882,188.5981578,-0.061304777,0.136640221,-0.448658359,0.653678128,0.988030617
3944,ENSG00000113712,949.1385321,-0.068315625,0.062863921,-1.086722295,0.277159558,0.974955382
3945,ENSG00000183111,38.0847795,-0.275839779,0.380000603,-0.725893003,0.467904366,0.976993107
3946,ENSG00000155846,207.6566271,-0.008383119,0.140469395,-0.059679324,0.952411039,0.993543133
3947,ENSG00000132915,11.54493516,0.164293468,0.463319785,0.354600587,0.722888836,0.988332289
3948,ENSG00000155850,121.8501939,0.057912946,0.122507446,0.472730007,0.636405816,0.988030617
3949,ENSG00000164296,16.85804618,-0.212276654,0.336902689,-0.630082993,0.528640286,0.981783372
3950,ENSG00000113716,249.4873903,0.023456022,0.112953359,0.207661129,0.835493571,0.991650156
3951,ENSG00000182578,1067.517985,-0.132063815,0.144012204,-0.917032112,0.359125813,0.976556246
3952,ENSG00000113721,37.84690528,-0.219109613,0.338445763,-0.647399486,0.517373429,0.980069924
3953,ENSG00000070814,382.4765656,-0.006109464,0.094176437,-0.064872537,0.948275487,0.993543133
3954,ENSG00000019582,11143.67892,-0.006182874,0.109982348,-0.056216969,0.955168964,0.993934774
3955,ENSG00000164587,1186.948951,0.212970399,0.170011919,1.252679221,0.210322471,0.974955382
3956,ENSG00000070614,914.3945988,-0.035358815,0.18075721,-0.195614966,0.844911545,0.991650156
3957,ENSG00000171992,52.59940781,0.489022714,0.320641556,1.52513829,0.127224609,0.974955382
3958,ENSG00000164591,7.590002743,0.721127671,0.584570704,1.233602138,0.217351196,0.974955382
3959,ENSG00000086589,328.2156194,-0.047167629,0.09772588,-0.482652387,0.629342576,0.988030617
3960,ENSG00000132912,384.4506279,-0.083996632,0.091885696,-0.914142634,0.360641903,0.976993107
3961,ENSG00000256235,77.88647549,-0.198678802,0.206088504,-0.964046017,0.335022855,0.974955382
3962,ENSG00000237693,9.378513747,-0.011664731,0.483564896,-0.024122369,0.980755001,0.996554211
3963,ENSG00000145908,13.6360406,0.263300685,0.420080813,0.626785791,0.530799659,0.981810908
3964,ENSG00000211445,171.661231,-0.013420882,0.143935311,-0.093242456,0.925710946,0.993543133
3965,ENSG00000145901,2619.650719,-0.059098462,0.127557351,-0.463308946,0.643142935,0.988030617
3966,ENSG00000197043,1676.262162,0.009164042,0.1042744,0.08788391,0.929968945,0.993543133
3967,ENSG00000198624,1166.48553,0.038742666,0.073779982,0.525110816,0.599506157,0.988030617
3968,ENSG00000196743,395.8784907,-0.023617507,0.143681683,-0.164373819,0.869436872,0.991650156
3969,ENSG00000123643,506.6132156,-0.156760242,0.160630769,-0.975904197,0.329111942,0.974955382
3970,ENSG00000086570,38.91606419,-0.124099337,0.252816683,-0.490866882,0.623520602,0.988030617
3971,ENSG00000113140,482.905062,0.023425203,0.294811724,0.079458179,0.936668195,0.993543133
3972,ENSG00000177556,151.7000541,-0.148658814,0.140487537,-1.058163715,0.289980811,0.974955382
3973,ENSG00000145907,773.6072267,0.092794039,0.081155556,1.143409568,0.252868582,0.974955382
3974,ENSG00000145888,6.510462018,-0.367743982,0.554137549,-0.663633033,0.50692521,0.979409539
3975,ENSG00000055147,101.8401143,0.133870544,0.148129702,0.903738699,0.366133973,0.976993107
3976,ENSG00000037749,163.6740043,-0.006702547,0.104326188,-0.064246068,0.948774296,0.993543133
3977,ENSG00000164574,738.1414673,-0.168842199,0.087572099,-1.92803645,0.053850593,0.974955382
3978,ENSG00000164576,405.9689323,0.034892423,0.098208958,0.355287581,0.722374158,0.988332289
3979,ENSG00000155506,1295.554439,-0.063995931,0.093717675,-0.682858719,0.494696122,0.977749716
3980,ENSG00000170271,1084.406031,-0.382730006,0.31360432,-1.220423258,0.222304465,0.974955382
3981,ENSG00000155508,384.2312162,0.070706701,0.080731568,0.8758247,0.38112534,0.976993107
3982,ENSG00000082516,120.2190263,-0.166327875,0.153258366,-1.085277619,0.277798715,0.974955382
3983,ENSG00000082515,42.89591238,-0.04210759,0.228355973,-0.184394519,0.853703969,0.991650156
3984,ENSG00000170624,6.482750914,-0.302219898,0.785851303,-0.384576442,0.700551251,0.988030617
3985,ENSG00000145850,10.0920275,0.14070541,0.481167701,0.292424886,0.769961783,0.990228822
3986,ENSG00000113249,15.28506776,-0.04894001,0.379052676,-0.12911137,0.897269525,0.993543133
3987,ENSG00000135077,123.1640193,0.084736769,0.169004303,0.501388235,0.616097918,0.988030617
3988,ENSG00000155868,56.92412904,0.53121754,0.230345537,2.306176832,0.021100754,0.939739775
3989,ENSG00000113263,1140.114466,0.014482651,0.129148105,0.112139863,0.910712511,0.993543133
3990,ENSG00000055163,2649.311763,-0.096762339,0.055512524,-1.743072225,0.081321,0.974955382
3991,ENSG00000172568,145.744948,-0.143815952,0.128936482,-1.115401553,0.264678384,0.974955382
3992,ENSG00000135074,1619.677154,-0.05805755,0.139194531,-0.417096488,0.676607834,0.988030617
3993,ENSG00000172548,67.72110992,-0.048826966,0.24458539,-0.199631571,0.841768735,0.991650156
3994,ENSG00000039600,10.16651434,0.683550076,0.490828431,1.392645644,0.163726973,0.974955382
3995,ENSG00000113272,41.67815829,0.646767314,0.257882059,2.507996549,0.012141785,0.939739775
3996,ENSG00000155858,47.20671727,0.192179199,0.227474824,0.844837227,0.398201727,0.976993107
3997,ENSG00000113282,492.7444949,0.127826269,0.088114312,1.450686801,0.146867092,0.974955382
3998,ENSG00000164330,57.91863025,0.483222676,0.336488193,1.436076172,0.150980668,0.974955382
3999,ENSG00000145860,693.2222885,-0.012739071,0.086765842,-0.146821275,0.883273092,0.992178036
4000,ENSG00000164332,135.8299528,0.12851862,0.14006239,0.917581234,0.358838146,0.976166909
4001,ENSG00000113312,170.5379399,-0.053394667,0.107288623,-0.497673145,0.618714439,0.988030617
4002,ENSG00000170234,362.2825109,-0.014292436,0.078101384,-0.182998505,0.854799191,0.991650156
4003,ENSG00000170231,22.91691923,-0.593836548,0.414594206,-1.432332001,0.152048829,0.974955382
4004,ENSG00000135083,736.2137204,-0.315662072,0.232229948,-1.359265138,0.174062587,0.974955382
4005,ENSG00000221886,8.123881666,0.537241561,0.475821412,1.129082356,0.258863094,0.974955382
4006,ENSG00000164609,274.4909845,0.031973249,0.110584957,0.289128376,0.77248314,0.990228822
4007,ENSG00000164611,10.74865181,0.40244893,0.393313891,1.023225824,0.306201086,0.974955382
4008,ENSG00000113328,213.2412486,0.134804205,0.11750458,1.147225107,0.251288597,0.974955382
4009,ENSG00000170584,70.84950879,0.15836141,0.183599597,0.862536803,0.38839219,0.976993107
4010,ENSG00000038274,643.2925525,0.010367361,0.07424018,0.139646224,0.888939517,0.992834865
4011,ENSG00000113645,9.663081704,0.388721909,0.600010249,0.647858783,0.517076292,0.980069924
4012,ENSG00000113643,147.7644878,0.215531738,0.130485515,1.651767538,0.098581949,0.974955382
4013,ENSG00000120137,358.9835489,0.154870454,0.09046625,1.711914163,0.086912488,0.974955382
4014,ENSG00000040275,26.66450945,-0.039616187,0.292319522,-0.135523576,0.892197925,0.993543133
4015,ENSG00000134516,3775.396739,-0.163820752,0.067848127,-2.414521369,0.015755899,0.939739775
4016,ENSG00000204767,341.2304689,-0.131247755,0.10804488,-1.214752191,0.22446062,0.974955382
4017,ENSG00000234511,74.61700906,-0.093952506,0.18153911,-0.51753314,0.604784041,0.988030617
4018,ENSG00000043462,2973.185913,-0.068598155,0.075881447,-0.904017487,0.365986129,0.976993107
4019,ENSG00000145936,44.02842342,0.263695649,0.263451113,1.000928202,0.316861521,0.974955382
4020,ENSG00000181163,609.5590157,0.160100692,0.139533668,1.147398285,0.25121705,0.974955382
4021,ENSG00000072803,349.8391572,0.016961559,0.069102528,0.245454964,0.806104175,0.991512695
4022,ENSG00000072786,4927.638291,-0.167869452,0.077104767,-2.177160481,0.029468596,0.974955382
4023,ENSG00000168246,48.15511439,0.167251375,0.181423518,0.921883648,0.356589269,0.976056364
4024,ENSG00000174705,28.04691779,-0.63589592,0.39301921,-1.617976688,0.105667622,0.974955382
4025,ENSG00000214357,10.09671122,0.381822431,0.55375036,0.689520872,0.490495543,0.977749716
4026,ENSG00000120129,2490.296546,-0.296251444,0.195674055,-1.514004727,0.13002464,0.974955382
4027,ENSG00000113719,2328.053932,-0.11095053,0.154382427,-0.71867331,0.472342232,0.976993107
4028,ENSG00000037241,12.02960928,-0.018050667,0.419567281,-0.043022104,0.965683913,0.994712269
4029,ENSG00000113732,514.5046681,-0.021114489,0.101618701,-0.207781524,0.835399559,0.991650156
4030,ENSG00000164463,979.0645029,-0.030271083,0.097162597,-0.311550776,0.755381948,0.990228822
4031,ENSG00000113734,18.12052754,-0.305864172,0.35897783,-0.852041954,0.394190807,0.976993107
4032,ENSG00000145919,84.04573698,0.250108917,0.151964804,1.645834501,0.099797837,0.974955382
4033,ENSG00000113742,1015.843047,-0.28171994,0.137202813,-2.053310236,0.040042499,0.974955382
4034,ENSG00000164466,209.7934901,-0.041067213,0.13630258,-0.301294466,0.763189961,0.990228822
4035,ENSG00000113749,965.6660009,-0.200638679,0.190796042,-1.051587219,0.292988974,0.974955382
4036,ENSG00000145920,35.48883706,0.391262549,0.346809104,1.128178425,0.259244574,0.974955382
4037,ENSG00000051596,108.2333199,0.035049279,0.203294355,0.172406552,0.863117921,0.991650156
4038,ENSG00000182230,49.16884262,0.283277079,0.33200878,0.853221652,0.393536398,0.976993107
4039,ENSG00000170085,118.8326368,-0.004030271,0.13199421,-0.030533692,0.975641423,0.995985714
4040,ENSG00000122203,211.4780509,0.062477954,0.131237297,0.476068581,0.63402552,0.988030617
4041,ENSG00000175414,137.727665,0.030158597,0.183523745,0.164330764,0.869470764,0.991650156
4042,ENSG00000048162,25.47714096,-0.139553529,0.303410346,-0.459949805,0.64555225,0.988030617
4043,ENSG00000146066,34.31834768,-0.191353667,0.211896083,-0.903054289,0.366497083,0.976993107
4044,ENSG00000175416,348.7868107,0.027434045,0.181591886,0.151075278,0.879916334,0.991650156
4045,ENSG00000113194,262.7092276,-0.140879411,0.093931912,-1.499803503,0.13366531,0.974955382
4046,ENSG00000146083,1634.541757,-0.024762502,0.076307542,-0.324509241,0.745552527,0.989754705
4047,ENSG00000074276,89.90903763,-0.009813768,0.164488346,-0.059662389,0.952424528,0.993543133
4048,ENSG00000169258,11.93133361,-0.506943383,0.403251107,-1.257140708,0.208702689,0.974955382
4049,ENSG00000048140,196.5437706,0.114186423,0.145441732,0.785100821,0.432394458,0.976993107
4050,ENSG00000113763,150.7423163,-0.151163514,0.192049141,-0.787108514,0.431218346,0.976993107
4051,ENSG00000160883,1431.026743,0.01822301,0.163162324,0.111686384,0.911072076,0.993543133
4052,ENSG00000087206,570.7989618,-0.102794922,0.113269945,-0.907521596,0.364131035,0.976993107
4053,ENSG00000113761,189.5838331,-0.022245041,0.121855569,-0.182552516,0.855149145,0.991650156
4054,ENSG00000160867,8.063055019,-0.506880227,0.638678108,-0.793639583,0.427405282,0.976993107
4055,ENSG00000165671,1330.890391,-0.071477128,0.063012836,-1.134326464,0.256657632,0.974955382
4056,ENSG00000169228,63.97617778,-0.020640127,0.144383546,-0.142953454,0.886326942,0.992297911
4057,ENSG00000213347,216.7280171,-0.226195366,0.154400967,-1.464986716,0.142924542,0.974955382
4058,ENSG00000169230,313.4199788,0.069406139,0.110254411,0.62950895,0.529015911,0.981783372
4059,ENSG00000169223,688.6957375,-0.12615421,0.085287329,-1.479167098,0.139095661,0.974955382
4060,ENSG00000169220,1427.334506,-0.127090515,0.106041873,-1.198493692,0.230724877,0.974955382
4061,ENSG00000131187,8.060070184,-0.725013657,0.495610009,-1.462871296,0.1435026,0.974955382
4062,ENSG00000198055,2628.938582,-0.026480535,0.079977876,-0.331098256,0.740570269,0.989673175
4063,ENSG00000131188,155.3324594,-0.047256954,0.142378167,-0.331911521,0.739956071,0.989635398
4064,ENSG00000113758,103.9907025,0.131582075,0.178896005,0.73552271,0.462021214,0.976993107
4065,ENSG00000196923,928.2284044,-0.172032528,0.167757048,-1.025486137,0.305133863,0.974955382
4066,ENSG00000146094,1795.904875,-0.240670483,0.173770352,-1.384991629,0.166055027,0.974955382
4067,ENSG00000183258,256.5991436,-0.118729038,0.087446242,-1.357737447,0.17454701,0.974955382
4068,ENSG00000146067,642.2115099,-0.1569742,0.090813812,-1.728527819,0.083893638,0.974955382
4069,ENSG00000184840,273.5823091,0.047418474,0.120624437,0.393108354,0.694239454,0.988030617
4070,ENSG00000027847,213.8568151,-0.137325899,0.116798607,-1.175749465,0.239695006,0.974955382
4071,ENSG00000170074,64.88702147,0.198961318,0.264447471,0.75236612,0.451830915,0.976993107
4072,ENSG00000204677,19.21452121,-0.024366669,0.534985645,-0.045546397,0.963671794,0.994385637
4073,ENSG00000145911,52.85124642,0.300661004,0.293873685,1.023096044,0.306262437,0.974955382
4074,ENSG00000145916,246.550655,0.204633386,0.078844077,2.595418636,0.009447577,0.918386032
4075,ENSG00000145912,41.69465071,0.011134554,0.231062196,0.04818856,0.961565967,0.994084113
4076,ENSG00000197451,359.8807223,0.057035001,0.081352829,0.701081967,0.483251863,0.977249009
4077,ENSG00000175309,1012.561051,0.01709102,0.066114746,0.258505414,0.796016871,0.990281914
4078,ENSG00000050767,9.371975656,0.051757671,0.573587488,0.090235008,0.928100466,0.993543133
4079,ENSG00000113240,401.3416181,-0.068688212,0.117069751,-0.586728951,0.557385761,0.984457914
4080,ENSG00000169131,90.37900375,0.023213845,0.200568787,0.115740066,0.907858551,0.993543133
4081,ENSG00000178338,63.50398846,0.123076245,0.208308692,0.59083586,0.554630405,0.983780424
4082,ENSG00000198939,5.80516049,-0.582752677,0.608384815,-0.957868544,0.33812905,0.974955382
4083,ENSG00000234284,34.38773518,-0.072185742,0.24772101,-0.291399351,0.770745911,0.990228822
4084,ENSG00000177932,56.4302661,0.505841172,0.221179055,2.28702113,0.02219459,0.939739775
4085,ENSG00000087116,27.43396431,-1.22293178,1.048589984,-1.166263076,0.243508097,0.974955382
4086,ENSG00000176783,490.5294025,-0.170028113,0.093773412,-1.813180398,0.069804002,0.974955382
4087,ENSG00000169045,1769.874223,0.098347332,0.081812377,1.202108231,0.229321598,0.974955382
4088,ENSG00000127022,1084.384156,0.096208751,0.08948989,1.075079548,0.282339115,0.974955382
4089,ENSG00000161021,1186.302518,-0.179355828,0.075382252,-2.379284549,0.01734628,0.939739775
4090,ENSG00000161013,457.1835381,-0.064763195,0.10045682,-0.644686887,0.519130116,0.980069924
4091,ENSG00000161011,1152.415134,-0.120746557,0.087491082,-1.380101311,0.167555454,0.974955382
4092,ENSG00000161010,202.2540079,0.199653544,0.127568176,1.565073275,0.117565729,0.974955382
4093,ENSG00000197226,709.7986157,-0.021825051,0.087626261,-0.249069746,0.803306832,0.991512695
4094,ENSG00000113269,1190.282784,-0.088433195,0.12740665,-0.694101879,0.48761832,0.977749716
4095,ENSG00000050748,187.7605566,0.131235328,0.128608018,1.020428824,0.30752513,0.974955382
4096,ENSG00000131459,9.021674067,-1.038589798,0.774259412,-1.341397704,0.179791363,0.974955382
4097,ENSG00000113300,334.0102335,-0.112868385,0.085483167,-1.320358025,0.186715511,0.974955382
4098,ENSG00000161055,6.23454639,0.620461263,0.972758994,0.637836573,0.523580069,0.980069924
4099,ENSG00000037280,50.3479936,-0.296305945,0.284734563,-1.04063919,0.298043035,0.974955382
4100,ENSG00000131446,2226.856083,-0.048678882,0.088748713,-0.548502396,0.583346985,0.988030617
4101,ENSG00000196670,156.670218,0.087376914,0.14041895,0.622258709,0.533771768,0.982152237
