Elite.vs.Healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
12060,ENSG00000196267,71.47799775,-0.109329208,0.214521405,-0.509642419,0.610302,NA
12061,ENSG00000105568,834.074148,-0.044466076,0.077693324,-0.572328143,0.567099687,0.646613664
12062,ENSG00000196214,146.7192378,-0.132871668,0.130279755,-1.019894978,0.307778272,NA
12063,ENSG00000198464,60.31665379,-0.524831424,0.224337943,-2.339467934,0.019311229,NA
12064,ENSG00000167554,9.793172908,-0.988381885,0.558737015,-1.768957234,0.076901012,NA
12065,ENSG00000221923,36.27381792,-0.636599697,0.29782313,-2.137509258,0.032556594,NA
12066,ENSG00000167555,113.2754094,0.056319737,0.206265502,0.273044869,0.784818725,NA
12067,ENSG00000258405,6.906099974,-0.340852657,0.61991594,-0.549836897,0.582431249,NA
12068,ENSG00000198482,231.5127867,0.036863281,0.128015645,0.287959188,0.773377979,NA
12069,ENSG00000167562,185.1835336,0.217104163,0.125033161,1.736372668,0.082497962,NA
12070,ENSG00000167766,255.2990181,-0.343333844,0.135492439,-2.533970514,0.011277822,NA
12071,ENSG00000213020,326.0837246,-0.051779814,0.106953341,-0.484134608,0.628290341,NA
12072,ENSG00000189190,110.2844632,-0.57057328,0.209139245,-2.728198049,0.006368136,NA
12073,ENSG00000198538,42.89266402,-0.204425831,0.235365119,-0.868547693,0.385094575,NA
12074,ENSG00000204604,87.98309545,-0.308413533,0.183574094,-1.680049325,0.092947719,NA
12075,ENSG00000182986,98.54748065,-0.277243831,0.162989357,-1.700993461,0.088944215,NA
12076,ENSG00000213793,11.62394723,0.477246223,0.472692507,1.00963357,0.31267088,NA
12077,ENSG00000180257,40.84833028,-0.0506072,0.240478253,-0.210443979,0.833321171,NA
12078,ENSG00000170949,311.348127,-0.025930641,0.109465969,-0.236883126,0.812747461,NA
12079,ENSG00000170954,11.09160459,-0.525905261,0.517910604,-1.015436365,0.309897866,NA
12080,ENSG00000197937,83.52627207,-0.599560232,0.18395353,-3.259302665,0.001116864,NA
12081,ENSG00000197497,27.19724587,-1.045287918,0.305492467,-3.421648753,0.000622427,NA
12082,ENSG00000197928,27.50381343,-0.745083778,0.378882104,-1.966531991,0.049237191,NA
12083,ENSG00000213799,73.67341376,-0.241125205,0.195132959,-1.235696963,0.216571227,NA
12084,ENSG00000203326,72.81060225,-0.345527813,0.218633393,-1.580398164,0.114015712,NA
12085,ENSG00000196417,86.16849086,-0.388155565,0.223133265,-1.739568349,0.081934841,NA
12086,ENSG00000160336,63.46320091,-0.445048624,0.216247425,-2.058052825,0.039585063,NA
12087,ENSG00000198346,40.18905512,-0.522772552,0.244657232,-2.136754956,0.032617928,NA
12088,ENSG00000130844,112.2410575,-0.481211996,0.17580587,-2.737178214,0.006196871,NA
12089,ENSG00000142405,1457.590122,0.28770075,0.173742492,1.655903212,0.097741421,0.185560676
12090,ENSG00000179820,1618.092464,0.160274264,0.1915654,0.836655596,0.402786185,0.498137291
12091,ENSG00000142408,37.94668565,-0.168227253,0.364782643,-0.461171211,0.644675775,NA
12092,ENSG00000130433,13.95165298,-0.611536797,0.524650803,-1.165607282,0.243773262,NA
12093,ENSG00000189068,54.47521537,0.100885378,0.34606122,0.291524656,0.770650089,NA
12094,ENSG00000170909,494.7248638,0.390650724,0.156553227,2.495322085,0.012584285,NA
12095,ENSG00000170906,114.8971368,-0.115367645,0.117979292,-0.977863519,0.32814183,NA
12096,ENSG00000105619,51.1160931,-0.039054588,0.200634708,-0.194655194,0.845662891,NA
12097,ENSG00000105618,80.61263183,0.070327351,0.179995899,0.390716406,0.696006871,NA
12098,ENSG00000088038,551.5662598,0.12438547,0.102685633,1.21132301,0.225771633,NA
12099,ENSG00000105617,83.66235498,-0.280097958,0.135195128,-2.071805119,0.038283619,NA
12100,ENSG00000167608,44.03426035,-0.129318895,0.272217928,-0.475056497,0.634746705,NA
12101,ENSG00000125505,3439.122945,0.369712653,0.175696279,2.104271394,0.03535478,0.109625114
12102,ENSG00000170892,524.896578,0.295934555,0.156486068,1.891123979,0.058607796,NA
12103,ENSG00000170889,2369.504031,-0.073433204,0.135953935,-0.540132981,0.589105327,0.66213926
12104,ENSG00000204577,889.9752847,0.396156191,0.186322757,2.126182533,0.033488064,0.107239256
12105,ENSG00000244482,262.774038,0.398741428,0.240497007,1.657989151,0.097319656,NA
12106,ENSG00000131042,1490.693365,0.108921761,0.144916761,0.751616031,0.452282,0.546798154
12107,ENSG00000187116,428.819828,0.27942458,0.226958467,1.231170549,0.218259084,NA
12108,ENSG00000239961,19.87975071,-0.450258254,0.404688561,-1.112604351,0.265878391,NA
12109,ENSG00000167613,481.0667296,-0.212685209,0.116410355,-1.827029986,0.067695261,NA
12110,ENSG00000167614,73.2625673,-0.205174277,0.195747188,-1.048159515,0.29456512,NA
12111,ENSG00000167615,2303.582445,-0.239957511,0.101412688,-2.366148809,0.017974218,0.084665443
12112,ENSG00000275183,47.76016987,-0.179393931,0.224728176,-0.798270757,0.424713384,NA
12113,ENSG00000167618,9.621591439,-0.979736981,0.496379216,-1.973767133,0.048408228,NA
12114,ENSG00000239998,909.9482422,0.260245964,0.164862619,1.578562597,0.114436419,0.203810317
12115,ENSG00000104974,781.5154538,0.159463522,0.133316186,1.19613024,0.231645738,0.327879518
12116,ENSG00000104972,453.8213281,0.17704076,0.156624847,1.130349127,0.258329141,NA
12117,ENSG00000186818,69.07280704,0.255020539,0.177021586,1.440618314,0.149692544,NA
12118,ENSG00000243772,9.359140051,-0.217111797,0.53037115,-0.409358233,0.682276786,NA
12119,ENSG00000167633,12.10470141,-0.944557308,0.611548424,-1.544533959,0.122459031,NA
12120,ENSG00000125498,6.413462784,-1.655655213,0.694976006,-2.382319965,0.017203942,NA
12121,ENSG00000189013,5.620769939,0.010825926,0.664002716,0.016304039,0.986991835,NA
12122,ENSG00000186431,296.8254634,0.558990293,0.247124791,2.261975788,0.023698899,NA
12123,ENSG00000189430,72.8101243,-0.671811391,0.270856426,-2.48032288,0.013126346,NA
12124,ENSG00000167634,18.30732847,-1.129561721,0.383736792,-2.943584626,0.003244351,NA
12125,ENSG00000022556,49.75450899,-0.72097775,0.358054132,-2.01359986,0.044051561,NA
12126,ENSG00000088053,67.66435898,-0.062025877,0.224927433,-0.275759501,0.782732792,NA
12127,ENSG00000160439,88.32953681,-0.475853422,0.174542665,-2.726287141,0.006405125,NA
12128,ENSG00000131037,31.64598382,-0.538292557,0.264620988,-2.034202056,0.041931227,NA
12129,ENSG00000125503,826.3832977,0.063074885,0.087846366,0.718013593,0.472748906,0.566378814
12130,ENSG00000105048,23.74573855,0.108966523,0.524324978,0.207822492,0.83536757,NA
12131,ENSG00000180089,55.61208924,0.608244455,0.301631333,2.016516153,0.043746031,NA
12132,ENSG00000105063,1945.708971,0.213142178,0.124819595,1.70760191,0.087710234,0.174007414
12133,ENSG00000133265,84.04068507,-0.29040725,0.158374473,-1.833674609,0.06670231,NA
12134,ENSG00000160469,6.89979558,-1.428464239,0.628655358,-2.272253344,0.023071213,NA
12135,ENSG00000180061,80.98860161,0.078046717,0.253584911,0.307773508,0.758254682,NA
12136,ENSG00000133247,86.36954715,-0.185187524,0.151167441,-1.225049008,0.220556756,NA
12137,ENSG00000233493,36.24880498,-0.145890652,0.211125379,-0.691014281,0.489556567,NA
12138,ENSG00000108107,3785.608563,-0.050841875,0.090608895,-0.561113507,0.574720161,0.650374927
12139,ENSG00000108106,122.9939803,0.609069585,0.181726944,3.351564565,0.000803563,NA
12140,ENSG00000187902,69.81274311,1.498898005,0.504867882,2.96889158,0.00298876,NA
12141,ENSG00000063241,38.83844895,-0.053879193,0.210728129,-0.255681066,0.798197116,NA
12142,ENSG00000197483,122.4223023,-0.149973253,0.121782858,-1.231480818,0.218143087,NA
12143,ENSG00000090971,17.80816186,0.100766983,0.309796558,0.325268246,0.744978062,NA
12144,ENSG00000179954,9.226134996,-1.495884734,0.555327323,-2.693699144,0.007066392,NA
12145,ENSG00000218891,57.54787009,-0.217347155,0.241605374,-0.8995957,0.368335446,NA
12146,ENSG00000179943,114.8300355,-0.069834349,0.145259621,-0.480755414,0.630690342,NA
12147,ENSG00000171443,118.3486158,0.022556291,0.15516667,0.145368146,0.884420213,NA
12148,ENSG00000261221,511.7996567,0.117265955,0.093468477,1.254604313,0.209622437,NA
12149,ENSG00000179922,91.01228996,0.129216462,0.167479514,0.771535924,0.440389337,NA
12150,ENSG00000213015,151.7546993,-0.204946939,0.137088793,-1.494994121,0.134915977,NA
12151,ENSG00000171425,96.34234965,0.194980128,0.146442768,1.331442523,0.183043445,NA
12152,ENSG00000173581,31.78186753,-0.462393474,0.293062051,-1.57780058,0.11461143,NA
12153,ENSG00000063244,930.1798457,0.033830592,0.071543989,0.472864209,0.636310061,0.702820586
12154,ENSG00000063245,1068.778894,0.244169038,0.103487883,2.359397352,0.018304644,0.0848312
12155,ENSG00000142409,335.4868138,0.124847612,0.124160275,1.005535882,0.314638881,NA
12156,ENSG00000167685,155.1985967,-0.362321846,0.141474812,-2.561034301,0.010436105,NA
12157,ENSG00000131848,40.26714773,-0.28681724,0.219001461,-1.309659024,0.190311211,NA
12158,ENSG00000267710,60.22133789,0.00349284,0.196127712,0.017809009,0.985791218,NA
12159,ENSG00000018869,21.92541478,0.284349124,0.340839825,0.834260271,0.404134335,NA
12160,ENSG00000198440,30.09661568,-0.775836828,0.256656717,-3.022858068,0.002503997,NA
12161,ENSG00000198046,14.00344284,-0.71079232,0.514196641,-1.382335596,0.166868681,NA
12162,ENSG00000196263,8.543336336,-0.342017188,0.563835462,-0.606590418,0.544122761,NA
12163,ENSG00000196867,36.74587191,-0.204362829,0.268651146,-0.760699637,0.446836492,NA
12164,ENSG00000197016,38.62400458,-0.751780795,0.283130808,-2.655241938,0.007925155,NA
12165,ENSG00000197951,79.62667305,0.024983644,0.161980028,0.154239042,0.87742126,NA
12166,ENSG00000127903,34.23049196,-1.033437892,0.401248743,-2.575554213,0.010007958,NA
12167,ENSG00000083844,478.202652,-0.063946048,0.094934762,-0.673578847,0.500579105,NA
12168,ENSG00000204524,98.59123776,-0.096836262,0.162165674,-0.597144014,0.550411234,NA
12169,ENSG00000197714,348.413116,-0.038617326,0.08753525,-0.441163143,0.659094894,NA
12170,ENSG00000178229,73.97290659,-0.188386981,0.187500312,-1.004728892,0.315027412,NA
12171,ENSG00000131845,57.52429253,-0.174560675,0.200948502,-0.868683637,0.385020194,NA
12172,ENSG00000152433,10.12995357,-0.70668678,0.500856989,-1.410955215,0.15825782,NA
12173,ENSG00000256060,9.273589613,-0.289989121,0.496718837,-0.58380939,0.55934856,NA
12174,ENSG00000188785,95.28552866,-0.283557371,0.168344409,-1.684388412,0.092106629,NA
12175,ENSG00000186272,45.4795217,-0.228604946,0.254782023,-0.89725697,0.369581812,NA
12176,ENSG00000186230,31.56823782,-0.719760713,0.307747215,-2.338804956,0.01934553,NA
12177,ENSG00000197128,49.78746449,-0.225481567,0.23337744,-0.966166936,0.333960655,NA
12178,ENSG00000105136,55.19230753,-0.407638356,0.229232052,-1.778278177,0.075358179,NA
12179,ENSG00000152439,46.34321585,-0.443229186,0.236457006,-1.874459941,0.060867058,NA
12180,ENSG00000121406,113.495138,-0.018641253,0.145905871,-0.127762184,0.898337177,NA
12181,ENSG00000251369,91.51700297,-0.346920213,0.180531153,-1.92166398,0.054648052,NA
12182,ENSG00000083817,33.11804329,-0.231536057,0.265484314,-0.872127068,0.383139061,NA
12183,ENSG00000171649,43.02043662,-0.62034733,0.265741455,-2.334401802,0.019574693,NA
12184,ENSG00000183647,42.53327678,-0.723144359,0.254143182,-2.845421046,0.004435275,NA
12185,ENSG00000213762,136.9710638,-0.155341531,0.137408871,-1.130505842,0.258263138,NA
12186,ENSG00000121417,119.2809175,-0.133889719,0.114503671,-1.169305031,0.242280757,NA
12187,ENSG00000204519,87.99509733,-0.261604546,0.158905844,-1.646286498,0.099704788,NA
12188,ENSG00000179909,105.9596467,-0.461057825,0.225502323,-2.044581263,0.040896158,NA
12189,ENSG00000083814,142.5970516,0.114191834,0.149986765,0.761346069,0.446450391,NA
12190,ENSG00000152443,166.4674858,0.089536238,0.160630904,0.55740356,0.577251734,NA
12191,ENSG00000083828,399.8486672,0.236996181,0.125661007,1.885996195,0.059295467,NA
12192,ENSG00000178935,270.7554295,0.143431963,0.124171869,1.155108349,0.24804606,NA
12193,ENSG00000269343,152.6600936,0.108778166,0.140501262,0.774214871,0.438803736,NA
12194,ENSG00000204514,262.4817568,0.033994506,0.132622312,0.256325696,0.797699357,NA
12195,ENSG00000198466,282.538123,0.107748537,0.11411291,0.944227406,0.345053453,NA
12196,ENSG00000173480,172.9099821,-0.030906327,0.138677556,-0.222864662,0.823640841,NA
12197,ENSG00000196724,52.15725466,-0.456672342,0.282825799,-1.614677104,0.106380638,NA
12198,ENSG00000152454,30.31616451,-0.789281528,0.331014711,-2.384430368,0.017105585,NA
12199,ENSG00000166704,83.33471109,-0.179690504,0.171710003,-1.046476624,0.295341032,NA
12200,ENSG00000176293,21.48153617,-0.700225868,0.4793675,-1.460728708,0.144089907,NA
12201,ENSG00000121413,132.1831153,-0.273079257,0.197025599,-1.386009019,0.165744149,NA
12202,ENSG00000181894,59.29319303,-0.42430295,0.202913169,-2.091056743,0.036522978,NA
12203,ENSG00000171606,349.9097758,0.145631749,0.094912424,1.534380249,0.124936134,NA
12204,ENSG00000198131,166.7172924,-0.299824019,0.159947859,-1.874510991,0.060860029,NA
12205,ENSG00000278129,112.9824276,-0.149416483,0.167907361,-0.889874525,0.373533264,NA
12206,ENSG00000267216,26.42568639,-0.521059468,0.331108285,-1.573682964,0.115560762,NA
12207,ENSG00000142396,110.4828209,-0.025525211,0.166791125,-0.153036984,0.87836911,NA
12208,ENSG00000182318,74.55706689,-0.027018587,0.157462713,-0.171587209,0.863762064,NA
12209,ENSG00000121410,7.506253323,0.110023713,0.46675262,0.235721683,0.813648643,NA
12210,ENSG00000174586,17.52902196,-0.346335431,0.338035468,-1.024553527,0.305573902,NA
12211,ENSG00000152475,26.93151847,-0.452377918,0.324254974,-1.395130237,0.162976569,NA
12212,ENSG00000083845,1050.388271,-0.26498282,0.167540277,-1.581606668,0.113739391,0.202927314
12213,ENSG00000171574,35.42404865,-0.273038667,0.268670267,-1.016259335,0.309505908,NA
12214,ENSG00000131849,50.1485722,-0.710009267,0.23134812,-3.06900816,0.002147707,NA
12215,ENSG00000249471,76.22521403,-0.196872677,0.155196616,-1.268537179,0.204606182,NA
12216,ENSG00000083812,226.636078,0.036564694,0.117820894,0.310341343,0.756301395,NA
12217,ENSG00000083838,46.98651427,-0.095984268,0.242480603,-0.395843077,0.692220796,NA
12218,ENSG00000083807,26.28526138,-0.4290867,0.284788038,-1.506687933,0.131890666,NA
12219,ENSG00000119574,205.4947097,0.14324505,0.133696151,1.071422394,0.283979548,NA
12220,ENSG00000130726,944.012884,-0.100464684,0.090771358,-1.106788373,0.268385436,0.363227115
12221,ENSG00000130724,564.8558749,0.342531045,0.129413223,2.646800977,0.008125716,NA
12222,ENSG00000130725,325.9767453,0.413653568,0.169398515,2.441896062,0.014610352,NA
12223,ENSG00000099326,267.3593996,-0.061468892,0.117145179,-0.524724046,0.599775039,NA
12224,ENSG00000196476,10.31984827,-0.344646206,0.434504562,-0.793193526,0.427665079,NA
12225,ENSG00000247315,222.8663515,-0.074551165,0.098906796,-0.75375169,0.450998338,NA
12226,ENSG00000177732,89.79760388,-0.277903285,0.156759468,-1.772800642,0.076261747,NA
12227,ENSG00000125841,12.05164692,-0.504933711,0.433656583,-1.164363071,0.244276906,NA
12228,ENSG00000101255,61.5410311,-0.269764912,0.188651301,-1.429965815,0.152726831,NA
12229,ENSG00000125826,996.9597718,0.22288209,0.112331569,1.984144721,0.047239709,0.125020299
12230,ENSG00000125875,320.2432143,0.104052176,0.096363265,1.07979089,0.280235309,NA
12231,ENSG00000101266,386.1396197,0.090901492,0.095685407,0.950003717,0.342110364,NA
12232,ENSG00000271303,23.28629377,0.164606592,0.369794882,0.445129448,0.656226209,NA
12233,ENSG00000215397,158.0932432,0.389015487,0.239727736,1.622738752,0.104645264,NA
12234,ENSG00000125898,481.525255,0.092513005,0.143493363,0.64471975,0.519108815,NA
12235,ENSG00000101280,20.12736616,-0.399119544,0.346861079,-1.150661082,0.249871693,NA
12236,ENSG00000125818,3519.727567,0.585120321,0.282984053,2.067679484,0.038670172,0.113810775
12237,ENSG00000125895,12.09803361,-0.406374034,0.427406802,-0.950789813,0.341711085,NA
12238,ENSG00000101298,113.7395336,-0.347191229,0.224940975,-1.543477034,0.122715076,NA
12239,ENSG00000125775,23.15408808,-0.090890189,0.269583015,-0.337151021,0.736003057,NA
12240,ENSG00000274322,31.30353026,0.373576919,0.216030961,1.729274901,0.083759907,NA
12241,ENSG00000088832,807.5155345,0.240245262,0.113786999,2.111359513,0.034741422,0.109122276
12242,ENSG00000088833,816.5343368,0.265309304,0.143474491,1.849174031,0.064432687,0.144075166
12243,ENSG00000196209,1135.610975,0.339044266,0.17282293,1.961801394,0.049785611,0.127723801
12244,ENSG00000125900,74.98497556,0.595636938,0.215056058,2.769682207,0.005611101,NA
12245,ENSG00000260861,10.01445354,0.540183198,0.500428436,1.079441454,0.28039098,NA
12246,ENSG00000101307,1153.524692,0.592627523,0.17804994,3.328434281,0.000873356,0.035015486
12247,ENSG00000089012,135.0454354,-0.133747191,0.183006458,-0.73083318,0.464881054,NA
12248,ENSG00000198053,2373.436054,0.376690279,0.177663917,2.120240765,0.033985746,0.10834034
12249,ENSG00000125834,506.1618819,0.004790753,0.097062124,0.049357592,0.960634324,NA
12250,ENSG00000125780,35.04756594,0.46306982,0.384859438,1.203218042,0.228891955,NA
12251,ENSG00000125835,164.2720454,-0.159613351,0.113731297,-1.40342505,0.160490127,NA
12252,ENSG00000088876,42.7515602,-0.451034625,0.22430378,-2.010820435,0.044344427,NA
12253,ENSG00000149488,8.471514927,-1.034855602,0.661811545,-1.563671123,0.117894823,NA
12254,ENSG00000101361,210.6930919,-0.436675383,0.128244259,-3.405028699,0.000661571,NA
12255,ENSG00000101365,193.1765175,-0.264864301,0.10588075,-2.501534059,0.012365655,NA
12256,ENSG00000088881,17.13703781,-1.205619431,0.463609547,-2.600506049,0.009308638,NA
12257,ENSG00000132635,201.4607115,-0.373647331,0.152045812,-2.457465449,0.013992127,NA
12258,ENSG00000215305,182.4294237,-0.121613844,0.109322156,-1.112435466,0.265950963,NA
12259,ENSG00000132670,462.929621,0.113042739,0.083505815,1.353710983,0.175828603,NA
12260,ENSG00000125787,10.52062824,-0.290383159,0.440912312,-0.658596167,0.510155125,NA
12261,ENSG00000125901,90.92777426,-0.177751677,0.161268911,-1.102206718,0.270371812,NA
12262,ENSG00000101405,19.94073901,-0.277100909,0.35835104,-0.773266651,0.439364588,NA
12263,ENSG00000185019,114.6389777,0.067647989,0.143619831,0.471021229,0.637625575,NA
12264,ENSG00000215251,115.8887617,-0.177647025,0.153510254,-1.157232303,0.247177463,NA
12265,ENSG00000088899,18.35053869,-0.472010999,0.39285062,-1.201502492,0.229556341,NA
12266,ENSG00000198171,177.8204676,-0.067785351,0.113300811,-0.598277721,0.54965464,NA
12267,ENSG00000125877,122.6433469,-0.072247822,0.134791901,-0.535995278,0.591961814,NA
12268,ENSG00000088854,164.2959986,0.061192912,0.139201582,0.43959926,0.660227377,NA
12269,ENSG00000088812,242.7652422,-0.008547334,0.095007611,-0.089964724,0.928315247,NA
12270,ENSG00000088827,182.4515525,0.408437783,0.510751792,0.799679588,0.423896462,NA
12271,ENSG00000132622,20.74992022,-0.968035053,0.378885306,-2.554955382,0.010620141,NA
12272,ENSG00000101220,190.8465208,-0.145059217,0.173105505,-0.837981533,0.402041075,NA
