row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc
ENSG00000125255,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,SLC10A2
ENSG00000125266,0.2276984,1.542608,4.955333,0.3113025,0.7555707,0.9994807,EFNB2
ENSG00000134884,293.4199,0.3560758,0.5282881,0.6740181,0.5002998,0.9994807,ARGLU1
ENSG00000174405,64.4344,0.6038461,0.8213725,0.7351672,0.4622377,0.9994807,LIG4
ENSG00000139826,138.3286,-0.1521862,0.6403596,-0.2376575,0.8121468,0.9994807,ABHD13
ENSG00000102524,313.6486,0.5122072,0.5377837,0.952441,0.3408734,0.9994807,TNFSF13B
ENSG00000041515,14.35973,2.774685,1.861617,1.490471,0.1361005,0.9994807,MYO16
ENSG00000185950,1773.188,0.640499,0.6280787,1.019775,0.3078351,0.9994807,IRS2
ENSG00000187498,4.075389,4.336455,3.133866,1.38374,0.1664382,0.9994807,COL4A1
ENSG00000134871,7.811039,1.109879,2.022102,0.548874,0.5830919,0.9994807,COL4A2
ENSG00000139832,55.65449,-0.871173,0.995306,-0.8752815,0.3814207,0.9994807,RAB20
ENSG00000213995,106.4595,-0.4428243,0.6899988,-0.6417755,0.521019,0.9994807,NAXD
ENSG00000134905,543.4349,-0.1294528,0.5177564,-0.2500264,0.8025669,0.9994807,CARS2
ENSG00000153487,196.3106,-0.2704231,0.5854399,-0.4619144,0.6441427,0.9994807,ING1
ENSG00000088448,470.5579,0.2246931,0.4884872,0.4599775,0.6455324,0.9994807,ANKRD10
ENSG00000102606,255.6771,-0.1035769,0.5691063,-0.1819992,0.8555834,0.9994807,ARHGEF7
ENSG00000153495,4.562292,1.646828,2.940643,0.5600233,0.5754636,0.9994807,TEX29
ENSG00000153498,1.643088,2.965099,4.86497,0.6094794,0.5422067,0.9994807,SPACA7
ENSG00000126216,333.6606,-0.1239209,0.5167915,-0.239789,0.8104938,0.9994807,TUBGCP3
ENSG00000068650,1855.541,0.3487437,0.4338865,0.803767,0.4215315,0.9994807,ATP11A
ENSG00000126217,35.10353,-0.3949454,1.04849,-0.3766803,0.7064112,0.9994807,MCF2L
ENSG00000057593,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,F7
ENSG00000126218,2.300324,3.224123,4.697102,0.6864069,0.4924566,0.9994807,F10
ENSG00000126231,4.243781,1.948585,3.020271,0.6451689,0.5188177,0.9994807,PROZ
ENSG00000126226,116.9157,-0.2263378,0.6707067,-0.3374617,0.7357689,0.9994807,PCID2
ENSG00000139842,531.6719,-0.241708,0.5271927,-0.4584813,0.6466067,0.9994807,CUL4A
ENSG00000185896,830.0539,-0.1412715,0.4663124,-0.3029547,0.7619244,0.9994807,LAMP1
ENSG00000139835,25.83557,0.246017,1.200296,0.2049637,0.8376005,0.9994807,GRTP1
ENSG00000153531,8.291146,-0.8989729,2.09872,-0.4283434,0.6684011,0.9994807,ADPRHL1
ENSG00000150401,94.6397,-0.1438024,0.7238313,-0.1986683,0.8425222,0.9994807,DCUN1D2
ENSG00000150403,429.4069,0.5008984,0.4934764,1.01504,0.3100866,0.9994807,TMCO3
ENSG00000198176,585.9165,-0.5393875,0.5643623,-0.9557468,0.3392002,0.9994807,TFDP1
ENSG00000185974,2.85664,4.582172,3.906532,1.172951,0.2408153,0.9994807,GRK1
ENSG00000184497,25.15139,0.2388601,1.204776,0.198261,0.8428408,0.9994807,TMEM255B
ENSG00000183087,53.10422,-0.8418472,0.8899285,-0.9459716,0.3441631,0.9994807,GAS6
ENSG00000185989,988.956,-0.5355144,0.4589083,-1.166931,0.2432381,0.9994807,RASA3
ENSG00000130177,126.6473,-0.2611831,0.6543741,-0.3991342,0.6897943,0.9994807,CDC16
ENSG00000169062,99.1803,0.5508304,0.7078407,0.7781841,0.4364605,0.9994807,UPF3A
ENSG00000198824,90.59569,-0.5663827,0.7313758,-0.7744072,0.43869,0.9994807,CHAMP1
ENSG00000187537,0.2820963,-1.047725,4.979465,-0.2104092,0.8333483,0.9994807,POTEG
ENSG00000182652,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,OR4Q3
ENSG00000176299,0.1756854,-0.9483163,4.955334,-0.1913728,0.8482335,0.9994807,OR4M1
ENSG00000176281,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,OR4K5
ENSG00000136319,66.24987,-0.2251334,0.8152644,-0.2761477,0.7824346,0.9994807,TTC5
ENSG00000100814,17.75097,0.5360119,1.395034,0.3842284,0.7008092,0.9994807,CCNB1IP1
ENSG00000129484,16.94021,0.9362787,1.429272,0.6550736,0.5124204,0.9994807,PARP2
ENSG00000129566,655.1088,-0.3177621,0.4736644,-0.6708593,0.5023102,0.9994807,TEP1
ENSG00000185271,1.34033,4.037846,4.830719,0.8358686,0.4032288,0.9994807,KLHL33
ENSG00000092094,63.70819,-0.9727678,0.8964138,-1.085177,0.2778432,0.9994807,OSGEP
ENSG00000100823,143.7278,-0.5802772,0.6820482,-0.8507862,0.3948881,0.9994807,APEX1
ENSG00000165782,118.6297,0.1512872,0.6666321,0.2269426,0.8204684,0.9994807,PIP4P1
ENSG00000198805,89.33973,-0.1077436,0.7306085,-0.1474711,0.8827602,0.9994807,PNP
ENSG00000182545,0.6334671,-2.645034,4.86626,-0.5435456,0.5867542,0.9994807,RNASE10
ENSG00000181803,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,OR6S1
ENSG00000258818,0.2820963,-1.047725,4.979465,-0.2104092,0.8333483,0.9994807,RNASE4
ENSG00000214274,3.868059,4.256555,3.158331,1.347723,0.1777476,0.9994807,ANG
ENSG00000169413,184.7,0.2185818,0.8053039,0.2714278,0.7860621,0.9994807,RNASE6
ENSG00000129538,3.107091,2.905768,3.380569,0.85955,0.3900372,0.9994807,RNASE1
ENSG00000169397,5.107487,-3.305103,2.763503,-1.195983,0.2317031,0.9994807,RNASE3
ENSG00000169385,22.07947,-1.66831,1.347919,-1.237693,0.2158301,0.9994807,RNASE2
ENSG00000165792,26.5248,-0.4594078,1.172415,-0.3918474,0.695171,0.9994807,METTL17
ENSG00000165794,1.38273,-1.033669,4.826618,-0.21416,0.8304223,0.9994807,SLC39A2
ENSG00000165795,24.08871,0.5720706,1.272349,0.4496177,0.6529862,0.9994807,NDRG2
ENSG00000179636,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,TPPP2
ENSG00000165799,0.6572353,2.229456,4.93851,0.4514431,0.6516702,0.9994807,RNASE7
ENSG00000173431,2.049286,3.320038,4.898606,0.6777515,0.4979292,0.9994807,RNASE8
ENSG00000165801,698.0331,0.4169175,0.4854288,0.8588645,0.3904153,0.9994807,ARHGEF40
ENSG00000165804,139.9341,0.780127,0.6924061,1.12669,0.2598736,0.9994807,ZNF219
ENSG00000092199,1261.108,0.1041908,0.4395129,0.2370597,0.8126104,0.9994807,HNRNPC
ENSG00000092200,53.50558,0.7148837,0.8814144,0.8110643,0.4173287,0.9994807,RPGRIP1
ENSG00000092201,201.0674,-0.256865,0.5777433,-0.4446005,0.6566085,0.9994807,SUPT16H
ENSG00000100888,632.5223,-0.2240312,0.4738748,-0.4727644,0.6363812,0.9994807,CHD8
ENSG00000129472,787.7457,0.4979501,0.6255898,0.7959691,0.42605,0.9994807,RAB2B
ENSG00000092203,382.1868,0.337374,0.5039425,0.6694692,0.5031962,0.9994807,TOX4
ENSG00000165819,161.8657,-0.279103,0.6244686,-0.4469449,0.6549149,0.9994807,METTL3
ENSG00000165821,7.826654,-1.799515,2.107938,-0.8536849,0.3932796,0.9994807,SALL2
ENSG00000100439,237.1896,0.2259272,0.5528843,0.4086339,0.6828084,0.9994807,ABHD4
ENSG00000255804,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,OR6J1
ENSG00000155463,264.5151,-0.7525123,0.5557001,-1.35417,0.1756822,0.9994807,OXA1L
ENSG00000155465,429.8905,-1.072482,0.5973718,-1.795333,0.07260061,0.9994807,SLC7A7
ENSG00000172590,30.97979,-1.382113,1.128282,-1.224971,0.2205861,0.9994807,MRPL52
ENSG00000157227,31.01752,0.3593873,1.264051,0.2843139,0.7761698,0.9994807,MMP14
ENSG00000197324,5720.369,0.4842575,0.4217305,1.148263,0.25086,0.9994807,LRP10
ENSG00000139890,124.4348,0.6429404,0.65816,0.9768755,0.3286308,0.9994807,REM2
ENSG00000100461,738.135,0.3638823,0.4705263,0.7733517,0.4393143,0.9994807,RBM23
ENSG00000100462,37.78382,0.9312901,1.013192,0.9191642,0.3580097,0.9994807,PRMT5
ENSG00000092036,76.4075,1.223506,0.7758281,1.577033,0.114788,0.9994807,HAUS4
ENSG00000129474,7.52476,3.375918,2.429375,1.389624,0.1646431,0.9994807,AJUBA
ENSG00000100802,39.77545,-0.1580752,0.9910303,-0.1595059,0.8732703,0.9994807,C14orf93
ENSG00000222028,2.628941,3.334889,4.433316,0.7522336,0.4519106,0.9994807,PSMB11
ENSG00000139880,7.183484,-1.980526,2.180064,-0.9084715,0.3636291,0.9994807,CDH24
ENSG00000179933,68.62444,-0.1147293,0.8106861,-0.1415212,0.8874582,0.9994807,C14orf119
ENSG00000092067,21.17992,-3.149292,1.611657,-1.954071,0.05069279,0.9994807,CEBPE
ENSG00000092068,35.401,-0.2738001,1.060289,-0.2582315,0.7962283,0.9994807,SLC7A8
ENSG00000215277,6.161089,3.580188,2.617543,1.367767,0.1713851,0.9994807,RNF212B
ENSG00000215271,55.08445,0.08002309,0.9580715,0.08352518,0.933434,0.9994807,HOMEZ
ENSG00000235194,112.1479,0.3615203,0.690138,0.5238377,0.6003914,0.9994807,PPP1R3E
ENSG00000129473,32.52684,-0.951023,1.115357,-0.8526626,0.3938464,0.9994807,BCL2L2
ENSG00000092096,3.939352,-5.157499,3.39861,-1.517532,0.1291325,0.9994807,SLC22A17
ENSG00000100842,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,EFS
ENSG00000166091,28.0727,1.328839,1.183503,1.122802,0.2615216,0.9994807,CMTM5
ENSG00000197616,3.943412,3.682712,3.736744,0.9855404,0.3243587,0.9994807,MYH6
ENSG00000092054,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,MYH7
ENSG00000129460,35.22142,-0.4416618,1.041406,-0.4241014,0.6714919,0.9994807,NGDN
ENSG00000136367,17.92859,1.105927,1.410257,0.7842022,0.4329215,0.9994807,ZFHX2
ENSG00000259431,25.77731,-0.3695379,1.205647,-0.3065059,0.7592195,0.9994807,THTPA
ENSG00000213983,135.8614,-0.2994363,0.6475783,-0.4623939,0.6437989,0.9994807,AP1G2
ENSG00000092051,3.777173,1.401985,3.15705,0.4440806,0.6569843,0.9994807,JPH4
ENSG00000100867,5.257882,3.942056,3.324684,1.185693,0.2357435,0.9994807,DHRS2
ENSG00000157326,20.58599,-0.2479936,1.315809,-0.1884723,0.8505064,0.9994807,DHRS4
ENSG00000187630,37.72457,-0.5798569,1.030651,-0.5626121,0.573699,0.9994807,DHRS4L2
ENSG00000186648,14.75085,1.395531,1.531944,0.9109538,0.3623197,0.9994807,CARMIL3
ENSG00000100884,9.139375,1.361905,2.388232,0.5702566,0.5685037,0.9994807,CPNE6
ENSG00000129535,14.79744,1.710378,1.600927,1.068367,0.285355,0.9994807,NRL
ENSG00000100889,90.20536,-0.4342811,0.7285508,-0.596089,0.5511158,0.9994807,PCK2
ENSG00000100897,403.6271,0.2581107,0.5293797,0.487572,0.625853,0.9994807,DCAF11
ENSG00000139914,3.006033,-3.526279,3.543816,-0.9950514,0.3197112,0.9994807,FITM1
ENSG00000092010,680.1198,0.04385144,0.4699141,0.09331798,0.925651,0.9994807,PSME1
ENSG00000100908,7.061903,-2.088454,2.190123,-0.9535783,0.3402971,0.9994807,EMC9
ENSG00000100911,144.8197,-0.7742225,0.6383753,-1.212801,0.2252057,0.9994807,PSME2
ENSG00000092098,235.2732,-0.083003,0.5623123,-0.1476101,0.8826504,0.9994807,RNF31
ENSG00000259529,32.09622,2.375337,1.146164,2.072423,0.038226,0.9994807,
ENSG00000213928,60.33603,0.7627956,0.8449357,0.9027853,0.3666398,0.9994807,IRF9
ENSG00000100918,110.9388,0.5670188,0.7539357,0.7520785,0.4520039,0.9994807,REC8
ENSG00000196497,1.643088,2.965099,4.86497,0.6094794,0.5422067,0.9994807,IPO4
ENSG00000100926,18.11161,0.4680721,1.463327,0.3198685,0.749068,0.9994807,TM9SF1
ENSG00000139908,51.15655,0.6260134,0.90544,0.6913913,0.4893197,0.9994807,TSSK4
ENSG00000254505,10.59628,-0.6640822,1.912308,-0.3472674,0.7283904,0.9994807,CHMP4A
ENSG00000129559,22.3655,1.305434,1.368876,0.9536538,0.3402589,0.9994807,NEDD8
ENSG00000100938,298.8586,0.2860068,0.5273261,0.5423719,0.5875624,0.9994807,GMPR2
ENSG00000092330,319.7385,-0.05504806,0.5202054,-0.1058198,0.9157253,0.9994807,TINF2
ENSG00000092295,5.180793,0.7012798,2.422255,0.2895153,0.7721871,0.9994807,TGM1
ENSG00000100949,103.8521,-0.2520925,0.7296488,-0.3454985,0.7297197,0.9994807,RABGGTA
ENSG00000196943,91.29545,-0.5101682,0.7473918,-0.682598,0.4948609,0.9994807,NOP9
ENSG00000213906,15.73597,-1.032164,1.505993,-0.6853712,0.4931097,0.9994807,LTB4R2
ENSG00000213903,548.6463,0.6534698,0.4798886,1.361711,0.173289,0.9994807,LTB4R
ENSG00000129467,73.55488,0.7841495,0.7900214,0.9925674,0.3209208,0.9994807,ADCY4
ENSG00000129465,107.3128,-0.6654964,0.6989477,-0.9521404,0.3410258,0.9994807,RIPK3
ENSG00000100968,1.643088,2.965099,4.86497,0.6094794,0.5422067,0.9994807,NFATC4
ENSG00000205978,12.23333,4.82969,2.014012,2.398044,0.01648287,0.9994807,NYNRIN
ENSG00000139899,10.52069,-1.326324,2.203898,-0.6018081,0.5473019,0.9994807,CBLN3
ENSG00000100441,541.0866,-0.2590121,0.477385,-0.5425644,0.5874298,0.9994807,KHNYN
ENSG00000100445,9.485112,-0.7887316,1.839332,-0.4288142,0.6680584,0.9994807,SDR39U1
ENSG00000100448,15.41086,1.197325,1.533032,0.7810174,0.4347923,0.9994807,CTSG
ENSG00000100450,86.21032,-0.2900375,0.8079182,-0.3589936,0.7195998,0.9994807,GZMH
ENSG00000100453,96.1734,0.4050727,0.7817529,0.5181595,0.604347,0.9994807,GZMB
ENSG00000168952,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,STXBP6
ENSG00000139910,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,NOVA1
ENSG00000176165,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,FOXG1
ENSG00000184304,0.5097947,0.2738531,4.888068,0.05602481,0.955322,0.9994807,PRKD1
ENSG00000092140,73.1197,0.1226602,0.7917266,0.1549275,0.8768785,0.9994807,G2E3
ENSG00000092108,106.4381,0.3019588,0.6921874,0.4362386,0.6626636,0.9994807,SCFD1
ENSG00000100473,4.285459,-1.767701,2.675805,-0.660624,0.5088534,0.9994807,COCH
ENSG00000196792,111.8772,0.2307085,0.6863482,0.3361391,0.736766,0.9994807,STRN3
ENSG00000100478,56.79432,-0.7059347,0.8651425,-0.8159751,0.4145144,0.9994807,AP4S1
ENSG00000092148,530.7545,0.02780505,0.47973,0.05795979,0.9537807,0.9994807,HECTD1
ENSG00000129493,104.8839,1.745875,0.7041876,2.479276,0.01316496,0.9994807,HEATR5A
ENSG00000203546,4.331626,3.737668,3.025838,1.235251,0.2167372,0.9994807,
ENSG00000129480,14.47059,-1.997345,1.592282,-1.254391,0.2096998,0.9994807,DTD2
ENSG00000214943,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,GPR33
ENSG00000151413,15.90576,-1.853037,1.536127,-1.206305,0.2277,0.9994807,NUBPL
ENSG00000100852,109.6202,-0.3244714,0.6868005,-0.4724391,0.6366134,0.9994807,ARHGAP5
ENSG00000151320,14.24636,0.08117456,1.591993,0.05098926,0.9593341,0.9994807,AKAP6
ENSG00000151322,7.395201,-0.8421224,2.591813,-0.3249164,0.7452443,0.9994807,NPAS3
ENSG00000129521,17.61811,0.4431979,1.401354,0.3162641,0.7518021,0.9994807,EGLN3
ENSG00000165389,32.87234,-2.019307,1.377901,-1.465495,0.142786,0.9994807,SPTSSA
ENSG00000129518,83.59342,-0.139495,0.7670437,-0.1818606,0.8556921,0.9994807,EAPP
ENSG00000129515,259.4789,0.3960746,0.5596543,0.7077131,0.4791235,0.9994807,SNX6
ENSG00000165410,10.33834,0.809801,1.816016,0.4459216,0.6556539,0.9994807,CFL2
ENSG00000198604,685.2651,1.016888,0.4637309,2.192841,0.02831882,0.9994807,BAZ1A
ENSG00000100883,111.1313,0.1983575,0.6847268,0.2896885,0.7720546,0.9994807,SRP54
ENSG00000151327,158.5834,0.5196003,0.6313713,0.822971,0.4105245,0.9994807,FAM177A1
ENSG00000092020,87.90278,0.6583952,0.7499268,0.877946,0.379973,0.9994807,PPP2R3C
ENSG00000100890,36.79278,-0.07654507,1.02297,-0.0748263,0.9403529,0.9994807,KIAA0391
ENSG00000100902,30.92414,1.730552,1.206144,1.434781,0.1513496,0.9994807,PSMA6
ENSG00000100906,1314.541,0.6397102,0.5653312,1.131567,0.2578165,0.9994807,NFKBIA
ENSG00000168348,3.167336,-4.967643,3.702609,-1.34166,0.1797062,0.9994807,INSM2
ENSG00000174373,162.6458,0.5703629,0.608703,0.9370135,0.3487516,0.9994807,RALGAPA1
ENSG00000100916,4.344701,2.443837,2.993406,0.8164068,0.4142675,0.9994807,BRMS1L
ENSG00000151332,20.41845,-0.5582324,1.351834,-0.4129444,0.6796473,0.9994807,MBIP
ENSG00000229415,0.6572353,2.229456,4.93851,0.4514431,0.6516702,0.9994807,SFTA3
ENSG00000136352,2.957559,3.434028,4.215896,0.8145429,0.415334,0.9994807,NKX2-1
ENSG00000136327,5.257882,3.942056,3.324684,1.185693,0.2357435,0.9994807,NKX2-8
ENSG00000198807,1.267949,1.166281,4.796697,0.2431425,0.807895,0.9994807,PAX9
ENSG00000183032,1.011713,3.5373,4.854002,0.7287387,0.4661615,0.9994807,SLC25A21
ENSG00000151338,0.6572353,2.229456,4.93851,0.4514431,0.6516702,0.9994807,MIPOL1
ENSG00000139874,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,SSTR1
ENSG00000100934,157.0642,-0.3628091,0.618341,-0.586746,0.5573743,0.9994807,SEC23A
ENSG00000092208,14.07902,-1.342363,1.597771,-0.8401477,0.4008256,0.9994807,GEMIN2
ENSG00000182400,74.35723,0.4692575,0.802059,0.5850661,0.5585033,0.9994807,TRAPPC6B
ENSG00000100941,238.1414,0.3084155,0.5547138,0.5559904,0.5782174,0.9994807,PNN
ENSG00000150527,36.66088,0.4700171,1.03094,0.4559114,0.6484537,0.9994807,MIA2
ENSG00000165355,202.222,0.4787556,0.5817544,0.8229515,0.4105356,0.9994807,FBXO33
ENSG00000165379,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,LRFN5
ENSG00000179476,19.3915,-0.07850526,1.350897,-0.05811345,0.9536583,0.9994807,C14orf28
ENSG00000179454,128.588,0.1543694,0.6606683,0.2336564,0.8152517,0.9994807,KLHL28
ENSG00000198718,78.91355,0.03795009,0.7698819,0.04929339,0.9606855,0.9994807,TOGARAM1
ENSG00000100442,20.18962,-1.429371,1.337961,-1.06832,0.285376,0.9994807,FKBP3
ENSG00000187790,28.72109,1.493831,1.148487,1.300695,0.1933628,0.9994807,FANCM
ENSG00000129534,126.4764,0.2281766,0.6573853,0.3470972,0.7285183,0.9994807,MIS18BP1
ENSG00000213741,126.188,-0.8992998,0.6599122,-1.362757,0.1729592,0.9994807,RPS29
ENSG00000165501,22.10362,1.55743,1.291612,1.205803,0.2278933,0.9994807,LRR1
ENSG00000165502,145.8428,-0.4396541,0.6504618,-0.6759107,0.4990973,0.9994807,RPL36AL
ENSG00000168282,0.2820963,-1.047725,4.979465,-0.2104092,0.8333483,0.9994807,MGAT2
ENSG00000165506,38.67178,-0.3131492,1.002505,-0.3123667,0.7547619,0.9994807,DNAAF2
ENSG00000100479,16.13726,-0.6504978,1.462366,-0.4448255,0.6564459,0.9994807,POLE2
ENSG00000197776,12.42925,-1.144078,1.694738,-0.6750766,0.4996271,0.9994807,KLHDC1
ENSG00000165516,112.8007,-0.8212487,0.6794417,-1.208711,0.2267739,0.9994807,KLHDC2
ENSG00000165525,187.7963,0.1629401,0.5934175,0.2745791,0.7836396,0.9994807,NEMF
ENSG00000165527,872.3722,-0.181835,0.4650506,-0.3910005,0.6957969,0.9994807,ARF6
ENSG00000100483,130.9349,1.089554,0.6483545,1.680491,0.09286186,0.9994807,VCPKMT
ENSG00000100485,774.9335,1.168615,0.4732153,2.46952,0.01352944,0.9994807,SOS2
ENSG00000087299,9.30698,1.33503,1.945303,0.6862837,0.4925342,0.9994807,L2HGDH
ENSG00000125375,72.68638,0.1421636,0.8436059,0.168519,0.866175,0.9994807,ATP5S
ENSG00000100490,40.08619,-0.09561033,1.28661,-0.07431182,0.9407623,0.9994807,CDKL1
ENSG00000012983,106.9761,-0.08233084,0.7062038,-0.1165823,0.9071911,0.9994807,MAP4K5
ENSG00000198513,21.00248,0.3177339,1.431764,0.2219178,0.8243779,0.9994807,ATL1
ENSG00000151748,52.45021,0.9518636,0.9234622,1.030755,0.3026556,0.9994807,SAV1
ENSG00000100503,1879.008,0.7418943,0.4296578,1.72671,0.08421979,0.9994807,NIN
ENSG00000100504,1702.137,0.596111,0.4521677,1.31834,0.1873897,0.9994807,PYGL
ENSG00000131969,157.1592,1.399969,0.6308382,2.21922,0.02647175,0.9994807,ABHD12B
ENSG00000100505,29.00319,2.030962,1.191052,1.705183,0.08816024,0.9994807,TRIM9
ENSG00000139921,113.5964,-0.1272921,0.7253337,-0.1754946,0.860691,0.9994807,TMX1
ENSG00000139926,2.692292,-3.370769,3.61933,-0.9313238,0.3516861,0.9994807,FRMD6
ENSG00000186469,373.3297,-0.3930445,0.6008651,-0.654131,0.5130274,0.9994807,GNG2
ENSG00000087302,102.3234,-0.09924171,0.7039315,-0.1409821,0.8878841,0.9994807,RTRAF
ENSG00000087303,4.244861,1.173467,2.712279,0.4326499,0.6652692,0.9994807,NID2
ENSG00000168229,128.7526,0.07368829,0.7403432,0.09953261,0.9207154,0.9994807,PTGDR
ENSG00000125384,318.1933,-0.530047,0.5346838,-0.991328,0.3215254,0.9994807,PTGER2
ENSG00000087301,54.29542,0.2930274,0.8973326,0.3265539,0.7440053,0.9994807,TXNDC16
ENSG00000180998,2.473979,-2.992385,3.764646,-0.794865,0.4266921,0.9994807,GPR137C
ENSG00000197930,373.1367,0.1063391,0.5051521,0.2105091,0.8332703,0.9994807,ERO1A
ENSG00000100519,91.73125,-0.04580457,0.7547965,-0.06068466,0.9516103,0.9994807,PSMC6
ENSG00000198252,146.9992,-1.079454,0.6704545,-1.610034,0.1073905,0.9994807,STYX
ENSG00000100522,17.38014,-1.431845,1.490409,-0.9607062,0.3366999,0.9994807,GNPNAT1
ENSG00000073712,0.8556739,-0.506158,4.845719,-0.1044547,0.9168085,0.9994807,FERMT2
ENSG00000100523,262.314,-0.2494486,0.5412663,-0.4608611,0.6448983,0.9994807,DDHD1
ENSG00000125378,1.643088,2.965099,4.86497,0.6094794,0.5422067,0.9994807,BMP4
ENSG00000100526,4.456175,1.317533,3.031694,0.4345865,0.6638626,0.9994807,CDKN3
ENSG00000197045,131.8065,0.2050426,0.6463832,0.3172153,0.7510803,0.9994807,GMFB
ENSG00000100532,28.29311,-0.5844123,1.284412,-0.4550038,0.6491065,0.9994807,CGRRF1
ENSG00000020577,22.57254,-1.032574,1.285868,-0.8030174,0.4219647,0.9994807,SAMD4A
ENSG00000131979,174.3568,-0.6734234,0.633503,-1.063015,0.2877749,0.9994807,GCH1
ENSG00000168175,256.9894,-0.07243014,0.5531227,-0.1309477,0.8958167,0.9994807,MAPK1IP1L
ENSG00000131981,520.6785,-0.3279961,0.5388147,-0.6087364,0.5426991,0.9994807,LGALS3
ENSG00000126787,6.056049,0.5069144,2.240972,0.2262029,0.8210437,0.9994807,DLGAP5
ENSG00000178974,121.6893,-0.442025,0.6618981,-0.6678142,0.5042522,0.9994807,FBXO34
ENSG00000126775,119.1885,-0.582777,0.6794444,-0.8577258,0.3910439,0.9994807,ATG14
ENSG00000182521,1.314471,2.795191,4.888595,0.571778,0.5674724,0.9994807,TBPL2
ENSG00000126777,175.6166,-0.1015437,0.6170538,-0.1645621,0.8692887,0.9994807,KTN1
ENSG00000139946,555.8047,0.1810545,0.478222,0.3785992,0.7049855,0.9994807,PELI2
ENSG00000070269,181.2455,1.222186,0.5942791,2.056585,0.03972613,0.9994807,TMEM260
ENSG00000165588,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,OTX2
ENSG00000070367,144.425,-0.2840969,0.6445612,-0.4407601,0.6593866,0.9994807,EXOC5
ENSG00000053770,169.3277,0.2655192,0.6010939,0.4417266,0.658687,0.9994807,AP5M1
ENSG00000139977,98.91477,-0.2842749,0.7100672,-0.4003493,0.6888993,0.9994807,NAA30
ENSG00000100557,0.9858529,2.574501,4.923436,0.5229074,0.6010387,0.9994807,CCDC198
ENSG00000151812,4.231848,-1.767819,3.016328,-0.5860831,0.5578197,0.9994807,SLC35F4
ENSG00000139971,0.3286176,1.642014,4.979464,0.3297571,0.7415835,0.9994807,ARMH4
ENSG00000131966,112.9726,-0.05530148,0.6787028,-0.08148114,0.9350593,0.9994807,ACTR10
ENSG00000100567,264.4349,0.546852,0.5451273,1.003164,0.3157819,0.9994807,PSMA3
ENSG00000032219,427.3718,0.6831021,0.4941289,1.382437,0.1668375,0.9994807,ARID4A
ENSG00000196860,1.36619,2.98441,4.90315,0.6086721,0.5427418,0.9994807,TOMM20L
ENSG00000100575,7.802238,0.9943466,2.424994,0.4100408,0.681776,0.9994807,TIMM9
ENSG00000100578,116.8756,0.8177938,0.6931472,1.179827,0.238069,0.9994807,KIAA0586
ENSG00000165617,4.88868,-1.234702,3.222937,-0.3830983,0.7016469,0.9994807,DACT1
ENSG00000100592,49.17978,0.2200299,0.9506495,0.2314522,0.8169635,0.9994807,DAAM1
ENSG00000181619,20.6602,0.7239829,1.367662,0.5293581,0.5965571,0.9994807,GPR135
