,no.vs.healthy,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10998,ENSG00000177576,86.11452613,0.087137585,0.117286405,0.742947018,0.457513758,0.831744657
10999,ENSG00000265681,12.64082018,-0.115884744,0.294588299,-0.393378639,0.694039844,0.916797296
11000,ENSG00000167315,81.32221523,0.166999991,0.14771006,1.13059321,0.258226347,0.732354396
11001,ENSG00000167306,50.7409197,-0.098897936,0.248481385,-0.398009437,0.69062323,0.916189466
11002,ENSG00000141644,547.6110277,-0.036354122,0.061781102,-0.588434348,0.556240788,0.871828907
11003,ENSG00000154832,323.1821091,-0.131152403,0.09820676,-1.335472245,0.181721833,0.677888243
11004,ENSG00000082212,401.6159049,0.110779802,0.082619784,1.340838684,0.179972833,0.675566796
11005,ENSG00000141642,26.03532583,-0.341405655,0.243356617,-1.402902702,0.160645855,0.659120494
11006,ENSG00000141646,504.2310523,-0.031510577,0.07475797,-0.42150124,0.673389106,0.912425684
11007,ENSG00000176624,286.1660506,-0.202807432,0.111289746,-1.822337101,0.068403852,0.546169539
11008,ENSG00000134046,390.6366135,0.176301203,0.080922398,2.178645314,0.029358027,0.45009805
11009,ENSG00000101751,112.3645827,-0.204790547,0.155776688,-1.314641807,0.188630313,0.68393319
11010,ENSG00000166845,20.39096986,0.280488622,0.277802844,1.009667928,0.312654413,0.759352177
11011,ENSG00000041353,115.9004867,-0.469842885,0.243222686,-1.931739567,0.053391658,0.521543661
11012,ENSG00000196628,181.8237089,-0.148022527,0.161953094,-0.91398394,0.360725284,0.782593918
11013,ENSG00000091164,173.2264563,0.086374344,0.097719943,0.883896795,0.376751928,0.789556851
11014,ENSG00000091157,405.4497354,0.045247677,0.078016189,0.579978047,0.561929422,0.874062883
11015,ENSG00000066926,1458.866782,0.525038158,0.323092805,1.625038226,0.104154414,0.604872468
11016,ENSG00000134440,328.3603319,0.047918696,0.09049166,0.529537156,0.596432876,0.887418792
11017,ENSG00000081923,174.8570077,-0.146127058,0.146010064,-1.000801273,0.316922894,0.760571013
11018,ENSG00000049759,134.6568122,0.258838643,0.239423535,1.081091059,0.27965661,0.744586225
11019,ENSG00000172175,325.1848123,0.013029124,0.115606922,0.112701941,0.910266862,0.977099537
11020,ENSG00000074657,101.5634425,-0.148911053,0.159426094,-0.934044416,0.350280982,0.779100301
11021,ENSG00000166562,71.03279715,-0.148145238,0.177521171,-0.83452152,0.403987166,0.803570246
11022,ENSG00000074695,197.8452232,-0.167605904,0.114038898,-1.469725744,0.141636048,0.641085491
11023,ENSG00000141682,53.69272881,-0.080863507,0.189564294,-0.426575625,0.669688455,0.911531417
11024,ENSG00000176641,9.198679434,-0.358470547,0.494994221,-0.724191378,0.468948251,0.834147459
11025,ENSG00000197563,134.5829778,-0.065852914,0.117715495,-0.559424346,0.575872149,0.878789269
11026,ENSG00000134444,682.7042605,0.123495517,0.067791125,1.821706275,0.068499565,0.54636461
11027,ENSG00000141655,15.34282952,-0.431822154,0.410363224,-1.052292525,0.29266536,0.752279175
11028,ENSG00000141664,1050.271258,0.393997,0.187201388,2.104669227,0.035320111,0.469587296
11029,ENSG00000081913,176.6827345,0.172147737,0.140582158,1.224534746,0.220750567,0.71047623
11030,ENSG00000171791,606.9673617,0.104930882,0.129672214,0.809200976,0.418399554,0.811523322
11031,ENSG00000119537,125.0664099,0.04935673,0.128972267,0.382692587,0.701947711,0.917783317
11032,ENSG00000119541,601.6106919,0.1020731,0.085194329,1.198120824,0.230869983,0.718395339
11033,ENSG00000242550,6.933904215,-0.384083097,0.826047712,-0.464964786,0.641956674,0.901546617
11034,ENSG00000166401,117.1085073,0.120920576,0.150747766,0.80213843,0.422472887,0.813661636
11035,ENSG00000171451,11.85985115,-0.355974639,0.45030789,-0.790513884,0.429227717,0.818018726
11036,ENSG00000166479,258.3040269,-0.003012321,0.123055116,-0.024479445,0.980470179,0.996921771
11037,ENSG00000150636,10.2436605,0.239799755,0.433757653,0.552842707,0.580371121,0.8810953
11038,ENSG00000206052,57.274444,-0.238962511,0.263051169,-0.908425961,0.363653215,0.783582555
11039,ENSG00000150637,455.6849896,-0.195335132,0.11970748,-1.631770483,0.102727846,0.602598033
11040,ENSG00000176225,152.0717418,-0.149663671,0.132855692,-1.126513057,0.259948417,0.733353529
11041,ENSG00000170677,28.76590256,0.584822957,0.253559217,2.306455131,0.021085214,0.427023771
11042,ENSG00000166342,11.14047696,-1.022250835,0.50592568,-2.020555341,0.043325816,0.504830073
11043,ENSG00000141665,7.027384761,-1.070775878,0.475779479,-2.250571796,0.024412671,0.43487483
11044,ENSG00000075336,45.33782076,-0.274405856,0.205720422,-1.333877565,0.182243985,0.678417699
11045,ENSG00000166347,57.70919087,-0.025587223,0.1803119,-0.141905346,0.887154771,0.969451014
11046,ENSG00000133313,630.0549649,0.072711889,0.088794675,0.81887669,0.412856771,0.810327301
11047,ENSG00000215421,500.8450335,0.050906604,0.071412104,0.712856791,0.475934379,0.836714774
11048,ENSG00000180011,388.0722355,-0.024746924,0.099598525,-0.248466778,0.803773272,0.947797099
11049,ENSG00000179981,283.2351059,-0.140336858,0.102378814,-1.370760734,0.170449555,0.666401161
11050,ENSG00000101493,1984.484019,0.149695252,0.127712992,1.172122344,0.24114794,0.721558556
11051,ENSG00000130856,331.5028441,-0.148465219,0.087974094,-1.687601567,0.091487738,0.588757228
11052,ENSG00000197971,3756.812668,0.057522892,0.099365837,0.57890009,0.562656589,0.874068659
11053,ENSG00000166377,577.8867339,-0.068418706,0.092936029,-0.7361914,0.461614225,0.832351282
11054,ENSG00000131196,602.9373604,-0.010689312,0.097291951,-0.109868416,0.912513731,0.977774649
11055,ENSG00000060069,912.1478101,0.138418335,0.079488677,1.741359155,0.081620643,0.575902872
11056,ENSG00000178342,32.26414306,-0.114000936,0.287695932,-0.396254947,0.69191696,0.916542644
11057,ENSG00000122490,772.4891003,0.62706219,0.145544955,4.308374619,1.64E-05,0.073414347
11058,ENSG00000226742,34.90331951,-0.157558698,0.195397381,-0.806350101,0.42004101,0.81230169
11059,ENSG00000141759,220.9541972,0.098766384,0.092103729,1.072338594,0.283567978,0.748438281
11060,ENSG00000101546,25.82412119,-0.075073561,0.28207424,-0.266148235,0.790125048,0.945982267
11061,ENSG00000101544,192.9629168,-0.023133414,0.103299402,-0.223945289,0.822799875,0.954433602
11062,ENSG00000178184,17.88616033,-0.315655117,0.321913197,-0.98055973,0.326809901,0.76757393
11063,ENSG00000105556,116.9467824,-0.088634838,0.146137985,-0.606514717,0.544173013,0.867360746
11064,ENSG00000099866,37.8178519,-0.162077409,0.226175543,-0.716600069,0.473620902,0.836002906
11065,ENSG00000141933,147.1738234,0.022009825,0.118715983,0.185399005,0.852916088,0.961024248
11066,ENSG00000099804,2036.770708,0.285367628,0.261580328,1.090936881,0.275300657,0.742712812
11067,ENSG00000197540,219.0700468,-0.382095917,0.163910467,-2.331125789,0.019746728,0.421900035
11068,ENSG00000172270,9275.115017,0.650952331,0.28716503,2.266823126,0.023401033,0.433166603
11069,ENSG00000099822,18.69917514,-0.140131824,0.299613546,-0.467708574,0.639993009,0.901211513
11070,ENSG00000099821,341.1112347,-0.194937476,0.104942183,-1.857570247,0.063230067,0.537619929
11071,ENSG00000070388,9.647723964,-0.262053284,0.390563472,-0.67096209,0.50224468,0.848286134
11072,ENSG00000070423,356.8731392,-0.183630087,0.080317283,-2.286308488,0.022236218,0.427918728
11073,ENSG00000070404,54.16870735,0.022289306,0.196203979,0.113602719,0.909552732,0.976875171
11074,ENSG00000185198,7.511346552,-1.063972639,0.590658457,-1.801333117,0.071650391,0.553044836
11075,ENSG00000011304,1279.837363,-0.013731018,0.065847973,-0.208526054,0.834818242,0.957636145
11076,ENSG00000129951,13.27022524,-0.377017559,0.372108398,-1.013192827,0.310968066,0.758657778
11077,ENSG00000172232,65.24891121,0.217497828,0.459141585,0.473705355,0.635710034,0.899464213
11078,ENSG00000196415,30.67832084,-0.028155051,0.680366395,-0.041382189,0.966991212,0.992919768
11079,ENSG00000197561,93.11610686,0.068805906,0.524045018,0.131297702,0.89553981,0.972595015
11080,ENSG00000197766,1173.336818,0.367433078,0.259063944,1.41831037,0.15610017,0.652944979
11081,ENSG00000175221,728.8541033,-0.027015018,0.124118333,-0.217655342,0.827697661,0.955809872
11082,ENSG00000198858,9726.808022,0.276019661,0.258772288,1.066650772,0.286129564,0.748801017
11083,ENSG00000116014,29.4957504,-0.05323024,0.311680277,-0.170784757,0.864393015,0.964582223
11084,ENSG00000116017,718.6623986,0.137389259,0.133661538,1.027889253,0.304001926,0.758012078
11085,ENSG00000065268,91.49205441,0.065950414,0.170562577,0.386664033,0.699004947,0.917783317
11086,ENSG00000116032,30.48861223,-0.627869141,0.292730482,-2.144871068,0.031963157,0.456781399
11087,ENSG00000182087,883.2919462,-0.179430811,0.078740026,-2.278775118,0.022680437,0.427918728
11088,ENSG00000064666,3465.934315,0.133920142,0.119768412,1.118159116,0.263499042,0.734923094
11089,ENSG00000064687,1623.31628,-0.175640227,0.133513432,-1.31552477,0.188333598,0.68393319
11090,ENSG00000180448,7109.192332,-0.061252119,0.065734611,-0.93180926,0.351435108,0.779363906
11091,ENSG00000099817,609.1109826,0.009976399,0.080370603,0.124129947,0.901212387,0.974252203
11092,ENSG00000167468,554.9347448,0.099092336,0.117586932,0.84271555,0.399387548,0.800443194
11093,ENSG00000064932,3611.586787,0.048728001,0.127007102,0.383663597,0.701227797,0.917783317
11094,ENSG00000118046,1105.675501,0.217839639,0.165930003,1.312840562,0.189236679,0.684580816
11095,ENSG00000099624,261.7260583,0.099293074,0.102478734,0.968913944,0.332588127,0.769393713
11096,ENSG00000167470,1976.722944,0.135227547,0.127615436,1.059648829,0.289304391,0.749559714
11097,ENSG00000099622,1284.597575,-0.088662187,0.072728578,-1.219083189,0.22281262,0.712791089
11098,ENSG00000228300,154.5562721,0.085382436,0.116227035,0.734617688,0.462572363,0.832351282
11099,ENSG00000160953,121.9199095,-0.38523704,0.130480187,-2.952456224,0.003152568,0.277001982
11100,ENSG00000115286,33.68683241,-0.243749414,0.258627733,-0.942472069,0.345951005,0.776562976
11101,ENSG00000130005,25.5293798,-0.599026121,0.286639286,-2.08982561,0.036633468,0.471273201
11102,ENSG00000071626,793.5521002,-0.090243066,0.065054912,-1.387182961,0.16538598,0.661631072
11103,ENSG00000115268,1653.757898,0.136520333,0.089725778,1.521528558,0.12812725,0.632650435
11104,ENSG00000115266,272.3194403,-0.139865612,0.109060833,-1.282455007,0.199683079,0.694446196
11105,ENSG00000119559,351.2337227,0.00637034,0.095838749,0.06646936,0.947004151,0.987695805
11106,ENSG00000115257,7.722212196,-0.56491867,0.597954959,-0.944751207,0.344785907,0.775564817
11107,ENSG00000115255,16.51660762,-0.069066194,0.348256215,-0.198320062,0.842794657,0.960007586
11108,ENSG00000185761,20.02041247,-0.347774398,0.30546361,-1.13851335,0.254906187,0.730604578
11109,ENSG00000181588,24.98796962,-0.154304407,0.260854506,-0.591534373,0.554162431,0.871111464
11110,ENSG00000071655,171.3758497,-0.223926215,0.115645014,-1.936323999,0.052828031,0.521291888
11111,ENSG00000127540,68.51481215,-0.250996994,0.158865439,-1.579934533,0.11412186,0.617768007
11112,ENSG00000071564,647.3885207,0.082087849,0.131906,0.622320812,0.533730939,0.862914635
11113,ENSG00000130270,30.42540957,-0.190717326,0.257893104,-0.739520846,0.459590786,0.831756476
11114,ENSG00000079313,356.4829583,-0.085887144,0.080535304,-1.066453342,0.28621876,0.748801017
11115,ENSG00000129911,169.5083694,0.001629454,0.130515363,0.012484766,0.990038857,0.998851056
11116,ENSG00000129968,1154.415538,-0.207763275,0.082554368,-2.516684221,0.011846495,0.365548992
11117,ENSG00000227500,201.3392427,-0.122391894,0.09328314,-1.312047317,0.18950417,0.684792187
11118,ENSG00000213638,27.99250359,-0.647934934,0.233469842,-2.775240389,0.005516092,0.305320761
11119,ENSG00000133275,1142.639267,0.010075083,0.077678669,0.129702059,0.896802153,0.973255627
11120,ENSG00000133243,499.743409,-0.095823333,0.075006,-1.277542239,0.201410878,0.696328267
11121,ENSG00000099875,3430.488346,0.139360461,0.11847835,1.176252554,0.239493969,0.721218884
11122,ENSG00000172081,3832.574417,0.04122317,0.110085517,0.374464976,0.70805841,0.920256038
11123,ENSG00000099840,15.09323834,-0.504165411,0.337847087,-1.492288764,0.135623461,0.637262939
11124,ENSG00000065000,926.0226484,-0.000788611,0.071520513,-0.011026358,0.991202418,0.99885809
11125,ENSG00000104885,385.2688622,-0.05053262,0.087341703,-0.578562344,0.562884519,0.874068659
11126,ENSG00000104886,152.0415152,-0.144814052,0.094217375,-1.537020661,0.12428825,0.627536663
11127,ENSG00000104897,333.0739223,-0.058184225,0.09112211,-0.638530259,0.523128563,0.858344778
11128,ENSG00000104899,11.77834486,0.321668513,0.455489974,0.706203279,0.480061732,0.838697027
11129,ENSG00000167476,6.004114925,-0.442566431,0.509027548,-0.869435127,0.384609177,0.793903218
11130,ENSG00000104904,5726.321369,0.228923606,0.199601757,1.146901755,0.251422227,0.728931205
11131,ENSG00000188305,508.476507,0.195154479,0.152248933,1.281811807,0.199908671,0.694829205
11132,ENSG00000220008,1023.448518,0.016688107,0.127936712,0.130440328,0.896218062,0.973015994
11133,ENSG00000130332,95.83690457,-0.122888091,0.175881941,-0.698696472,0.484741739,0.840235746
11134,ENSG00000005206,197.0678066,-0.319174802,0.111683053,-2.857862432,0.004265053,0.2918535
11135,ENSG00000178297,107.6495611,-0.258389128,0.26818208,-0.963483944,0.335304718,0.770326315
11136,ENSG00000099800,80.50107443,0.0418482,0.148750147,0.28133216,0.778455646,0.944386087
11137,ENSG00000176619,185.9978055,-0.143285556,0.120604951,-1.188057001,0.234810953,0.719058182
11138,ENSG00000099860,338.7214113,0.138298976,0.11605572,1.191660143,0.233394532,0.718768052
11139,ENSG00000176533,138.3398619,-0.068712819,0.173903897,-0.39511949,0.692754705,0.916797296
11140,ENSG00000176490,7.458901247,0.099769806,0.482663422,0.20670679,0.836238855,0.958548034
11141,ENSG00000141873,81.28692935,0.087316791,0.149568691,0.583790567,0.559361225,0.872462792
11142,ENSG00000104969,291.7214831,-0.055643319,0.091264483,-0.609693028,0.542065174,0.865723323
11143,ENSG00000172009,91.90360436,-0.169388809,0.14992194,-1.129846698,0.258540827,0.732354396
11144,ENSG00000172006,47.51952136,-0.05312789,0.198787111,-0.267260236,0.7892688,0.945982267
11145,ENSG00000186300,52.81003919,-0.076693076,0.181694713,-0.422098557,0.672953081,0.912425684
11146,ENSG00000171970,9.852449212,-0.370003967,0.401410196,-0.92176026,0.35665364,0.780354486
11147,ENSG00000175691,19.12196326,-0.036539968,0.288603689,-0.126609497,0.89924948,0.973780952
11148,ENSG00000065717,44.14670223,-0.230576387,0.253198702,-0.910653909,0.362477757,0.783157387
11149,ENSG00000104964,1329.573566,-0.044661885,0.091234744,-0.489527154,0.624468535,0.896364106
11150,ENSG00000088256,24.63879755,-0.00254371,0.232807353,-0.010926243,0.991282293,0.99885809
11151,ENSG00000060558,136.0331264,0.388109072,0.138355279,2.805162741,0.005029118,0.299333107
11152,ENSG00000125910,1968.376409,-0.036663521,0.111985774,-0.327394446,0.743369567,0.930374398
11153,ENSG00000125912,568.3468367,-0.096497902,0.081784469,-1.179904981,0.238038009,0.720850878
11154,ENSG00000141905,633.6438912,-0.106173025,0.09109836,-1.165476803,0.243826045,0.723750799
11155,ENSG00000095932,80.44108703,0.847422449,0.38935233,2.17649256,0.029518449,0.450151941
11156,ENSG00000129932,84.46409453,0.27997831,0.211204648,1.325625706,0.184963707,0.681169983
11157,ENSG00000105325,741.7261554,0.112000701,0.11495805,0.974274539,0.329920243,0.768916079
11158,ENSG00000161091,395.6608138,0.085119112,0.100782642,0.84458108,0.398344776,0.800386443
11159,ENSG00000183397,32.10912219,0.140458134,0.227163829,0.618312058,0.536369655,0.862989004
11160,ENSG00000064961,165.7297373,-0.017458687,0.107197975,-0.162863962,0.870625546,0.965216815
11161,ENSG00000179855,22.29249103,-0.385354629,0.32034153,-1.202949329,0.22899593,0.717090903
11162,ENSG00000006638,60.41388359,-0.234470782,0.237610913,-0.986784568,0.323748261,0.765202385
11163,ENSG00000105298,163.513337,-0.179259889,0.127304395,-1.408120186,0.159095485,0.657391771
11164,ENSG00000186111,517.0395081,-0.109944839,0.081936651,-1.341827345,0.179651984,0.675566796
11165,ENSG00000105289,54.54191197,-0.297178961,0.1959129,-1.51689328,0.129293631,0.633088533
11166,ENSG00000011132,161.6535825,-0.120918885,0.102103825,-1.184273807,0.236304694,0.719058182
11167,ENSG00000183617,40.10895868,0.182980639,0.208848916,0.876138801,0.380954581,0.791225388
11168,ENSG00000007264,235.4742625,-0.609449234,0.199607235,-3.053242206,0.002263831,0.229675984
11169,ENSG00000105278,7.613161657,-1.225674945,0.585737197,-2.092533905,0.036390782,0.470237533
11170,ENSG00000167657,282.8143712,-0.129378591,0.085860719,-1.506842612,0.131851004,0.635907876
11171,ENSG00000167658,13387.96811,0.063330841,0.075112809,0.843143035,0.399148453,0.800434318
11172,ENSG00000105229,277.2319802,0.048247409,0.087397689,0.552044449,0.5809179,0.881436628
11173,ENSG00000178951,1149.949562,0.039606709,0.070313111,0.56329052,0.573237072,0.878065356
11174,ENSG00000126934,1080.755266,0.14410866,0.103036127,1.398622644,0.161926172,0.660979117
11175,ENSG00000077463,145.8099606,-0.012420356,0.101269998,-0.12264596,0.902387458,0.974657056
11176,ENSG00000089847,10.60252274,-1.063269616,0.440556615,-2.413468732,0.015801484,0.389070041
11177,ENSG00000105248,105.8513273,0.114211276,0.128285386,0.89029062,0.373309856,0.789284216
11178,ENSG00000167664,39.03580093,-0.268070473,0.25077848,-1.068953254,0.285090734,0.748801017
11179,ENSG00000105255,8.231294048,-0.696159391,0.475049596,-1.465445709,0.142799354,0.641634533
11180,ENSG00000178078,8.787216829,-0.423496638,0.444399689,-0.952963399,0.340608615,0.774725218
11181,ENSG00000008382,68.1074352,0.185595402,0.147077054,1.261892299,0.206987544,0.701588758
11182,ENSG00000141985,589.9940666,0.11431981,0.118481208,0.964877148,0.334606348,0.770326315
11183,ENSG00000167670,98.96295602,0.249051123,0.137486292,1.81146149,0.070069445,0.54939696
11184,ENSG00000167671,4918.173297,0.415626801,0.282425049,1.471635761,0.141119263,0.640959197
