AIHpartial.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
914,ENSG00000163374,526.0889918,0.011877889,0.147322097,0.080625302,0.935739944,0.992068905
915,ENSG00000132676,254.7323284,0.067836341,0.097060263,0.698909508,0.484608585,0.915795471
916,ENSG00000116580,586.2762149,0.062683027,0.081485302,0.769255623,0.441741576,0.904141538
917,ENSG00000132718,148.5252785,0.170653853,0.151236391,1.128391462,0.259154632,0.860385029
918,ENSG00000143622,421.2159529,0.244257796,0.141921087,1.721081777,0.085235985,0.783461598
919,ENSG00000132680,303.5610879,-0.016135194,0.0838606,-0.192404948,0.847425017,0.981147635
920,ENSG00000173080,26.60653093,0.292010224,0.281226704,1.038344582,0.29910966,0.874417674
921,ENSG00000116584,2043.113899,-0.044603816,0.085287246,-0.52298343,0.600985785,0.940751237
922,ENSG00000163479,490.9042989,0.009631266,0.098242432,0.098035703,0.921903943,0.989974843
923,ENSG00000160803,141.2237024,-0.201080839,0.144049972,-1.395910301,0.162741508,0.828843369
924,ENSG00000116586,82.05808313,0.208284962,0.155248411,1.341623798,0.179718006,0.836974018
925,ENSG00000160789,197.2734581,0.048552531,0.222189752,0.218518318,0.827025287,0.977823746
926,ENSG00000196189,905.4216868,0.150061024,0.17548828,0.855105675,0.392492648,0.898582858
927,ENSG00000160785,709.610292,0.127999484,0.13868192,0.922971673,0.356021968,0.888930361
928,ENSG00000160783,84.72159118,0.119077411,0.15838872,0.751804868,0.452168414,0.909467448
929,ENSG00000160781,40.0665747,-0.243377526,0.32506519,-0.748703749,0.454035784,0.91028481
930,ENSG00000198952,621.0669173,0.062412577,0.124261586,0.502267665,0.615479251,0.943067056
931,ENSG00000163472,51.83126986,0.131539963,0.174309454,0.754634706,0.450468194,0.908415911
932,ENSG00000198715,69.49785576,-0.105657766,0.210497786,-0.50194241,0.615708032,0.943067056
933,ENSG00000163468,346.5618871,0.108064434,0.083437846,1.295148899,0.195268869,0.843466108
934,ENSG00000125462,10.25507797,-0.903055096,0.445678164,-2.026249363,0.042739237,0.718175155
935,ENSG00000116604,991.6205923,-0.031973792,0.094180023,-0.339496544,0.7342357,0.960908841
936,ENSG00000183856,6.884045528,-0.339769173,0.769629662,-0.441470995,0.658872055,0.949889784
937,ENSG00000187862,21.74295708,-0.208464667,0.485258125,-0.429595418,0.667489971,0.951518034
938,ENSG00000163382,95.99708221,0.111529125,0.163612337,0.68166696,0.495449564,0.917100105
939,ENSG00000160818,58.40055162,-0.022035482,0.210321858,-0.10477029,0.916558085,0.989505008
940,ENSG00000143320,6.882343284,0.341095417,0.529740951,0.643890974,0.519646135,0.922359622
941,ENSG00000143319,311.4455204,-0.064215034,0.090814905,-0.707097955,0.479505607,0.915125407
942,ENSG00000143303,87.92543233,0.051499125,0.155509742,0.331163336,0.740521112,0.960908841
943,ENSG00000143314,40.26041703,0.177231556,0.200808674,0.882589146,0.377458295,0.896318615
944,ENSG00000143321,2043.268484,0.50399538,0.296085345,1.702196308,0.088718575,0.783461598
945,ENSG00000143294,349.8296232,0.046188095,0.08035861,0.574774694,0.565443683,0.930188596
946,ENSG00000027869,190.5229321,-0.18249687,0.182863939,-0.997992668,0.318282914,0.880257254
947,ENSG00000198400,15.9977274,-1.091300757,0.451253765,-2.418374852,0.015590007,0.633887767
948,ENSG00000187800,60.76192569,-0.175985891,0.365324467,-0.481724895,0.630001388,0.944742653
949,ENSG00000132694,781.4918804,0.039638553,0.133741518,0.296381813,0.766938513,0.963964642
950,ENSG00000117036,305.1519475,0.139932194,0.086822233,1.611709223,0.10702523,0.797162813
951,ENSG00000143297,134.0947911,-0.025978717,0.339720529,-0.076470849,0.939044505,0.992241856
952,ENSG00000160856,199.9003116,-0.398368769,0.228167168,-1.745951328,0.08081941,0.772826087
953,ENSG00000132704,84.55784904,-0.40249706,0.370104726,-1.087522075,0.276806148,0.870265663
954,ENSG00000163534,277.6949518,-0.151130675,0.33837101,-0.446641911,0.65513363,0.949236691
955,ENSG00000158473,206.6832157,0.315004182,0.148144013,2.126337573,0.033475162,0.687827557
956,ENSG00000158477,8.537020446,-0.535621734,0.485332427,-1.103618272,0.269758762,0.865452644
957,ENSG00000158481,31.887382,-0.03330334,0.313655987,-0.10617792,0.915441189,0.989505008
958,ENSG00000163554,122.6085299,0.52804925,0.386112381,1.36760507,0.171435728,0.831285693
959,ENSG00000163563,4497.349537,0.213312295,0.163397464,1.30548106,0.191729092,0.841902969
960,ENSG00000163564,247.9445414,-0.299589233,0.180572982,-1.659103315,0.097094975,0.797162813
961,ENSG00000163565,1158.0464,0.223937737,0.157357107,1.423118036,0.154701941,0.82377338
962,ENSG00000163568,81.84554505,0.160573852,0.260231969,0.61704122,0.537207538,0.924147813
963,ENSG00000213088,42.95004499,0.602060723,0.493519111,1.21993396,0.222489911,0.847771939
964,ENSG00000179639,58.43140273,0.331002713,0.345808492,0.957185035,0.338473869,0.883820304
965,ENSG00000158716,70.04348014,-0.171064762,0.188051399,-0.909670242,0.362996442,0.891060472
966,ENSG00000181036,177.3870592,-0.721958161,0.272921787,-2.645293248,0.008162015,0.592587499
967,ENSG00000158714,19.44768831,-0.606789113,0.394274371,-1.539002171,0.123803766,0.804663303
968,ENSG00000243284,15.22062264,0.099892616,0.422985804,0.236160682,0.813307988,0.975696558
969,ENSG00000213085,48.54704237,-0.042162259,0.328900069,-0.128191699,0.897997269,0.987201016
970,ENSG00000158710,4857.444582,0.071136717,0.182481491,0.389829767,0.696662431,0.957179909
971,ENSG00000085552,14.82694872,0.181451228,0.434674427,0.41744169,0.676355366,0.952266817
972,ENSG00000143315,89.77666649,0.051109262,0.167911187,0.30438271,0.760836339,0.963176516
973,ENSG00000162728,11.82864273,-0.761347812,0.495595161,-1.536229308,0.12448215,0.805178867
974,ENSG00000162729,166.8417764,-0.331742037,0.162956165,-2.035774693,0.041772985,0.718175155
975,ENSG00000162734,186.0202075,0.194637423,0.142781137,1.363187237,0.172823509,0.832179705
976,ENSG00000132716,295.0059624,-0.118009788,0.091108338,-1.295268804,0.195227517,0.843466108
977,ENSG00000162735,88.8022377,-0.46617292,0.146078152,-3.191256962,0.001416552,0.474972311
978,ENSG00000122218,1006.108424,0.091476751,0.095458834,0.958284819,0.337919157,0.883820304
979,ENSG00000162736,548.3900906,0.071569322,0.1104657,0.647887278,0.51705786,0.922359622
980,ENSG00000162739,254.2125273,-0.115649392,0.143719173,-0.804690073,0.42099855,0.903157251
981,ENSG00000066294,523.3287138,0.075882624,0.107422183,0.706396222,0.47994177,0.915125407
982,ENSG00000117090,152.3973567,-0.146661866,0.184647082,-0.794282065,0.427031242,0.903263175
983,ENSG00000117091,248.234498,-0.009258556,0.125653994,-0.07368294,0.941262673,0.992241856
984,ENSG00000026751,224.4095213,-0.286386301,0.199986175,-1.432030493,0.152135095,0.823551379
985,ENSG00000122224,354.1371501,-0.168429987,0.163349279,-1.031103338,0.302492362,0.87468991
986,ENSG00000122223,226.3232983,-0.148717462,0.126405769,-1.176508498,0.239391738,0.855798399
987,ENSG00000179914,30.17948489,0.990628788,0.561485598,1.764299549,0.07768156,0.765760184
988,ENSG00000158769,255.7975194,0.173134483,0.17117076,1.011472306,0.31179043,0.877249615
989,ENSG00000215845,44.47507186,-0.148624368,0.192409955,-0.772435958,0.439856264,0.903372885
990,ENSG00000158773,543.8121583,0.143780683,0.093777353,1.533213289,0.125223311,0.805178867
991,ENSG00000186517,3544.135548,0.033316254,0.089376728,0.372762069,0.709325536,0.957882289
992,ENSG00000143256,45.05724627,-0.106863117,0.221315455,-0.482854289,0.629199201,0.944676961
993,ENSG00000158793,124.6370299,-0.135501655,0.140655096,-0.963361148,0.335366317,0.883820304
994,ENSG00000158796,99.1000115,0.259573461,0.132854621,1.953815817,0.050723003,0.736881854
995,ENSG00000143222,61.33003741,0.239143685,0.188984557,1.2654139,0.205722995,0.843475707
996,ENSG00000143258,136.6469885,-0.215690094,0.142688745,-1.511612525,0.130632463,0.808824101
997,ENSG00000143224,90.22390292,-0.205376582,0.190021066,-1.080809544,0.279781842,0.87244594
998,ENSG00000158850,280.383393,0.162360187,0.177454928,0.914937605,0.360224387,0.889833696
999,ENSG00000158859,17.28336845,-0.629256426,0.430044082,-1.463237031,0.143402531,0.817294969
1000,ENSG00000158864,250.5930458,0.096421884,0.093512236,1.031115154,0.302486822,0.87468991
1001,ENSG00000158869,556.0027106,0.449675879,0.164632849,2.731386118,0.006306853,0.592587499
1002,ENSG00000158874,18.08909286,0.308081062,0.385047911,0.800110981,0.423646499,0.903157251
1003,ENSG00000158882,33.94643186,0.191926872,0.267182667,0.718335791,0.472550267,0.915125407
1004,ENSG00000143257,11.66879823,-0.448682095,0.446465831,-1.004964018,0.314914177,0.879561749
1005,ENSG00000248485,10.05623449,-0.401554542,0.509311461,-0.788426282,0.430447402,0.903263175
1006,ENSG00000158887,64.95897539,0.233384233,0.200307744,1.16512836,0.243967039,0.858205241
1007,ENSG00000143252,292.8194794,0.073559958,0.100739175,0.730202113,0.465266651,0.914104827
1008,ENSG00000143226,4275.521667,0.199336246,0.170707687,1.167705151,0.242925718,0.858205241
1009,ENSG00000173110,1610.851526,0.175144152,0.1785943,0.980681648,0.326749757,0.881168619
1010,ENSG00000203747,1552.291774,0.445918295,0.234308973,1.903120864,0.057024776,0.740455472
1011,ENSG00000072694,116.142195,-0.192444212,0.226775732,-0.848610257,0.396098198,0.898675787
1012,ENSG00000162747,8675.350437,-0.000290979,0.202816471,-0.001434691,0.998855282,0.999174448
1013,ENSG00000132185,66.73292312,-0.000627768,0.305456054,-0.002055184,0.998360201,0.999174448
1014,ENSG00000162746,30.51688943,-0.261982956,0.302010373,-0.867463434,0.385688138,0.896737428
1015,ENSG00000081721,47.1772065,0.134156283,0.212084948,0.632559192,0.527021543,0.923192228
1016,ENSG00000118217,759.3578293,0.166420657,0.124847345,1.332993164,0.182534047,0.838178362
1017,ENSG00000162745,9.415740091,-0.420154865,0.532998251,-0.788285636,0.430529647,0.903263175
1018,ENSG00000198929,11.13882218,-0.759913858,0.717303764,-1.059403137,0.289416222,0.873146868
1019,ENSG00000198574,81.13054422,-0.615642943,0.260423126,-2.364010262,0.018078312,0.633887767
1020,ENSG00000152332,994.1123526,0.117623077,0.070177245,1.676085695,0.093721408,0.788712768
1021,ENSG00000117143,58.04301421,-0.445190277,0.185211849,-2.403681399,0.016230912,0.633887767
1022,ENSG00000132196,65.88552766,0.03230856,0.190455119,0.169638707,0.86529428,0.983212537
1023,ENSG00000143228,5.895138552,-0.376220328,0.606966387,-0.619837171,0.535364994,0.923606593
1024,ENSG00000185630,129.9535022,-0.098409788,0.315443732,-0.311972558,0.755061379,0.962453869
1025,ENSG00000143198,131.4274993,-0.099668747,0.160715038,-0.62015819,0.535153645,0.923606593
1026,ENSG00000143149,236.5414539,-0.034980718,0.1155747,-0.302667607,0.762143187,0.963378811
1027,ENSG00000143183,133.9285851,0.065649552,0.151475638,0.433400069,0.664724151,0.950502441
1028,ENSG00000143179,52.54170915,-0.297898417,0.22185381,-1.342768991,0.179346787,0.836974018
1029,ENSG00000143157,379.1276934,0.006369689,0.097213938,0.065522385,0.947758084,0.992241856
1030,ENSG00000152382,68.34044317,0.342603697,0.211473219,1.620080776,0.105214926,0.797162813
1031,ENSG00000143195,6.306147455,-1.459036134,0.796698392,-1.831353181,0.067047845,0.755424416
1032,ENSG00000143167,53.98681241,-0.799401232,0.275992082,-2.896464367,0.003773935,0.589699283
1033,ENSG00000143190,382.4425302,-0.069269617,0.098254273,-0.705003609,0.48080799,0.915125407
1034,ENSG00000198821,690.2446924,-0.178929577,0.143064135,-1.250694846,0.211045832,0.846808074
1035,ENSG00000143162,619.2749713,0.606753751,0.256818023,2.362582439,0.018148105,0.633887767
1036,ENSG00000198771,1839.471515,0.057214668,0.082631099,0.692410833,0.488679365,0.916228371
1037,ENSG00000197965,628.4993868,0.19046859,0.245120092,0.777041931,0.437134032,0.903372885
1038,ENSG00000143199,16.3614717,-0.195977297,0.457745401,-0.428136025,0.66855209,0.951518034
1039,ENSG00000143158,43.19361272,-0.023449972,0.247940529,-0.094579018,0.924649216,0.990575735
1040,ENSG00000143164,358.9215216,0.146098081,0.154189898,0.947520447,0.343373642,0.884575016
1041,ENSG00000143147,17.28260472,-0.454582898,0.378952306,-1.199578129,0.230303225,0.852012614
1042,ENSG00000143155,112.0974206,0.114954538,0.159014175,0.722920071,0.469728992,0.914742955
1043,ENSG00000213064,879.6641604,0.063112083,0.089261976,0.707043309,0.479539564,0.915125407
1044,ENSG00000143178,38.78148798,0.079617918,0.234342783,0.339749817,0.734044942,0.960908841
1045,ENSG00000143185,7.530509846,-0.355857082,0.506190252,-0.703010539,0.482049182,0.915125407
1046,ENSG00000143153,19.21845404,-0.573242984,0.319665802,-1.793257149,0.072931816,0.758263742
1047,ENSG00000143156,25.30147764,-0.06451119,0.297637406,-0.216744228,0.828407678,0.978079255
1048,ENSG00000117475,93.62871559,0.143275503,0.16465375,0.870162408,0.384211656,0.896737428
1049,ENSG00000117477,11.08521292,-0.625807206,0.449464438,-1.392339757,0.163819538,0.828843369
1050,ENSG00000117479,37.25599602,0.339545929,0.243539508,1.394212926,0.163253316,0.828843369
1051,ENSG00000198734,418.3971592,0.243298683,0.19637785,1.238931393,0.215370907,0.847347694
1052,ENSG00000174175,102.8146548,-0.289247015,0.253115667,-1.142746392,0.253143902,0.85940941
1053,ENSG00000000460,70.35152359,0.129325398,0.156989612,0.823783157,0.410062779,0.901045895
1054,ENSG00000188404,5525.090865,0.291452726,0.166991011,1.74531985,0.080929208,0.772826087
1055,ENSG00000171806,9.901781151,0.487486328,0.529569614,0.920533042,0.357294274,0.889444688
1056,ENSG00000000457,159.6542929,0.01920283,0.11462727,0.167524096,0.86695769,0.983212537
1057,ENSG00000075945,99.19199104,-0.071820155,0.156296608,-0.459511925,0.64586659,0.945754815
1058,ENSG00000120370,42.76542742,-0.282450828,0.235992791,-1.196862104,0.231360307,0.852012614
1059,ENSG00000076258,19.91069433,-0.030096269,0.328390631,-0.091647771,0.926977895,0.990790912
1060,ENSG00000117523,2436.272865,-0.078627913,0.073615297,-1.068092036,0.285478998,0.873146868
1061,ENSG00000117533,100.7619543,0.277911197,0.153376853,1.811950058,0.069993914,0.758263742
1062,ENSG00000010165,174.5852668,-0.173261391,0.130739055,-1.32524586,0.185089619,0.838933006
1063,ENSG00000197959,92.67362056,-0.309914377,0.240191851,-1.290278486,0.196953984,0.843475707
1064,ENSG00000135845,172.6751234,0.31688347,0.217725725,1.455425031,0.145551631,0.818718479
1065,ENSG00000180999,7.814119745,-0.312351234,0.565386608,-0.552456018,0.58063596,0.934255231
1066,ENSG00000094975,333.0581817,0.25003004,0.118460933,2.110653988,0.034802064,0.69579244
1067,ENSG00000117560,42.22030501,-0.544665359,0.313275105,-1.738616792,0.082102191,0.773619368
1068,ENSG00000117586,39.22668617,-0.151031362,0.278787847,-0.54174299,0.58799557,0.936457712
1069,ENSG00000117592,1204.072414,0.212535416,0.289175391,0.73497062,0.462357388,0.913709135
1070,ENSG00000076321,142.1214601,-0.003142102,0.141159951,-0.02225916,0.982241226,0.997435317
1071,ENSG00000120334,22.8913808,0.146712847,0.288081076,0.509276239,0.610558611,0.942929932
1072,ENSG00000117593,85.29958148,-0.107594936,0.170725351,-0.630222375,0.528549102,0.923221511
1073,ENSG00000185278,807.321734,-0.102897285,0.089126153,-1.154512804,0.248289992,0.858205241
1074,ENSG00000135870,1473.40561,0.034169575,0.096074182,0.355658251,0.722096514,0.959246742
1075,ENSG00000152061,1007.736276,0.046789997,0.082573592,0.566646017,0.570954704,0.932672717
1076,ENSG00000203737,26.93003669,0.490220205,0.351086042,1.39629648,0.162625233,0.828843369
1077,ENSG00000116161,164.6023567,0.134428252,0.131899215,1.019174013,0.308120361,0.875742301
1078,ENSG00000120333,75.70577439,0.191834965,0.194245767,0.987588908,0.323354021,0.88114295
1079,ENSG00000235750,1043.523946,0.057489914,0.149826637,0.383709565,0.701193722,0.957342674
1080,ENSG00000143207,1210.134302,0.065585511,0.108574754,0.604058568,0.545804704,0.92651683
1081,ENSG00000075391,12.12445874,-0.674462783,0.484023079,-1.393451702,0.163483241,0.828843369
1082,ENSG00000116191,285.3620253,-0.097036953,0.182454295,-0.531842527,0.594835066,0.938401764
1083,ENSG00000116194,69.84725902,-0.062273443,0.266665842,-0.233526132,0.81535288,0.976313945
1084,ENSG00000116199,214.6186115,0.331561206,0.187144346,1.771687005,0.076446528,0.762324389
1085,ENSG00000186283,210.7988551,-0.016944859,0.118258443,-0.143286675,0.886063779,0.986135623
1086,ENSG00000143322,208.4948854,-0.111472842,0.099182916,-1.123911726,0.261050476,0.860385029
1087,ENSG00000057252,452.7806713,0.18035824,0.097178325,1.855951307,0.063460499,0.7459194
1088,ENSG00000169905,566.3349148,0.079908878,0.08277513,0.96537303,0.334358005,0.883820304
1089,ENSG00000143337,621.3668883,0.153606762,0.098189324,1.564393718,0.117725135,0.797162813
1090,ENSG00000135837,1014.451936,-0.002605559,0.072632317,-0.035873279,0.971383403,0.996574049
1091,ENSG00000116260,580.356978,0.118856174,0.142735969,0.832699527,0.405014211,0.900356715
1092,ENSG00000121454,64.29029527,0.124937521,0.179082209,0.697654563,0.48539325,0.916111586
1093,ENSG00000230124,203.7401728,0.044749373,0.12348644,0.362382889,0.717065924,0.958841729
1094,ENSG00000143324,252.4408829,0.09471452,0.100855815,0.939108172,0.347675209,0.886540637
1095,ENSG00000135835,58.38898535,0.080918277,0.19212642,0.421172043,0.673629457,0.951620176
1096,ENSG00000135823,301.1338864,0.071237483,0.093905915,0.758604857,0.448088967,0.907271155
1097,ENSG00000153029,368.8715579,0.060978166,0.092167756,0.661599773,0.508227753,0.922359622
1098,ENSG00000162783,504.6642068,0.226562913,0.112855031,2.007557045,0.044690383,0.720947619
1099,ENSG00000198216,135.2748192,-0.040992161,0.261245754,-0.156910344,0.875315507,0.984522503
1100,ENSG00000135821,6244.6146,0.3539743,0.22790029,1.553198111,0.120375812,0.798524533
1101,ENSG00000203730,21.85837038,-0.241730529,0.300475198,-0.804494116,0.421111666,0.903157251
1102,ENSG00000135828,398.1790833,0.094586228,0.120351054,0.785919397,0.43191471,0.903263175
1103,ENSG00000143333,8.846455768,-0.4765782,0.50255829,-0.948304326,0.342974549,0.884575016
