AIHelite.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2850,ENSG00000184432,487.691282,0.078313905,0.087582432,0.894173672,0.371228977,0.545128949
2851,ENSG00000114113,8.250518404,-0.256067391,0.631600339,-0.405426304,0.685164179,NA
2852,ENSG00000163864,31.54781299,-0.495398866,0.339481932,-1.459279034,0.144488324,NA
2853,ENSG00000114120,219.2654836,-0.310508373,0.129459298,-2.398501906,0.016462291,0.086227504
2854,ENSG00000155893,137.2340171,-0.33439446,0.178733768,-1.870908131,0.061357816,NA
2855,ENSG00000177311,466.3374479,0.058943594,0.129073264,0.456667726,0.647909892,0.779977162
2856,ENSG00000155903,530.5561892,0.017860499,0.081198922,0.219959802,0.825902462,0.899378957
2857,ENSG00000114125,127.055861,-0.215957662,0.125268673,-1.723955847,0.084715814,NA
2858,ENSG00000069849,165.7141805,0.192289763,0.130137847,1.477585245,0.139518826,NA
2859,ENSG00000114126,269.20039,0.003607099,0.120573642,0.029916145,0.97613393,0.990601743
2860,ENSG00000175066,183.203858,-0.247004135,0.172608739,-1.431005965,0.152428506,NA
2861,ENSG00000114127,1093.59627,0.298224228,0.08259982,3.61047066,0.000305642,0.017760696
2862,ENSG00000175054,363.2433357,-0.071923694,0.113126633,-0.635780382,0.524919576,0.682939472
2863,ENSG00000120756,7.179336976,-1.09387684,0.743365178,-1.471520152,0.141150502,NA
2864,ENSG00000144935,28.89478246,-1.030026006,0.333532871,-3.088229365,0.00201353,NA
2865,ENSG00000163714,516.9635446,-0.100330597,0.104383178,-0.961175919,0.336463722,0.512769953
2866,ENSG00000175040,416.6836041,0.030874391,0.133558795,0.231167038,0.817185036,0.894063597
2867,ENSG00000181804,124.1007871,-0.034655269,0.15500369,-0.223577056,0.823086418,NA
2868,ENSG00000181744,280.5127372,0.023163868,0.092873116,0.249414141,0.803040448,0.884586686
2869,ENSG00000152952,6.721237766,-0.61260721,0.656663875,-0.932908346,0.350867293,NA
2870,ENSG00000114698,8.161443036,-0.059180697,0.667529364,-0.08865632,0.929355048,NA
2871,ENSG00000163746,6.15153784,-0.059717807,0.597657824,-0.099919728,0.920408054,NA
2872,ENSG00000188313,505.1239914,0.748453776,0.251143657,2.980181885,0.002880773,0.04028604
2873,ENSG00000163751,20.00108184,0.576050631,0.471577478,1.221539742,0.221881728,NA
2874,ENSG00000163754,273.4705712,0.256398233,0.141450052,1.812641483,0.069887135,0.188966478
2875,ENSG00000071794,72.61017369,-0.519447511,0.21599799,-2.404871965,0.016178133,NA
2876,ENSG00000163755,269.3326734,-0.110721523,0.117419871,-0.942953885,0.345704491,0.521115008
2877,ENSG00000047457,38.13001142,0.032556936,0.222529734,0.146303757,0.8836816,NA
2878,ENSG00000018408,6.475521453,-0.20409912,0.65234467,-0.312870065,0.754379381,NA
2879,ENSG00000114744,84.49419411,0.277289553,0.187332725,1.48019815,0.138820374,NA
2880,ENSG00000206199,38.54927807,0.241595971,0.292500654,0.825967284,0.408822651,NA
2881,ENSG00000082996,537.4398285,0.24648969,0.112599207,2.189089052,0.028590368,0.114702291
2882,ENSG00000070087,32.42894991,0.247070187,0.289864518,0.852364368,0.394011891,NA
2883,ENSG00000196428,633.4359771,0.080871028,0.063650304,1.270552119,0.20388803,0.370693023
2884,ENSG00000120742,793.8750065,-0.046817457,0.080425325,-0.58212331,0.560483625,0.710542651
2885,ENSG00000144895,170.5103685,-0.035027782,0.164616369,-0.212784322,0.831495193,NA
2886,ENSG00000198843,347.1865772,-0.083030897,0.106689798,-0.778245895,0.436424065,0.604534561
2887,ENSG00000181788,1206.654903,0.709329508,0.318306872,2.228445473,0.025850824,0.108727438
2888,ENSG00000144893,44.01925609,-0.207996829,0.272011034,-0.764663208,0.44447212,NA
2889,ENSG00000174946,70.09002747,-0.301564411,0.252962294,-1.192131866,0.233209544,NA
2890,ENSG00000174944,58.93393138,0.024637513,0.262241122,0.093949846,0.925148998,NA
2891,ENSG00000181631,889.1381048,0.220148135,0.143846808,1.530434622,0.125909185,0.274942467
2892,ENSG00000169313,27.84159956,-0.259018836,0.383718328,-0.675023362,0.499660922,NA
2893,ENSG00000198829,8.540600614,-0.684194474,0.557636337,-1.226954609,0.219839652,NA
2894,ENSG00000152601,2771.233254,0.04842104,0.064156902,0.754728468,0.450411921,0.615359052
2895,ENSG00000169860,35.53404218,0.441820181,0.27790695,1.589813355,0.111876883,NA
2896,ENSG00000181467,858.5673375,0.028269922,0.073564768,0.384286156,0.700766368,0.815596562
2897,ENSG00000114790,26.0255564,-0.519670526,0.323386173,-1.606965819,0.108061867,NA
2898,ENSG00000174953,363.6388493,-0.115024967,0.113377085,-1.014534524,0.310327764,0.489820336
2899,ENSG00000196549,1747.309364,0.714434168,0.239147697,2.987418145,0.002813446,0.039945471
2900,ENSG00000114805,7.88345952,-0.155457049,0.693570198,-0.224140324,0.822648117,NA
2901,ENSG00000174928,9.934154643,-1.040401627,0.520358737,-1.999393019,0.045565847,NA
2902,ENSG00000169359,208.1086457,-0.13776782,0.105570177,-1.304988048,0.191896917,0.356578162
2903,ENSG00000163655,252.8077661,-0.149862961,0.115056103,-1.30252074,0.192738433,0.357719192
2904,ENSG00000169282,45.07005079,-0.318932411,0.240415346,-1.326589241,0.184644597,NA
2905,ENSG00000114850,329.4445706,-0.147043954,0.101136424,-1.453916886,0.145969351,0.300397467
2906,ENSG00000163659,253.2669319,0.124943382,0.126972212,0.984021464,0.32510496,0.501445588
2907,ENSG00000197980,8.318060285,-0.029483924,0.617334876,-0.047760016,0.961907503,NA
2908,ENSG00000163660,1122.654101,0.130220326,0.073684895,1.767259429,0.077184791,0.20112388
2909,ENSG00000197415,15.75865646,0.159157302,0.409734175,0.388440388,0.697690161,NA
2910,ENSG00000163661,6.834747877,-0.243664909,0.745476126,-0.326858099,0.743775214,NA
2911,ENSG00000174891,127.5790224,0.411683494,0.153795717,2.676820273,0.007432449,NA
2912,ENSG00000168827,200.4734244,-0.182002683,0.104259025,-1.745677969,0.080866925,0.206392276
2913,ENSG00000079257,40.25083273,0.084643674,0.273793748,0.309151229,0.757206492,NA
2914,ENSG00000118849,22.74529915,-0.248475492,0.339691498,-0.731473981,0.464489691,NA
2915,ENSG00000118855,556.5173801,0.276696586,0.096425612,2.869534139,0.00411077,0.045752441
2916,ENSG00000068885,40.07004879,-0.109962328,0.285810909,-0.384738035,0.700431512,NA
2917,ENSG00000113810,191.1851999,0.092348737,0.127033396,0.726964243,0.467247861,NA
2918,ENSG00000213186,45.58482784,-0.313553823,0.277891278,-1.128332727,0.259179427,NA
2919,ENSG00000186432,718.0353515,0.108191934,0.074140994,1.45927277,0.144490047,0.298605388
2920,ENSG00000163590,178.9871992,-0.081968799,0.156958464,-0.522232426,0.601508512,NA
2921,ENSG00000169255,6.009976439,-0.168617163,0.710433838,-0.237343936,0.81238998,NA
2922,ENSG00000169251,104.1684887,-0.30994546,0.18794477,-1.649130534,0.099120895,NA
2923,ENSG00000196542,8.554568111,-1.62305028,0.598999579,-2.709601706,0.006736405,NA
2924,ENSG00000174776,27.20963502,-0.344834433,0.353875472,-0.974451354,0.329832482,NA
2925,ENSG00000114209,192.7752182,0.076202172,0.119796085,0.636099022,0.524711883,NA
2926,ENSG00000163536,21.57885091,-0.046547914,0.381714208,-0.12194441,0.902943044,NA
2927,ENSG00000173905,93.46333975,0.207750021,0.182131445,1.140659817,0.254011514,NA
2928,ENSG00000085274,89.532156,0.158250357,0.163766244,0.966318532,0.333884816,NA
2929,ENSG00000171757,7.264873382,-0.931319112,0.602795964,-1.544998918,0.122346525,NA
2930,ENSG00000008952,549.7524379,0.350392803,0.177034069,1.979239392,0.04778906,0.151923053
2931,ENSG00000173890,130.0423885,0.00281087,0.187797739,0.014967541,0.988058076,NA
2932,ENSG00000173889,1514.855473,0.045226763,0.070166739,0.644561276,0.519211536,0.677964168
2933,ENSG00000163558,99.2815879,-0.180985654,0.155138925,-1.166603765,0.243370422,NA
2934,ENSG00000136603,254.8321168,0.003886378,0.112034817,0.03468902,0.972327717,0.98900038
2935,ENSG00000163584,19.41560605,-1.016022735,0.363863954,-2.792314885,0.00523324,NA
2936,ENSG00000163577,28.29272508,-0.605886297,0.299552268,-2.022639656,0.043110313,NA
2937,ENSG00000154310,498.5716379,-0.177939837,0.111425009,-1.596947035,0.110277514,0.252879363
2938,ENSG00000075651,120.4695169,0.369003164,0.185637267,1.987764477,0.046837744,NA
2939,ENSG00000075420,1301.955201,0.381583489,0.119053429,3.205144892,0.001349945,0.031960542
2940,ENSG00000121858,890.1694316,0.44725197,0.135963405,3.289502576,0.001003646,0.02922765
2941,ENSG00000144959,58.05966984,-0.120466705,0.179362931,-0.671636576,0.501815088,NA
2942,ENSG00000114346,41.50721607,-0.107120998,0.261042972,-0.410357715,0.68154356,NA
2943,ENSG00000177565,886.8080732,0.050589954,0.085085178,0.594580102,0.552124184,0.704245356
2944,ENSG00000172667,229.0027018,-0.156382948,0.147086722,-1.063202347,0.287690198,0.466325696
2945,ENSG00000121879,343.0995172,0.022061427,0.100767384,0.218934201,0.826701304,0.899523008
2946,ENSG00000171121,20.3178735,-0.263378787,0.363670886,-0.724222909,0.468928896,NA
2947,ENSG00000121864,105.6337395,-0.318776194,0.146871799,-2.170438415,0.029973649,NA
2948,ENSG00000171109,310.0795457,0.009504378,0.122867273,0.077354834,0.93834127,0.969781002
2949,ENSG00000114450,358.8555932,0.408861766,0.149200659,2.740348262,0.006137411,0.05538244
2950,ENSG00000136518,88.78358478,-0.1450641,0.164875076,-0.879842508,0.378944633,NA
2951,ENSG00000136522,26.31504718,-0.099125941,0.277278346,-0.357496149,0.720720408,NA
2952,ENSG00000136521,110.7628248,-0.192139312,0.11800684,-1.628204874,0.103481452,NA
2953,ENSG00000058056,70.3769298,-0.159562068,0.187758407,-0.849826489,0.39542156,NA
2954,ENSG00000114757,6.605977673,-0.771000111,0.774663058,-0.995271561,0.319604205,NA
2955,ENSG00000163728,293.7392655,-0.130080745,0.139442203,-0.932864959,0.350889697,0.526286427
2956,ENSG00000145075,70.38076166,-0.391929947,0.191073106,-2.051204148,0.04024707,NA
2957,ENSG00000114416,467.6552912,-0.159511638,0.107272606,-1.486974578,0.137021525,0.289561044
2958,ENSG00000205981,83.358799,-0.156335709,0.174891869,-0.893899239,0.371375805,NA
2959,ENSG00000058063,997.0639074,0.269102842,0.101359433,2.654936335,0.007932338,0.060946556
2960,ENSG00000043093,434.9625252,0.303984266,0.163084088,1.863972565,0.062325557,0.17768502
2961,ENSG00000078070,128.4678974,-0.301540409,0.14459662,-2.085390447,0.037033873,NA
2962,ENSG00000078081,19.1643398,0.535965385,0.42990706,1.246700591,0.212507302,NA
2963,ENSG00000053524,59.69684535,-0.392854912,0.230437021,-1.704825509,0.088226973,NA
2964,ENSG00000176597,108.8896211,0.41414373,0.194037733,2.134346367,0.032814438,NA
2965,ENSG00000172578,606.7569471,0.090779919,0.089774449,1.011199957,0.311920736,0.490039905
2966,ENSG00000114796,603.380369,0.029149096,0.073518889,0.396484451,0.691747677,0.809715794
2967,ENSG00000163872,308.4551695,0.016300409,0.088254013,0.18469879,0.853465295,0.917064037
2968,ENSG00000180834,31.11636037,-0.442217484,0.263711928,-1.676896025,0.093562816,NA
2969,ENSG00000175193,130.0555115,-0.078234016,0.141745695,-0.55193222,0.580994792,NA
2970,ENSG00000114770,508.224416,0.268600794,0.144683554,1.856470808,0.06338648,0.179523029
2971,ENSG00000145191,245.9536309,-0.234272367,0.11480771,-2.040563013,0.041294282,0.140620464
2972,ENSG00000161202,399.2916669,0.017491586,0.105532447,0.165746048,0.868356806,0.92691122
2973,ENSG00000161203,2102.97569,0.472394916,0.20398337,2.31585014,0.020566453,0.096202522
2974,ENSG00000161204,255.4843839,-0.113862722,0.11104104,-1.025411166,0.305169222,0.485214568
2975,ENSG00000145198,12.70888396,-1.188825507,0.444348108,-2.67543731,0.007463183,NA
2976,ENSG00000214160,119.1670129,-0.213320115,0.123947005,-1.721059061,0.085240107,NA
2977,ENSG00000145194,16.10923059,-0.619217625,0.433314703,-1.429025188,0.152996994,NA
2978,ENSG00000175166,634.0295127,0.252483167,0.109015889,2.31602172,0.020557083,0.096202522
2979,ENSG00000114867,1298.232087,0.141575143,0.108231451,1.308077655,0.190846971,0.354993781
2980,ENSG00000175182,174.8851349,0.226042143,0.152994407,1.477453641,0.139554076,NA
2981,ENSG00000114859,22.10627072,-0.127200057,0.372314539,-0.341646763,0.732616741,NA
2982,ENSG00000163882,74.5506088,-0.109008137,0.174743354,-0.623818498,0.53274679,NA
2983,ENSG00000182580,16.48672215,-0.195103535,0.440414488,-0.442999812,0.657765871,NA
2984,ENSG00000177383,40.03123066,-0.416966184,0.26727251,-1.560078828,0.118741254,NA
2985,ENSG00000156931,1015.968874,0.398147542,0.102089443,3.899987422,9.62E-05,0.011651667
2986,ENSG00000113790,10.57366827,0.565067424,0.470023182,1.202211817,0.229281472,NA
2987,ENSG00000073803,66.58069122,-0.037573029,0.212643118,-0.176695252,0.85974777,NA
2988,ENSG00000163900,113.7628911,-0.215585589,0.148315881,-1.453557015,0.146069162,NA
2989,ENSG00000163898,9.402993603,-1.312957466,0.555862186,-2.362019759,0.018175673,NA
2990,ENSG00000163904,230.4399782,0.130418452,0.093502743,1.394808832,0.163073495,0.323272393
2991,ENSG00000073792,776.8220246,0.76289455,0.363220874,2.100359877,0.035697196,0.129868341
2992,ENSG00000136527,947.2032291,-0.104612119,0.091623105,-1.141765707,0.25355142,0.428378894
2993,ENSG00000058866,271.9976487,0.398541443,0.160238445,2.487177416,0.012876117,0.07530366
2994,ENSG00000213139,23.56207176,0.626864453,0.309617174,2.024643679,0.042903966,NA
2995,ENSG00000113838,73.6229019,-0.309516592,0.190332453,-1.626189272,0.103909398,NA
2996,ENSG00000090520,114.2717156,-0.092434635,0.136338747,-0.677977739,0.497785808,NA
2997,ENSG00000156976,681.7707446,-0.237963814,0.110851686,-2.146686469,0.031818251,0.121215975
2998,ENSG00000163918,31.83654141,-0.033614305,0.273100481,-0.12308402,0.902040565,NA
2999,ENSG00000073849,1368.52007,-0.151042939,0.101155329,-1.493178272,0.135390528,0.287731524
3000,ENSG00000136514,52.7257965,0.404691699,0.287938476,1.405479755,0.159878665,NA
3001,ENSG00000113916,2939.106851,0.661952652,0.200410648,3.302981445,0.000956627,0.02922765
3002,ENSG00000145012,934.6419765,0.225682525,0.087983734,2.565048265,0.010316145,0.068327059
3003,ENSG00000188001,36.90739446,-0.116418344,0.354961971,-0.327974132,0.742931221,NA
3004,ENSG00000196083,598.1455308,0.474191081,0.191291149,2.478897133,0.013178931,0.076166883
3005,ENSG00000152492,165.3582914,-0.253406732,0.178084824,-1.422955226,0.154749135,NA
3006,ENSG00000180611,24.23513581,-0.754679861,0.315234892,-2.394023886,0.016664664,NA
3007,ENSG00000127249,12.46747433,0.109085581,0.450510905,0.242137493,0.808673627,NA
3008,ENSG00000198836,408.5527342,0.13397267,0.105857361,1.265596157,0.205657703,0.373407426
3009,ENSG00000114315,11.38125413,-0.181229042,0.475921673,-0.380795942,0.703354671,NA
3010,ENSG00000178732,57.37568578,-0.495457118,0.270645802,-1.830647709,0.067153143,NA
3011,ENSG00000133657,381.1368725,0.022214321,0.102301719,0.217145138,0.828095238,0.900495184
3012,ENSG00000145014,32.44309538,-0.027903253,0.233562391,-0.119468092,0.904904518,NA
3013,ENSG00000041802,182.4511246,-0.448679625,0.125447594,-3.576629975,0.000348052,NA
3014,ENSG00000185112,195.2854164,-0.215161176,0.153348244,-1.403088619,0.160590414,NA
3015,ENSG00000173950,94.01555091,-0.151994403,0.161449372,-0.941436945,0.346480988,NA
3016,ENSG00000114331,1784.949678,0.239505889,0.100989906,2.371582441,0.017712095,0.089188328
3017,ENSG00000184203,523.7752852,-0.057289581,0.086916529,-0.659133332,0.509810153,0.670717818
3018,ENSG00000176945,19.12243365,-0.563726156,0.484606421,-1.163265964,0.24472161,NA
3019,ENSG00000145113,11.35045087,-1.51530981,0.717517834,-2.111877555,0.034696953,NA
3020,ENSG00000061938,1463.101987,0.016032502,0.089532096,0.179069883,0.85788283,0.919914882
3021,ENSG00000072274,495.6840726,0.808731408,0.245729304,3.291147593,0.000997795,0.02922765
3022,ENSG00000163958,7.261119524,0.762877523,0.583417694,1.307600937,0.191008699,NA
3023,ENSG00000163959,94.84646404,0.218228903,0.178238064,1.224367555,0.220813603,NA
3024,ENSG00000161217,538.040024,0.187554506,0.098632717,1.901544547,0.057230723,0.167806325
3025,ENSG00000163960,568.518628,0.057149505,0.072570691,0.787501194,0.43098853,0.600226028
3026,ENSG00000163961,350.8700915,-0.091579122,0.094168976,-0.972497804,0.330802957,0.507438011
3027,ENSG00000185798,53.52401919,0.004696334,0.227277915,0.020663397,0.983514168,NA
3028,ENSG00000174013,61.65745123,0.011805112,0.173743247,0.067945731,0.945828835,NA
3029,ENSG00000174004,392.5890579,0.143833885,0.124555427,1.154778153,0.248181286,0.423146741
3030,ENSG00000163964,217.5790058,0.1469516,0.145106968,1.012712223,0.311197638,0.489969602
3031,ENSG00000174007,126.6211236,0.432497982,0.197939926,2.184996181,0.028889127,NA
3032,ENSG00000180370,1634.236033,0.296670269,0.118195559,2.509995063,0.012073285,0.073277468
3033,ENSG00000119231,447.7923766,0.119086936,0.082866639,1.437091429,0.150692016,0.306263367
3034,ENSG00000114503,174.719176,-0.211520153,0.124747463,-1.695586818,0.089964156,NA
3035,ENSG00000270170,49.30679775,-0.066645656,0.217396062,-0.30656331,0.759175784,NA
3036,ENSG00000119227,21.21973303,0.136709291,0.333506828,0.40991452,0.681868654,NA
3037,ENSG00000163975,13.67365403,-1.371670458,0.446921515,-3.069152886,0.002146667,NA
3038,ENSG00000075711,329.6721604,-0.223466233,0.108034981,-2.068461819,0.038596617,0.135433581
3039,ENSG00000161267,126.6074786,-0.289160649,0.174049704,-1.661368235,0.096639513,NA
3040,ENSG00000145016,698.7484155,0.099356896,0.083773293,1.186021139,0.235613951,0.409180075
3041,ENSG00000122068,255.5546715,0.041520971,0.106284607,0.390658362,0.69604978,0.812208541
3042,ENSG00000186001,486.1391583,0.007280831,0.075916473,0.09590581,0.92359538,0.961907749
3043,ENSG00000114473,75.11858018,-0.386015269,0.177821441,-2.170802726,0.029946088,NA
3044,ENSG00000182899,343.9510188,-0.032677555,0.20628343,-0.158410954,0.874132983,0.930378367
3045,ENSG00000185621,28.62995322,-0.402595348,0.29326833,-1.372788354,0.169818152,NA
3046,ENSG00000272602,52.12228254,-0.333768797,0.25804976,-1.293428045,0.195863056,NA
3047,ENSG00000250312,136.8352836,-0.216105968,0.200460515,-1.078047555,0.281012535,NA
3048,ENSG00000131127,122.3971092,-0.480052724,0.173069075,-2.773763733,0.005541191,NA
3049,ENSG00000182903,121.235048,-0.543406991,0.198018907,-2.744217706,0.00606553,NA
3050,ENSG00000174227,597.9483825,-0.055676078,0.082753626,-0.672793212,0.501078857,0.661973487
3051,ENSG00000133256,69.85201125,-0.36803914,0.215806164,-1.70541533,0.088116991,NA
3052,ENSG00000169020,11.13073912,0.252530565,0.416191671,0.606765061,0.544006838,NA
3053,ENSG00000215375,164.7204349,0.04304264,0.159983169,0.2690448,0.787895208,NA
3054,ENSG00000169026,186.942475,0.306998511,0.181255761,1.69373105,0.090316401,NA
3055,ENSG00000185619,663.1276974,-0.064086809,0.097093326,-0.660053693,0.509219374,0.670161961
3056,ENSG00000178950,1611.828093,0.059746411,0.077371418,0.772202615,0.439994433,0.607284569
3057,ENSG00000127419,331.5051481,-0.084556422,0.122910507,-0.687951124,0.49148356,0.653133496
3058,ENSG00000145214,527.2277975,-0.182332222,0.130247813,-1.399887014,0.161547155,0.321782858
3059,ENSG00000145217,157.733582,-0.281612873,0.161928494,-1.739118712,0.082013884,NA
3060,ENSG00000127415,119.2226645,-0.390383363,0.152622922,-2.557829176,0.010532782,NA
