AIHpartial.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
290,ENSG00000121766,56.65169043,0.00857026,0.189316194,0.045269556,0.963892453,0.991344194
291,ENSG00000121769,30.15297563,0.287021747,0.335456139,0.85561632,0.39221004,0.787287343
292,ENSG00000168528,54.97432524,0.663211049,0.380304643,1.743894166,0.081177546,0.538067212
293,ENSG00000121764,25.89073185,-0.302719418,0.298578117,-1.013870075,0.310644752,0.747149516
294,ENSG00000162517,144.1950676,0.196985779,0.123675553,1.59276247,0.111213487,0.575386745
295,ENSG00000121753,15.2172418,-1.329233247,0.500015393,-2.658384651,0.007851622,0.327485026
296,ENSG00000134668,18.27248734,-0.315202496,0.492168929,-0.640435585,0.521889454,0.851288503
297,ENSG00000184007,1204.201876,0.106740986,0.066127546,1.614168255,0.106490936,0.568792346
298,ENSG00000121774,722.0290614,0.012805811,0.06807439,0.188114963,0.850786532,0.961560844
299,ENSG00000121775,111.9981201,-0.079819307,0.122989287,-0.648993984,0.516342265,0.84910175
300,ENSG00000025800,554.4544679,0.130380934,0.091466146,1.42545564,0.154025534,0.625114834
301,ENSG00000084652,402.2799158,0.010219023,0.095959274,0.106493338,0.915190941,0.979109187
302,ENSG00000160050,41.80854189,-0.109955247,0.236505737,-0.46491577,0.641991777,0.900580322
303,ENSG00000160051,22.49181585,-0.457802953,0.294138037,-1.556422139,0.119607744,0.58753659
304,ENSG00000222046,40.27834538,0.124350187,0.259791158,0.478654422,0.632184495,0.896495661
305,ENSG00000160055,62.91559345,0.226794104,0.174723228,1.298019197,0.194280738,0.66070941
306,ENSG00000084623,224.8908801,0.318015092,0.110324742,2.882536472,0.003944875,0.275619011
307,ENSG00000182866,923.3781104,-0.259325749,0.121447856,-2.135284707,0.032737761,0.446260857
308,ENSG00000116478,635.4448513,0.043626795,0.069773436,0.625263667,0.531798022,0.855251453
309,ENSG00000175130,284.7922481,-0.158210961,0.140098746,-1.129281776,0.258778986,0.715285239
310,ENSG00000162526,7.554985965,-0.996671748,0.46819096,-2.128771874,0.033273139,0.446260857
311,ENSG00000225828,44.63704043,-0.355550873,0.216803528,-1.639968116,0.101011797,0.56310121
312,ENSG00000160058,626.2610817,0.038130398,0.075239411,0.506787575,0.612303876,0.889547493
313,ENSG00000160062,5.698889694,-0.149718016,0.603607316,-0.248038769,0.804104411,0.951637712
314,ENSG00000176261,84.24082693,0.068083488,0.162359734,0.419337273,0.67496966,0.911402527
315,ENSG00000162521,562.0194911,-0.03595876,0.07579909,-0.474395672,0.635217779,0.897450928
316,ENSG00000162522,33.37937068,0.306757796,0.321155169,0.955170039,0.339491715,0.759746153
317,ENSG00000134684,277.8664005,-0.009359901,0.115803589,-0.080825657,0.935580603,0.983257578
318,ENSG00000116497,353.8498149,0.030360006,0.091444928,0.332003172,0.739886864,0.930222446
319,ENSG00000160097,23.16725888,-0.285770985,0.289243251,-0.987995344,0.323154928,0.751378163
320,ENSG00000116514,1148.22328,0.169689876,0.144889955,1.171163845,0.241532925,0.704977279
321,ENSG00000004455,426.8729384,0.1158618,0.080724281,1.435278189,0.15120784,0.623075818
322,ENSG00000142920,46.81664613,-0.414865781,0.27290114,-1.520205376,0.128459367,0.600098264
323,ENSG00000116525,241.4625504,-0.09915358,0.110971516,-0.893504786,0.37158691,0.777461893
324,ENSG00000160094,255.2457803,0.028165111,0.118137893,0.238408784,0.811564055,0.953652991
325,ENSG00000184389,13.85107413,0.044311193,0.484662961,0.09142682,0.927153452,0.981469584
326,ENSG00000134686,1676.944437,0.180053074,0.192247358,0.936569824,0.34897988,0.765564492
327,ENSG00000121903,24.85411741,-0.70085641,0.291641394,-2.403144492,0.016254763,0.369461209
328,ENSG00000163866,228.3316152,0.022897491,0.102329993,0.223761285,0.822943056,0.955443096
329,ENSG00000188910,5.731402595,0.53177026,0.65400929,0.813092822,0.416164841,0.799483692
330,ENSG00000187513,7.708169105,-0.724550569,0.614394659,-1.179291776,0.238282012,0.70371881
331,ENSG00000116544,19.18617515,0.154451874,0.337713012,0.457346531,0.64742199,0.901240459
332,ENSG00000163867,96.49756247,0.135143846,0.175870121,0.768429826,0.442231866,0.809559487
333,ENSG00000197056,84.03791833,0.078882666,0.189904649,0.415380387,0.677863462,0.912272411
334,ENSG00000116560,2011.978932,-0.016387903,0.048905924,-0.335090345,0.737556936,0.930096705
335,ENSG00000146463,225.8947843,-0.181554343,0.123852553,-1.465891007,0.142677982,0.616872453
336,ENSG00000142687,823.357845,0.137366379,0.116504298,1.17906705,0.238371478,0.70371881
337,ENSG00000020129,175.1321078,-0.115403424,0.123320753,-0.935798887,0.349376745,0.765595962
338,ENSG00000116819,36.38070865,-0.3305166,0.253078961,-1.305982131,0.191558634,0.658960765
339,ENSG00000126067,207.1759585,0.036942964,0.097911604,0.377309354,0.705943722,0.920227875
340,ENSG00000142686,50.21660232,-0.10470946,0.183195872,-0.571571064,0.567612604,0.872290883
341,ENSG00000092853,13.69952248,0.122225157,0.474816727,0.257415442,0.796858084,0.949915587
342,ENSG00000134698,1419.150541,0.157891004,0.121987873,1.294317216,0.195555872,0.662793669
343,ENSG00000092847,751.4497036,0.058842509,0.086313139,0.681732924,0.495407845,0.83967081
344,ENSG00000126070,536.4274805,-0.076654942,0.076382986,-1.003560434,0.315590534,0.748276028
345,ENSG00000116863,153.605228,0.236109987,0.126447265,1.867260529,0.061865215,0.509064257
346,ENSG00000171812,25.87367974,0.3498908,0.306029615,1.143323334,0.25290437,0.710485814
347,ENSG00000054116,162.9752683,0.071378915,0.110939861,0.643401881,0.519963363,0.850506111
348,ENSG00000116871,2016.341209,0.028182389,0.114980443,0.245105936,0.806374407,0.952265072
349,ENSG00000054118,1265.389454,0.043944277,0.08634584,0.508933345,0.610798946,0.889547493
350,ENSG00000214193,40.0703044,-0.117312734,0.309939673,-0.378501833,0.705057832,0.919942318
351,ENSG00000142694,20.10180121,0.448427053,0.285653291,1.569829814,0.11645471,0.583406755
352,ENSG00000196182,1937.769246,0.105994689,0.133532179,0.793776375,0.427325628,0.804776388
353,ENSG00000181817,221.0134032,0.053374739,0.125629832,0.424857201,0.670940776,0.910019362
354,ENSG00000116885,17.80678376,0.049847678,0.447246942,0.111454485,0.911255956,0.978058571
355,ENSG00000116898,74.48963175,-0.135200758,0.145155548,-0.931419848,0.351636428,0.766962322
356,ENSG00000119535,16643.95207,0.109487152,0.165169658,0.662876907,0.507409393,0.845411436
357,ENSG00000163874,293.5630101,-0.186367855,0.109557127,-1.701102074,0.088923821,0.546638982
358,ENSG00000163875,210.2590374,-0.043372459,0.109862299,-0.394789293,0.692998397,0.91622938
359,ENSG00000163877,193.1801822,0.127282312,0.111248092,1.144130294,0.252569606,0.710485814
360,ENSG00000163879,7.55772651,-0.086568252,0.523744192,-0.165287278,0.868717872,0.966990666
361,ENSG00000134697,128.1520986,0.008517737,0.159723199,0.053328115,0.957470479,0.989744765
362,ENSG00000116922,67.3546343,-0.242437406,0.182428572,-1.328944273,0.183866356,0.654245168
363,ENSG00000134690,11.86619303,-0.407216973,0.416604256,-0.977467145,0.328337936,0.75524769
364,ENSG00000185090,10.43676035,-1.004691033,0.443936537,-2.263141124,0.023626991,0.405496737
365,ENSG00000196449,37.21623676,0.313070547,0.224558538,1.394160071,0.163269272,0.633406093
366,ENSG00000197982,47.18881412,0.066841899,0.189341457,0.353023052,0.724071159,0.925989442
367,ENSG00000188786,527.1447678,0.149756051,0.122773087,1.219779148,0.222548608,0.68994172
368,ENSG00000204084,278.5096239,-0.182076261,0.13117025,-1.388091133,0.165109296,0.635168427
369,ENSG00000183431,309.9538914,-0.252516921,0.107442811,-2.35024492,0.018761062,0.37808811
370,ENSG00000183386,291.7368322,-0.022291528,0.215073078,-0.103646297,0.917450045,0.979589242
371,ENSG00000183520,66.26614201,0.304601344,0.186994476,1.628932308,0.10332735,0.566141424
372,ENSG00000116954,65.89653026,-0.008702641,0.181863625,-0.047852566,0.961833743,0.990545198
373,ENSG00000214114,52.55017495,-0.005851876,0.181385912,-0.032262018,0.974263099,0.993638585
374,ENSG00000158315,6.090827489,-0.601518552,0.686208057,-0.876583342,0.38071299,0.780470286
375,ENSG00000174574,461.7033252,0.075377966,0.078794765,0.956636725,0.338750646,0.759296502
376,ENSG00000168653,60.80407303,0.551108208,0.243618445,2.262177676,0.023686428,0.405627509
377,ENSG00000127603,4153.735775,-0.087657401,0.088883418,-0.986206457,0.324031811,0.752115098
378,ENSG00000090621,452.8286415,0.033150442,0.108997585,0.304139238,0.761021815,0.936976049
379,ENSG00000116983,48.7260242,-0.200448454,0.29243433,-0.685447752,0.49306142,0.839338499
380,ENSG00000084072,150.517224,-0.023010616,0.14709783,-0.156430699,0.87569354,0.96813698
381,ENSG00000116985,47.09223388,-0.668897323,0.256790425,-2.60483748,0.009191785,0.341757078
382,ENSG00000043514,63.79427464,-0.183318732,0.188856892,-0.970675362,0.331709965,0.757318926
383,ENSG00000116990,184.1921167,0.424144426,0.148970038,2.847179422,0.004410849,0.27917123
384,ENSG00000168389,44.14155824,0.242799949,0.281647768,0.862069495,0.388649277,0.784658483
385,ENSG00000131236,3616.05449,0.136091826,0.108659111,1.252465859,0.210400161,0.677811286
386,ENSG00000131238,1165.45314,0.110992763,0.123075407,0.901827307,0.367148612,0.774944387
387,ENSG00000117000,314.7682362,-0.059599289,0.097060187,-0.614044654,0.53918582,0.859763971
388,ENSG00000084073,216.9009008,0.107162289,0.120052755,0.892626651,0.372057142,0.777577116
389,ENSG00000049089,68.7136895,-0.325800059,0.241805363,-1.347364903,0.177862738,0.647657684
390,ENSG00000084070,4025.891821,0.081837025,0.162505179,0.503596409,0.614545017,0.890393761
391,ENSG00000187801,21.6159639,-0.339738076,0.311833486,-1.089485548,0.275939824,0.72688161
392,ENSG00000187815,44.95002189,-0.104055073,0.247525834,-0.420380656,0.674207397,0.911402527
393,ENSG00000164002,22.43494262,-0.57400019,0.34984397,-1.640731981,0.100853063,0.56310121
394,ENSG00000117010,24.43569187,0.252151067,0.298177618,0.84564049,0.397753331,0.790348351
395,ENSG00000117016,34.64899818,-0.894177229,0.231822008,-3.857171434,0.000114707,0.104503101
396,ENSG00000066136,545.6433337,0.0759151,0.094405953,0.804134676,0.4213192,0.802046146
397,ENSG00000117013,8.452472468,-1.110079705,0.583038275,-1.90395683,0.056915807,0.497884457
398,ENSG00000179862,32.91765546,-0.268554176,0.263433164,-1.019439513,0.307994355,0.746415004
399,ENSG00000171793,110.534361,-0.097317164,0.153188417,-0.635277559,0.525247407,0.851911234
400,ENSG00000171790,37.85182976,-0.315054037,0.252041339,-1.250009373,0.211296124,0.678884209
401,ENSG00000010803,150.1321826,-0.131916483,0.12944762,-1.019072295,0.308168646,0.746415004
402,ENSG00000127124,364.8684175,-0.012149894,0.148031894,-0.082076193,0.934586125,0.983058088
403,ENSG00000198815,484.9810278,-0.069661175,0.085266213,-0.816984508,0.413937281,0.799052153
404,ENSG00000127125,184.9031326,-0.064826055,0.123817704,-0.523560471,0.600584281,0.886911232
405,ENSG00000186409,76.39207193,0.263028546,0.209683575,1.254407005,0.209694108,0.677311467
406,ENSG00000171960,56.45838474,-0.399727918,0.172919925,-2.311635964,0.020797753,0.395343914
407,ENSG00000065978,5827.481227,0.452402112,0.279774305,1.617025239,0.105872833,0.568763033
408,ENSG00000117385,172.3199389,-0.076375493,0.11033869,-0.6921914,0.488817139,0.836911379
409,ENSG00000164008,53.27669095,-0.064791139,0.189980641,-0.341040744,0.73307291,0.928719253
410,ENSG00000177868,26.36289967,-0.084268854,0.309015872,-0.272700731,0.785083273,0.945697625
411,ENSG00000164010,83.36508596,0.238451125,0.205508822,1.1602963,0.245928191,0.707043548
412,ENSG00000164011,57.90864198,0.220916112,0.192694493,1.146457837,0.251605763,0.709865239
413,ENSG00000117394,800.5292703,0.199037757,0.20939797,0.950523812,0.34184616,0.761001638
414,ENSG00000117395,43.32431244,0.27834917,0.226265858,1.230186348,0.218627331,0.684857452
415,ENSG00000066056,12.87169605,0.023180261,0.604745949,0.038330577,0.969424112,0.992127558
416,ENSG00000117400,39.91066282,-0.22617673,0.294550381,-0.767871118,0.442563758,0.809559487
417,ENSG00000117399,21.69907013,0.273280535,0.356180468,0.767253007,0.442931103,0.809559487
418,ENSG00000066322,360.1018874,0.153924954,0.104858904,1.467924493,0.142124734,0.616253577
419,ENSG00000159479,83.15468812,0.067318556,0.147953885,0.45499688,0.649111484,0.901240459
420,ENSG00000198198,971.343282,-0.11162958,0.07477522,-1.492868631,0.135471578,0.608272782
421,ENSG00000178922,16.72459665,-0.117586671,0.327611267,-0.358921329,0.719653943,0.923852064
422,ENSG00000142949,48.50893032,0.110432235,0.459898675,0.240122968,0.810234929,0.953288216
423,ENSG00000066135,373.8948134,0.139232996,0.083315194,1.671159717,0.094690135,0.553401082
424,ENSG00000126091,92.13179602,0.030938916,0.18078734,0.171134306,0.864118162,0.965594208
425,ENSG00000117408,160.7384422,0.031388074,0.129631841,0.242132437,0.808677545,0.952853742
426,ENSG00000132768,80.09283642,-0.077325575,0.174523984,-0.443065607,0.657718281,0.905065327
427,ENSG00000117410,959.5618273,0.146424401,0.132285968,1.106877797,0.268346766,0.723615293
428,ENSG00000117411,17.69683403,-0.101542449,0.347558287,-0.292159483,0.770164688,0.94038527
429,ENSG00000159214,13.16565557,0.102927084,0.432676917,0.23788439,0.811970763,0.953754066
430,ENSG00000196517,162.1418935,0.519362421,0.39333152,1.320419022,0.186695156,0.656832802
431,ENSG00000178028,214.478281,-0.095881001,0.111782464,-0.857746355,0.391032538,0.786484836
432,ENSG00000117419,133.4801682,-0.199176184,0.16398237,-1.214619501,0.224511248,0.691944163
433,ENSG00000187147,304.2560489,-0.153697287,0.077268144,-1.989141691,0.046685566,0.475692832
434,ENSG00000126106,26.27606519,-0.034798854,0.274573014,-0.12673807,0.899147713,0.974599156
435,ENSG00000198520,84.63019129,-0.489644528,0.18456285,-2.652996137,0.007978078,0.327485026
436,ENSG00000142945,17.20813999,-0.629171762,0.321381941,-1.95770727,0.050264372,0.480746367
437,ENSG00000142937,895.7694435,0.088517115,0.180024768,0.491694094,0.622935614,0.892949141
438,ENSG00000142959,7.451584716,0.47411181,0.5713255,0.829845351,0.406626226,0.795445475
439,ENSG00000173846,245.7352637,0.091290853,0.138148406,0.660817274,0.508729503,0.846151495
440,ENSG00000188396,22.42894665,0.015616059,0.352642412,0.044282986,0.964678833,0.991720988
441,ENSG00000222009,60.82022687,-0.198109051,0.200144909,-0.989828078,0.322258158,0.751378163
442,ENSG00000117425,16.32350063,-0.597906884,0.38976464,-1.534020337,0.12502465,0.594972464
443,ENSG00000070785,76.25478362,-0.167927667,0.173030994,-0.970506287,0.331794192,0.757318926
444,ENSG00000126107,359.8998132,0.011553013,0.125480638,0.092070087,0.926642354,0.981469584
445,ENSG00000126088,127.2913863,0.232447309,0.156562247,1.484695793,0.137624427,0.611453953
446,ENSG00000162415,33.86691266,-0.689940399,0.2913014,-2.368476079,0.017861535,0.375583377
447,ENSG00000186603,7.835718716,-0.710435602,0.528380106,-1.344554033,0.178769296,0.648252076
448,ENSG00000132781,68.89629218,-0.148858856,0.202913116,-0.73360884,0.463187171,0.821376627
449,ENSG00000132773,55.61303636,0.025185841,0.165050114,0.152595113,0.878717579,0.969018441
450,ENSG00000070759,131.667921,0.181154866,0.136617928,1.325996291,0.184840926,0.654648211
451,ENSG00000280670,18.51375952,-0.427299638,0.427640878,-0.99920204,0.317696828,0.748916141
452,ENSG00000132763,37.81297739,-0.047166662,0.24298683,-0.194112008,0.846088179,0.960263221
453,ENSG00000117450,127.9508624,0.360895327,0.142557339,2.531580138,0.011354987,0.354045491
454,ENSG00000117448,169.6079095,-0.139537841,0.131275298,-1.062940571,0.287808903,0.733210365
455,ENSG00000132780,301.1032243,0.023396963,0.100678118,0.232393723,0.816232223,0.954483166
456,ENSG00000159588,91.76179571,0.059007037,0.175833478,0.335584771,0.73718401,0.930096705
457,ENSG00000159592,914.248711,0.064226855,0.059843358,1.073249506,0.283159184,0.730112647
458,ENSG00000159596,73.89161924,0.178217931,0.16545429,1.077143005,0.281416383,0.729626914
459,ENSG00000197429,74.08621015,-0.102817139,0.182333853,-0.563894951,0.572825626,0.873564989
460,ENSG00000086015,129.8383384,0.130086951,0.152410901,0.853527864,0.393366643,0.787898471
461,ENSG00000117461,15.92690298,-0.653777117,0.399829475,-1.635139873,0.102019729,0.564300539
462,ENSG00000085998,100.0558892,-0.089021236,0.177077155,-0.502725696,0.615157141,0.890393761
463,ENSG00000085999,9.357756611,-0.962130273,0.571709993,-1.682899171,0.092394612,0.551473249
464,ENSG00000132128,248.3912055,-0.141430622,0.093658151,-1.510072758,0.13102486,0.603248697
465,ENSG00000173660,88.87532071,0.183272806,0.16900662,1.084411997,0.278182167,0.728725179
466,ENSG00000117481,170.7014246,0.163080016,0.161254168,1.011322796,0.311861959,0.747149516
467,ENSG00000117480,76.68163603,-0.31569523,0.209476102,-1.507070387,0.131792616,0.603813425
468,ENSG00000079277,659.1322384,0.093021984,0.14238947,0.65329258,0.513567675,0.847941551
469,ENSG00000142961,336.5623313,0.035802564,0.09676897,0.369979801,0.711397541,0.922221527
470,ENSG00000123472,134.4974011,0.020340386,0.171432463,0.118649558,0.905553001,0.976900381
471,ENSG00000186118,8.741104282,0.051082015,0.540821183,0.094452689,0.924749563,0.981168964
472,ENSG00000159658,858.7217531,0.03917291,0.068431847,0.572436832,0.567026069,0.872290883
473,ENSG00000162366,766.2006594,0.503905083,0.378362762,1.331804115,0.182924566,0.653944442
474,ENSG00000162367,333.0224188,0.230224799,0.279897174,0.822533486,0.410773337,0.796801292
475,ENSG00000123473,196.2504717,0.432987399,0.324149145,1.335765977,0.181625777,0.6520592
476,ENSG00000162368,396.2237664,0.049790416,0.099866487,0.498569817,0.618082473,0.891787902
477,ENSG00000186564,31.57233643,-0.295544399,0.323443187,-0.913744394,0.360851171,0.772705312
478,ENSG00000117834,36.50338227,0.522144661,0.278670374,1.873699933,0.060971795,0.506680328
479,ENSG00000132122,69.42315807,0.353007256,0.199637709,1.768239371,0.077020895,0.534830733
480,ENSG00000162373,18.18981053,-0.29451304,0.398238114,-0.739540064,0.459579121,0.819338791
481,ENSG00000185104,204.8030016,-0.055501519,0.099765762,-0.556318297,0.577993281,0.875633598
482,ENSG00000123080,23.85762462,0.225712732,0.319877686,0.705621997,0.480423241,0.831805086
483,ENSG00000123091,981.489179,0.495858241,0.266692589,1.859287664,0.062986375,0.509342451
