AIHelite.vs.AIHpartial,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
11692,ENSG00000130244,180.6292271,0.128487365,0.118513693,1.084156281,0.278295512,0.851916086
11693,ENSG00000171777,1437.482272,0.269096255,0.163132122,1.649560196,0.099032922,0.808449263
11694,ENSG00000196218,37.17909783,0.077979622,0.347251689,0.224562254,0.822319832,0.969807691
11695,ENSG00000104814,253.028362,-0.059260063,0.148103883,-0.400124975,0.68906447,0.948915829
11696,ENSG00000178982,482.5184174,-0.035564173,0.080787803,-0.440217106,0.659779872,0.945486602
11697,ENSG00000130402,2331.944479,0.201324699,0.137749477,1.461527867,0.143870634,0.816200433
11698,ENSG00000182472,24.62583328,0.146529562,0.31903945,0.459283522,0.646030579,0.943907092
11699,ENSG00000171747,6.262471524,-0.047033602,0.541880019,-0.086797077,0.930832811,0.99041716
11700,ENSG00000104823,118.0252971,0.060574026,0.142975648,0.423666737,0.671808877,0.946599026
11701,ENSG00000104824,743.0557833,-0.027846952,0.063607996,-0.437790114,0.661538438,0.945983692
11702,ENSG00000187994,159.1065239,0.000479676,0.11900459,0.004030736,0.996783947,0.99961126
11703,ENSG00000068903,299.8048593,0.215217627,0.100374749,2.14414113,0.03202158,0.807632706
11704,ENSG00000104825,148.2465412,-0.020375826,0.137583476,-0.148097912,0.882265497,0.978692732
11705,ENSG00000128626,64.31683088,-0.340256672,0.19824444,-1.716349132,0.086098161,0.808449263
11706,ENSG00000130669,96.58885506,-0.122128639,0.169054157,-0.722423167,0.470034348,0.900869845
11707,ENSG00000128011,198.8412838,0.145327441,0.184409138,0.788070714,0.430655344,0.89409179
11708,ENSG00000130755,719.2698233,0.129003015,0.138869724,0.928949893,0.352915055,0.877647955
11709,ENSG00000179134,514.7886852,0.163926198,0.099685521,1.644433377,0.100086715,0.808449263
11710,ENSG00000006712,259.9907211,0.014801578,0.122602299,0.120728389,0.903906173,0.983797346
11711,ENSG00000063322,298.3850256,-0.205428913,0.107856943,-1.904642461,0.056826563,0.807632706
11712,ENSG00000128016,2639.394347,0.235600078,0.130346554,1.807489891,0.07068593,0.808449263
11713,ENSG00000090924,177.9865674,-0.006525105,0.133584107,-0.048846421,0.961041688,0.993186764
11714,ENSG00000105193,1745.705462,-0.266427279,0.143559395,-1.85586794,0.063472384,0.808449263
11715,ENSG00000196235,841.1586389,0.179684297,0.097595198,1.841118228,0.065604235,0.808449263
11716,ENSG00000105197,117.2745674,-0.107111089,0.161459734,-0.663391957,0.507079555,0.907803057
11717,ENSG00000176401,8.014122583,0.089714589,0.530480466,0.169119496,0.86570265,0.976174942
11718,ENSG00000176396,44.49393328,-0.075453997,0.227805402,-0.331221278,0.740477349,0.959089688
11719,ENSG00000105205,184.5493783,0.278639713,0.373302278,0.746418464,0.455414669,0.898290372
11720,ENSG00000105204,296.1633116,0.040789918,0.128120254,0.318372126,0.750202679,0.960767628
11721,ENSG00000105202,263.6554542,-0.175432061,0.153370564,-1.143844397,0.252688174,0.845469076
11722,ENSG00000275395,172.5626777,0.195715951,0.332390928,0.588812554,0.555987023,0.923592476
11723,ENSG00000013275,214.1908197,-0.111254008,0.111773407,-0.995353102,0.31956456,0.864567858
11724,ENSG00000187187,83.59777595,-0.342990308,0.177555221,-1.931738786,0.053391755,0.807632706
11725,ENSG00000128000,263.4096097,-0.25218959,0.141156223,-1.786599156,0.074002298,0.808449263
11726,ENSG00000197782,198.4214324,-0.173318166,0.126418123,-1.37099145,0.170377621,0.823398213
11727,ENSG00000130758,128.293559,0.012413699,0.137212273,0.090470762,0.927913127,0.989922515
11728,ENSG00000105221,1216.683864,0.100745773,0.111031556,0.907361622,0.364215597,0.877647955
11729,ENSG00000160392,112.9309583,-0.076330004,0.1623996,-0.4700135,0.638345372,0.941175044
11730,ENSG00000105223,540.4535598,-0.205506434,0.129178645,-1.590870028,0.111638829,0.808449263
11731,ENSG00000105227,33.89376862,0.137862296,0.292299878,0.471646781,0.63717893,0.940967781
11732,ENSG00000197019,74.86243246,-0.210464077,0.168068388,-1.252252609,0.210477831,0.838303557
11733,ENSG00000167565,145.3176771,-0.0075503,0.15504451,-0.048697632,0.961160263,0.993186764
11734,ENSG00000090013,2487.679051,0.339960481,0.325044946,1.045887607,0.295612927,0.856385363
11735,ENSG00000160460,9.364491119,-0.861713615,0.644317356,-1.337405561,0.18109029,0.825867691
11736,ENSG00000160410,1926.4892,0.086040071,0.155474865,0.553401807,0.579988302,0.927347109
11737,ENSG00000090006,301.2296353,0.087720589,0.170631763,0.514092967,0.607186994,0.937479451
11738,ENSG00000105245,57.8663378,-0.020874226,0.201256332,-0.103719599,0.917391873,0.986915282
11739,ENSG00000123815,232.1698556,-0.04490625,0.111385766,-0.403159683,0.686830757,0.948915829
11740,ENSG00000086544,109.8866881,0.145136919,0.205906015,0.704869739,0.480891303,0.901602138
11741,ENSG00000188493,66.91794241,0.148929209,0.22016462,0.676444783,0.498758293,0.905418486
11742,ENSG00000077312,116.1512631,-0.142189536,0.150207634,-0.946619905,0.343832497,0.874584816
11743,ENSG00000167578,61.38432925,-0.205073947,0.161963918,-1.266170571,0.205452021,0.837684033
11744,ENSG00000269858,359.8612735,0.077313598,0.108239579,0.714282145,0.475052731,0.900869845
11745,ENSG00000255974,16.30298432,0.112507985,0.431048844,0.261009829,0.794084927,0.96607251
11746,ENSG00000167600,35.40088563,0.28272874,0.335516476,0.842667232,0.399414578,0.886774822
11747,ENSG00000167601,9.799229934,-0.937442781,0.540609532,-1.734047821,0.082909599,0.808449263
11748,ENSG00000105323,1565.959056,0.094840344,0.082868197,1.144472153,0.25242788,0.845469076
11749,ENSG00000105329,3172.832063,0.043908025,0.106660497,0.411661548,0.680587513,0.948334197
11750,ENSG00000142039,562.1450721,-0.10512658,0.072094094,-1.458185755,0.144789349,0.818199862
11751,ENSG00000142046,92.00315537,0.217129389,0.187632664,1.157204637,0.247188764,0.845469076
11752,ENSG00000123810,98.05768259,0.197662944,0.168301976,1.174454088,0.240213191,0.843995871
11753,ENSG00000077348,89.43900553,-0.300072288,0.168735161,-1.778362528,0.075344333,0.808449263
11754,ENSG00000248098,14.54305972,0.10615366,0.382622775,0.277436858,0.781444684,0.965637069
11755,ENSG00000177191,232.4283283,0.174566602,0.191188681,0.913059292,0.361211358,0.877647955
11756,ENSG00000105341,125.040586,-0.158204846,0.160348174,-0.986633288,0.323822445,0.867763593
11757,ENSG00000007129,132.9720078,0.147065456,0.147417633,0.99761103,0.31846801,0.863402594
11758,ENSG00000105352,482.6872164,0.266523324,0.225822664,1.180232841,0.237907621,0.843995871
11759,ENSG00000086548,36.34538815,0.02646215,0.53285754,0.049660835,0.960392667,0.993186764
11760,ENSG00000170956,798.6181638,0.218165871,0.191236449,1.140817414,0.253945912,0.845469076
11761,ENSG00000105372,1384.008539,-0.111574004,0.135777654,-0.821740554,0.411224573,0.889172924
11762,ENSG00000105369,397.9382219,-0.59900728,0.308561119,-1.941292155,0.052222851,0.807632706
11763,ENSG00000076928,3797.186479,0.100364662,0.078980771,1.270748068,0.203818289,0.837531333
11764,ENSG00000268041,30.93905506,0.306840359,0.246250812,1.246048108,0.212746734,0.838624908
11765,ENSG00000105404,353.0984964,0.082550302,0.128015818,0.644844547,0.519027931,0.910848441
11766,ENSG00000105409,34.71222851,0.133612889,0.290433178,0.460046922,0.645482541,0.943907092
11767,ENSG00000105737,8.717904273,0.438231358,0.608957183,0.719642317,0.47174525,0.900869845
11768,ENSG00000105732,80.57651924,0.107985701,0.161240114,0.669719826,0.503036411,0.906706622
11769,ENSG00000028277,741.1920461,-0.074056729,0.11931185,-0.620698858,0.534797781,0.917669145
11770,ENSG00000160570,1173.547296,0.197315026,0.123399251,1.598996949,0.10982128,0.808449263
11771,ENSG00000167625,198.3598578,-0.189605495,0.122556942,-1.547080826,0.121843757,0.814137503
11772,ENSG00000105723,386.2339065,0.20791836,0.152184928,1.36622176,0.17186937,0.823398213
11773,ENSG00000105722,312.7591905,0.342024406,0.1494907,2.287930991,0.02214154,0.807632706
11774,ENSG00000079432,1221.884537,0.142781328,0.103812973,1.375370766,0.169016528,0.823398213
11775,ENSG00000079462,16.03463997,0.480135167,0.420233882,1.14254273,0.253228495,0.845469076
11776,ENSG00000105429,144.9386949,0.114107753,0.164368825,0.694217733,0.487545673,0.903738181
11777,ENSG00000079435,161.4173461,0.084079277,0.112350352,0.748366829,0.454238925,0.898290372
11778,ENSG00000079385,195.8595953,0.061102061,0.213805735,0.285783077,0.77504427,0.9636422
11779,ENSG00000124469,94.56164488,-1.084792516,0.596344282,-1.819070877,0.068900618,0.808449263
11780,ENSG00000204936,106.407054,1.868752576,0.75434707,2.477311374,0.013237636,0.77486964
11781,ENSG00000124466,8.091378874,-1.096049398,0.588265809,-1.863187324,0.062435916,0.808449263
11782,ENSG00000176531,71.3120884,-0.023197356,0.20938411,-0.11078852,0.911784049,0.986227507
11783,ENSG00000105755,17.40176958,-0.218767083,0.369959736,-0.591326735,0.554301519,0.923592476
11784,ENSG00000176472,52.31806327,0.240786037,0.20840458,1.155377856,0.247935726,0.845469076
11785,ENSG00000073050,98.27019899,0.386213284,0.150543742,2.56545558,0.010304041,0.76795876
11786,ENSG00000234465,8.327030428,1.119876458,0.577950624,1.93766805,0.052663734,0.807632706
11787,ENSG00000167378,171.1714861,0.015243603,0.124948391,0.121999191,0.902899659,0.983637261
11788,ENSG00000124444,46.56525219,-0.221824447,0.26054856,-0.85137468,0.394561252,0.884180004
11789,ENSG00000226763,15.98578674,-0.358279452,0.376825184,-0.950784255,0.341713907,0.874292934
11790,ENSG00000131116,40.09379507,0.119353433,0.227683033,0.524208729,0.60013337,0.933543486
11791,ENSG00000105767,33.59244851,0.006090564,0.238244201,0.025564374,0.979604802,0.9967388
11792,ENSG00000011422,664.3699291,0.350710135,0.168008374,2.087456282,0.036846909,0.807632706
11793,ENSG00000105771,184.4526562,0.005390049,0.146287073,0.036845693,0.970608041,0.995575212
11794,ENSG00000104783,143.5331087,-0.293573908,0.197448218,-1.486840001,0.137057074,0.814137503
11795,ENSG00000167637,58.87958007,-0.149381376,0.221178014,-0.675389808,0.499428139,0.905475895
11796,ENSG00000176222,6.574610926,-0.54662942,0.606511734,-0.901267676,0.367446016,0.877647955
11797,ENSG00000124459,103.5835742,-0.069946004,0.159834621,-0.437614852,0.661665503,0.945983692
11798,ENSG00000159905,11.39968649,-0.404187756,0.486575909,-0.830677698,0.406155728,0.887190416
11799,ENSG00000204920,21.91571955,0.215205,0.372583909,0.577601433,0.563533239,0.925740663
11800,ENSG00000159882,100.3038904,0.150306046,0.181278181,0.829145822,0.407021897,0.887214273
11801,ENSG00000159885,14.34951795,0.353843359,0.387728854,0.912605175,0.361450232,0.877647955
11802,ENSG00000178386,7.57473243,-0.708575709,0.597034462,-1.186825474,0.235296469,0.843995871
11803,ENSG00000186026,14.66963862,-0.266943444,0.32219227,-0.828522185,0.407374836,0.887214273
11804,ENSG00000267680,67.63470435,-0.244629498,0.212407635,-1.151698233,0.249445099,0.845469076
11805,ENSG00000256294,59.92322366,-0.24050507,0.17206026,-1.39779557,0.162174465,0.82223693
11806,ENSG00000263002,84.9339195,-0.298523651,0.172220372,-1.733381753,0.083027839,0.808449263
11807,ENSG00000167380,172.4983618,-0.124105725,0.169058089,-0.734101077,0.462887137,0.900753806
11808,ENSG00000131115,75.60394516,-0.038364899,0.182152042,-0.210620195,0.833183652,0.972521438
11809,ENSG00000159917,50.19144101,-0.36216857,0.223455849,-1.620761199,0.105068863,0.808449263
11810,ENSG00000159915,19.84686524,0.463616906,0.358657946,1.29264362,0.196134346,0.83412935
11811,ENSG00000267508,7.466395556,0.361762926,0.56868524,0.636139116,0.524685753,0.911966964
11812,ENSG00000278318,6.042322846,-0.485949525,0.690361802,-0.703905581,0.481491576,0.901602138
11813,ENSG00000167384,92.37970388,-0.252964173,0.185775852,-1.361663375,0.173304145,0.823398213
11814,ENSG00000073008,106.2257938,-0.076834301,0.208748718,-0.368070767,0.712820468,0.954261949
11815,ENSG00000186567,19.22640747,0.075532364,0.404556726,0.186704012,0.851892711,0.974773011
11816,ENSG00000069399,774.486297,0.207431706,0.187395436,1.106919733,0.268328634,0.849866627
11817,ENSG00000187244,116.0987449,1.454777011,0.631958762,2.302012564,0.021334464,0.807632706
11818,ENSG00000130202,91.5430719,-0.920296493,0.479624959,-1.918783572,0.05501173,0.807632706
11819,ENSG00000130204,131.8504528,-0.064828233,0.153232495,-0.423071054,0.672243421,0.946599026
11820,ENSG00000104853,603.5951695,0.208208156,0.095883026,2.171480854,0.029894843,0.807632706
11821,ENSG00000104856,337.0988645,0.107054537,0.143353115,0.746789054,0.455190904,0.898290372
11822,ENSG00000104859,475.3099121,0.064651849,0.0927523,0.697037686,0.48577921,0.903463849
11823,ENSG00000170684,68.95620956,0.053641454,0.187593736,0.285944804,0.774920397,0.9636422
11824,ENSG00000142252,37.44801478,0.150482019,0.213008692,0.706459523,0.479902416,0.901602138
11825,ENSG00000007047,311.5410978,-0.059667795,0.119921468,-0.497557239,0.618796149,0.938475317
11826,ENSG00000104866,131.16461,-0.148033308,0.13859398,-1.068107781,0.285471896,0.853779137
11827,ENSG00000179846,14.64904206,-0.043153928,0.374461703,-0.115242568,0.908252859,0.984917843
11828,ENSG00000007255,97.84936787,-0.281015096,0.192212425,-1.462002764,0.143740452,0.816200433
11829,ENSG00000189114,190.8427777,-0.040315699,0.117271205,-0.343781742,0.731010432,0.957422484
11830,ENSG00000104879,6.55355958,-1.116570163,0.673147827,-1.658729507,0.097170311,0.808449263
11831,ENSG00000104892,141.6745132,0.624753475,0.433348299,1.441688997,0.149390129,0.819424941
11832,ENSG00000104884,92.34913573,-0.435093395,0.172739294,-2.518786466,0.011776005,0.76795876
11833,ENSG00000104881,26.01323151,-0.190218961,0.295157252,-0.644466501,0.519272973,0.910848441
11834,ENSG00000012061,143.0479626,-0.167207487,0.130155954,-1.284670286,0.198907526,0.83412935
11835,ENSG00000125740,24.88756689,-0.18650296,0.369278452,-0.505046961,0.613525852,0.938131028
11836,ENSG00000125744,47.56231298,0.313399128,0.269024218,1.16494764,0.244040188,0.844218207
11837,ENSG00000213889,35.70700581,-0.036490023,0.299072609,-0.122010581,0.902890638,0.983637261
11838,ENSG00000125753,3178.894679,0.118327299,0.154565926,0.765545821,0.443946592,0.897375798
11839,ENSG00000125741,236.3602998,0.062326812,0.101180247,0.615997825,0.537895955,0.918239536
11840,ENSG00000125746,170.9318227,-0.080772528,0.161522328,-0.500070356,0.617025539,0.938131028
11841,ENSG00000010310,30.96270631,-0.127340782,0.314758642,-0.404566436,0.685796235,0.948915829
11842,ENSG00000125743,85.28112841,-0.237164782,0.248386417,-0.954821863,0.339667789,0.873168622
11843,ENSG00000011478,33.43930932,-0.364535967,0.267491974,-1.362792168,0.17294802,0.823398213
11844,ENSG00000177051,223.6831888,-0.007740736,0.117762176,-0.065731941,0.947591242,0.991051803
11845,ENSG00000104936,53.21533284,-0.188117782,0.252652677,-0.744570705,0.456531283,0.898758922
11846,ENSG00000185800,148.1017568,0.080595306,0.145904327,0.552384621,0.580684865,0.927442148
11847,ENSG00000125755,633.9321658,0.039209231,0.081250824,0.482570256,0.629400903,0.938817418
11848,ENSG00000170604,247.2724634,-0.019465248,0.126988515,-0.153283533,0.878174686,0.978108624
11849,ENSG00000176182,87.95076492,-0.195533519,0.166441164,-1.174790625,0.240078492,0.843995871
11850,ENSG00000104983,106.4195443,0.237446066,0.168052484,1.412928037,0.157676884,0.82223693
11851,ENSG00000008438,274.7609025,0.156915761,0.335689263,0.467443491,0.640182613,0.941604142
11852,ENSG00000204869,8.437585285,-0.832375478,0.568100631,-1.465190201,0.142869032,0.816200433
11853,ENSG00000011485,183.628662,0.111751862,0.141122942,0.791875936,0.42843302,0.89409179
11854,ENSG00000230510,8.681997293,0.67962995,0.511318215,1.329172187,0.183791169,0.830180076
11855,ENSG00000204851,8.598555751,-1.181077745,0.612829395,-1.927253741,0.053948016,0.807632706
11856,ENSG00000160014,1284.158892,0.050674934,0.0994543,0.509529848,0.610380882,0.938131028
11857,ENSG00000160013,88.54068916,0.055851093,0.189951658,0.29402793,0.768736562,0.962209567
11858,ENSG00000105287,1336.359431,0.16915569,0.119619443,1.41411535,0.157328037,0.82223693
11859,ENSG00000090372,743.2015841,0.078740569,0.12262291,0.642135866,0.52078497,0.910848441
11860,ENSG00000181027,164.9313192,0.103417749,0.142799,0.724218996,0.468931298,0.900869845
11861,ENSG00000105281,730.9305382,0.406581273,0.348757601,1.165799031,0.243695709,0.844215067
11862,ENSG00000042753,302.801164,0.160743965,0.189002567,0.850485617,0.395055154,0.884336151
11863,ENSG00000160007,497.4124554,0.108910037,0.107127217,1.016642077,0.30932373,0.861858692
11864,ENSG00000130751,16.27327249,-0.140845898,0.434850844,-0.323894734,0.746017731,0.959827683
11865,ENSG00000130748,63.40743912,-0.141843158,0.198488457,-0.714616661,0.474845947,0.900869845
11866,ENSG00000130749,832.1747418,0.059195881,0.102720278,0.576282327,0.564424367,0.925740663
11867,ENSG00000142230,212.3159795,-0.101229678,0.136495031,-0.741636361,0.458307687,0.899400854
11868,ENSG00000105327,222.2750621,0.085085783,0.156383493,0.544084167,0.586383556,0.930214504
11869,ENSG00000105321,277.6028807,0.263510484,0.114694498,2.297498906,0.021590325,0.807632706
11870,ENSG00000257704,99.72463102,0.466513573,0.196970013,2.368449718,0.017862808,0.807632706
11871,ENSG00000197405,2624.31845,0.25951635,0.18997149,1.366080511,0.171913695,0.823398213
11872,ENSG00000134830,1061.346629,0.312658248,0.184839074,1.691515986,0.090738297,0.808449263
11873,ENSG00000134815,995.9834103,0.275387993,0.149596578,1.840870942,0.065640474,0.808449263
11874,ENSG00000118162,27.34896007,0.223783005,0.250467381,0.893461675,0.371609987,0.877647955
11875,ENSG00000105402,430.4888518,0.124129366,0.146156031,0.849293488,0.395718003,0.884532082
11876,ENSG00000063169,352.6091838,0.160310854,0.100589629,1.593711563,0.111000653,0.808449263
11877,ENSG00000105373,2429.267407,-0.168779872,0.123825636,-1.363044662,0.172868435,0.823398213
11878,ENSG00000178980,120.1895363,-0.044709693,0.174863115,-0.255683958,0.798194883,0.967577518
11879,ENSG00000105507,8.088362101,0.660466243,0.610271854,1.082249228,0.279141799,0.851916086
11880,ENSG00000105499,21.51189462,0.451770462,0.508928712,0.887689083,0.37470802,0.878948812
