Non-elite.vs.Healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10407,ENSG00000168961,601.5529183,0.305330915,0.156801209,1.947248478,0.051504952,0.416890471
10408,ENSG00000232859,26.56958977,-0.034532804,0.235912537,-0.14637969,0.88362166,0.971580354
10409,ENSG00000087095,223.196193,0.069589802,0.091546793,0.760155539,0.447161618,0.78352074
10410,ENSG00000109084,14.1088791,-0.63898712,0.334582597,-1.909803813,0.056158478,0.425109187
10411,ENSG00000109083,39.49746724,0.079979673,0.20210993,0.395723618,0.69230893,0.904775922
10412,ENSG00000109079,164.1092206,0.005365122,0.11153317,0.04810338,0.961633853,0.99107539
10413,ENSG00000004142,255.6670795,0.08294136,0.109358732,0.758433815,0.448191321,0.78424775
10414,ENSG00000244045,42.02860664,0.01287925,0.177300445,0.072640823,0.942091941,0.986827617
10415,ENSG00000004139,146.6303223,-0.357648647,0.127685431,-2.801013736,0.005094235,0.230375903
10416,ENSG00000109072,33.63489751,0.067409921,0.252136443,0.267354928,0.789195899,0.943273971
10417,ENSG00000076351,24.56495445,-0.21153137,0.271201922,-0.779977398,0.435404179,0.777992762
10418,ENSG00000258472,34.57653095,-0.643846406,0.224697862,-2.865387331,0.004164995,0.223612958
10419,ENSG00000109103,432.2450639,0.125929779,0.105246306,1.19652445,0.231491963,0.629421995
10420,ENSG00000087111,320.8953346,-0.003341073,0.101032122,-0.03306941,0.973619237,0.994256748
10421,ENSG00000109107,40.67188859,-0.37616263,0.21425053,-1.755713885,0.079137275,0.466389229
10422,ENSG00000076382,13.46453422,0.053373662,0.394478822,0.135301717,0.892373327,0.97411093
10423,ENSG00000167524,32.59655785,-0.247104619,0.252037896,-0.980426445,0.326875661,0.706348157
10424,ENSG00000007202,645.0342661,-0.08501033,0.090148847,-0.942999641,0.345681086,0.721365689
10425,ENSG00000132581,150.2012521,0.102122194,0.116507503,0.876528907,0.380742569,0.743621231
10426,ENSG00000109111,975.9142026,0.06254022,0.075613648,0.827102265,0.4081791,0.760006267
10427,ENSG00000167525,73.41034806,-0.083459237,0.15691784,-0.531865832,0.594818923,0.860864699
10428,ENSG00000109113,51.45467978,0.32198498,0.191537082,1.68105819,0.092751612,0.486488002
10429,ENSG00000198242,153.9516072,0.031006054,0.126371301,0.245356773,0.806180196,0.948483734
10430,ENSG00000160606,11.95780041,-0.189007129,0.333459701,-0.566806509,0.570845648,0.849406172
10431,ENSG00000160602,35.94352334,-0.492682222,0.266738927,-1.847057823,0.06473876,0.439302737
10432,ENSG00000076604,76.22499273,-0.550916601,0.213701775,-2.57796923,0.009938285,0.286377842
10433,ENSG00000173065,152.2078128,-0.146309255,0.105759007,-1.38342123,0.166535745,0.573892115
10434,ENSG00000132591,61.78324874,0.14957737,0.1863649,0.802604835,0.422203173,0.767394307
10435,ENSG00000132589,3425.04336,0.163076506,0.145251418,1.122718853,0.261556918,0.654767471
10436,ENSG00000167536,197.3444009,0.036159225,0.19106893,0.189247018,0.849899218,0.960669084
10437,ENSG00000109118,1160.606392,0.103499156,0.091048338,1.136749532,0.255643007,0.649294794
10438,ENSG00000179761,27.1919429,-0.11071183,0.275792472,-0.401431659,0.688102344,0.904132303
10439,ENSG00000063015,100.9291822,0.041079383,0.154254292,0.266309501,0.790000856,0.943643173
10440,ENSG00000196535,1010.431283,-0.046682522,0.084668896,-0.551353853,0.581391128,0.853894898
10441,ENSG00000221995,70.17927193,-0.114583837,0.172333424,-0.664896191,0.506116892,0.815970821
10442,ENSG00000108255,21.63112114,-0.198892289,0.308040957,-0.645668325,0.518494178,0.823060777
10443,ENSG00000108256,1391.346418,0.082955113,0.06897693,1.202650123,0.229111742,0.627306558
10444,ENSG00000160551,1004.46104,0.106432464,0.071771906,1.482926529,0.138093932,0.547647752
10445,ENSG00000168792,113.7388437,-0.429629943,0.12505675,-3.435479824,0.000591506,0.131023318
10446,ENSG00000167543,206.3515108,-0.241448223,0.142943466,-1.689116894,0.091197031,0.484567158
10447,ENSG00000108262,388.395866,-0.104681008,0.102631978,-1.019964832,0.30774514,0.691864399
10448,ENSG00000198720,11.31128808,-0.591200915,0.426098542,-1.387474626,0.165297083,0.572784083
10449,ENSG00000167549,20.51444814,-0.038244212,0.321571147,-0.11892924,0.905331416,0.97689756
10450,ENSG00000141298,4207.098668,0.114036678,0.129747059,0.878915316,0.379447193,0.742437346
10451,ENSG00000176927,17.34751261,-0.312899525,0.368673925,-0.84871618,0.396039241,0.75338339
10452,ENSG00000126653,149.425184,0.010692331,0.11334831,0.094331631,0.924845724,0.982198807
10453,ENSG00000108576,16.81288535,-0.656574888,0.425049315,-1.544702849,0.122418155,0.529376185
10454,ENSG00000108578,112.9908541,-0.0377167,0.153903461,-0.245067262,0.806404351,0.948483734
10455,ENSG00000108582,1593.251612,0.303272459,0.157584892,1.924502125,0.054291675,0.422240741
10456,ENSG00000108587,308.6765598,0.085999451,0.101687841,0.845720104,0.397708905,0.755095264
10457,ENSG00000176390,517.0630073,0.018386489,0.073424999,0.250411835,0.802268878,0.94724726
10458,ENSG00000176208,90.75253168,0.010873228,0.172937476,0.062873754,0.949867035,0.988754726
10459,ENSG00000172171,39.95642242,-0.031831607,0.187748727,-0.169543662,0.865369032,0.965424147
10460,ENSG00000184060,99.82534738,0.308296701,0.188486951,1.635639496,0.101915059,0.495895792
10461,ENSG00000181481,242.0806848,0.13393324,0.125733252,1.065217333,0.286777592,0.674841313
10462,ENSG00000196712,439.3437294,0.047312157,0.087340982,0.541694813,0.588028764,0.857182487
10463,ENSG00000126861,34.75016466,0.12301198,0.236240595,0.52070636,0.602571343,0.864325264
10464,ENSG00000185862,1193.38149,0.152585484,0.135746508,1.124047212,0.260992998,0.65434245
10465,ENSG00000126860,74.70125093,0.26319344,0.214491701,1.227056518,0.219801349,0.618087344
10466,ENSG00000131242,1034.983895,-0.003231861,0.108793724,-0.02970632,0.976301272,0.994687882
10467,ENSG00000172301,13.73288699,0.351913777,0.410614946,0.857040836,0.391422317,0.751425764
10468,ENSG00000108651,243.2208022,0.077334951,0.09392011,0.823412055,0.41027371,0.761381776
10469,ENSG00000178691,259.5201648,-0.111562665,0.094324155,-1.182758169,0.236905003,0.633536592
10470,ENSG00000185158,264.951209,-0.08319369,0.10627537,-0.782812518,0.433737215,0.776143194
10471,ENSG00000126858,273.1216123,0.105496735,0.123429788,0.854710488,0.392711443,0.751522437
10472,ENSG00000108666,37.07141287,-0.410149091,0.232208696,-1.766295139,0.077346347,0.464119323
10473,ENSG00000010244,1389.617259,0.025657741,0.062845079,0.40826969,0.683075689,0.901157141
10474,ENSG00000108671,224.8839949,-0.029235393,0.100131134,-0.291971053,0.770308757,0.93838114
10475,ENSG00000176749,178.6986494,-0.224865386,0.20182262,-1.114173357,0.265204823,0.657503185
10476,ENSG00000176658,68.10334782,0.22442902,0.183252829,1.22469607,0.220689755,0.618087344
10477,ENSG00000181291,8.659504876,-0.540320331,0.476983711,-1.132785709,0.257304254,0.651645244
10478,ENSG00000132141,8.2243571,-0.293025346,0.447157619,-0.655306616,0.512270362,0.819548033
10479,ENSG00000198783,98.50705988,0.120034185,0.143893833,0.83418575,0.40417632,0.759243649
10480,ENSG00000005156,356.3627945,0.112502451,0.078142736,1.439704519,0.149951014,0.558412153
10481,ENSG00000092871,427.5633062,0.014468409,0.097336593,0.148643057,0.881835296,0.971245724
10482,ENSG00000185379,106.5881958,-0.233975811,0.13893457,-1.684071949,0.092167765,0.486472983
10483,ENSG00000073536,75.99187852,-0.586391424,0.20366057,-2.87925848,0.003986115,0.221785339
10484,ENSG00000166750,1291.236414,-0.078899621,0.138184221,-0.570974173,0.56801715,0.84790787
10485,ENSG00000172716,292.0843401,0.144589715,0.122765086,1.177775536,0.238886104,0.636007754
10486,ENSG00000172123,95.06046241,0.205227221,0.162615886,1.262036726,0.206935571,0.607439759
10487,ENSG00000154760,192.9100972,-0.142372501,0.157628717,-0.903214235,0.366412204,0.734673053
10488,ENSG00000205045,505.5249832,-0.068770977,0.132249992,-0.520007416,0.603058407,0.864446243
10489,ENSG00000236320,46.38292281,0.093119585,0.325411205,0.286159738,0.774755779,0.939806095
10490,ENSG00000108733,38.83553617,0.149618812,0.211861749,0.706209652,0.480057769,0.801953109
10491,ENSG00000006125,1301.215774,0.169786985,0.125491203,1.352979186,0.17606228,0.58128988
10492,ENSG00000270647,581.9244332,0.061928215,0.075518235,0.820043193,0.412191485,0.76216917
10493,ENSG00000271447,15.4305739,-0.966847956,0.483046823,-2.001561569,0.045331906,0.405027906
10494,ENSG00000270379,20.76852101,-0.364670938,0.358562268,-1.017036568,0.309136034,0.692492541
10495,ENSG00000271503,1329.127449,-0.180152986,0.168193906,-1.071102933,0.28412315,0.671988797
10496,ENSG00000278023,8.609009398,-0.394713422,0.532416657,-0.741361895,0.458474042,0.789763036
10497,ENSG00000277632,7.051132114,0.169526833,1.07235959,0.158087674,0.874387713,0.968976198
10498,ENSG00000275302,55.0545035,-0.289895568,0.2950322,-0.982589589,0.325809471,0.705541728
10499,ENSG00000276085,29.28451724,-0.483439587,0.404141517,-1.19621362,0.231613207,0.629436375
10500,ENSG00000276070,9.531831287,-0.863637979,0.401787844,-2.149487574,0.03159577,0.368990531
10501,ENSG00000273611,86.99449727,0.18006796,0.176363734,1.021003332,0.30725286,0.691644574
10502,ENSG00000278259,177.3802007,-0.297013211,0.129764931,-2.288855771,0.022087734,0.344581402
10503,ENSG00000277161,23.94501056,0.138937906,0.221080651,0.628448963,0.52970987,0.828599186
10504,ENSG00000278311,514.2755586,0.027210669,0.087100047,0.312407053,0.754731191,0.932701326
10505,ENSG00000278535,20.65410993,-0.410893225,0.290815213,-1.41290141,0.157684714,0.565903227
10506,ENSG00000278619,74.13076248,-0.328753453,0.17282847,-1.902195004,0.057145666,0.426603445
10507,ENSG00000275700,377.6088165,-0.075857758,0.079018605,-0.959998706,0.337055866,0.714511902
10508,ENSG00000278540,182.3855939,-0.190176459,0.130742088,-1.454592487,0.145782112,0.554563035
10509,ENSG00000278505,5.979325737,-1.274563894,0.584767841,-2.179606683,0.029286629,0.361504934
10510,ENSG00000276234,102.7026216,0.001432827,0.160514831,0.008926444,0.992877822,0.998631602
10511,ENSG00000276023,30.71531011,-0.301345287,0.266193903,-1.1320518,0.257612657,0.651645244
10512,ENSG00000275066,1125.870966,0.032562456,0.067242347,0.484255195,0.62820477,0.877271835
10513,ENSG00000278053,109.8307847,-0.062718225,0.144041435,-0.435417942,0.663259089,0.893219341
10514,ENSG00000278845,51.54786214,-0.249951221,0.17074057,-1.463924019,0.14321471,0.553040575
10515,ENSG00000277399,8.412058184,-0.473527695,0.537312147,-0.881289763,0.378161005,0.7416127
10516,ENSG00000274211,177.3304704,-0.075971841,0.098206773,-0.77359064,0.439172909,0.779624472
10517,ENSG00000275832,19.38529834,1.018088273,0.531481358,1.915567231,0.055420204,0.423454307
10518,ENSG00000275023,1503.267386,-0.294723332,0.10551922,-2.793077246,0.005220922,0.230375903
10519,ENSG00000277972,79.48187338,0.063934934,0.166440671,0.384130478,0.700881743,0.908074994
10520,ENSG00000277258,14.7979251,-0.384851748,0.43458222,-0.885567173,0.375850807,0.740170774
10521,ENSG00000277791,403.6211119,0.022459348,0.116221173,0.193246617,0.846765832,0.959213608
10522,ENSG00000276293,482.064763,-0.071062565,0.068432519,-1.038432703,0.299068651,0.684854309
10523,ENSG00000273559,214.932288,0.091904412,0.100644727,0.913156755,0.361160105,0.73174319
10524,ENSG00000125691,299.4385084,-0.048123934,0.302088058,-0.159304325,0.873429113,0.968484217
10525,ENSG00000002834,2518.187265,0.13442394,0.110928544,1.211806586,0.225586427,0.623697616
10526,ENSG00000263874,22.78395076,0.122193795,0.252068889,0.484763491,0.627844123,0.877021585
10527,ENSG00000161381,51.25747708,-0.102583522,0.258507598,-0.396829812,0.691492965,0.904372365
10528,ENSG00000067191,81.78502905,-0.303505992,0.171135004,-1.773488677,0.076147766,0.46118719
10529,ENSG00000108298,1926.810747,0.00715476,0.119443207,0.059900934,0.952234536,0.989129232
10530,ENSG00000108306,626.370366,0.095087917,0.095298644,0.997788775,0.318381794,0.700665129
10531,ENSG00000125686,371.6584582,0.00718571,0.089611014,0.080187796,0.936087896,0.985232875
10532,ENSG00000167258,1241.503571,0.079832907,0.05221012,1.529069599,0.126247191,0.534324718
10533,ENSG00000131748,473.7136348,-0.016019544,0.080287133,-0.199528164,0.841849615,0.9579008
10534,ENSG00000173991,18.44517342,-0.162222003,0.277515069,-0.584552053,0.558848955,0.843747029
10535,ENSG00000161395,121.2736022,-0.088638162,0.136672756,-0.648543021,0.516633795,0.822569546
10536,ENSG00000141736,97.69236278,-0.612588017,0.200920058,-3.04891419,0.002296701,0.186940426
10537,ENSG00000141741,28.77461693,0.152474147,0.228483836,0.667330125,0.504561288,0.814921363
10538,ENSG00000161405,1196.602133,-0.234899344,0.127130631,-1.847700598,0.064645667,0.439302737
10539,ENSG00000073605,223.8131202,-0.251553155,0.150068775,-1.676252468,0.093688751,0.486831921
10540,ENSG00000172057,558.1170028,0.040872066,0.128170652,0.318887872,0.749811541,0.930686528
10541,ENSG00000167914,5.780881777,-0.447480562,0.643655704,-0.695217272,0.48691915,0.805129132
10542,ENSG00000108344,360.8447223,-0.084222527,0.090488758,-0.930751278,0.351982238,0.725452541
10543,ENSG00000008838,252.2235874,-0.260440584,0.101045847,-2.577449677,0.009953237,0.286377842
10544,ENSG00000126351,243.6701184,-0.269067071,0.107157794,-2.51094261,0.012040927,0.294207968
10545,ENSG00000126368,69.48406083,-0.276039129,0.225731593,-1.222864402,0.221380916,0.618087344
10546,ENSG00000188895,2061.136205,0.170504337,0.139136879,1.225443162,0.220408293,0.618087344
10547,ENSG00000108349,1561.711809,0.271876303,0.149087238,1.823605471,0.068211739,0.446256105
10548,ENSG00000108352,60.81096508,0.162772611,0.215404026,0.755661878,0.449851946,0.785322932
10549,ENSG00000171475,612.5143508,-0.011216528,0.091732431,-0.122274402,0.902681704,0.975700787
10550,ENSG00000094804,9.921756666,0.140739596,0.48375582,0.290931066,0.771104041,0.93838114
10551,ENSG00000131759,1284.361505,0.178514893,0.128802227,1.385961227,0.165758743,0.573651344
10552,ENSG00000131747,24.44165703,0.227511312,0.368823463,0.616856938,0.537329092,0.833433353
10553,ENSG00000141753,28.03347193,-0.222041078,0.330684977,-0.671458015,0.501928798,0.813986132
10554,ENSG00000126353,1124.118074,-0.211512955,0.177780806,-1.189740107,0.234148557,0.632383629
10555,ENSG00000073584,140.3939134,0.01806932,0.120212931,0.15031095,0.880519294,0.970517718
10556,ENSG00000186395,41.52886599,-0.317982498,0.169645122,-1.874398123,0.060875572,0.432846682
10557,ENSG00000167920,9.446480691,-0.066837913,0.433674097,-0.154120141,0.877515008,0.969841636
10558,ENSG00000108244,215.2948825,-0.060067916,0.242230032,-0.247978813,0.8041508,0.947891966
10559,ENSG00000173812,2750.112035,0.050468004,0.160040174,0.315345848,0.752499078,0.931711494
10560,ENSG00000173801,185.6686761,0.59044129,0.325746455,1.812579325,0.069896729,0.450164253
10561,ENSG00000141696,27.55118223,-0.545058274,0.306937274,-1.775796949,0.075766391,0.46118719
10562,ENSG00000141698,31.97654824,0.029147475,0.268204952,0.108676125,0.913459379,0.978917483
10563,ENSG00000161594,6.988433406,-0.089518082,0.594121452,-0.150673035,0.880233645,0.970500376
10564,ENSG00000178502,96.72634972,0.193704615,0.148719547,1.302482552,0.192751479,0.594218535
10565,ENSG00000131473,760.2694877,0.047928735,0.084277659,0.568700362,0.569559502,0.848549772
10566,ENSG00000204815,21.41994394,0.928484596,0.410621544,2.261168735,0.02374881,0.345654808
10567,ENSG00000173786,395.7820569,-0.045273715,0.090867949,-0.49823635,0.618317465,0.872857781
10568,ENSG00000168259,300.297583,0.067171592,0.084830886,0.791829425,0.428460143,0.772793628
10569,ENSG00000168256,257.566217,0.029020307,0.114766139,0.252864711,0.80037276,0.94631577
10570,ENSG00000187595,12.03460977,-0.024462651,0.443571622,-0.05514927,0.956019544,0.990099828
10571,ENSG00000108771,178.6284018,0.143806004,0.216515739,0.664182681,0.506573397,0.816166866
10572,ENSG00000108773,112.3572133,-0.331256594,0.15780107,-2.099203718,0.035798946,0.384206008
10573,ENSG00000260325,16.35105301,-0.690614735,0.334976934,-2.061678477,0.039238357,0.39275314
10574,ENSG00000108774,181.6465683,0.138515191,0.142161527,0.97435075,0.329882414,0.708756746
10575,ENSG00000167925,145.887121,-0.025477124,0.156423929,-0.162872293,0.870618987,0.967020448
10576,ENSG00000173757,2486.703394,0.071323605,0.118674328,0.601002812,0.547838113,0.839131885
10577,ENSG00000126561,1128.367375,0.035411925,0.083051999,0.426382567,0.669829102,0.895668563
10578,ENSG00000168610,2729.098156,0.242855721,0.124986085,1.943062066,0.05200866,0.416890471
10579,ENSG00000177469,10.14533393,0.205532873,0.452999141,0.453715813,0.650033384,0.887286705
10580,ENSG00000033627,464.4068386,0.0974208,0.111060897,0.877183617,0.380386913,0.743360873
10581,ENSG00000108784,81.58334332,-0.25832597,0.166716464,-1.549492856,0.121263287,0.526513348
10582,ENSG00000108786,64.75201362,-0.09741328,0.152765305,-0.637666258,0.523690954,0.825095382
10583,ENSG00000068120,238.5219242,0.016605051,0.091521083,0.181434161,0.856026807,0.963163812
10584,ENSG00000108788,291.2849225,0.093626775,0.085536976,1.094576629,0.273702159,0.665583888
10585,ENSG00000131470,36.57588493,0.005719792,0.225071558,0.025413217,0.979725369,0.995155658
10586,ENSG00000141699,743.7351311,-0.031249226,0.05292078,-0.590490655,0.554861749,0.841905329
10587,ENSG00000131462,30.01307075,0.553739117,0.27519637,2.012159965,0.044203077,0.40222759
10588,ENSG00000037042,30.39626254,-0.176198077,0.294228023,-0.598848726,0.549273766,0.839341724
10589,ENSG00000068137,7.866924827,-0.3714778,0.605275106,-0.613733814,0.53939124,0.834662975
10590,ENSG00000184451,6.026359645,0.176157997,0.605994063,0.290692612,0.771286423,0.93838114
10591,ENSG00000108797,105.1828029,-0.207830052,0.165339468,-1.256989968,0.208757268,0.608343484
10592,ENSG00000108799,671.6501772,-0.085801366,0.066090291,-1.298244639,0.194203283,0.595335009
10593,ENSG00000131475,85.52772873,0.131774121,0.159839655,0.824414445,0.40970411,0.761161075
10594,ENSG00000126562,9.92975305,0.114095275,0.512749248,0.222516709,0.823911668,0.951944355
10595,ENSG00000183978,55.72670838,0.228306231,0.198538209,1.149935988,0.250170237,0.643866713
