,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,replicate,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1513,ENSG00000091106,276.9708063,-0.188868685,0.152074865,-1.24194544,0.214256693,0.784340123,1513,ENSG00000091106,276.9708063,-0.188868685,0.152074865,-1.24194544,0.214256693,0.784340123
1514,ENSG00000119820,635.2927086,0.118567921,0.12512879,0.947567074,0.343349895,0.841115742,1514,ENSG00000119820,635.2927086,0.118567921,0.12512879,0.947567074,0.343349895,0.841115742
1515,ENSG00000115760,1853.03125,-0.089656137,0.07530408,-1.190588039,0.233815349,0.798278705,1515,ENSG00000115760,1853.03125,-0.089656137,0.07530408,-1.190588039,0.233815349,0.798278705
1516,ENSG00000018699,88.24339441,0.474451924,0.208922822,2.270943498,0.023150399,0.689741308,1516,ENSG00000018699,88.24339441,0.474451924,0.208922822,2.270943498,0.023150399,0.689741308
1517,ENSG00000049323,124.5854804,-0.43279605,0.29335507,-1.475331755,0.140123373,0.75130774,1517,ENSG00000049323,124.5854804,-0.43279605,0.29335507,-1.475331755,0.140123373,0.75130774
1518,ENSG00000152689,98.06379875,-0.040179245,0.243197184,-0.165212626,0.868776628,0.977587201,1518,ENSG00000152689,98.06379875,-0.040179245,0.243197184,-0.165212626,0.868776628,0.977587201
1519,ENSG00000119812,74.33739484,0.117736266,0.166058879,0.709003132,0.478322533,0.883349597,1519,ENSG00000119812,74.33739484,0.117736266,0.166058879,0.709003132,0.478322533,0.883349597
1520,ENSG00000150938,118.480842,-0.265823917,0.126219348,-2.106047291,0.035200245,0.695834809,1520,ENSG00000150938,118.480842,-0.265823917,0.126219348,-2.106047291,0.035200245,0.695834809
1521,ENSG00000171055,227.8746444,0.139423051,0.118310796,1.178447403,0.238618289,0.802299135,1521,ENSG00000171055,227.8746444,0.139423051,0.118310796,1.178447403,0.238618289,0.802299135
1522,ENSG00000115808,432.5671188,0.005961969,0.068826628,0.086623004,0.93097118,0.988906327,1522,ENSG00000115808,432.5671188,0.005961969,0.068826628,0.086623004,0.93097118,0.988906327
1523,ENSG00000008869,510.8465216,-0.020998981,0.094431868,-0.222371767,0.824024488,0.969519722,1523,ENSG00000008869,510.8465216,-0.020998981,0.094431868,-0.222371767,0.824024488,0.969519722
1524,ENSG00000152133,77.75897561,0.061267626,0.199735218,0.306744232,0.759038059,0.956929385,1524,ENSG00000152133,77.75897561,0.061267626,0.199735218,0.306744232,0.759038059,0.956929385
1525,ENSG00000055332,775.1788758,-0.260955952,0.273351358,-0.954653945,0.339752727,0.839291119,1525,ENSG00000055332,775.1788758,-0.260955952,0.273351358,-0.954653945,0.339752727,0.839291119
1526,ENSG00000218739,70.75133812,0.34946687,0.200861931,1.739836254,0.081887775,0.721938419,1526,ENSG00000218739,70.75133812,0.34946687,0.200861931,1.739836254,0.081887775,0.721938419
1527,ENSG00000115816,81.73488659,0.288289564,0.191110629,1.508495712,0.131427703,0.750878635,1527,ENSG00000115816,81.73488659,0.288289564,0.191110629,1.508495712,0.131427703,0.750878635
1528,ENSG00000003509,61.09164676,0.119365161,0.194597136,0.613396291,0.539614338,0.902208949,1528,ENSG00000003509,61.09164676,0.119365161,0.194597136,0.613396291,0.539614338,0.902208949
1529,ENSG00000115825,237.3770163,0.157173441,0.14776815,1.06364897,0.287487749,0.819928578,1529,ENSG00000115825,237.3770163,0.157173441,0.14776815,1.06364897,0.287487749,0.819928578
1530,ENSG00000115828,396.4366753,-0.279318359,0.214474416,-1.302338828,0.192800584,0.76929006,1530,ENSG00000115828,396.4366753,-0.279318359,0.214474416,-1.302338828,0.192800584,0.76929006
1531,ENSG00000163171,915.839142,-0.074495279,0.134721287,-0.55295849,0.580291834,0.911135301,1531,ENSG00000163171,915.839142,-0.074495279,0.134721287,-0.55295849,0.580291834,0.911135301
1532,ENSG00000115841,39.60467785,0.280658261,0.238760023,1.175482638,0.239801679,0.802898463,1532,ENSG00000115841,39.60467785,0.280658261,0.238760023,1.175482638,0.239801679,0.802898463
1533,ENSG00000138061,211.6101523,0.184844104,0.225189846,0.820836763,0.411739255,0.858584564,1533,ENSG00000138061,211.6101523,0.184844104,0.225189846,0.820836763,0.411739255,0.858584564
1534,ENSG00000119787,125.77903,0.198657745,0.138466189,1.434702189,0.15137198,0.756348772,1534,ENSG00000119787,125.77903,0.198657745,0.138466189,1.434702189,0.15137198,0.756348772
1535,ENSG00000143889,269.0120591,0.162466701,0.140615695,1.155395214,0.247928621,0.805884505,1535,ENSG00000143889,269.0120591,0.162466701,0.140615695,1.155395214,0.247928621,0.805884505
1536,ENSG00000143891,104.6986097,0.127355726,0.222646183,0.572009476,0.567315555,0.90832078,1536,ENSG00000143891,104.6986097,0.127355726,0.222646183,0.572009476,0.567315555,0.90832078
1537,ENSG00000115875,373.9452479,0.156694262,0.110269464,1.421012285,0.155313188,0.758490862,1537,ENSG00000115875,373.9452479,0.156694262,0.110269464,1.421012285,0.155313188,0.758490862
1538,ENSG00000152147,24.92184923,0.479378644,0.305708644,1.568089923,0.116860148,0.740188982,1538,ENSG00000152147,24.92184923,0.479378644,0.305708644,1.568089923,0.116860148,0.740188982
1539,ENSG00000163214,131.8247944,0.111943494,0.170536498,0.656419563,0.511554206,0.894699648,1539,ENSG00000163214,131.8247944,0.111943494,0.170536498,0.656419563,0.511554206,0.894699648
1540,ENSG00000214694,9.448986873,0.566163458,0.518960556,1.090956628,0.275291968,0.815549971,1540,ENSG00000214694,9.448986873,0.566163458,0.518960556,1.090956628,0.275291968,0.815549971
1541,ENSG00000115904,461.783222,0.065821172,0.091596886,0.718596177,0.47238977,0.881983925,1541,ENSG00000115904,461.783222,0.065821172,0.091596886,0.718596177,0.47238977,0.881983925
1542,ENSG00000011566,73.72901818,0.395636578,0.184912606,2.139586841,0.032388171,0.695834809,1542,ENSG00000011566,73.72901818,0.395636578,0.184912606,2.139586841,0.032388171,0.695834809
1543,ENSG00000138050,42.49229694,0.009776546,0.234856727,0.041627704,0.966795488,0.994520536,1543,ENSG00000138050,42.49229694,0.009776546,0.234856727,0.041627704,0.966795488,0.994520536
1544,ENSG00000183023,606.4491035,-0.210373212,0.173159351,-1.214911064,0.224400014,0.791691749,1544,ENSG00000183023,606.4491035,-0.210373212,0.173159351,-1.214911064,0.224400014,0.791691749
1545,ENSG00000143924,664.4953815,0.07333441,0.099799366,0.734818395,0.462450103,0.879378549,1545,ENSG00000143924,664.4953815,0.07333441,0.099799366,0.734818395,0.462450103,0.879378549
1546,ENSG00000115944,162.3650487,0.082771844,0.144323122,0.573517556,0.566294316,0.90832078,1546,ENSG00000115944,162.3650487,0.082771844,0.144323122,0.573517556,0.566294316,0.90832078
1547,ENSG00000057935,84.97677051,-0.082778923,0.211800329,-0.390834726,0.695919405,0.944016868,1547,ENSG00000057935,84.97677051,-0.082778923,0.211800329,-0.390834726,0.695919405,0.944016868
1548,ENSG00000162881,133.7317056,-0.342550373,0.224249107,-1.527543981,0.1266258,0.749120191,1548,ENSG00000162881,133.7317056,-0.342550373,0.224249107,-1.527543981,0.1266258,0.749120191
1549,ENSG00000162882,52.88426595,-0.057346783,0.194378854,-0.295025831,0.767974148,0.959249035,1549,ENSG00000162882,52.88426595,-0.057346783,0.194378854,-0.295025831,0.767974148,0.959249035
1550,ENSG00000152518,5153.949443,-0.127110652,0.085638973,-1.484261748,0.137739494,0.75130774,1550,ENSG00000152518,5153.949443,-0.127110652,0.085638973,-1.484261748,0.137739494,0.75130774
1551,ENSG00000115970,423.823846,0.000737854,0.09835971,0.007501587,0.994014656,0.999022799,1551,ENSG00000115970,423.823846,0.000737854,0.09835971,0.007501587,0.994014656,0.999022799
1552,ENSG00000138036,6.330253542,0.380029977,0.472011427,0.805128764,0.420745379,0.86149181,1552,ENSG00000138036,6.330253542,0.380029977,0.472011427,0.805128764,0.420745379,0.86149181
1553,ENSG00000138095,336.1899804,0.121172993,0.10966387,1.104949087,0.269181651,0.811379969,1553,ENSG00000138095,336.1899804,0.121172993,0.10966387,1.104949087,0.269181651,0.811379969
1554,ENSG00000138032,546.875707,0.018583951,0.107803817,0.17238676,0.86313348,0.977258502,1554,ENSG00000138032,546.875707,0.018583951,0.107803817,0.17238676,0.86313348,0.977258502
1555,ENSG00000138079,17.65775791,0.375667046,0.383714536,0.979027403,0.32756644,0.834118005,1555,ENSG00000138079,17.65775791,0.375667046,0.383714536,0.979027403,0.32756644,0.834118005
1556,ENSG00000138078,138.5620729,0.187654749,0.133882888,1.401633565,0.161024699,0.759087534,1556,ENSG00000138078,138.5620729,0.187654749,0.133882888,1.401633565,0.161024699,0.759087534
1557,ENSG00000143919,70.90922692,0.073776215,0.213560789,0.34545768,0.72975032,0.951674491,1557,ENSG00000143919,70.90922692,0.073776215,0.213560789,0.34545768,0.72975032,0.951674491
1558,ENSG00000068784,197.0798067,-0.011578848,0.159324501,-0.072674624,0.942065042,0.990219301,1558,ENSG00000068784,197.0798067,-0.011578848,0.159324501,-0.072674624,0.942065042,0.990219301
1559,ENSG00000171132,255.3355037,-0.058700248,0.151173342,-0.388297613,0.697795804,0.94446578,1559,ENSG00000171132,255.3355037,-0.058700248,0.151173342,-0.388297613,0.697795804,0.94446578
1560,ENSG00000116016,67.51692791,-0.491187431,0.253190194,-1.939993895,0.052380432,0.721938419,1560,ENSG00000116016,67.51692791,-0.491187431,0.253190194,-1.939993895,0.052380432,0.721938419
1561,ENSG00000250565,28.37644311,-0.109900726,0.255303218,-0.430471368,0.66685279,0.933434582,1561,ENSG00000250565,28.37644311,-0.109900726,0.255303218,-0.430471368,0.66685279,0.933434582
1562,ENSG00000119729,341.5859289,0.013026481,0.103470182,0.125895993,0.899814255,0.983673769,1562,ENSG00000119729,341.5859289,0.013026481,0.103470182,0.125895993,0.899814255,0.983673769
1563,ENSG00000151665,60.63542285,0.285771076,0.179905158,1.588454042,0.112183705,0.740188982,1563,ENSG00000151665,60.63542285,0.285771076,0.179905158,1.588454042,0.112183705,0.740188982
1564,ENSG00000119878,74.91133891,-0.09642314,0.194261024,-0.496358651,0.619641393,0.91846641,1564,ENSG00000119878,74.91133891,-0.09642314,0.194261024,-0.496358651,0.619641393,0.91846641
1565,ENSG00000171150,94.24937904,0.424483791,0.195571082,2.170483423,0.029970243,0.695834809,1565,ENSG00000171150,94.24937904,0.424483791,0.195571082,2.170483423,0.029970243,0.695834809
1566,ENSG00000180398,169.5991097,-0.005070727,0.120875992,-0.041949825,0.966538696,0.994520536,1566,ENSG00000180398,169.5991097,-0.005070727,0.120875992,-0.041949825,0.966538696,0.994520536
1567,ENSG00000068724,680.9755726,0.004610928,0.094025453,0.049039148,0.960888098,0.993362136,1567,ENSG00000068724,680.9755726,0.004610928,0.094025453,0.049039148,0.960888098,0.993362136
1568,ENSG00000239605,18.11393736,-0.348998414,0.353195468,-0.988116907,0.323095397,0.833483861,1568,ENSG00000239605,18.11393736,-0.348998414,0.353195468,-0.988116907,0.323095397,0.833483861
1569,ENSG00000143933,703.1447843,0.160728826,0.127693417,1.25870879,0.208135535,0.778959287,1569,ENSG00000143933,703.1447843,0.160728826,0.127693417,1.25870879,0.208135535,0.778959287
1570,ENSG00000095002,92.86947698,0.238845187,0.189383818,1.261169986,0.20724761,0.778959287,1570,ENSG00000095002,92.86947698,0.238845187,0.189383818,1.261169986,0.20724761,0.778959287
1571,ENSG00000184261,22.70206276,0.498349742,0.375833233,1.325986366,0.184844214,0.766365885,1571,ENSG00000184261,22.70206276,0.498349742,0.375833233,1.325986366,0.184844214,0.766365885
1572,ENSG00000116062,245.0908494,0.157643364,0.111362433,1.41558836,0.156896061,0.758490862,1572,ENSG00000116062,245.0908494,0.157643364,0.111362433,1.41558836,0.156896061,0.758490862
1573,ENSG00000138081,369.3528587,-0.147268174,0.091030344,-1.617792134,0.105707402,0.732794676,1573,ENSG00000138081,369.3528587,-0.147268174,0.091030344,-1.617792134,0.105707402,0.732794676
1574,ENSG00000170802,453.021698,0.0336532,0.08437823,0.39883747,0.690012966,0.943247051,1574,ENSG00000170802,453.021698,0.0336532,0.08437823,0.39883747,0.690012966,0.943247051
1575,ENSG00000162869,391.7736485,-0.084653352,0.108012522,-0.783736462,0.433194763,0.867887118,1575,ENSG00000162869,391.7736485,-0.084653352,0.108012522,-0.783736462,0.433194763,0.867887118
1576,ENSG00000243244,19.9139823,-0.5172213,0.391472618,-1.321219611,0.186428149,0.766365885,1576,ENSG00000243244,19.9139823,-0.5172213,0.391472618,-1.321219611,0.186428149,0.766365885
1577,ENSG00000179915,15.25804883,0.248610779,0.397329195,0.625704787,0.531508593,0.900989035,1577,ENSG00000179915,15.25804883,0.248610779,0.397329195,0.625704787,0.531508593,0.900989035
1578,ENSG00000115239,36.95555327,-0.191602275,0.21615402,-0.88641551,0.375393665,0.849665338,1578,ENSG00000115239,36.95555327,-0.191602275,0.21615402,-0.88641551,0.375393665,0.849665338
1579,ENSG00000143942,15.25518594,0.034462101,0.393209191,0.087643172,0.930160288,0.988745601,1579,ENSG00000143942,15.25518594,0.034462101,0.393209191,0.087643172,0.930160288,0.988745601
1580,ENSG00000068912,84.20188585,0.501802179,0.178613046,2.809437447,0.004962816,0.49866559,1580,ENSG00000068912,84.20188585,0.501802179,0.178613046,2.809437447,0.004962816,0.49866559
1581,ENSG00000119737,30.90099757,0.060184984,0.264679234,0.227388387,0.82012175,0.969486578,1581,ENSG00000119737,30.90099757,0.060184984,0.264679234,0.227388387,0.82012175,0.969486578
1582,ENSG00000068878,673.4201357,-0.174304779,0.134644303,-1.294557409,0.195472953,0.773594704,1582,ENSG00000068878,673.4201357,-0.174304779,0.134644303,-1.294557409,0.195472953,0.773594704
1583,ENSG00000170634,70.10783413,0.108964057,0.191413657,0.569259572,0.569179998,0.909337283,1583,ENSG00000170634,70.10783413,0.108964057,0.191413657,0.569259572,0.569179998,0.909337283
1584,ENSG00000178021,7.658334304,-0.456305894,0.606650074,-0.752173144,0.451946942,0.874799869,1584,ENSG00000178021,7.658334304,-0.456305894,0.606650074,-0.752173144,0.451946942,0.874799869
1585,ENSG00000115306,1170.451497,0.194845794,0.136975207,1.422489501,0.154884197,0.758490862,1585,ENSG00000115306,1170.451497,0.194845794,0.136975207,1.422489501,0.154884197,0.758490862
1586,ENSG00000214595,59.33154911,-0.075229897,0.252163526,-0.298337743,0.765445401,0.958586902,1586,ENSG00000214595,59.33154911,-0.075229897,0.252163526,-0.298337743,0.765445401,0.958586902
1587,ENSG00000115310,1314.319473,-0.080728736,0.088508771,-0.912098715,0.361716755,0.848187934,1587,ENSG00000115310,1314.319473,-0.080728736,0.088508771,-0.912098715,0.361716755,0.848187934
1588,ENSG00000162994,25.95065815,0.367569392,0.303697222,1.210315291,0.226157932,0.793165953,1588,ENSG00000162994,25.95065815,0.367569392,0.303697222,1.210315291,0.226157932,0.793165953
1589,ENSG00000143947,467.3148779,0.315339848,0.159513221,1.976888465,0.048054239,0.721938419,1589,ENSG00000143947,467.3148779,0.315339848,0.159513221,1.976888465,0.048054239,0.721938419
1590,ENSG00000085760,84.16787087,0.036024693,0.16326149,0.220656404,0.82535998,0.969797691,1590,ENSG00000085760,84.16787087,0.036024693,0.16326149,0.220656404,0.82535998,0.969797691
1591,ENSG00000115355,255.6022043,0.080302469,0.150934863,0.532033936,0.594702492,0.912407261,1591,ENSG00000115355,255.6022043,0.080302469,0.150934863,0.532033936,0.594702492,0.912407261
1592,ENSG00000163001,70.32238969,0.333658789,0.19934848,1.67374634,0.094180462,0.732505884,1592,ENSG00000163001,70.32238969,0.333658789,0.19934848,1.67374634,0.094180462,0.732505884
1593,ENSG00000275052,734.7185194,0.059808691,0.075772918,0.789314866,0.429928,0.866246059,1593,ENSG00000275052,734.7185194,0.059808691,0.075772918,0.789314866,0.429928,0.866246059
1594,ENSG00000138035,87.23000383,0.324889088,0.197140289,1.648009594,0.099350703,0.732505884,1594,ENSG00000138035,87.23000383,0.324889088,0.197140289,1.648009594,0.099350703,0.732505884
1595,ENSG00000028116,118.9038537,0.129610385,0.153788544,0.84278309,0.399349767,0.854506,1595,ENSG00000028116,118.9038537,0.129610385,0.153788544,0.84278309,0.399349767,0.854506
1596,ENSG00000115392,33.76518043,0.283279933,0.264680342,1.0702719,0.284496939,0.819203578,1596,ENSG00000115392,33.76518043,0.283279933,0.264680342,1.0702719,0.284496939,0.819203578
1597,ENSG00000119866,207.1761247,0.169250235,0.165049087,1.025453935,0.305149051,0.824825868,1597,ENSG00000119866,207.1761247,0.169250235,0.165049087,1.025453935,0.305149051,0.824825868
1598,ENSG00000115421,244.6976076,0.050900362,0.090272746,0.563850815,0.572855665,0.911058645,1598,ENSG00000115421,244.6976076,0.050900362,0.090272746,0.563850815,0.572855665,0.911058645
1599,ENSG00000162924,447.7261905,0.023462756,0.103152407,0.227457184,0.820068259,0.969486578,1599,ENSG00000162924,447.7261905,0.023462756,0.103152407,0.227457184,0.820068259,0.969486578
1600,ENSG00000162927,86.14673497,-0.042432048,0.183723399,-0.230956145,0.817348872,0.969196289,1600,ENSG00000162927,86.14673497,-0.042432048,0.183723399,-0.230956145,0.817348872,0.969196289
1601,ENSG00000162928,99.32157582,0.151228373,0.162576829,0.930196349,0.352269432,0.844025327,1601,ENSG00000162928,99.32157582,0.151228373,0.162576829,0.930196349,0.352269432,0.844025327
1602,ENSG00000162929,47.93776203,0.149520924,0.202784639,0.737338515,0.460916516,0.879325565,1602,ENSG00000162929,47.93776203,0.149520924,0.202784639,0.737338515,0.460916516,0.879325565
1603,ENSG00000237651,5.643670973,0.432629476,0.567613033,0.762190878,0.445946089,0.872376787,1603,ENSG00000237651,5.643670973,0.432629476,0.567613033,0.762190878,0.445946089,0.872376787
1604,ENSG00000115464,1316.977668,-0.05741355,0.060653625,-0.946580691,0.343852487,0.84183786,1604,ENSG00000115464,1316.977668,-0.05741355,0.060653625,-0.946580691,0.343852487,0.84183786
1605,ENSG00000082898,580.5984043,0.057962345,0.105729842,0.548211787,0.58354649,0.911135301,1605,ENSG00000082898,580.5984043,0.057962345,0.105729842,0.548211787,0.58354649,0.911135301
1606,ENSG00000170264,6.203233192,-0.040912366,0.615868476,-0.066430362,0.947035198,0.99144142,1606,ENSG00000170264,6.203233192,-0.040912366,0.615868476,-0.066430362,0.947035198,0.99144142
1607,ENSG00000115484,247.1194847,0.152575379,0.101682219,1.500511904,0.133481852,0.75130774,1607,ENSG00000115484,247.1194847,0.152575379,0.101682219,1.500511904,0.133481852,0.75130774
1608,ENSG00000173163,42.57852147,0.171381319,0.211215255,0.811405972,0.417132571,0.860362461,1608,ENSG00000173163,42.57852147,0.171381319,0.211215255,0.811405972,0.417132571,0.860362461
1609,ENSG00000170340,187.1538113,-0.099168147,0.145417406,-0.681955136,0.49526732,0.888392411,1609,ENSG00000170340,187.1538113,-0.099168147,0.145417406,-0.681955136,0.49526732,0.888392411
1610,ENSG00000115504,85.23172907,0.167522982,0.161087887,1.039947723,0.298364189,0.821989088,1610,ENSG00000115504,85.23172907,0.167522982,0.161087887,1.039947723,0.298364189,0.821989088
1611,ENSG00000115507,42.98406221,-0.443622546,0.327485241,-1.354633707,0.175534289,0.764862763,1611,ENSG00000115507,42.98406221,-0.443622546,0.327485241,-1.354633707,0.175534289,0.764862763
