AIHsteroid.vs.AIHnotx,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1324,ENSG00000162946,239.444698,0.280849067,0.209756373,1.338929841,0.180593514,NA
1325,ENSG00000116991,523.8012935,1.539783952,0.356886101,4.314496828,1.60E-05,0.004751015
1326,ENSG00000212916,22.867888,0.097641735,0.426778611,0.22878779,0.819033858,NA
1327,ENSG00000135778,124.6089587,-0.355460189,0.195029637,-1.822595758,0.068364639,NA
1328,ENSG00000135749,330.5946456,-0.432867875,0.210891492,-2.052562057,0.040115071,NA
1329,ENSG00000143674,30.09592589,-0.002678479,0.385934755,-0.006940238,0.994462536,NA
1330,ENSG00000183780,9.047035966,-0.763541588,0.822190486,-0.928667505,0.353061426,NA
1331,ENSG00000168275,9.382834424,-0.029315565,0.560510383,-0.052301557,0.958288413,NA
1332,ENSG00000059588,195.8635568,-0.462310508,0.197528183,-2.340478709,0.019259036,NA
1333,ENSG00000168264,569.1220269,-0.025022493,0.117862974,-0.21230156,0.831871778,0.884964214
1334,ENSG00000173726,250.1876008,-0.227969904,0.148623904,-1.533871046,0.12506138,NA
1335,ENSG00000188739,12.47104776,0.072039544,0.463299016,0.155492547,0.876433029,NA
1336,ENSG00000054267,932.4299241,0.186841552,0.11041246,1.69221437,0.090605108,0.20456592
1337,ENSG00000152904,129.7252258,-0.011491607,0.158021201,-0.072721935,0.942027393,NA
1338,ENSG00000162885,67.18762011,0.054136969,0.263026947,0.205822899,0.836929253,NA
1339,ENSG00000143669,4737.43611,0.25009932,0.148969669,1.678860684,0.093179199,0.208933728
1340,ENSG00000116962,89.9103829,0.171163709,0.393180373,0.435331265,0.663321994,NA
1341,ENSG00000077585,108.9026299,-0.337669511,0.253118218,-1.334038748,0.182191158,NA
1342,ENSG00000086619,127.0753125,-0.150777771,0.177462848,-0.849630064,0.395530792,NA
1343,ENSG00000186197,11.85751232,0.416790297,0.638850757,0.652406361,0.514139062,NA
1344,ENSG00000116977,323.149496,-0.143260134,0.122949367,-1.165196188,0.243939588,NA
1345,ENSG00000119285,261.2050694,-0.262582799,0.169824692,-1.546199172,0.122056474,NA
1346,ENSG00000116984,549.2776808,-0.244772985,0.139031249,-1.760560926,0.078312747,0.18757166
1347,ENSG00000180875,6.981703903,-0.819458498,0.893739541,-0.916887371,0.359201662,NA
1348,ENSG00000091483,87.21902019,-0.44544183,0.211319994,-2.107901963,0.03503947,NA
1349,ENSG00000117009,38.39381413,-0.847986533,0.363840161,-2.330656767,0.019771466,NA
1350,ENSG00000054277,66.27526843,-0.566768411,0.247842836,-2.286805708,0.022207166,NA
1351,ENSG00000203668,98.49844849,-0.153209585,0.239538164,-0.639604073,0.522430034,NA
1352,ENSG00000174371,5.787475755,0.45152748,0.897868338,0.502888298,0.615042809,NA
1353,ENSG00000143702,417.761198,0.182849822,0.133569747,1.368946384,0.171016035,0.308508773
1354,ENSG00000054282,172.2537766,0.052816475,0.177940918,0.29682029,0.766603714,NA
1355,ENSG00000117020,235.5004502,-0.399026506,0.205497843,-1.941755204,0.052166742,NA
1356,ENSG00000179456,792.870871,0.19801124,0.124512326,1.590294279,0.111768488,0.232726354
1357,ENSG00000173728,6.116929321,1.598095387,0.835920385,1.911779418,0.055904493,NA
1358,ENSG00000035687,286.56013,-0.11406239,0.127063184,-0.897682453,0.369354867,NA
1359,ENSG00000179397,8.599399676,-0.200415822,0.694940005,-0.288392984,0.773045937,NA
1360,ENSG00000121644,142.8981774,-0.11868653,0.17435809,-0.680705609,0.496057787,NA
1361,ENSG00000203667,69.0766864,-0.071040924,0.24540061,-0.289489601,0.772206737,NA
1362,ENSG00000153187,2249.324702,0.074512615,0.086103475,0.865384527,0.386827771,0.536859102
1363,ENSG00000203666,40.7373363,1.297092357,0.392873834,3.30154936,0.000961524,NA
1364,ENSG00000162849,22.30982287,-0.827289092,0.517756238,-1.597835104,0.11007968,NA
1365,ENSG00000185420,94.86925524,-0.363778668,0.210750608,-1.726109698,0.084327679,NA
1366,ENSG00000162851,38.78996094,-0.056311333,0.295380199,-0.190640175,0.848807512,NA
1367,ENSG00000162852,414.1864399,-0.297246096,0.136415603,-2.178974327,0.029333575,0.101625441
1368,ENSG00000143653,45.2456735,-0.378199638,0.275053885,-1.375001988,0.169130828,NA
1369,ENSG00000153207,1182.592558,0.339369855,0.148389332,2.28702327,0.022194465,0.087571639
1370,ENSG00000277462,5.840318003,1.799689247,0.84369621,2.13310102,0.03291644,NA
1371,ENSG00000188295,38.12803055,0.163594637,0.297924214,0.549114941,0.582926572,NA
1372,ENSG00000196418,75.29485709,0.197593715,0.246421473,0.801852664,0.42263819,NA
1373,ENSG00000162714,161.9467537,-0.155372008,0.213569649,-0.727500415,0.466919461,NA
1374,ENSG00000162711,324.0893091,0.292050072,0.189193293,1.543659754,0.122670781,NA
1375,ENSG00000177535,10.15416054,-0.110206252,0.660878218,-0.166757277,0.867561036,NA
1376,ENSG00000169224,13.16880697,0.298998554,0.660114395,0.452949604,0.650585031,NA
1377,ENSG00000162722,5385.778378,0.458199537,0.482133377,0.950358466,0.34193014,0.495821468
1378,ENSG00000238243,438.8389979,0.897427455,0.521331872,1.721412986,0.085175909,0.197059967
1379,ENSG00000259823,60.71530432,0.971719486,0.415812653,2.336916588,0.019443522,NA
1380,ENSG00000175137,812.1637161,0.301397263,0.160526372,1.877556065,0.060441921,0.159373491
1381,ENSG00000171161,449.4156628,0.007531247,0.111373844,0.067621323,0.946087081,0.968316571
1382,ENSG00000171163,156.4820294,-0.052897714,0.158640825,-0.33344326,0.738799713,NA
1383,ENSG00000185220,72.09834834,-0.375788387,0.221585956,-1.695903452,0.089904166,NA
1384,ENSG00000184731,7.160034465,-0.879627143,0.876927668,-1.003078332,0.315823068,NA
1385,ENSG00000035115,203.7229015,-0.39014644,0.207818999,-1.877337692,0.060471825,NA
1386,ENSG00000143727,253.4620394,-0.27934285,0.215550752,-1.295949319,0.194992946,NA
1387,ENSG00000189292,14.10892577,0.624224648,0.50286652,1.241332687,0.214482874,NA
1388,ENSG00000151353,86.95164763,-0.372802862,0.203409188,-1.832772974,0.06683634,NA
1389,ENSG00000172554,8.969849562,0.02376156,0.82208196,0.028904126,0.976941055,NA
1390,ENSG00000032389,147.4958069,-0.330214179,0.190566056,-1.732806909,0.083129994,NA
1391,ENSG00000171853,1216.126269,-0.024571599,0.087575119,-0.280577401,0.779034552,0.852604283
1392,ENSG00000182551,123.0751925,-0.248738669,0.172023229,-1.445959772,0.148188485,NA
1393,ENSG00000171865,69.24826645,-0.012689928,0.238173582,-0.053280165,0.957508684,NA
1394,ENSG00000171863,268.6733211,-0.513328146,0.41578782,-1.234591589,0.216982541,NA
1395,ENSG00000134326,357.8833664,0.768325135,0.543807026,1.412863569,0.157695843,NA
1396,ENSG00000134321,528.153846,1.62029251,0.687553446,2.356605903,0.018442808,0.078761639
1397,ENSG00000151692,370.1225276,-0.154897795,0.16753501,-0.924569708,0.355189776,NA
1398,ENSG00000115738,293.0355101,0.118069042,0.168972399,0.698747506,0.48470984,NA
1399,ENSG00000134313,998.2099858,0.23784297,0.116924122,2.034165114,0.041934951,0.12534445
1400,ENSG00000143797,422.8488289,0.892211357,0.263740205,3.382917506,0.000717202,0.020920518
1401,ENSG00000151693,49.95756,0.532169196,0.401344903,1.325964757,0.184851371,NA
1402,ENSG00000119185,165.6745313,0.03438621,0.149924807,0.229356371,0.818591943,NA
1403,ENSG00000119203,104.0481481,-0.197571261,0.184511055,-1.070782781,0.284267111,NA
1404,ENSG00000134330,196.2185057,-0.205690189,0.169308338,-1.214885169,0.224409891,NA
1405,ENSG00000151694,409.7842822,0.312316255,0.153033118,2.040840955,0.041266638,0.123686337
1406,ENSG00000134308,494.3148292,-0.054167569,0.113446854,-0.477470879,0.633026853,0.742584821
1407,ENSG00000115750,78.9154349,-0.509920609,0.252701945,-2.017873704,0.043604416,NA
1408,ENSG00000134317,13.89801258,0.152671758,0.500216046,0.305211636,0.760204971,NA
1409,ENSG00000172059,131.896681,-0.472884333,0.229190771,-2.063278254,0.039086199,NA
1410,ENSG00000171848,23.89218794,0.824485964,0.486047642,1.696306888,0.089827777,NA
1411,ENSG00000115756,979.1326671,0.273077254,0.138919567,1.965722031,0.049330729,0.138814376
1412,ENSG00000115758,1001.478511,-0.07183281,0.313939866,-0.22881073,0.819016027,0.877574733
1413,ENSG00000115761,83.06400248,-0.103672999,0.203948172,-0.508330122,0.611221849,NA
1414,ENSG00000143882,14.6086196,0.406015328,0.49144687,0.826163219,0.40871151,NA
1415,ENSG00000143870,264.1248508,0.066405847,0.148505301,0.447161461,0.654758485,NA
1416,ENSG00000162976,163.1283038,-0.391015542,0.187621832,-2.08406206,0.037154523,NA
1417,ENSG00000134318,286.7616018,0.275013709,0.13346342,2.060592397,0.039341943,NA
1418,ENSG00000169016,40.62469083,-0.019692013,0.256534009,-0.076761803,0.938813038,NA
1419,ENSG00000134324,413.6217878,-0.273185217,0.152763671,-1.788286546,0.073729789,0.180430878
1420,ENSG00000071575,469.3726514,-0.418618715,0.195442194,-2.141905522,0.032201085,0.107898406
1421,ENSG00000151779,424.5898038,-0.268208322,0.134026483,-2.001159141,0.045375243,0.131419253
1422,ENSG00000079785,154.0524671,-0.25953753,0.173023079,-1.500016824,0.133610045,NA
1423,ENSG00000197872,799.5802086,0.346704202,0.179282094,1.933847346,0.0531319,0.146742353
1424,ENSG00000163029,187.5381392,-0.347361308,0.174858713,-1.986525586,0.046974995,NA
1425,ENSG00000178295,75.03989781,-0.65393641,0.293978076,-2.224439381,0.026118897,NA
1426,ENSG00000240857,41.55370899,-0.540253033,0.405771172,-1.331422907,0.183049896,NA
1427,ENSG00000183891,90.31492811,-0.062043654,0.210532174,-0.294699158,0.768223707,NA
1428,ENSG00000118965,52.52486854,-0.180160661,0.264607507,-0.680859976,0.495960095,NA
1429,ENSG00000068697,386.1715164,0.131821244,0.147380208,0.894429757,0.371091997,NA
1430,ENSG00000055917,1338.832676,0.072537077,0.085929679,0.844144628,0.398588592,0.546908413
1431,ENSG00000143878,1031.993851,0.276078994,0.218744291,1.26210834,0.206909805,0.35188669
1432,ENSG00000118960,419.4228485,0.239950069,0.139415404,1.72111591,0.085229793,0.197059967
1433,ENSG00000143869,39.48501293,-0.238274241,0.414806231,-0.574423003,0.56568159,NA
1434,ENSG00000118961,76.08844708,-0.642403254,0.239952663,-2.677208278,0.007423847,NA
1435,ENSG00000119771,98.26310229,0.007825466,0.22144658,0.035337942,0.971810269,NA
1436,ENSG00000119778,601.1734622,-0.059788247,0.113356977,-0.527433327,0.597892705,0.714453353
1437,ENSG00000173960,62.87880997,-0.14713963,0.243336,-0.604676783,0.545393777,NA
1438,ENSG00000205639,203.3400841,0.07461009,0.408606476,0.182596446,0.855114673,NA
1439,ENSG00000163026,56.5333452,-0.429925236,0.272930682,-1.575217683,0.115206207,NA
1440,ENSG00000115128,44.07824491,0.01443796,0.265631921,0.054353258,0.956653719,NA
1441,ENSG00000219626,79.92407562,-0.141831136,0.236128006,-0.600653599,0.54807073,NA
1442,ENSG00000115129,90.32973116,0.438479844,0.20505773,2.138323892,0.032490465,NA
1443,ENSG00000176732,14.65974041,1.248572614,0.522206816,2.390954265,0.016804646,NA
1444,ENSG00000198399,1360.045532,0.066164412,0.090779129,0.728850482,0.466093128,0.606905639
1445,ENSG00000084676,1331.782792,0.333991873,0.157975247,2.114203838,0.034497861,0.112591921
1446,ENSG00000184924,5.905601902,-0.358785059,0.630782981,-0.568793182,0.569496502,NA
1447,ENSG00000138092,27.23586745,-0.383127289,0.375395422,-1.020596593,0.307445604,NA
1448,ENSG00000138031,96.62059974,-0.116162628,0.223102448,-0.520669448,0.602597061,NA
1449,ENSG00000115137,38.7710968,-0.593947546,0.314743806,-1.887082555,0.059149223,NA
1450,ENSG00000084710,20.06327042,1.299538711,0.535025094,2.428930391,0.015143439,NA
1451,ENSG00000115138,14.34728994,0.649840436,0.696000188,0.933678535,0.350469741,NA
1452,ENSG00000119772,679.9697836,0.041877535,0.110607569,0.378613643,0.704974789,0.798043187
1453,ENSG00000138101,134.338431,-0.057589211,0.171536285,-0.335726117,0.737077409,NA
1454,ENSG00000143970,850.9963821,-0.179424326,0.086185301,-2.081843705,0.037356748,0.118189901
1455,ENSG00000084731,126.288428,0.871303393,0.250888659,3.472868784,0.000514927,NA
1456,ENSG00000084733,984.0722347,0.136019329,0.109795133,1.238846616,0.215402307,0.361252226
1457,ENSG00000157833,28.00282949,-0.450771272,0.379584752,-1.18753788,0.235015524,NA
1458,ENSG00000084754,717.9496138,0.049454092,0.107065432,0.461905311,0.644149225,0.750372246
1459,ENSG00000138029,410.7701364,0.043060642,0.121438994,0.354586614,0.722899306,0.811027484
1460,ENSG00000173567,41.4265987,-0.487330496,0.367289092,-1.326830842,0.184564646,NA
1461,ENSG00000138018,117.6146741,0.013491661,0.17651711,0.076432596,0.939074938,NA
1462,ENSG00000115155,24.3091825,2.489324151,0.915268603,2.71977444,0.006532646,NA
1463,ENSG00000213699,269.025948,-0.000595147,0.129611722,-0.004591767,0.996336313,NA
1464,ENSG00000084764,48.4612349,0.028097248,0.304536343,0.092262382,0.926489576,NA
1465,ENSG00000119777,215.3416694,-0.12183715,0.149145617,-0.81690064,0.413985212,NA
1466,ENSG00000084693,179.5656528,0.027244618,0.146274969,0.18625619,0.852243861,NA
1467,ENSG00000228474,144.7690366,-0.030630272,0.228162991,-0.134247329,0.893207001,NA
1468,ENSG00000138080,32.52454606,-0.322397694,0.349713522,-0.921890845,0.356585515,NA
1469,ENSG00000138030,16.8131712,0.675477758,0.441850955,1.528745725,0.126327492,NA
1470,ENSG00000143994,25.90144294,-0.212082368,0.320615842,-0.661484371,0.508301734,NA
1471,ENSG00000138073,233.3093964,-0.035705506,0.129990399,-0.274678026,0.783563615,NA
1472,ENSG00000138074,79.30251209,-0.238430833,0.260640546,-0.914787959,0.360302957,NA
1473,ENSG00000138085,60.14434375,-0.119540404,0.217284378,-0.550156459,0.582212065,NA
1474,ENSG00000084774,237.664574,-0.588373556,0.185028584,-3.179906268,0.001473227,NA
1475,ENSG00000163794,9.263978002,-0.05901414,0.644408771,-0.091578736,0.927032747,NA
1476,ENSG00000115204,172.323513,-0.073841953,0.14059804,-0.525199022,0.599444845,NA
1477,ENSG00000115207,157.1134052,-0.035627453,0.146466255,-0.243246836,0.807814186,NA
1478,ENSG00000115211,86.48508271,-0.365675321,0.213230159,-1.714932458,0.086357611,NA
1479,ENSG00000115234,666.8292318,0.00703428,0.095033543,0.074018914,0.940995335,0.963709016
1480,ENSG00000163795,115.3556854,0.092765636,0.151712593,0.611456397,0.540897476,NA
1481,ENSG00000115241,364.2777851,0.021884583,0.120508612,0.18160182,0.85589522,NA
1482,ENSG00000115216,521.1386066,0.164215665,0.118696402,1.383493202,0.16651369,0.302935667
1483,ENSG00000157992,15.40610197,0.212056832,0.54432596,0.389576922,0.69684942,NA
1484,ENSG00000138002,66.75721891,-0.500380588,0.253665659,-1.972598851,0.048541284,NA
1485,ENSG00000221843,10.36738727,-0.298448165,0.725512936,-0.411361604,0.680807404,NA
1486,ENSG00000243943,90.10289691,-0.410422632,0.208245526,-1.970859304,0.048739971,NA
1487,ENSG00000176714,13.56070743,-0.315864627,0.555415188,-0.568700017,0.569559736,NA
1488,ENSG00000198522,56.03792269,-0.015223916,0.239730088,-0.063504401,0.949364855,NA
1489,ENSG00000119760,142.3208554,-0.208429754,0.199660366,-1.043921529,0.296521697,NA
1490,ENSG00000163798,168.4994643,0.083820049,0.150853712,0.55563796,0.578458376,NA
1491,ENSG00000243147,42.99535965,-0.005307031,0.266894735,-0.019884359,0.984135623,NA
1492,ENSG00000171174,16.50992345,-0.780891543,0.44346399,-1.760890538,0.078256932,NA
1493,ENSG00000158019,101.1905064,0.49029979,0.176801688,2.773162381,0.005551441,NA
1494,ENSG00000075426,2651.738997,0.622467687,0.203500683,3.058798998,0.002222262,0.031565782
1495,ENSG00000163803,307.1879617,0.734836792,0.348345664,2.109504633,0.034901047,NA
1496,ENSG00000213639,947.7181475,0.483573353,0.153753846,3.145113862,0.001660222,0.028561805
1497,ENSG00000163806,32.21062874,0.722987562,0.395878623,1.826285936,0.067807203,NA
1498,ENSG00000171103,47.2505322,-0.305455549,0.293043673,-1.04235504,0.297247103,NA
1499,ENSG00000163811,196.3753315,-0.228471372,0.173146489,-1.319526451,0.186993173,NA
1500,ENSG00000189350,56.73150708,0.423193959,0.355525989,1.190331992,0.233915931,NA
1501,ENSG00000115295,253.3514577,-0.373740304,0.155194195,-2.408210585,0.016030931,NA
1502,ENSG00000171094,37.05836038,-0.512247484,0.388188897,-1.319583039,0.186974269,NA
1503,ENSG00000119801,586.3998536,0.191047612,0.158544741,1.205007558,0.228200384,0.376340563
1504,ENSG00000213626,1477.774999,0.058186699,0.193289073,0.301034599,0.763388111,0.841710753
1505,ENSG00000172954,118.4851436,-0.002076512,0.215370303,-0.00964159,0.992307244,NA
1506,ENSG00000158089,59.93351459,1.111111795,0.470083331,2.363648573,0.018095969,NA
1507,ENSG00000214711,8.904336897,-0.332563182,0.819245775,-0.405938233,0.684787985,NA
1508,ENSG00000013016,169.1802806,-0.029367139,0.309472886,-0.09489406,0.924398975,NA
1509,ENSG00000162959,96.99027654,0.0180741,0.22802567,0.079263446,0.93682308,NA
1510,ENSG00000162961,43.14163436,-0.256127572,0.28142819,-0.910099203,0.362770195,NA
1511,ENSG00000021574,258.7794459,0.216865189,0.143970732,1.506314412,0.13198648,NA
1512,ENSG00000152683,167.3871942,-0.264874988,0.146756351,-1.804862178,0.071096252,NA
1513,ENSG00000091106,294.2327531,0.982434388,0.243883807,4.028288721,5.62E-05,NA
1514,ENSG00000119820,675.7387607,0.231729669,0.132556299,1.748160377,0.08043626,0.190148526
1515,ENSG00000115760,1927.92336,0.029467441,0.09064836,0.325074177,0.745124932,0.829694326
1516,ENSG00000018699,93.14760885,-0.102553259,0.247044419,-0.415120729,0.678053525,NA
1517,ENSG00000049323,132.0782732,0.289175509,0.37624844,0.768575969,0.442145076,NA
1518,ENSG00000152689,106.1791454,-0.008550353,0.253951631,-0.033669217,0.973140926,NA
1519,ENSG00000119812,78.25479515,-0.400944691,0.224339528,-1.787222675,0.073901506,NA
1520,ENSG00000150938,130.1004185,-0.255744792,0.190183126,-1.344729144,0.17871272,NA
1521,ENSG00000171055,229.2108041,0.259765967,0.146284826,1.775754691,0.075773359,NA
1522,ENSG00000115808,453.534948,0.187603221,0.102189942,1.83582862,0.066383007,0.168532017
1523,ENSG00000008869,535.3568595,-0.024485983,0.11390216,-0.214973821,0.829787729,0.883610336
1524,ENSG00000152133,84.85782074,0.014419312,0.240553194,0.059942301,0.952201589,NA
1525,ENSG00000055332,737.2946416,0.4795247,0.312730723,1.533346951,0.125190392,0.250304168
1526,ENSG00000218739,79.38664575,-0.33744902,0.228956928,-1.473853715,0.140520982,NA
1527,ENSG00000115816,94.80327581,-0.09056977,0.235624499,-0.384381804,0.700695485,NA
1528,ENSG00000003509,65.77680047,0.033775543,0.227264522,0.148617755,0.881855262,NA
1529,ENSG00000115825,261.5395433,-0.034284176,0.156107465,-0.219619066,0.826167841,NA
1530,ENSG00000115828,427.6327351,0.836403432,0.25530113,3.276144652,0.001052346,0.025017584
1531,ENSG00000163171,943.347463,0.397367264,0.168889899,2.352818414,0.01863173,0.07909402
1532,ENSG00000115841,45.14815754,-0.444117634,0.302703155,-1.467172133,0.142329235,NA
1533,ENSG00000138061,212.0408211,0.09654032,0.27005694,0.357481351,0.720731485,NA
1534,ENSG00000119787,135.1248654,-0.272339009,0.172794237,-1.576088496,0.11500541,NA
1535,ENSG00000143889,296.242003,0.18186537,0.149601723,1.21566361,0.224113092,NA
1536,ENSG00000143891,105.8654378,0.326050617,0.240812509,1.353960466,0.175748991,NA
1537,ENSG00000115875,417.7974094,-0.304794222,0.148040661,-2.058854781,0.039508152,0.121767106
1538,ENSG00000152147,29.08258295,-0.166873645,0.324030832,-0.514993108,0.606557836,NA
1539,ENSG00000163214,130.2015137,0.081369379,0.195086683,0.417093456,0.676610051,NA
