,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc
11082,ENSG00000171469,81.07901875,-0.535745781,0.751210285,-0.713176846,0.475736332,0.999515697,ZNF561
11083,ENSG00000171466,144.3434782,-0.412217179,0.657531765,-0.626915993,0.530714303,0.999515697,ZNF562
11084,ENSG00000196605,22.25814558,-0.467240067,1.25571101,-0.372092037,0.709824325,0.999515697,ZNF846
11085,ENSG00000127452,72.7455515,-0.048952073,0.782699318,-0.06254263,0.950130715,0.999515697,FBXL12
11086,ENSG00000198258,88.30622992,0.250231372,0.740797077,0.337786663,0.735523961,0.999515697,UBL5
11087,ENSG00000127445,134.6515198,-0.464374774,0.640907616,-0.724558052,0.468723201,0.999515697,PIN1
11088,ENSG00000105088,42.51173655,-1.443793302,0.990775592,-1.457235435,0.145051402,0.999515697,OLFM2
11089,ENSG00000080573,10.44747946,0.422504411,2.234505391,0.189081849,0.850028667,0.999515697,COL5A3
11090,ENSG00000130813,53.62386531,-0.511282165,0.959084284,-0.533094091,0.593968449,0.999515697,C19orf66
11091,ENSG00000130812,12.23100816,1.534968146,1.6646483,0.922097566,0.356477687,0.999515697,ANGPTL6
11092,ENSG00000130810,4.538661322,-1.319566851,2.911462989,-0.453231539,0.650382024,0.999515697,PPAN
11093,ENSG00000244165,17.47935981,-0.807640939,1.416334607,-0.570233146,0.568519577,0.999515697,P2RY11
11094,ENSG00000130811,333.4008528,-0.702809124,0.538974784,-1.303974037,0.192242435,0.999515697,EIF3G
11095,ENSG00000130816,414.6418349,-0.258676694,0.49808614,-0.519341281,0.603522771,0.999515697,DNMT1
11096,ENSG00000267534,13.19734566,-0.228027034,1.584696587,-0.143893182,0.88558482,0.999515697,S1PR2
11097,ENSG00000105364,13.54697543,-0.021306734,1.563337261,-0.013629007,0.989125963,0.999515697,MRPL4
11098,ENSG00000090339,152.3544939,-0.384033202,0.720159021,-0.53326167,0.593852457,0.999515697,ICAM1
11099,ENSG00000105376,6.832736382,1.869815998,2.146092229,0.871265444,0.383609234,0.999515697,ICAM5
11100,ENSG00000161847,169.529911,-0.395950882,0.600624652,-0.659231819,0.509746917,0.999515697,RAVER1
11101,ENSG00000076662,218.0477066,0.092154922,0.591490342,0.155801228,0.876189703,0.999515697,ICAM3
11102,ENSG00000105397,1590.254175,0.121774103,0.434795249,0.280072295,0.77942204,0.999515697,TYK2
11103,ENSG00000105401,359.2556195,-0.959807347,0.518828782,-1.84995008,0.064320745,0.999515697,CDC37
11104,ENSG00000065989,70.4196755,-0.635669202,0.834274391,-0.761942604,0.446094261,0.999515697,PDE4A
11105,ENSG00000079999,179.1508007,-0.677734486,0.610341701,-1.110418123,0.266818892,0.999515697,KEAP1
11106,ENSG00000180739,145.5021331,-0.213061831,0.649162899,-0.328210116,0.742752799,0.999515697,S1PR5
11107,ENSG00000130734,174.8261341,-0.029424157,0.66114877,-0.044504593,0.964502191,0.999515697,ATG4D
11108,ENSG00000129347,160.1927381,-0.526406199,0.615818637,-0.85480719,0.392657897,0.999515697,KRI1
11109,ENSG00000129355,697.4105174,0.306524326,0.502604958,0.609871274,0.541947083,0.999515697,CDKN2D
11110,ENSG00000129354,21.95696449,1.736002327,1.338263164,1.297205493,0.194560491,0.999515697,AP1M2
11111,ENSG00000129353,2808.065152,0.138186162,0.423804866,0.326060819,0.74437834,0.999515697,SLC44A2
11112,ENSG00000129351,788.2443476,-0.646704635,0.459915699,-1.406137334,0.159683348,0.999515697,ILF3
11113,ENSG00000213339,42.04749754,-0.246551733,0.960032529,-0.25681602,0.797320803,0.999515697,QTRT1
11114,ENSG00000079805,2471.661967,0.059635271,0.427465315,0.139509028,0.889047922,0.999515697,DNM2
11115,ENSG00000099203,13.52520211,-1.232474205,1.72753721,-0.713428456,0.47558067,0.999515697,TMED1
11116,ENSG00000214212,267.7372169,-0.648170247,0.623519378,-1.03953505,0.298555966,0.999515697,C19orf38
11117,ENSG00000142453,748.3411402,0.300285714,0.548251792,0.547714971,0.583887631,0.999515697,CARM1
11118,ENSG00000130733,99.28911273,-0.134233993,0.773903711,-0.173450509,0.862297326,0.999515697,YIPF2
11119,ENSG00000142444,57.15519106,-0.539719002,0.868942176,-0.621121884,0.534519431,0.999515697,TIMM29
11120,ENSG00000127616,527.0987168,-0.251527329,0.481288312,-0.522612585,0.601243881,0.999515697,SMARCA4
11121,ENSG00000130164,75.56804833,-0.692257048,0.799971826,-0.865351785,0.386845736,0.999515697,LDLR
11122,ENSG00000161888,4.133193152,0.955756516,3.005068623,0.31804815,0.750448413,0.999515697,SPC24
11123,ENSG00000197256,188.8319118,0.184671299,0.742277799,0.248790008,0.803523221,0.999515697,KANK2
11124,ENSG00000130158,16.62833513,0.82632775,1.435645469,0.575579255,0.564899606,0.999515697,DOCK6
11125,ENSG00000130167,123.3995739,0.675890235,0.706311158,0.956929855,0.338602661,0.999515697,TSPAN16
11126,ENSG00000105514,1653.136534,-0.016493107,0.440440017,-0.037446885,0.97012869,0.999515697,RAB3D
11127,ENSG00000183401,69.59044155,-0.494639045,0.797804267,-0.620000501,0.535257457,0.999515697,CCDC159
11128,ENSG00000105520,752.6162823,0.057853266,0.459861175,0.125805937,0.899885542,0.999515697,PLPPR2
11129,ENSG00000173928,21.85226034,-0.931670401,1.30312315,-0.714951923,0.474638752,0.999515697,SWSAP1
11130,ENSG00000187266,188.5774132,-0.348876459,0.598964594,-0.582465913,0.560252896,0.999515697,EPOR
11131,ENSG00000205517,11.48622785,0.113705729,1.672573356,0.067982506,0.94579956,0.999515697,RGL3
11132,ENSG00000130175,689.4217976,-0.653873953,0.466723847,-1.400986809,0.161218018,0.999515697,PRKCSH
11133,ENSG00000161914,50.74897532,0.474952806,0.968708782,0.490294726,0.623925359,0.999515697,ZNF653
11134,ENSG00000130159,303.0911296,0.032570996,0.584019894,0.055770353,0.955524753,0.999515697,ECSIT
11135,ENSG00000130165,391.4576303,0.124963562,0.586046718,0.2132314,0.831146478,0.999515697,ELOF1
11136,ENSG00000198551,42.37050774,-0.857461948,0.970090945,-0.883898518,0.376750997,0.999515697,ZNF627
11137,ENSG00000102575,205.3837775,0.479803422,0.581808782,0.824675455,0.40955587,0.999515697,ACP5
11138,ENSG00000197933,14.83754523,-1.294643522,1.582280876,-0.818213468,0.413235306,0.999515697,ZNF823
11139,ENSG00000197044,17.04187405,-0.536608152,1.416817655,-0.378741859,0.704879566,0.999515697,ZNF441
11140,ENSG00000171295,70.4400629,0.931074109,0.797530952,1.167445735,0.24303041,0.999515697,ZNF440
11141,ENSG00000171291,62.4440827,0.092010602,0.890708488,0.103300467,0.917724505,0.999515697,ZNF439
11142,ENSG00000198429,13.66675533,1.395941733,1.667874555,0.836958469,0.402615913,0.999515697,ZNF69
11143,ENSG00000196757,64.27325047,0.020721473,0.818025082,0.025331097,0.97979087,0.999515697,ZNF700
11144,ENSG00000197054,26.75189382,0.234033419,1.164224736,0.201020827,0.840682289,0.999515697,ZNF763
11145,ENSG00000197647,21.64912373,-0.089053605,1.305430827,-0.068217789,0.945612266,0.999515697,ZNF433
11146,ENSG00000223547,67.45191727,-0.832137409,0.806840626,-1.031352887,0.302375365,0.999515697,ZNF844
11147,ENSG00000196646,75.29598637,-0.43622597,0.779753796,-0.559440649,0.575861026,0.999515697,ZNF136
11148,ENSG00000197857,89.63310859,-0.248080676,0.72608052,-0.341671025,0.73259848,0.999515697,ZNF44
11149,ENSG00000188868,11.01130377,-0.623786141,1.7548497,-0.355464141,0.722241905,0.999515697,ZNF563
11150,ENSG00000198342,4.50458541,-3.070091301,2.933998868,-1.046384624,0.295383489,0.999515697,ZNF442
11151,ENSG00000196466,11.06561731,1.37681781,1.757956223,0.783192318,0.433514185,0.999515697,ZNF799
11152,ENSG00000180855,11.78368334,1.17159873,1.749284749,0.669758729,0.503011607,0.999515697,ZNF443
11153,ENSG00000249709,42.92628486,0.4699409,1.020677167,0.460420704,0.645214277,0.999515697,ZNF564
11154,ENSG00000188033,37.26488839,-0.637560504,1.150597578,-0.554112503,0.579501854,0.999515697,ZNF490
11155,ENSG00000173875,139.9848955,-0.128663351,0.635014982,-0.20261467,0.839436223,0.999515697,ZNF791
11156,ENSG00000104774,519.2611363,-0.552014267,0.530352374,-1.040844341,0.297947797,0.999515697,MAN2B1
11157,ENSG00000123154,27.36380711,0.065201707,1.14925106,0.056734085,0.954757022,0.999515697,WDR83
11158,ENSG00000105583,11.21647614,0.309642979,1.696432428,0.182525972,0.855169974,0.999515697,WDR83OS
11159,ENSG00000095059,130.8050025,-0.337031935,0.694475327,-0.485304405,0.627460431,0.999515697,DHPS
11160,ENSG00000132004,6.025828545,-1.411496084,2.968573733,-0.475479544,0.63444521,0.999515697,FBXW9
11161,ENSG00000105576,156.3091335,0.210386692,0.62011232,0.339271911,0.734404901,0.999515697,TNPO2
11162,ENSG00000123144,385.7965906,-0.319635056,0.50286732,-0.635625031,0.52502085,0.999515697,TRIR
11163,ENSG00000198356,218.4934342,-0.219387901,0.580501484,-0.377928235,0.705483907,0.999515697,ASNA1
11164,ENSG00000095066,59.04015331,-0.204024584,0.844910709,-0.241474728,0.809187201,0.999515697,HOOK2
11165,ENSG00000171223,1195.181022,0.041036403,0.459212022,0.08936265,0.928793706,0.999515697,JUNB
11166,ENSG00000167815,174.9644823,-0.287843829,0.723074764,-0.39808308,0.690568946,0.999515697,PRDX2
11167,ENSG00000104889,21.4390104,-1.606125503,1.298008506,-1.237376716,0.215947259,0.999515697,RNASEH2A
11168,ENSG00000105613,9.431902172,1.207334083,1.878627969,0.642668002,0.520439548,0.999515697,MAST1
11169,ENSG00000105612,105.5788827,-0.359641692,0.691286872,-0.520249562,0.602889646,0.999515697,DNASE2
11170,ENSG00000105610,479.0341365,0.405308226,0.606781636,0.667963896,0.504156639,0.999515697,KLF1
11171,ENSG00000105607,63.59642172,-0.582071174,0.889989714,-0.654020113,0.513098848,0.999515697,GCDH
11172,ENSG00000179115,143.1115494,-0.352999797,0.633884528,-0.556883441,0.577607069,0.999515697,FARSA
11173,ENSG00000179218,770.7850742,-0.839649356,0.458545579,-1.831114276,0.067083488,0.999515697,CALR
11174,ENSG00000179262,821.5149196,-0.667180753,0.571582113,-1.16725268,0.243108342,0.999515697,RAD23A
11175,ENSG00000179271,50.07487493,-0.16891476,0.897679935,-0.188168136,0.85074485,0.999515697,GADD45GIP1
11176,ENSG00000008441,1641.588774,0.26776665,0.566984119,0.472264814,0.636737782,0.999515697,NFIX
11177,ENSG00000104903,2952.383369,0.69759251,0.511001941,1.365146497,0.172207011,0.999515697,LYL1
11178,ENSG00000104907,84.05599665,-0.741745389,0.754054775,-0.98367574,0.325274972,0.999515697,TRMT1
11179,ENSG00000160877,281.7504998,0.019461093,0.544619536,0.035733373,0.97149496,0.999515697,NACC1
11180,ENSG00000104915,352.6979087,0.016545038,0.509385048,0.032480416,0.974088933,0.999515697,STX10
11181,ENSG00000160888,186.2167249,0.183749067,0.586217504,0.313448618,0.753939852,0.999515697,IER2
11182,ENSG00000141837,58.93340024,0.542112809,0.918902052,0.589957122,0.555219397,0.999515697,CACNA1A
11183,ENSG00000104957,124.2729219,-0.368247111,0.68537299,-0.53729446,0.591064232,0.999515697,CCDC130
11184,ENSG00000037757,38.06067152,-0.427728442,1.006788624,-0.424844333,0.670950157,0.999515697,MRI1
11185,ENSG00000104979,62.2296349,-0.765287803,0.835744594,-0.915695786,0.359826476,0.999515697,C19orf53
11186,ENSG00000132003,117.8617008,0.106547756,0.667713621,0.159571038,0.873218995,0.999515697,ZSWIM4
11187,ENSG00000132024,100.8323117,-0.527158399,0.725739999,-0.726373632,0.467609751,0.999515697,CC2D1A
11188,ENSG00000132017,241.6459772,-0.410001798,0.549978178,-0.745487392,0.45597713,0.999515697,DCAF15
11189,ENSG00000132005,355.9683739,0.550309689,0.516962144,1.064506746,0.2870992,0.999515697,RFX1
11190,ENSG00000104998,227.3991578,-1.011191937,0.638929952,-1.582633487,0.113505026,0.999515697,IL27RA
11191,ENSG00000141854,15.19978151,0.359737214,1.51948146,0.236749985,0.812850754,0.999515697,MISP3
11192,ENSG00000188032,7.994576274,-0.442249234,2.020743465,-0.218854715,0.826763224,0.999515697,C19orf67
11193,ENSG00000141858,58.55503459,-1.533831862,0.86914348,-1.764762547,0.077603682,0.999515697,SAMD1
11194,ENSG00000072062,706.6182141,-0.021796875,0.501180866,-0.043491036,0.96531011,0.999515697,PRKACA
11195,ENSG00000105011,74.87474194,-0.166132407,0.773713763,-0.21472076,0.829985036,0.999515697,ASF1B
11196,ENSG00000072071,286.3711559,-0.177322108,0.534547786,-0.331723586,0.740097989,0.999515697,ADGRL1
11197,ENSG00000123146,4319.424228,0.662089718,0.421894318,1.569325988,0.116572,0.999515697,ADGRE5
11198,ENSG00000123136,431.2155058,-0.120437679,0.493253385,-0.244169999,0.807099161,0.999515697,DDX39A
11199,ENSG00000123143,1188.883665,-0.417797958,0.442327072,-0.944545304,0.344891063,0.999515697,PKN1
11200,ENSG00000123159,62.96828739,0.551717088,0.828338125,0.666052993,0.505377229,0.999515697,GIPC1
11201,ENSG00000132002,387.8006751,0.273790969,0.515840995,0.530766208,0.5955808,0.999515697,DNAJB1
11202,ENSG00000099797,162.5605236,0.456712387,0.605251063,0.754583371,0.450499004,0.999515697,TECR
11203,ENSG00000099795,58.39477546,-0.708182142,0.850826452,-0.832346174,0.405213575,0.999515697,NDUFB7
11204,ENSG00000187912,164.6956669,0.069325369,0.628952707,0.1102235,0.912232126,0.999515697,CLEC17A
11205,ENSG00000131355,951.6163647,0.163333116,0.489111707,0.333938268,0.738426142,0.999515697,ADGRE3
11206,ENSG00000160961,217.089622,0.37473191,0.563989367,0.664430807,0.506414621,0.999515697,ZNF333
11207,ENSG00000127507,1178.879151,0.381849112,0.477413046,0.799829655,0.423809499,0.999515697,ADGRE2
11208,ENSG00000105135,52.36353132,0.166368975,0.913773658,0.182068036,0.855529333,0.999515697,ILVBL
11209,ENSG00000074181,11.56639694,-1.787081511,1.842376983,-0.969986885,0.332053029,0.999515697,NOTCH3
11210,ENSG00000141867,2889.35668,-0.041134393,0.458578632,-0.08969976,0.928525807,0.999515697,BRD4
11211,ENSG00000105127,226.2605893,-0.38173973,0.571521578,-0.667935812,0.504174566,0.999515697,AKAP8
11212,ENSG00000011243,204.8633124,0.169494228,0.577070569,0.293714906,0.768975763,0.999515697,AKAP8L
11213,ENSG00000011451,205.4451188,-0.063116625,0.570188704,-0.110694274,0.911858787,0.999515697,WIZ
11214,ENSG00000105122,683.9312198,-0.370532438,0.468822667,-0.79034668,0.429325332,0.999515697,RASAL3
11215,ENSG00000161031,14.03242619,0.397069252,1.655727927,0.239815519,0.810473276,0.999515697,PGLYRP2
11216,ENSG00000171954,15.23511071,-0.390710958,1.576657306,-0.24780969,0.804281657,0.999515697,CYP4F22
11217,ENSG00000186529,1056.705661,0.372326302,0.484934906,0.767786145,0.442614247,0.999515697,CYP4F3
11218,ENSG00000186204,25.56425781,0.162133011,1.179943552,0.13740743,0.890708759,0.999515697,CYP4F12
11219,ENSG00000167460,715.225147,-0.315678889,0.472265007,-0.668435909,0.50385538,0.999515697,TPM4
11220,ENSG00000167461,134.964779,0.049201413,0.646391205,0.076117084,0.939325949,0.999515697,RAB8A
11221,ENSG00000196684,685.9365703,0.361477939,0.465122059,0.777167911,0.437059711,0.999515697,HSH2D
11222,ENSG00000141977,7.619748421,3.115517281,2.12387597,1.466901705,0.142402797,0.999515697,CIB3
11223,ENSG00000105058,160.86223,-0.261245007,0.609578598,-0.428566567,0.668238681,0.999515697,FAM32A
11224,ENSG00000072958,513.3670064,0.021377443,0.486437686,0.04394693,0.964946707,0.999515697,AP1M1
11225,ENSG00000127528,3264.313053,-0.191540785,0.424634386,-0.451072243,0.651937482,0.999515697,KLF2
11226,ENSG00000127527,791.49132,0.147054042,0.46172952,0.318485251,0.75011688,0.999515697,EPS15L1
11227,ENSG00000105072,10.16866239,-0.052040307,1.806453598,-0.028807995,0.977017724,0.999515697,C19orf44
11228,ENSG00000085872,249.3672241,0.140900653,0.545468753,0.258311135,0.796166793,0.999515697,CHERP
11229,ENSG00000127526,202.5512396,-0.393943495,0.585626395,-0.672687396,0.501146188,0.999515697,SLC35E1
11230,ENSG00000105085,48.78234358,0.478494431,0.939385479,0.509369627,0.610493162,0.999515697,MED26
11231,ENSG00000214046,119.9189031,-0.378698274,0.660685959,-0.573189529,0.566516373,0.999515697,SMIM7
11232,ENSG00000072954,25.25634884,-0.681782917,1.339090559,-0.509138768,0.61065496,0.999515697,TMEM38A
11233,ENSG00000127511,444.9689095,-0.506680818,0.512343424,-0.988947637,0.322688762,0.999515697,SIN3B
11234,ENSG00000127533,11.19028447,0.089971383,1.690920976,0.053208508,0.957565777,0.999515697,F2RL3
11235,ENSG00000160111,44.34016092,-1.072756742,0.973073905,-1.102441179,0.270269918,0.999515697,CPAMD8
11236,ENSG00000131351,35.5428375,-0.180147664,1.058088504,-0.170257652,0.864807514,0.999515697,HAUS8
11237,ENSG00000099331,2846.824081,0.094214431,0.433928587,0.217119669,0.828115086,0.999515697,MYO9B
11238,ENSG00000053501,42.74909458,-1.132344996,0.96189431,-1.177203133,0.239114439,0.999515697,USE1
11239,ENSG00000099330,50.76027658,-1.16382271,0.899868133,-1.293325841,0.195898387,0.999515697,OCEL1
11240,ENSG00000160113,14.39846127,-2.503836696,1.571689729,-1.593085868,0.111140929,0.999515697,NR2F6
11241,ENSG00000130307,5.923896967,2.121041506,2.720288846,0.779711871,0.43556049,0.999515697,USHBP1
11242,ENSG00000105393,51.89968701,0.744924144,0.960674213,0.77541807,0.438092661,0.999515697,BABAM1
11243,ENSG00000160117,13.86676011,0.450361878,1.53906793,0.292619883,0.769812714,0.999515697,ANKLE1
11244,ENSG00000127220,43.55062182,-0.41533143,0.949363935,-0.437483893,0.661760455,0.999515697,ABHD8
11245,ENSG00000130312,32.4350683,-0.73590302,1.085090787,-0.678194884,0.497648136,0.999515697,MRPL34
11246,ENSG00000130311,128.6649464,-0.041607612,0.649113429,-0.064099139,0.948891288,0.999515697,DDA1
11247,ENSG00000074855,70.63369334,-0.522031152,0.82075433,-0.636038255,0.524751488,0.999515697,ANO8
11248,ENSG00000130299,45.07224676,-1.656023684,1.028308113,-1.610435299,0.10730286,0.999515697,GTPBP3
11249,ENSG00000130300,260.7885763,0.627353191,0.605117083,1.036746785,0.299853882,0.999515697,PLVAP
11250,ENSG00000130303,195.1855224,0.017800892,0.58306335,0.030529946,0.975644411,0.999515697,BST2
11251,ENSG00000141971,106.8471858,-0.097807861,0.685221575,-0.142739027,0.886496294,0.999515697,MVB12A
11252,ENSG00000130304,122.8133762,-0.640252824,0.710640899,-0.900951275,0.367614227,0.999515697,SLC27A1
11253,ENSG00000130313,196.5644111,-0.543904939,0.585611939,-0.928780483,0.353002861,0.999515697,PGLS
11254,ENSG00000167483,219.8643814,-1.131629186,0.657590347,-1.720872564,0.085273951,0.999515697,FAM129C
11255,ENSG00000130309,471.9013034,-1.154407154,0.553905828,-2.084121694,0.037149099,0.999515697,COLGALT1
11256,ENSG00000130479,339.7229983,-0.271235017,0.523314582,-0.518302042,0.604247548,0.999515697,MAP1S
11257,ENSG00000130475,473.804443,-0.229867688,0.488756341,-0.470311419,0.63813254,0.999515697,FCHO1
11258,ENSG00000179913,6.54367606,2.772505321,2.844567484,0.974666742,0.329725595,0.999515697,B3GNT3
11259,ENSG00000248099,12.67025916,1.340506983,1.652033373,0.811428513,0.41711963,0.999515697,INSL3
11260,ENSG00000105639,2301.083479,0.45348186,0.426480077,1.063313118,0.287639978,0.999515697,JAK3
11261,ENSG00000105640,1402.858481,-0.343936347,0.43740922,-0.786303377,0.431689774,0.999515697,RPL18A
11262,ENSG00000105641,10.37404278,2.771350956,2.101241515,1.318911194,0.187198803,0.999515697,SLC5A5
11263,ENSG00000007080,211.0436321,-0.957081627,0.56836742,-1.683913598,0.092198368,0.999515697,CCDC124
11264,ENSG00000105642,5.610316364,3.47727243,2.688717412,1.293282966,0.19591321,0.999515697,KCNN1
11265,ENSG00000105643,451.1852588,-0.075767419,0.521846252,-0.145191076,0.884560012,0.999515697,ARRDC2
11266,ENSG00000096996,205.943522,0.286261751,0.572539916,0.499985666,0.617085171,0.999515697,IL12RB1
11267,ENSG00000099308,2046.022841,0.21108325,0.434508619,0.485797612,0.627110667,0.999515697,MAST3
11268,ENSG00000216490,22.73370853,-0.730209297,1.312027797,-0.556550172,0.577834806,0.999515697,IFI30
11269,ENSG00000254858,31.06710873,1.095058187,1.107551469,0.988719909,0.322800199,0.999515697,MPV17L2
11270,ENSG00000105649,8.488580448,0.403976546,1.930979224,0.209208127,0.834285769,0.999515697,RAB3A
