"","logFC","logCPM","F","PValue","FDR"
"ENSG00000173679",0.355201423013105,-1.44796707509352,0.47743571897103,0.732642035913778,0.869723905621845
"ENSG00000253537",-0.16649135592212,0.731385113237896,0.117329336526192,0.732664697039679,0.869723905621845
"ENSG00000221988",0.132255260353138,0.950780276117586,0.117231714750726,0.732771616770085,0.869750436318077
"ENSG00000177535",0.136422803564014,1.14219835211309,0.117219661941946,0.732784820996961,0.869750436318077
"ENSG00000099901",0.0426674593463356,4.15409134201217,0.117187681593347,0.732819860143191,0.869750436318077
"ENSG00000156206",0.130882044624662,1.16054743520009,0.117099595459673,0.732916399028966,0.869795753956312
"ENSG00000178201",-0.217166091807876,-0.304041148656321,0.117069183823165,0.732949738396185,0.869795753956312
"ENSG00000152503",-0.133396701119629,1.35423271273236,0.117013616307615,0.733010667908882,0.869795753956312
"ENSG00000112282",-0.0224224894708183,6.17010701586585,0.116991304878151,0.733035136834707,0.869795753956312
"ENSG00000118482",0.0195778820273523,7.72098595514139,0.116917684784946,0.733115894438222,0.869797485626645
"ENSG00000139631",-0.0371757141450903,5.50388075098246,0.11690027584526,0.733135620530674,0.869797485626645
"ENSG00000151376",0.103727826803048,1.95907397944717,0.116868907125869,0.733169416775794,0.869797485626645
"ENSG00000101844",-0.0674901144711978,2.90676903344436,0.116599246569674,0.733465533184617,0.870096242071432
"ENSG00000149609",-0.121505731222515,1.23770014844008,0.116514951663561,0.733558176595778,0.870153600857424
"ENSG00000095485",0.0294985856673607,5.03077890084972,0.116395340249377,0.733689698532531,0.870257068005198
"ENSG00000136522",-0.0733349947677156,2.28939404933871,0.116316854536167,0.733776040638332,0.870300406475787
"ENSG00000080802",-0.0213048547265348,5.77081197840884,0.116258403861146,0.733840363353536,0.870300406475787
"ENSG00000151576",0.0283623218206214,4.85897502242558,0.116201142321715,0.733903394991632,0.870300406475787
"ENSG00000120029",-0.0243503011933646,5.51581018797428,0.116128438083044,0.733983450456042,0.870300406475787
"ENSG00000171865",0.0465322178811436,3.69962727010442,0.116124504750902,0.733987782290989,0.870300406475787
"ENSG00000204219",-0.0806530181457722,3.28687806777758,0.116172811722384,0.733992030688045,0.870300406475787
"ENSG00000205279",0.200269629067614,-1.48017284709264,0.15306423424173,0.734036788109827,0.870300949861537
"ENSG00000168010",0.0353616555564845,9.47017374665995,0.115982521911588,0.7341442049301,0.870375779980493
"ENSG00000049283",-0.164990844155837,0.498448964170501,0.115851621798568,0.734288512496851,0.870439376126131
"ENSG00000063978",-0.0191801231657184,6.89196207611956,0.115830140056565,0.734312203204083,0.870439376126131
"ENSG00000164758",-0.0562570892551649,3.44153490075532,0.115813310056068,0.734330765545887,0.870439376126131
"ENSG00000196449",0.0581582809677718,2.73039482050623,0.115656075895391,0.734504256912346,0.870568193362675
"ENSG00000183010",0.200038964111112,0.0668084143398628,0.115597146273856,0.734569313480377,0.870568193362675
"ENSG00000242110",0.107995379006195,1.42352777985688,0.115594370633579,0.734572378162123,0.870568193362675
"ENSG00000146540",-0.0357088287323205,5.26943105732813,0.115497466912376,0.734679398724251,0.870642506173039
"ENSG00000234965",-0.182544776777411,0.0510095929185029,0.115264569125015,0.73493681643846,0.870816573461116
"ENSG00000007038",-0.144649745230829,1.41017754856314,0.115247796588276,0.734963411507555,0.870816573461116
"ENSG00000123989",-0.0708612288508127,2.94591949799673,0.115227208472365,0.734978137505362,0.870816573461116
"ENSG00000151962",-0.41177400483719,-1.41345277328683,0.579473575074839,0.735092232480008,0.870816573461116
"ENSG00000122585",-0.439015582728877,-1.40873679108294,0.627515610340759,0.735092235176104,0.870816573461116
"ENSG00000273291",-0.403124758354398,-1.41656921127003,0.533941702173679,0.735092235278384,0.870816573461116
"ENSG00000149636",-0.0621648972014862,3.11169284220057,0.114948917393477,0.735286164369377,0.870993788676562
"ENSG00000131697",0.0311533956336934,4.70949236231782,0.11485887866719,0.735385912939219,0.871059426359815
"ENSG00000113520",0.195663783716966,-0.00709346005336424,0.114680157735206,0.735584036589413,0.871241573692386
"ENSG00000112305",0.0389834918592055,4.34580337217793,0.114415903406459,0.735877295378865,0.871475453231451
"ENSG00000267855",-0.120594384325945,1.26974233399708,0.114408307348956,0.735885730759673,0.871475453231451
"ENSG00000117505",0.0202950746795607,7.08167224351422,0.114382333932219,0.73591457645881,0.871475453231451
"ENSG00000170091",0.237162146612951,-0.451131418971464,0.114311058263276,0.735993752952261,0.871516681966134
"ENSG00000112972",-0.0456310340246113,3.80890674331214,0.1140864379124,0.736243452446416,0.871751763565149
"ENSG00000172382",0.135528496496763,1.01165930881941,0.114052660563656,0.736281024780439,0.871751763565149
"ENSG00000261787",-0.227726373330699,-1.16421618761605,0.113922556133962,0.736425804826267,0.871870637677283
"ENSG00000116039",-0.200712808287534,0.0128434377851257,0.113738846454095,0.73663039377603,0.87204873779639
"ENSG00000204033",-0.220862612028048,-1.19684964849867,0.113707776310104,0.736665013359915,0.87204873779639
"ENSG00000132671",-0.244770928925474,-0.925558857772854,0.113632521171847,0.736748887469175,0.872095477689909
"ENSG00000112761",-0.214355249677977,-0.459005232042519,0.113522335337292,0.736871748752118,0.87217430267918
"ENSG00000182916",0.172024646926242,-1.4027441184132,0.113487837451077,0.736910228831064,0.87217430267918
"ENSG00000198742",0.0201273599436728,5.91126182010804,0.113453386958492,0.73694866255087,0.87217430267918
"ENSG00000106462",-0.042544895882353,3.80180599880135,0.113324819587534,0.737092152558424,0.872291574553509
"ENSG00000214376",-0.16870567144398,0.292768049385159,0.11324917172349,0.737176623153036,0.872338991595263
"ENSG00000163521",0.0905897235978713,2.08854647408263,0.113143414294697,0.737294767669185,0.872426248607409
"ENSG00000136758",0.0166986034256126,6.76699548912483,0.113013931793366,0.737439499910607,0.872544953941446
"ENSG00000254685",-0.0486261945850684,3.48491769092018,0.112829498154815,0.737645814701556,0.872710989653557
"ENSG00000108588",-0.0279963627874485,5.27502616277489,0.112734772956601,0.737751851077496,0.872710989653557
"ENSG00000275700",0.0252835577591053,6.08572585946697,0.112684098900492,0.737808596516284,0.872710989653557
"ENSG00000275113",-0.195730318395308,-1.30755134280765,0.112611295912318,0.737890147086532,0.872710989653557
"ENSG00000075131",0.0857147225574814,1.66171525794229,0.112573500369048,0.737932495497944,0.872710989653557
"ENSG00000198157",-0.166387248153717,0.215545341799169,0.112562995834553,0.737944266819213,0.872710989653557
"ENSG00000197050",-0.0778760803816032,2.71483023392455,0.112555812346102,0.737952316947428,0.872710989653557
"ENSG00000115459",-0.0292696036242893,5.07277938171601,0.112535205783175,0.737975411141506,0.872710989653557
"ENSG00000182901",-0.188637568418658,0.116819533194816,0.11253144794524,0.737979622880716,0.872710989653557
"ENSG00000074356",-0.0190907142528841,6.33589619923884,0.112485523819969,0.738031100410882,0.872719333012651
"ENSG00000011260",-0.0295626069948014,4.99654424355087,0.1123703712235,0.738160229384354,0.872819492415589
"ENSG00000070770",-0.0214637365011923,5.75240256555564,0.11222010241773,0.738328847547876,0.87296632997867
"ENSG00000103740",-0.131393725263326,1.05763373673393,0.112153405363912,0.738403729264308,0.872998148312781
"ENSG00000047188",-0.0271171192950872,5.75271079359043,0.112116983192957,0.73844463140903,0.872998148312781
"ENSG00000091592",-0.0219587027957148,9.00767815867008,0.11207506896425,0.738491710294587,0.873000336642757
"ENSG00000233232",0.192723819478885,-0.357328715603096,0.11201707916153,0.738556861740288,0.873000336642757
"ENSG00000116161",-0.0328180720751149,4.92856682957221,0.111996673361282,0.738579792086901,0.873000336642757
"ENSG00000203995",-0.213927693971879,-0.316451789301435,0.111852568607483,0.738741791285369,0.873139287185198
"ENSG00000244005",-0.0488382178082879,3.39208848146272,0.111674272657235,0.738942388240533,0.873323838018018
"ENSG00000197279",0.213828353977414,-0.413304283793524,0.111577727388422,0.739051083622458,0.873399758713114
"ENSG00000164117",-0.0391769345207657,3.89393718558897,0.111455378642463,0.739188905008946,0.873497225194422
"ENSG00000235961",0.188154440296682,0.501043084032101,0.111425583203463,0.739222481221748,0.873497225194422
"ENSG00000125869",-0.162306766912244,0.500349539135514,0.111284291318265,0.739381769805917,0.873599236570001
"ENSG00000144445",-0.0246065610356904,5.30874961300904,0.111270126195547,0.73939774537748,0.873599236570001
"ENSG00000100053",-0.214076971597768,-0.286599860620146,0.111224988407127,0.73944865978657,0.873606853699378
"ENSG00000163683",0.0333816990137929,5.4584100926805,0.111072115256365,0.739621182666591,0.873758133173052
"ENSG00000197790",0.218232257530867,-1.23353216681908,0.110975247127625,0.73973057019868,0.873834813428133
"ENSG00000032219",0.0249578742254414,6.7042686798096,0.110693460546915,0.740049077501634,0.874107591922542
"ENSG00000261052",0.207134915867403,-0.544502385649091,0.110684958186241,0.740058694839363,0.874107591922542
"ENSG00000132591",0.0506391295033796,3.47859641376819,0.110652896164513,0.740094965083964,0.874107591922542
"ENSG00000101850",0.150173951762183,0.721734295947522,0.110531804108705,0.740232003500231,0.874213307337325
"ENSG00000140543",-0.057774046023777,3.15191533491836,0.110486241935014,0.740283587263993,0.874213307337325
"ENSG00000113494",-0.0968428951569251,1.87415136279157,0.110455880636564,0.740317967737508,0.874213307337325
"ENSG00000136859",0.0599394704046343,2.80454261483509,0.110271659444597,0.740526688495805,0.874407219749284
"ENSG00000185404",-0.0301530398049971,5.85732127124175,0.110154496849915,0.740659533345633,0.874501682932477
"ENSG00000135549",-0.222852386717926,-0.519070267463652,0.110122598986283,0.740695714343705,0.874501682932477
"ENSG00000111536",-0.189937532904755,0.0483745652451962,0.110053264558606,0.740774378844451,0.874526743032103
"ENSG00000136682",0.0384313162364619,4.99455985581926,0.11001487763263,0.740817943195763,0.874526743032103
"ENSG00000143199",0.11772157984733,1.704293441706,0.109956876117727,0.74088378366892,0.874526743032103
"ENSG00000172403",-0.140716719824171,1.19499891814037,0.109946999539214,0.740894996998184,0.874526743032103
"ENSG00000134419",-0.0322652837492061,4.49391445354091,0.109828014147852,0.741030130525632,0.874606863044224
"ENSG00000115760",-0.0185794331871597,8.46605330381371,0.109808843141561,0.741051910935261,0.874606863044224
"ENSG00000162522",0.0867465867729538,2.50061350838529,0.109541260301541,0.741356135709336,0.874913356289158
"ENSG00000130158",-0.100160999553416,1.66926389698789,0.109320026641356,0.741607976158612,0.875052667761757
"ENSG00000106367",-0.0564122994990202,2.94136123297074,0.109309497645897,0.741619968848818,0.875052667761757
"ENSG00000277481",0.0700190157654492,2.76315822245152,0.109277497722678,0.741656421197615,0.875052667761757
"ENSG00000104808",-0.203905273226755,-0.215705962412771,0.109242221694515,0.74169661235142,0.875052667761757
"ENSG00000277972",0.0448047455854994,3.93441373522545,0.109241981478929,0.741696886061732,0.875052667761757
"ENSG00000101162",0.0673402807191811,8.00134015231247,0.109285894511202,0.741778192184359,0.875096040572505
"ENSG00000239264",-0.0850634306827206,1.8404936601078,0.109021912524362,0.741947781070159,0.875243551513411
"ENSG00000120436",-0.23203032295998,-0.885683698944416,0.108969398245791,0.742007692792367,0.875261671125719
"ENSG00000187513",-0.151348031564701,0.875938777625019,0.108879472179942,0.742110323550789,0.875306313173598
"ENSG00000105974",0.215749680555332,-0.212428876501029,0.108807278397284,0.742192750865944,0.875306313173598
"ENSG00000182111",-0.211851603488151,-1.27368119765158,0.108800091427236,0.742200958256089,0.875306313173598
"ENSG00000172404",0.147082785272243,0.634520313755015,0.108780131243572,0.742223754003816,0.875306313173598
"ENSG00000152953",-0.129616169634766,1.01178924271653,0.108652751507543,0.742369284130906,0.875425387517153
"ENSG00000140006",-0.0580232501509277,2.85736690521787,0.108527304068886,0.742512699170609,0.875541953538551
"ENSG00000167107",-0.0449378145835022,3.99174215356728,0.108316578329787,0.742753813891438,0.875714094041976
"ENSG00000178860",0.143163450922012,1.13495579092525,0.108310730040451,0.74276050927781,0.875714094041976
"ENSG00000241945",0.184145413000524,1.98386514628515,0.108367484295399,0.742821913780567,0.875714094041976
"ENSG00000114115",-0.211764545073702,-0.20052412170584,0.10823616372068,0.742845893758245,0.875714094041976
"ENSG00000126821",-0.030685594753969,5.04946254633321,0.108179524347578,0.742910772235349,0.875714094041976
"ENSG00000097021",-0.0496145762202871,2.86933932756492,0.108166116854058,0.742926132820809,0.875714094041976
"ENSG00000241697",0.22381362210412,-1.218215378215,0.108099773708241,0.743002155826421,0.875751161109063
"ENSG00000181830",-0.0240449549929788,5.26916332624714,0.108022503002325,0.743090733411264,0.875772162726258
"ENSG00000090659",0.141095989802806,1.08113900481387,0.108006459250775,0.743109129219522,0.875772162726258
"ENSG00000180398",0.0273843391206419,5.07628175244682,0.107783630364527,0.743364782226398,0.876020905261821
"ENSG00000173517",0.0290705706253677,5.23980349942464,0.107702746000998,0.743457653850453,0.876077799157029
"ENSG00000088882",-0.205864765900535,-0.174126472991703,0.107561450618238,0.743619982359383,0.876216528125258
"ENSG00000142544",0.0377835169880091,4.06319972748536,0.107337772931247,0.743877198363202,0.876440035129444
"ENSG00000105171",0.0320428682222785,4.63121126309969,0.107318921774702,0.743898889635726,0.876440035129444
"ENSG00000123349",-0.055017159896257,5.47651448390375,0.107346068055439,0.74398731140023,0.876461431135268
"ENSG00000167771",-0.107549098453015,1.34006414142037,0.107200416328809,0.744035297496239,0.876461431135268
"ENSG00000163046",-0.226329958181442,-0.929066764086387,0.107186876445657,0.744050888143846,0.876461431135268
"ENSG00000168958",0.0287377673146516,5.15307187272548,0.107036226824134,0.744224428971477,0.876613294056816
"ENSG00000080007",0.0883162086749857,2.08293651292491,0.106929108186535,0.744347906612781,0.876688800403735
"ENSG00000155636",-0.0434828819552392,3.80599948045377,0.106903200914565,0.744377780695038,0.876688800403735
"ENSG00000187514",-0.0235965538432097,8.46493943286887,0.106722457354904,0.744586310603365,0.876843054618926
"ENSG00000166197",-0.0337153065000539,5.31154438254265,0.10671231415689,0.744598018945717,0.876843054618926
"ENSG00000133657",-0.0235012224216727,6.04036095043857,0.106669712207205,0.744647201313488,0.876848412671109
"ENSG00000020181",0.046118349775119,3.87759285521018,0.106392100742943,0.744967960154407,0.877173541815612
"ENSG00000189099",0.158643144195846,-1.47085765931004,0.106340533373561,0.745027593328753,0.877191184138601
"ENSG00000131650",-0.158073767437277,0.526086912684178,0.106161624720356,0.745234609831461,0.877382342227415
"ENSG00000062582",-0.191875987442284,-0.0208020065527935,0.106047129497647,0.74536719444478,0.87748585223287
"ENSG00000115844",0.204621281345036,0.001000622828601,0.105961494809969,0.745466410573318,0.877524934445195
"ENSG00000140506",-0.218978625533757,-1.12114625844804,0.105941376576555,0.745489725943719,0.877524934445195
"ENSG00000140750",-0.0248690660704076,6.73227875810712,0.105844334370229,0.745602224274156,0.877561536842864
"ENSG00000204851",0.143455424157993,0.952138417984414,0.10583749212398,0.745610158453684,0.877561536842864
"ENSG00000172346",0.135224134744905,1.12477537523984,0.105779871886763,0.745676985392432,0.877562616067676
"ENSG00000262165",0.190814978215198,-1.24717129760003,0.105726697248446,0.745738674278113,0.877562616067676
"ENSG00000239789",-0.0961221396577853,1.4620686235902,0.105718735531654,0.745747912291239,0.877562616067676
"ENSG00000204842",-0.0190711687828632,6.33789870608288,0.105682681738645,0.745789750476734,0.877562616067676
"ENSG00000155287",-0.0308722120311354,4.74263924331916,0.105572825770198,0.745917280212897,0.877660111820242
"ENSG00000203661",0.116572761827936,-1.49340636114915,0.10544836517697,0.746061852924695,0.877725949701502
"ENSG00000108298",-0.0322170740593114,8.45777388362934,0.105394853480876,0.746124040821853,0.877725949701502
"ENSG00000149485",0.0448745691415704,3.81597530871025,0.105373939427166,0.746148350554808,0.877725949701502
"ENSG00000179774",-0.194556037358737,-1.32973596800786,0.105370848379883,0.74615194370176,0.877725949701502
"ENSG00000258227",0.0854454389995745,2.05820645350699,0.105323927234187,0.746206493727244,0.877737562912552
"ENSG00000159202",0.0201777847811077,6.58049974666186,0.105259327805938,0.746281618333506,0.877773374470458
"ENSG00000165533",0.108651428952984,1.46633520787134,0.105214119359878,0.746334207755755,0.877782677536493
"ENSG00000171928",0.0354542589702409,4.61143244071417,0.105134480100289,0.74642687976092,0.877839118813711
"ENSG00000173809",-0.197248121987805,0.464365568889734,0.105062619652408,0.746516914317913,0.877892451735288
"ENSG00000131379",-0.123134158206857,1.51476183365455,0.104971610778675,0.746616523153453,0.877927572435017
"ENSG00000107960",-0.0324463404059763,5.21206378669657,0.10495475946631,0.746636153936896,0.877927572435017
"ENSG00000198754",-0.189732397627599,0.103458338544724,0.104770793849556,0.746850576473699,0.878127142581979
"ENSG00000118298",-0.0768250198694733,2.15292347879356,0.104727437150231,0.746901141511294,0.878134041061094
"ENSG00000198785",-0.052844725555588,3.06261264498613,0.10457216429388,0.747082324504847,0.878294497470063
"ENSG00000117625",0.0222105552779381,6.57522783012649,0.104476584770286,0.747193927184591,0.878373138670923
"ENSG00000250565",-0.0637751602534889,2.55267528357933,0.10441995260668,0.747260079910802,0.87839834439823
"ENSG00000103510",0.0255603935904142,6.12826879039327,0.104287511558441,0.747414863374978,0.878522731638194
"ENSG00000152818",0.0196975490182171,9.17099666291572,0.104252899447408,0.747455332349201,0.878522731638194
"ENSG00000255508",-0.157290267873824,0.379954622510961,0.104066440595093,0.747673470533166,0.878726549539039
"ENSG00000143320",0.137334382214039,0.635498151253663,0.104011497588675,0.747737789533313,0.878749573079588
"ENSG00000065883",0.0149840929191687,7.67489372620527,0.103881216016597,0.747890378645988,0.878876323655884
"ENSG00000160951",-0.200950523385059,-0.312658567170626,0.103736831654051,0.748059608855429,0.879022613527948
"ENSG00000116128",0.0357893828094906,4.44971899574806,0.103629220212364,0.7481858228451,0.879118341842992
"ENSG00000124784",-0.0398215942278269,3.94297396493026,0.103552772490532,0.748275529894869,0.879118437841395
"ENSG00000101928",-0.0575747980164064,2.7242185427447,0.103520074084691,0.748313910779612,0.879118437841395
"ENSG00000143624",-0.0221446621459676,6.04310222427485,0.103514760489329,0.748320148428263,0.879118437841395
"ENSG00000253710",-0.0325684818808146,4.39333175614208,0.103369839947755,0.748490339389994,0.879265798113838
"ENSG00000204438",0.0281225529278606,4.72340825378555,0.103322598992158,0.748545846425034,0.879278427435948
"ENSG00000197361",-0.104149360297025,1.44853095132274,0.103199763258809,0.748690241200472,0.879391113876548
"ENSG00000163710",-0.221489185191583,-0.297019501754211,0.103164847706358,0.748731302138502,0.879391113876548
"ENSG00000237441",0.0314382028829339,6.73128800312437,0.10305393390846,0.748865150598728,0.87949574059437
"ENSG00000111110",0.0639577391262872,3.20008959287266,0.102998875163946,0.748926592012134,0.87951532229484
"ENSG00000124491",0.0624415281867478,7.88804807747043,0.102809954668846,0.749275683441156,0.879847111101756
"ENSG00000164414",-0.0890686606864336,1.95319589364574,0.102683047579087,0.749298687562022,0.879847111101756
"ENSG00000124145",0.0922682392016392,1.87152437993116,0.102598300327748,0.749398640855084,0.879868713805211
"ENSG00000124209",0.0206818095890391,6.09973020422793,0.102591505161159,0.749406657238247,0.879868713805211
"ENSG00000253304",-0.0920150407622287,1.74655428676196,0.10248567674776,0.749531542795488,0.879962751868063
"ENSG00000231738",-0.280459106368533,-1.47300898434746,0.312014593728546,0.7497396665749,0.880090647926572
"ENSG00000197273",-0.294060141698243,-1.47944944190992,0.376535572050967,0.74973966865889,0.880090647926572
"ENSG00000162063",-0.06303082859877,2.69795810600069,0.102279650199696,0.74977487398692,0.880090647926572
"ENSG00000171421",-0.0664929950857151,2.22772893026574,0.102003480153572,0.750101473847465,0.880349629419452
"ENSG00000139726",-0.026269233947592,5.11810900626698,0.101996669205954,0.7501095346608,0.880349629419452
"ENSG00000131043",-0.0342634549680123,4.23774546903922,0.101970489885422,0.750140520868567,0.880349629419452
"ENSG00000170222",-0.0474233548379181,3.48628622888428,0.101941574696221,0.75017475038741,0.880349629419452
"ENSG00000139053",0.228869224274785,-0.487335886768989,0.101715612460368,0.750442426859785,0.880505819555199
"ENSG00000204314",-0.133357818306871,0.867594560699635,0.101687823775059,0.750475368164127,0.880505819555199
"ENSG00000111644",-0.0495388109025152,4.708198784635,0.101716639162705,0.750506767530267,0.880505819555199
"ENSG00000173641",-0.211732126594397,-0.482212193098309,0.101655174080659,0.750514078154582,0.880505819555199
"ENSG00000171433",0.17294645514033,0.265607383396673,0.101584856909221,0.7505974705801,0.880505819555199
"ENSG00000197045",0.0361292651777588,5.1304251012778,0.101567334754008,0.750618255876506,0.880505819555199
"ENSG00000165102",0.0228697153051326,6.11881938414371,0.101564536714692,0.750621575176142,0.880505819555199
"ENSG00000164430",0.0299725361177721,5.01028428981313,0.101268640312977,0.750972880484098,0.880849425312961
"ENSG00000102931",-0.0988235553341011,1.11185655839589,0.101242311080638,0.751004167463712,0.880849425312961
"ENSG00000117009",-0.0691238427005021,2.86667096987039,0.101147440183915,0.751116939581179,0.880929102442352
"ENSG00000277161",0.061166113086155,2.1604151577274,0.100934715441693,0.75137001546242,0.881128923048098
"ENSG00000183684",-0.0320727834666677,4.4248192104729,0.100928834960698,0.751377015566771,0.881128923048098
"ENSG00000129757",0.0889912234820304,4.85273893205227,0.100791150141607,0.751667468227341,0.881416920185886
"ENSG00000142937",-0.047428008082278,7.33250222582791,0.100728373057133,0.751730046103172,0.881437689390804
"ENSG00000186577",-0.0364537001753765,4.17844275643233,0.100512418855537,0.751873288324215,0.881468011524843
"ENSG00000147655",-0.234913319008355,-0.881948434759804,0.100458175310679,0.751938017524969,0.881468011524843
"ENSG00000186105",0.216090318685525,-0.517505856768567,0.100447562297602,0.751950684358692,0.881468011524843
"ENSG00000105393",0.0548184014662628,3.4399254453353,0.100437805008434,0.751962330519859,0.881468011524843
"ENSG00000139610",-0.189099609831703,-0.397720147669604,0.100422797925385,0.751980243976197,0.881468011524843
"ENSG00000115282",-0.033725730605102,4.56041205186826,0.100383954402768,0.752026617045052,0.881469776174876
"ENSG00000172869",0.0212988625726746,6.57667841087041,0.100329148879136,0.752092063046112,0.881493895155942
"ENSG00000116194",-0.0613648967415927,3.69876651476873,0.100286925389244,0.752175399938055,0.881538979131601
"ENSG00000197355",-0.0424000533850919,4.24988228451114,0.100080961193834,0.752388682982823,0.881736343705592
"ENSG00000168275",-0.112139802096754,1.06282554540463,0.0999252725572784,0.7525749599938,0.881882990024002
"ENSG00000167005",-0.0260420110998366,5.5967936318698,0.0998298987844795,0.752689150905145,0.881882990024002
"ENSG00000109705",0.203189546388751,-1.21313861487817,0.0998288630867796,0.752690391274319,0.881882990024002
"ENSG00000175606",0.0445967314885575,3.82966997526363,0.0998263746379628,0.752693371511883,0.881882990024002
"ENSG00000185219",-0.0185874161096775,6.44602782990631,0.0997499100662224,0.752784967610716,0.881894309577308
"ENSG00000217930",-0.0290905327231526,4.39587799390932,0.0997190020430176,0.752822002969685,0.881894309577308
"ENSG00000239474",-0.223831712156951,-0.715574800694742,0.0997059031093636,0.752837700596612,0.881894309577308
"ENSG00000106692",-0.0417091896050715,3.67810883497252,0.0995787247995521,0.752990168804985,0.882020322939586
"ENSG00000152558",0.0287820261412148,7.77694550403345,0.0994945153298154,0.753091182621851,0.882076219165549
"ENSG00000143303",-0.0367009128004848,4.00491131734758,0.0994640949832251,0.753127685039343,0.882076219165549
"ENSG00000124302",-0.169903498688075,0.850040544421701,0.0992240285291643,0.753434660766914,0.882383150248989
"ENSG00000149328",-0.103898971564052,2.40154366079339,0.0991925300409227,0.753510892116885,0.882419825138789
"ENSG00000119328",0.0549602895528627,2.9396784842029,0.0990894476986558,0.753577741693806,0.882440589038378
"ENSG00000111775",0.0822563554345447,1.71314683569306,0.0990555929546441,0.75361845683019,0.882440589038378
"ENSG00000113583",-0.0279912933216061,4.67496919757183,0.0989422804387139,0.753754786920252,0.882547621660127
"ENSG00000090061",0.0303034844218402,4.34833416039739,0.0988507456784842,0.753864978166883,0.882624038204207
"ENSG00000186188",-0.167081851153175,0.127249110017529,0.0987625855309186,0.753971160046404,0.882695751759231
"ENSG00000081148",-0.0826255684504218,1.91007415034906,0.0986580682409395,0.754097110338499,0.882790598838646
"ENSG00000177519",0.244615432733037,-0.69083996286238,0.0985649979322317,0.754209328015559,0.882869359363265
"ENSG00000113407",-0.0289997910857402,4.98804598900334,0.0984996264944602,0.754288183158858,0.882909059004941
"ENSG00000156990",-0.0291428215507453,4.80781552953244,0.0984340845911452,0.754367272813853,0.882949028400414
"ENSG00000109956",-0.0782208062728529,4.31594061160911,0.098460475127617,0.754456194420012,0.883000500153435
"ENSG00000176029",-0.169756557471263,0.115781179964192,0.0979755844309707,0.754921357875367,0.883448770975816
"ENSG00000176261",-0.0383218988768895,3.86493151182474,0.0979691496933456,0.75492914420961,0.883448770975816
"ENSG00000135211",0.0482297052090443,2.81814162009157,0.0978457984415617,0.75507845936083,0.88357087453707
"ENSG00000099974",-0.0946177114663321,1.45989357175412,0.0975971487257434,0.7553797613693,0.883870803565293
"ENSG00000187595",-0.106590503374948,1.31236520282424,0.0974255961739817,0.755587886533768,0.884033552223736
"ENSG00000196388",0.070574757834871,2.05815666642585,0.0973971558916857,0.75562240933081,0.884033552223736
"ENSG00000137571",-0.168425651910997,0.69024093650531,0.0973712626356546,0.755653845184425,0.884033552223736
"ENSG00000147804",-0.0522473893167285,2.7672980677515,0.0972228708635914,0.755834089648871,0.884152331852603
"ENSG00000100196",-0.0490282837619935,3.14236282855783,0.097122128863753,0.755956542286014,0.884152331852603
"ENSG00000179580",-0.19115383383168,-0.423440353210608,0.0971211876339853,0.7559576866864,0.884152331852603
"ENSG00000168348",-0.192792990379161,-0.0410349068641901,0.097119283729474,0.755960001579801,0.884152331852603
"ENSG00000183844",0.221137006378464,0.31586399677553,0.0971297601040993,0.755980396541791,0.884152331852603
"ENSG00000181722",0.0257691269772267,5.86317948518538,0.0970562298120614,0.756036680795148,0.88416552359673
"ENSG00000198492",0.017239863754416,5.88664812187704,0.096913476006626,0.756210383319354,0.884316023255478
"ENSG00000169208",-0.249505891475622,-1.5317732719865,0.394330805760232,0.756449734246406,0.884505528485223
"ENSG00000100479",0.075507511831769,2.72486248742788,0.0967065004148837,0.756462480383219,0.884505528485223
"ENSG00000177463",-0.0164192131367055,7.21556136055014,0.0966135603998296,0.756575778010677,0.884573643248734
"ENSG00000142168",0.0361639986480163,5.06880649800753,0.0965848526792192,0.756610785969242,0.884573643248734
"ENSG00000156983",-0.0227228087154184,6.04476663896005,0.0964773327294146,0.756741953165974,0.884674347628606
"ENSG00000152620",-0.0436578715571761,3.56523800905745,0.0963976643985775,0.756839194978025,0.88473538168144
"ENSG00000198816",-0.106479617452872,0.983157962228924,0.0962790187715139,0.75698409357611,0.884852115332674
"ENSG00000172935",-0.208232483738409,-1.14430486423927,0.0962107145780774,0.757067556015878,0.884869803263229
"ENSG00000007520",0.0281065055685625,4.86148659204915,0.0961929184173809,0.757089306884435,0.884869803263229
"ENSG00000124279",-0.0535397036885882,2.82807274727902,0.0960707241334298,0.757238715136813,0.884991778559062
"ENSG00000144451",-0.096415458449298,1.83414487418776,0.0959400650651098,0.757398588724937,0.885120623090848
"ENSG00000133872",0.0213409055252361,7.826633325031,0.0958032598677982,0.75756611068835,0.885120623090848
"ENSG00000111886",0.0943867983288855,1.97760104340951,0.0957902767445108,0.757582015715646,0.885120623090848
"ENSG00000184992",-0.0307065109543018,4.83282696763466,0.095787044312883,0.757585975802766,0.885120623090848
"ENSG00000184697",0.193902720701846,-0.532964452833854,0.0957418849203156,0.757641308730085,0.885120623090848
"ENSG00000184492",-0.150777501623461,0.600044277293369,0.0957407188771651,0.757642737649631,0.885120623090848
"ENSG00000150753",0.0203594487986016,6.07343987764549,0.095705795067844,0.757685539214703,0.885120623090848
"ENSG00000120314",-0.0219568749754917,5.24816684848294,0.0956800342465837,0.757717116386856,0.885120623090848
"ENSG00000205323",-0.0827015833534492,1.91203437464739,0.0956495890430836,0.757754441604651,0.885120623090848
